Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
080044,Alpens,27,95,32,19,80,34,46,175,66
250236,Alpicat,394,1676,265,410,1563,364,804,3239,629
250241,Alt Àneu,30,157,48,25,111,43,55,268,91
430120,Altafulla,324,1384,188,290,1293,231,614,2677,419
170078,Amer,122,724,229,124,695,295,246,1419,524
430136,"Ametlla de Mar, l'",367,2101,545,374,1908,540,741,4009,1085
080057,"Ametlla del Vallès, l'",700,2342,322,594,2357,442,1294,4699,764
439060,"Ampolla, l'",140,679,252,108,691,263,248,1370,515
430141,Amposta,1243,6265,1404,1209,5833,1805,2452,12098,3209
170084,Anglès,333,1805,468,315,1550,578,648,3355,1046
250273,Anglesola,58,422,170,67,382,174,125,804,344
250292,Arbeca,132,745,286,111,679,342,243,1424,628
430167,"Arboç, l'",321,1483,276,259,1281,357,580,2764,633
430154,Arbolí,2,54,9,0,38,19,2,92,28
170097,Arbúcies,453,2056,444,399,1690,557,852,3746,1001
080060,Arenys de Mar,1022,4529,998,889,4509,1484,1911,9038,2482
080076,Arenys de Munt,596,2475,438,525,2342,601,1121,4817,1039
170101,Argelaguer,41,127,49,30,104,55,71,231,104
080082,Argençola,13,74,23,9,60,23,22,134,46
430173,"Argentera, l'",8,64,15,8,43,16,16,107,31
080095,Argentona,876,3633,628,788,3550,827,1664,7183,1455
170118,"Armentera, l'",36,254,83,28,231,115,64,485,198
430189,Arnes,19,140,99,18,132,93,37,272,192
250313,Arres,6,26,5,2,14,10,8,40,15
250328,Arsèguel,7,33,12,4,30,12,11,63,24
080109,Artés,360,1622,382,302,1526,504,662,3148,886
250334,Artesa de Lleida,90,449,142,79,380,178,169,829,320
250349,Artesa de Segre,225,1167,390,197,1018,416,422,2185,806
430192,Ascó,100,553,175,90,498,219,190,1051,394
250365,Aspa,13,74,47,14,75,46,27,149,93
250371,"Avellanes i Santa Linya, les",17,166,79,14,115,84,31,281,163
080116,Avià,119,656,203,130,590,237,249,1246,440
080121,Avinyó,161,673,190,149,611,265,310,1284,455
170123,Avinyonet de Puigventós,77,356,48,68,342,64,145,698,112
080137,Avinyonet del Penedès,86,509,125,83,380,151,169,889,276
080155,Badalona,15314,78738,12883,14354,74772,18379,29668,153510,31262
089045,Badia del Vallès,1120,5344,808,1031,5210,1040,2151,10554,1848
080168,Bagà,113,680,233,144,651,298,257,1331,531
250390,Baix Pallars,12,128,63,11,93,53,23,221,116
250404,Balaguer,1071,4717,1159,1018,4560,1543,2089,9277,2702
080174,Balenyà,249,1176,213,260,1093,289,509,2269,502
080180,Balsareny,209,1094,306,187,1040,420,396,2134,726
430206,Banyeres del Penedès,136,750,117,102,627,130,238,1377,247
170157,Banyoles,1411,5425,1241,1302,5138,1727,2713,10563,2968
250411,Barbens,44,263,97,29,225,137,73,488,234
430213,Barberà de la Conca,23,154,44,21,122,70,44,276,114
082520,Barberà del Vallès,2196,10189,1257,2048,9835,1628,4244,20024,2885
080193,Barcelona,93840,524132,130177,89425,539100,206064,183265,1063232,336241
250426,"Baronia de Rialb, la",24,87,38,17,74,45,41,161,83
170160,Bàscara,58,290,88,32,270,106,90,560,194
250447,Bassella,17,79,39,15,72,43,32,151,82
430228,Batea,110,662,274,110,620,287,220,1282,561
250450,Bausen,1,14,15,1,6,14,2,20,29
080207,Begues,547,1755,214,527,1705,275,1074,3460,489
170139,Begur,296,1329,288,284,1243,308,580,2572,596
250463,Belianes,45,179,85,39,153,110,84,332,195
251706,Bellaguarda,20,95,60,16,94,66,36,189,126
170182,Bellcaire d'Empordà,40,232,59,38,175,75,78,407,134
250479,Bellcaire d'Urgell,41,365,174,64,352,219,105,717,393
250485,Bell-lloc d'Urgell,114,693,221,135,640,265,249,1333,486
250498,Bellmunt d'Urgell,12,65,35,19,70,31,31,135,66
430234,Bellmunt del Priorat,12,92,48,9,77,66,21,169,114
080214,Bellprat,6,31,14,4,25,12,10,56,26
250501,Bellpuig,283,1477,384,271,1307,502,554,2784,886
430249,Bellvei,109,581,122,116,478,126,225,1059,248
250518,Bellver de Cerdanya,91,637,169,84,517,191,175,1154,360
250523,Bellvís,111,688,282,107,598,351,218,1286,633
250539,Benavent de Segrià,77,404,78,92,346,80,169,750,158
430252,Benifallet,45,245,127,47,228,151,92,473,278
430265,Benissanet,71,393,137,48,330,145,119,723,282
080229,Berga,981,5137,1473,884,4884,2078,1865,10021,3551
170195,Besalú,117,679,233,125,669,289,242,1348,522
170209,Bescanó,277,1200,285,281,1143,339,558,2343,624
170216,Beuda,5,55,16,12,44,7,17,99,23
080235,Bigues i Riells del Fai,601,2424,320,488,2215,352,1089,4639,672
250557,Biosca,15,78,32,14,61,41,29,139,73
170221,"Bisbal d'Empordà, la",628,2996,693,630,2794,910,1258,5790,1603
430271,"Bisbal de Falset, la",13,76,40,14,69,38,27,145,78
430287,"Bisbal del Penedès, la",182,882,187,151,718,229,333,1600,416
172348,Biure,11,84,21,19,69,28,30,153,49
430290,Blancafort,29,136,56,21,99,71,50,235,127
170237,Blanes,2697,12507,2182,2542,11754,2795,5239,24261,4977
170293,Boadella i les Escaules,15,75,25,10,79,32,25,154,57
170242,Bolvir,13,105,22,13,87,31,26,192,53
430304,Bonastre,18,165,42,34,122,43,52,287,85
250576,"Bòrdes, Es",14,78,19,6,84,17,20,162,36
170255,Bordils,111,483,117,110,450,151,221,933,268
250582,"Borges Blanques, les",379,1805,512,321,1672,676,700,3477,1188
430311,"Borges del Camp, les",109,582,155,109,547,184,218,1129,339
170268,Borrassà,25,179,61,16,166,77,41,345,138
080240,Borredà,43,169,45,26,149,66,69,318,111
250595,Bossòst,73,368,79,71,330,90,144,698,169
430326,Bot,29,248,125,29,213,149,58,461,274
430332,Botarell,69,319,49,61,275,58,130,594,107
250560,Bovera,9,110,68,10,101,80,19,211,148
430347,Bràfim,25,209,62,30,184,90,55,393,152
170274,Breda,267,1259,290,245,1128,354,512,2387,644
080253,"Bruc, el",115,514,94,99,445,112,214,959,206
080266,"Brull, el",12,73,21,8,61,20,20,134,41
170280,Brunyola i Sant Martí Sapresa,17,110,57,16,100,62,33,210,119
430350,Cabacés,13,115,54,18,90,55,31,205,109
250609,Cabanabona,5,23,17,5,27,19,10,50,36
170314,Cabanelles,13,89,34,12,65,27,25,154,61
170307,Cabanes,49,292,87,46,258,79,95,550,166
080272,"Cabanyes, les",49,222,42,44,189,57,93,411,99
250616,Cabó,7,36,20,1,31,20,8,67,40
430363,Cabra del Camp,60,242,71,33,230,73,93,472,144
080288,Cabrera d'Anoia,51,290,58,46,230,52,97,520,110
080291,Cabrera de Mar,322,1405,230,305,1350,257,627,2755,487
080305,Cabrils,545,1999,242,588,2015,314,1133,4014,556
170329,Cadaqués,177,921,173,191,905,245,368,1826,418
080312,Calaf,201,1123,277,183,989,337,384,2112,614
430379,Calafell,1055,5874,1084,1089,5545,1236,2144,11419,2320
080348,Calders,58,257,81,72,242,71,130,499,152
080327,Caldes d'Estrac,165,804,165,157,755,264,322,1559,429
170335,Caldes de Malavella,365,1601,356,320,1495,465,685,3096,821
080333,Caldes de Montbui,978,4946,962,931,4703,1283,1909,9649,2245
080351,Calella,1111,5416,1049,1036,5174,1614,2147,10590,2663
080370,Calldetenes,173,789,136,154,677,169,327,1466,305
080386,Callús,84,480,134,79,450,190,163,930,324
080364,Calonge de Segarra,14,53,31,8,51,35,22,104,66
170340,Calonge i Sant Antoni,624,2937,631,642,2732,716,1266,5669,1347
250621,Camarasa,35,288,137,32,237,157,67,525,294
439039,Camarles,187,1053,306,202,948,364,389,2001,670
430385,Cambrils,1932,8592,1273,1846,8337,1575,3778,16929,2848
170353,Camós,37,237,70,45,191,81,82,428,151
170366,Campdevànol,191,1105,365,180,1056,477,371,2161,842
170372,Campelles,4,47,15,6,35,17,10,82,32
080399,Campins,21,120,18,34,102,18,55,222,36
170388,Campllong,31,105,37,28,106,31,59,211,68
170391,Camprodon,114,785,255,123,744,322,237,1529,577
250637,Canejan,4,32,16,7,28,18,11,60,34
170405,Canet d'Adri,30,200,41,24,167,57,54,367,98
080403,Canet de Mar,844,4135,833,764,3910,1236,1608,8045,2069
080410,Canovelles,1042,5205,787,990,4691,986,2032,9896,1773
080425,Cànoves i Samalús,172,833,129,164,710,147,336,1543,276
170412,Cantallops,14,78,34,12,79,48,26,157,82
080431,Canyelles,197,989,141,182,830,146,379,1819,287
430398,Capafonts,1,43,19,3,35,18,4,78,37
430402,Capçanes,19,122,47,15,135,63,34,257,110
080446,Capellades,352,1769,388,354,1704,544,706,3473,932
170427,Capmany,30,157,63,27,144,60,57,301,123
080459,Capolat,2,23,10,4,21,10,6,44,20
080462,Cardedeu,1272,4916,729,1111,4835,1007,2383,9751,1736
080478,Cardona,282,1755,552,274,1635,814,556,3390,1366
080484,Carme,42,251,78,39,213,98,81,464,176
430419,Caseres,17,88,52,20,90,56,37,178,108
170448,Cassà de la Selva,655,2792,677,598,2544,884,1253,5336,1561
080497,Casserres,72,483,196,75,475,246,147,958,442
080575,Castell de l'Areny,1,28,8,7,18,4,8,46,12
259046,Castell de Mur,7,47,29,9,39,25,16,86,54
250642,Castellar de la Ribera,12,46,22,11,48,23,23,94,45
080522,Castellar de n'Hug,6,74,25,9,58,25,15,132,50
080500,Castellar del Riu,14,52,14,10,37,11,24,89,25
080517,Castellar del Vallès,1708,6731,1043,1568,6516,1368,3276,13247,2411
080538,Castellbell i el Vilar,207,1107,266,177,975,348,384,2082,614
080543,Castellbisbal,978,3615,449,894,3360,495,1872,6975,944
080556,Castellcir,43,165,35,30,131,48,73,296,83
250674,Castelldans,57,313,135,50,259,148,107,572,283
080569,Castelldefels,4356,19590,2255,4187,19084,2933,8543,38674,5188
080581,Castellet i la Gornal,103,551,140,110,485,173,213,1036,313
170464,Castellfollit de la Roca,61,326,113,53,281,150,114,607,263
080608,Castellfollit de Riubregós,17,72,19,11,64,34,28,136,53
080594,Castellfollit del Boix,30,121,42,33,112,51,63,233,93
080615,Castellgalí,79,386,94,69,328,110,148,714,204
080620,Castellnou de Bages,56,268,33,46,231,36,102,499,69
250680,Castellnou de Seana,43,229,90,35,198,102,78,427,192
170470,Castelló d'Empúries,630,2891,711,622,2587,724,1252,5478,1435
250693,Castelló de Farfanya,23,178,84,31,159,95,54,337,179
080636,Castellolí,29,157,37,37,133,48,66,290,85
170486,Castell-Platja d'Aro,535,2984,494,531,2821,540,1066,5805,1034
250707,Castellserà,56,357,152,67,327,164,123,684,316
080641,Castellterçol,142,718,203,153,681,271,295,1399,474
430424,Castellvell del Camp,156,614,85,158,603,106,314,1217,191
080654,Castellví de la Marca,97,520,145,95,456,184,192,976,329
080667,Castellví de Rosanes,107,474,72,110,437,81,217,911,153
430430,"Catllar, el",231,1061,178,227,990,160,458,2051,338
250714,Cava,0,20,10,4,12,8,4,32,18
171899,"Cellera de Ter, la",154,714,180,123,656,237,277,1370,417
170499,Celrà,263,1066,197,277,1023,246,540,2089,443
080673,Centelles,455,2101,483,404,2008,704,859,4109,1187
082687,Cercs,87,446,166,65,396,216,152,842,382
082665,Cerdanyola del Vallès,4275,20899,2694,3902,20430,3531,8177,41329,6225
080689,Cervelló,548,2600,335,534,2379,452,1082,4979,787
250729,Cervera,652,3050,648,656,2580,838,1308,5630,1486
250735,Cervià de les Garrigues,43,262,132,33,244,128,76,506,260
170502,Cervià de Ter,56,213,79,49,215,90,105,428,169
170519,Cistella,11,75,31,16,69,30,27,144,61
250740,Ciutadilla,17,71,34,7,68,36,24,139,70
250753,Clariana de Cardener,16,56,8,8,55,10,24,111,18
250766,"Cogul, el",8,71,41,8,57,39,16,128,80
170545,Colera,28,201,78,27,201,78,55,402,156
250772,Coll de Nargó,29,194,80,31,159,84,60,353,164
080692,Collbató,259,1071,135,214,925,148,473,1996,283
430458,Colldejou,6,80,17,8,60,21,14,140,38
080706,Collsuspina,24,110,17,13,97,22,37,207,39
170558,Colomers,5,68,31,4,57,41,9,125,72
251636,"Coma i la Pedra, la",10,108,30,10,56,28,20,164,58
251615,Conca de Dalt,16,132,69,20,118,71,36,250,140
430461,Conesa,7,47,14,6,29,20,13,76,34
430477,Constantí,388,2047,369,389,1694,427,777,3741,796
080713,Copons,7,92,37,18,83,44,25,175,81
430483,Corbera d'Ebre,61,344,143,50,286,156,111,630,299
080728,Corbera de Llobregat,1021,4035,509,905,3776,657,1926,7811,1166
250788,Corbins,77,392,112,69,340,143,146,732,255
170577,Corçà,66,424,106,67,393,118,133,817,224
080734,Cornellà de Llobregat,5636,29667,5763,5187,28635,7929,10823,58302,13692
170561,Cornellà del Terri,133,655,179,115,621,215,248,1276,394
430496,Cornudella de Montsant,31,306,107,43,234,142,74,540,249
430509,Creixell,170,819,202,152,746,237,322,1565,439
170583,Crespià,14,66,30,12,71,38,26,137,68
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",73,424,87,82,386,116,155,810,203
080749,Cubelles,657,3142,545,607,2950,647,1264,6092,1192
250791,Cubells,22,102,65,25,97,70,47,199,135
430516,Cunit,506,2758,553,499,2464,559,1005,5222,1112
170600,Darnius,21,178,70,22,155,73,43,333,143
170617,Das,9,63,15,6,50,16,15,113,31
439018,Deltebre,716,3698,980,635,3497,1171,1351,7195,2151
080752,Dosrius,276,1330,162,274,1274,188,550,2604,350
430537,Duesaigües,6,71,35,3,44,28,9,115,63
170622,"Escala, l'",364,2585,596,373,2427,652,737,5012,1248
080765,Esparreguera,1669,7186,1010,1492,6671,1375,3161,13857,2385
170638,Espinelves,9,67,25,6,51,33,15,118,58
250812,"Espluga Calba, l'",19,157,57,15,117,64,34,274,121
430542,"Espluga de Francolí, l'",265,1210,369,235,1112,496,500,2322,865
080771,Esplugues de Llobregat,2928,16950,2948,2769,16978,3874,5697,33928,6822
170643,Espolla,15,116,54,24,106,59,39,222,113
170656,Esponellà,26,147,36,27,144,42,53,291,78
250827,Espot,24,129,28,19,103,36,43,232,64
080787,"Espunyola, l'",16,81,41,20,83,29,36,164,70
082541,"Esquirol, l'",156,740,205,165,678,303,321,1418,508
250886,Estamariu,4,46,20,2,34,19,6,80,39
080790,"Estany, l'",19,123,52,19,124,71,38,247,123
250851,Estaràs,9,72,25,15,43,29,24,115,54
250864,Esterri d'Àneu,39,236,74,44,227,85,83,463,159
250870,Esterri de Cardós,2,22,12,5,23,11,7,45,23
430555,Falset,180,898,241,184,772,320,364,1670,561
170059,"Far d'Empordà, el",31,137,41,28,125,42,59,262,83
250899,Farrera,2,47,12,6,30,9,8,77,21
430568,"Fatarella, la",52,374,171,55,334,198,107,708,369
430574,"Febró, la",1,33,6,1,15,4,2,48,10
081347,Figaró-Montmany,64,354,73,68,273,125,132,627,198
080804,Fígols,3,15,11,0,15,6,3,30,17
259084,Fígols i Alinyà,6,90,53,6,73,47,12,163,100
430580,"Figuera, la",8,48,18,10,34,22,18,82,40
170669,Figueres,2909,12310,2494,2760,12198,3667,5669,24508,6161
430593,Figuerola del Camp,17,93,28,24,94,36,41,187,64
170675,Flaçà,51,317,89,51,281,111,102,598,200
430607,Flix,237,1371,437,222,1262,522,459,2633,959
250925,"Floresta, la",11,55,34,8,43,35,19,98,69
080826,Fogars de la Selva,72,340,76,70,295,67,142,635,143
080811,Fogars de Montclús,33,135,32,16,117,35,49,252,67
170681,Foixà,24,88,37,20,90,44,44,178,81
080832,Folgueroles,160,607,118,146,597,150,306,1204,268
250931,Fondarella,55,251,58,42,250,65,97,501,123
080847,Fonollosa,80,398,84,84,353,98,164,751,182
170694,Fontanals de Cerdanya,16,146,36,31,141,49,47,287,85
170708,Fontanilles,8,69,18,5,52,13,13,121,31
170715,Fontcoberta,74,411,73,107,397,90,181,808,163
080850,Font-rubí,88,436,162,84,370,157,172,806,319
250946,Foradada,9,75,35,1,64,25,10,139,60
179026,Forallac,77,607,134,107,573,186,184,1180,320
430614,Forès,0,21,10,0,15,14,0,36,24
170736,Fornells de la Selva,150,584,85,159,589,124,309,1173,209
170741,Fortià,23,185,54,40,164,68,63,349,122
080863,"Franqueses del Vallès, les",1122,5335,706,1107,4900,951,2229,10235,1657
430629,Freginals,16,129,57,22,109,58,38,238,115
250962,"Fuliola, la",65,411,144,74,354,179,139,765,323
250978,Fulleda,6,35,19,6,28,19,12,63,38
080902,Gaià,16,49,13,9,56,12,25,105,25
430635,"Galera, la",46,235,97,29,221,126,75,456,223
080879,Gallifa,20,72,12,16,65,15,36,137,27
430640,Gandesa,178,986,276,164,838,363,342,1824,639
430653,Garcia,17,165,80,21,137,85,38,302,165
430666,"Garidells, els",8,63,19,11,50,22,19,113,41
080885,"Garriga, la",1090,4303,760,1049,4352,1080,2139,8655,1840
170754,Garrigàs,16,114,43,14,82,44,30,196,87
170767,Garrigoles,10,50,15,6,40,23,16,90,38
170773,Garriguella,41,239,84,37,208,93,78,447,177
080898,Gavà,3351,15366,2456,3149,14881,3101,6500,30247,5557
250984,Gavet de la Conca,14,85,48,14,80,62,28,165,110
080919,Gelida,363,1809,338,358,1590,471,721,3399,809
170789,Ger,25,135,40,16,128,32,41,263,72
259123,Gimenells i el Pla de la Font,62,373,125,63,316,140,125,689,265
430672,Ginestar,43,291,124,42,244,149,85,535,273
170792,Girona,6635,27803,4828,6372,28413,7169,13007,56216,11997
080924,Gironella,242,1614,552,224,1512,764,466,3126,1316
080930,Gisclareny,0,16,1,1,10,2,1,26,3
430688,Godall,34,231,113,27,203,120,61,434,233
250997,Golmés,90,495,134,89,475,150,179,970,284
170806,Gombrèn,12,81,20,10,81,35,22,162,55
251001,Gósol,11,86,22,5,67,34,16,153,56
080945,"Granada, la",117,503,115,106,498,140,223,1001,255
251018,"Granadella, la",28,246,124,47,190,142,75,436,266
080958,Granera,1,37,10,0,19,10,1,56,20
251023,"Granja d'Escarp, la",57,395,114,54,290,149,111,685,263
080961,Granollers,4214,20199,3297,4065,19453,4685,8279,39652,7982
251039,Granyanella,3,53,21,6,43,20,9,96,41
251057,Granyena de les Garrigues,8,59,25,2,39,32,10,98,57
251044,Granyena de Segarra,2,46,29,2,38,30,4,84,59
430691,Gratallops,16,82,24,9,63,29,25,145,53
080977,Gualba,65,340,66,66,303,72,131,643,138
170813,Gualta,30,123,28,21,84,35,51,207,63
080996,Guardiola de Berguedà,55,303,124,51,265,139,106,568,263
430705,"Guiamets, els",21,104,38,15,80,53,36,184,91
170828,Guils de Cerdanya,16,123,33,19,131,25,35,254,58
251095,Guimerà,8,100,66,11,87,74,19,187,140
259031,"Guingueta d'Àneu, la",27,118,37,18,99,43,45,217,80
251109,Guissona,344,1611,239,331,1297,316,675,2908,555
251116,Guixers,6,71,21,4,44,19,10,115,40
081000,Gurb,170,734,137,178,681,149,348,1415,286
430712,Horta de Sant Joan,83,385,162,46,325,188,129,710,350
081017,"Hospitalet de Llobregat, l'",14511,87579,18617,13710,86594,25404,28221,174173,44021
081629,"Hostalets de Pierola, els",115,594,125,103,520,154,218,1114,279
170834,Hostalric,205,1095,196,208,1035,280,413,2130,476
081022,Igualada,2506,11861,2559,2345,11409,3711,4851,23270,6270
251155,Isona i Conca Dellà,67,404,177,46,306,197,113,710,374
170849,Isòvol,7,88,20,5,52,33,12,140,53
251137,Ivars d'Urgell,90,611,213,103,507,257,193,1118,470
251121,Ivars de Noguera,12,121,42,16,99,50,28,220,92
251142,Ivorra,6,48,19,9,41,32,15,89,51
170852,Jafre,19,117,48,15,92,57,34,209,105
170865,"Jonquera, la",205,1084,161,202,987,210,407,2071,371
081038,Jorba,50,177,59,63,172,78,113,349,137
259101,Josa i Tuixén,9,65,26,6,53,22,15,118,48
170871,Juià,15,82,31,13,85,36,28,167,67
251180,Juncosa,30,217,91,33,131,87,63,348,178
251193,Juneda,171,1016,337,156,918,394,327,1934,731
251214,Les,40,245,51,38,222,80,78,467,131
251229,Linyola,145,848,249,171,767,284,316,1615,533
081043,"Llacuna, la",56,333,86,51,234,124,107,567,210
170887,Lladó,35,181,61,37,156,71,72,337,132
251235,Lladorre,10,71,30,7,70,27,17,141,57
251240,Lladurs,16,78,21,13,66,26,29,144,47
081056,"Llagosta, la",902,4728,716,836,4515,933,1738,9243,1649
170890,Llagostera,467,2234,532,471,1944,645,938,4178,1177
170904,Llambilles,43,172,42,26,170,51,69,342,93
170911,Llanars,30,190,54,17,162,58,47,352,112
170926,Llançà,252,1435,418,259,1331,537,511,2766,955
251253,Llardecans,35,182,94,28,161,95,63,343,189
251266,Llavorsí,13,93,42,20,91,36,33,184,78
251207,Lleida,8789,40727,8220,8386,40241,11672,17175,80968,19892
170932,Llers,69,380,87,75,343,114,144,723,201
251272,Lles de Cerdanya,19,93,35,4,69,36,23,162,71
081075,Lliçà d'Amunt,1046,4262,596,968,3924,639,2014,8186,1235
081081,Lliçà de Vall,472,2094,294,415,1955,299,887,4049,593
251288,Llimiana,4,52,28,2,51,21,6,103,49
081069,Llinars del Vallès,651,2753,429,618,2596,584,1269,5349,1013
170947,Llívia,67,460,90,57,383,103,124,843,193
430727,"Lloar, el",3,34,21,1,33,22,4,67,43
251291,Llobera,13,78,28,7,62,35,20,140,63
430733,Llorac,5,38,16,7,42,20,12,80,36
430748,Llorenç del Penedès,151,599,141,149,600,181,300,1199,322
170950,Lloret de Mar,2085,9780,1246,1897,8902,1547,3982,18682,2793
170963,"Llosses, les",15,99,28,11,87,22,26,186,50
081094,Lluçà,24,90,29,19,74,27,43,164,56
171024,Maçanet de Cabrenys,36,234,91,33,197,109,69,431,200
171030,Maçanet de la Selva,346,1653,309,362,1496,358,708,3149,667
170979,Madremanya,7,56,21,9,74,21,16,130,42
170985,Maià de Montcal,22,124,36,15,112,37,37,236,73
251333,Maials,47,290,144,37,255,174,84,545,318
251305,Maldà,11,69,54,12,76,44,23,145,98
081108,Malgrat de Mar,1154,5590,1118,1040,5210,1502,2194,10800,2620
081115,Malla,12,85,19,19,90,25,31,175,44
081120,Manlleu,1517,6588,1335,1356,5911,1842,2873,12499,3177
081136,Manresa,4485,22636,5792,4094,21637,8625,8579,44273,14417
430764,Marçà,26,186,86,30,170,98,56,356,184
430751,Margalef,6,39,20,3,30,26,9,69,46
082423,Marganell,15,74,23,14,73,46,29,147,69
081141,Martorell,2018,9236,1409,1850,8117,1919,3868,17353,3328
081154,Martorelles,368,1762,336,326,1690,433,694,3452,769
430770,Mas de Barberans,28,218,102,36,202,101,64,420,203
171002,Masarac,13,70,36,18,75,39,31,145,75
430786,Masdenverge,60,350,121,67,293,114,127,643,235
081167,"Masies de Roda, les",45,240,59,54,232,67,99,472,126
081173,"Masies de Voltregà, les",226,1012,195,226,1003,260,452,2015,455
430799,Masllorenç,23,150,55,29,131,65,52,281,120
081189,"Masnou, el",1593,7360,1217,1491,7471,1869,3084,14831,3086
430803,"Masó, la",12,102,29,17,91,36,29,193,65
430810,Maspujols,31,163,63,34,147,58,65,310,121
081192,Masquefa,553,2296,342,526,2091,401,1079,4387,743
430825,"Masroig, el",22,148,79,23,151,96,45,299,175
251312,Massalcoreig,36,186,79,35,168,103,71,354,182
171019,Massanes,32,218,54,31,175,57,63,393,111
251327,Massoteres,12,71,24,12,56,31,24,127,55
081206,Matadepera,815,2584,341,686,2515,482,1501,5099,823
081213,Mataró,8536,40332,6839,7859,38464,9849,16395,78796,16688
081228,Mediona,94,589,172,102,504,177,196,1093,349
251348,Menàrguens,39,274,109,46,227,135,85,501,244
170998,Meranges,0,36,14,0,21,10,0,57,24
171058,Mieres,30,115,36,25,96,45,55,211,81
430831,"Milà, el",6,50,18,10,54,22,16,104,40
251351,Miralcamp,69,433,115,76,403,152,145,836,267
430846,Miravet,51,278,85,34,206,127,85,484,212
081385,Moià,393,1576,352,366,1489,471,759,3065,823
430859,"Molar, el",18,92,45,11,75,52,29,167,97
081234,Molins de Rei,1605,7861,1363,1556,7652,1921,3161,15513,3284
251370,Mollerussa,898,3790,700,824,3504,909,1722,7294,1609
171061,Mollet de Peralada,8,55,27,6,41,35,14,96,62
081249,Mollet del Vallès,4051,18912,2369,3852,17679,3138,7903,36591,5507
171077,Molló,11,111,45,9,105,52,20,216,97
251364,"Molsosa, la",10,37,13,5,38,16,15,75,29
081287,Monistrol de Calders,42,207,60,47,195,72,89,402,132
081271,Monistrol de Montserrat,158,887,251,133,825,305,291,1712,556
171096,Montagut i Oix,49,283,102,57,236,112,106,519,214
430862,Montblanc,468,2199,517,413,2106,685,881,4305,1202
430884,Montbrió del Camp,106,515,157,107,442,208,213,957,365
081252,Montcada i Reixac,2343,10855,1835,2270,10492,2559,4613,21347,4394
081304,Montclar,12,34,16,7,39,13,19,73,29
251399,Montellà i Martinet,32,177,74,23,144,81,55,321,155
081311,Montesquiu,48,294,92,45,244,128,93,538,220
251403,Montferrer i Castellbò,36,291,89,35,240,75,71,531,164
430897,Montferri,7,55,29,6,42,24,13,97,53
251386,Montgai,50,252,111,51,223,132,101,475,243
081265,Montgat,633,3265,470,607,3088,712,1240,6353,1182
