Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
081234,Molins de Rei,2238,8240,1589,2155,8454,2129,4393,16694,3718,
251370,Mollerussa,1388,5375,770,1332,4793,1071,2720,10168,1841,
171061,Mollet de Peralada,11,57,23,9,46,34,20,103,57,
081249,Mollet del Vallès,4626,18343,3100,4525,17678,3970,9151,36021,7070,
171077,Molló,19,112,40,22,107,50,41,219,90,
251364,"Molsosa, la",1,39,16,5,37,17,6,76,33,
081287,Monistrol de Calders,63,235,59,38,228,77,101,463,136,
081271,Monistrol de Montserrat,226,1058,249,201,958,301,427,2016,550,
171096,Montagut i Oix,75,353,88,66,287,109,141,640,197,
430862,Montblanc,574,2608,530,519,2403,722,1093,5011,1252,
430884,Montbrió del Camp,217,890,169,200,829,210,417,1719,379,
081252,Montcada i Reixac,3106,12122,2042,2908,11650,2861,6014,23772,4903,
081304,Montclar,10,32,13,7,37,16,17,69,29,
251399,Montellà i Martinet,40,259,65,27,213,79,67,472,144,
081311,Montesquiu,76,307,80,60,286,112,136,593,192,
251403,Montferrer i Castellbò,74,416,76,73,334,63,147,750,139,
430897,Montferri,38,135,33,47,117,26,85,252,59,
251386,Montgai,39,221,104,29,192,116,68,413,220,
081265,Montgat,922,3800,632,875,3815,815,1797,7615,1447,
081326,Montmajor,31,157,55,22,150,58,53,307,113,
081332,Montmaneu,11,63,29,8,51,25,19,114,54,
430901,"Montmell, el",132,558,139,122,452,108,254,1010,247,
081350,Montmeló,773,3011,580,704,3016,746,1477,6027,1326,
251425,Montoliu de Lleida,35,173,50,26,160,67,61,333,117,
251410,Montoliu de Segarra,14,72,30,4,49,28,18,121,58,
251431,Montornès de Segarra,1,27,17,3,27,17,4,54,34,
081363,Montornès del Vallès,1530,5803,926,1469,5342,1122,2999,11145,2048,
430918,Mont-ral,11,68,18,6,55,9,17,123,27,
171100,Mont-ras,138,637,136,146,605,156,284,1242,292,
430923,Mont-roig del Camp,977,4624,1013,938,4146,1004,1915,8770,2017,
081379,Montseny,12,105,36,19,95,36,31,200,72,
430939,Móra d'Ebre,478,1916,422,446,1853,589,924,3769,1011,
430944,Móra la Nova,256,1160,266,227,1043,333,483,2203,599,
430957,"Morell, el",331,1290,190,290,1172,241,621,2462,431,
430960,"Morera de Montsant, la",13,69,18,7,48,12,20,117,30,
081290,Muntanyola,57,215,35,65,198,30,122,413,65,
081398,Mura,15,90,15,21,66,20,36,156,35,
251459,Nalec,2,28,20,2,31,14,4,59,34,
250254,Naut Aran,120,677,102,145,614,100,265,1291,202,
081402,Navarcles,457,2016,453,433,1992,622,890,4008,1075,
081419,Navàs,486,2055,509,451,1924,720,937,3979,1229,
171117,Navata,124,407,94,114,400,115,238,807,209,
251462,Navès,19,91,24,24,81,35,43,172,59,
081424,"Nou de Berguedà, la",7,51,21,11,43,20,18,94,41,
430976,"Nou de Gaià, la",62,166,44,60,157,66,122,323,110,
430982,Nulles,33,159,37,22,136,59,55,295,96,
251484,Odèn,8,109,45,8,69,29,16,178,74,
081430,Òdena,366,1232,246,291,1158,287,657,2390,533,
171122,Ogassa,21,104,22,9,65,26,30,169,48,
081458,Olèrdola,400,1247,230,337,1164,243,737,2411,473,
081461,Olesa de Bonesvalls,165,627,119,146,567,131,311,1194,250,
081477,Olesa de Montserrat,2325,8323,1421,2163,7826,1922,4488,16149,3343,
251497,Oliana,103,625,219,110,615,248,213,1240,467,
251500,Oliola,7,87,30,10,55,30,17,142,60,
251517,Olius,102,289,59,87,283,61,189,572,120,
081483,Olivella,378,1390,173,380,1198,159,758,2588,332,
081496,Olost,76,391,121,64,377,159,140,768,280,
171143,Olot,2671,11570,2627,2419,10717,3809,5090,22287,6436,
251522,"Oluges, les",2,60,30,5,39,31,7,99,61,
081445,Olvan,51,306,92,50,264,129,101,570,221,
251538,"Omellons, els",11,77,42,8,68,37,19,145,79,
251543,"Omells de na Gaia, els",9,49,24,4,45,20,13,94,44,
171156,Ordis,37,134,38,23,126,33,60,260,71,
251556,Organyà,45,290,108,46,265,141,91,555,249,
081509,Orís,14,113,20,27,94,26,41,207,46,
081516,Oristà,25,195,59,26,185,76,51,380,135,
081521,Orpí,7,64,17,8,52,12,15,116,29,
081537,Òrrius,51,237,42,61,209,51,112,446,93,
251569,Os de Balaguer,79,334,101,87,281,109,166,615,210,
171169,Osor,25,152,47,25,140,62,50,292,109,
251575,Ossó de Sió,14,70,25,13,65,31,27,135,56,
081542,Pacs del Penedès,73,310,61,76,293,66,149,603,127,
081555,Palafolls,906,3125,485,883,3064,564,1789,6189,1049,
171175,Palafrugell,2016,7880,1580,1871,7414,2119,3887,15294,3699,
171181,Palamós,1392,6015,1348,1297,5931,1830,2689,11946,3178,
251581,"Palau d'Anglesola, el",165,753,166,181,665,255,346,1418,421,
171194,Palau de Santa Eulàlia,8,41,11,2,32,6,10,73,17,
171215,Palau-sator,16,107,35,19,82,35,35,189,70,
171208,Palau-saverdera,128,459,151,139,452,152,267,911,303,
081568,Palau-solità i Plegamans,1293,5086,829,1371,4915,990,2664,10001,1819,
431009,"Pallaresos, els",552,1532,147,514,1467,175,1066,2999,322,
081574,Pallejà,1178,3884,621,1007,3728,837,2185,7612,1458,
430995,"Palma d'Ebre, la",11,116,62,23,106,78,34,222,140,
089058,"Palma de Cervelló, la",254,1103,168,247,1048,203,501,2151,371,
171236,Palol de Revardit,41,167,38,44,139,49,85,306,87,
171241,Pals,211,906,297,186,871,322,397,1777,619,
081580,"Papiol, el",329,1396,254,354,1355,326,683,2751,580,
171254,Pardines,15,52,22,5,37,23,20,89,45,
081593,Parets del Vallès,1709,6631,1008,1559,6304,1281,3268,12935,2289,
171267,Parlavà,31,135,37,21,119,43,52,254,80,
431016,Passanant i Belltall,3,66,17,4,40,31,7,106,48,
171289,Pau,57,184,58,44,189,65,101,373,123,
431021,Paüls,25,186,88,34,173,96,59,359,184,
171292,Pedret i Marzà,16,62,19,15,53,19,31,115,38,
251641,Penelles,31,201,77,19,129,67,50,330,144,
171306,"Pera, la",27,137,44,31,125,64,58,262,108,
081607,Perafita,23,137,47,29,118,53,52,255,100,
431037,Perafort,147,453,65,113,411,75,260,864,140,
171328,Peralada,150,641,158,148,604,187,298,1245,345,
251654,Peramola,20,121,46,18,105,59,38,226,105,
431042,"Perelló, el",220,1194,380,202,975,407,422,2169,787,
081614,Piera,1434,5203,1015,1348,4753,1256,2782,9956,2271,
431055,"Piles, les",12,82,20,17,64,19,29,146,39,
081635,Pineda de Mar,2087,8960,2040,1950,8518,2511,4037,17478,4551,
431068,"Pinell de Brai, el",63,361,144,65,316,175,128,677,319,
251667,Pinell de Solsonès,11,73,31,9,55,31,20,128,62,
251673,Pinós,23,108,34,19,82,36,42,190,70,
431074,Pira,49,168,42,44,149,49,93,317,91,
431080,"Pla de Santa Maria, el",204,845,202,165,736,223,369,1581,425,
081640,"Pla del Penedès, el",107,403,98,97,377,116,204,780,214,
171334,"Planes d'Hostoles, les",120,517,224,92,497,251,212,1014,475,
171349,Planoles,23,115,29,14,91,36,37,206,65,
259118,"Plans de Sió, els",31,196,78,27,139,98,58,335,176,
251689,"Poal, el",39,221,78,37,182,92,76,403,170,
251692,"Pobla de Cérvoles, la",13,88,34,17,57,36,30,145,70,
081653,"Pobla de Claramunt, la",214,752,171,212,697,212,426,1449,383,
081666,"Pobla de Lillet, la",47,436,136,40,370,220,87,806,356,
431093,"Pobla de Mafumet, la",281,1143,102,260,1038,124,541,2181,226,
431107,"Pobla de Massaluca, la",16,117,59,13,91,68,29,208,127,
431114,"Pobla de Montornès, la",249,1043,231,240,884,250,489,1927,481,
251713,"Pobla de Segur, la",213,1023,336,211,928,445,424,1951,781,
431129,Poboleda,22,134,46,16,103,49,38,237,95,
081672,Polinyà,874,2962,292,854,2775,349,1728,5737,641,
431135,"Pont d'Armentera, el",40,197,79,32,181,76,72,378,155,
250306,"Pont de Bar, el",14,65,27,10,47,21,24,112,48,
171352,Pont de Molins,39,186,49,39,179,46,78,365,95,
251734,"Pont de Suert, el",196,888,205,174,774,279,370,1662,484,
081825,"Pont de Vilomara i Rocafort, el",355,1329,277,311,1182,321,666,2511,598,
431418,Pontils,4,49,19,2,47,13,6,96,32,
081688,Pontons,49,201,39,33,160,49,82,361,88,
171365,Pontós,20,73,35,15,68,21,35,141,56,
251728,Ponts,221,877,263,193,833,311,414,1710,574,
171371,Porqueres,397,1514,319,428,1478,355,825,2992,674,
431140,Porrera,30,170,56,17,131,61,47,301,117,
171404,"Port de la Selva, el",70,357,115,52,297,120,122,654,235,
171387,Portbou,45,449,156,52,374,220,97,823,376,
251749,"Portella, la",56,304,56,34,253,69,90,557,125,
431153,Pradell de la Teixeta,6,64,17,13,68,31,19,132,48,
431166,Prades,40,220,73,47,191,80,87,411,153,
431172,Prat de Comte,14,58,29,7,46,29,21,104,58,
081691,"Prat de Llobregat, el",5100,21657,4476,4718,21465,5746,9818,43122,10222,
431188,Pratdip,55,265,130,40,222,136,95,487,266,
081712,Prats de Lluçanès,177,913,229,159,846,335,336,1759,564,
081705,"Prats de Rei, els",35,202,49,24,153,71,59,355,120,
251752,Prats i Sansor,22,110,24,14,99,27,36,209,51,
251765,Preixana,22,123,66,27,101,71,49,224,137,
251771,Preixens,26,133,73,35,116,88,61,249,161,
082303,Premià de Dalt,890,3554,707,828,3525,785,1718,7079,1492,
081727,Premià de Mar,2276,9686,1857,2209,9503,2614,4485,19189,4471,
171390,"Preses, les",158,566,135,157,568,168,315,1134,303,
251790,Prullans,7,73,33,13,83,31,20,156,64,
171411,Puigcerdà,776,3184,545,746,2969,737,1522,6153,1282,
081748,Puigdàlber,43,188,35,45,176,48,88,364,83,
251804,Puiggròs,28,107,31,18,90,39,46,197,70,
431191,Puigpelat,110,369,50,90,340,65,200,709,115,
081751,Puig-reig,232,1420,455,261,1295,638,493,2715,1093,
251811,Puigverd d'Agramunt,17,102,39,11,75,29,28,177,68,
251826,Puigverd de Lleida,125,491,126,121,432,147,246,923,273,
081764,Pujalt,18,68,24,8,61,26,26,129,50,
081770,"Quar, la",6,24,9,1,18,4,7,42,13,
171426,Quart,334,1166,160,269,1120,206,603,2286,366,
170433,Queralbs,6,66,27,7,46,26,13,112,53,
431205,Querol,42,211,57,31,172,46,73,383,103,
171432,Rabós,14,69,23,10,63,27,24,132,50,
081786,Rajadell,33,198,50,37,169,56,70,367,106,
431212,Rasquera,53,290,131,59,271,129,112,561,260,
171447,Regencós,20,105,37,21,78,34,41,183,71,
081799,Rellinars,56,279,48,66,233,53,122,512,101,
431227,Renau,14,51,6,15,45,6,29,96,12,
431233,Reus,9637,36256,6700,9176,36180,9262,18813,72436,15962,
251832,Rialp,47,263,44,53,223,50,100,486,94,
431248,"Riba, la",48,224,74,31,199,83,79,423,157,
431251,Riba-roja d'Ebre,47,481,170,55,374,189,102,855,359,
259059,Ribera d'Ondara,23,150,56,26,130,62,49,280,118,
251850,Ribera d'Urgellet,80,352,82,67,310,106,147,662,188,
171450,Ribes de Freser,101,609,227,95,565,317,196,1174,544,
171463,Riells i Viabrea,415,1437,204,355,1355,214,770,2792,418,
431264,"Riera de Gaià, la",183,575,102,174,524,133,357,1099,235,
251863,Riner,16,95,33,22,92,36,38,187,69,
171479,Ripoll,752,3649,978,668,3460,1397,1420,7109,2375,
081803,Ripollet,3477,13126,2068,3417,12522,2812,6894,25648,4880,
259139,Riu de Cerdanya,4,52,6,6,38,10,10,90,16,
171485,Riudarenes,186,761,168,185,686,194,371,1447,362,
171498,Riudaura,27,146,40,37,135,53,64,281,93,
431270,Riudecanyes,117,393,96,100,358,119,217,751,215,
431286,Riudecols,92,468,102,92,408,127,184,876,229,
171501,Riudellots de la Selva,185,718,137,161,666,170,346,1384,307,
431299,Riudoms,594,2245,515,541,2026,609,1135,4271,1124,
171518,Riumors,20,85,25,14,79,29,34,164,54,
081810,"Roca del Vallès, la",1035,3590,604,962,3488,714,1997,7078,1318,
431303,Rocafort de Queralt,15,88,37,21,73,34,36,161,71,
431310,Roda de Berà,535,2229,522,484,1998,531,1019,4227,1053,
081831,Roda de Ter,563,2038,437,488,1996,650,1051,4034,1087,
431325,Rodonyà,45,178,46,35,142,62,80,320,108,
431331,Roquetes,740,3006,601,636,2617,733,1376,5623,1334,
171523,Roses,1750,6822,1404,1717,6616,1587,3467,13438,2991,
251898,Rosselló,279,1125,186,270,1008,235,549,2133,421,
431346,"Rourell, el",31,147,26,36,120,41,67,267,67,
081846,Rubí,6715,26184,4221,6311,25543,5510,13026,51727,9731,
081859,Rubió,13,79,28,16,70,21,29,149,49,
171539,Rupià,10,89,25,22,77,25,32,166,50,
089019,Rupit i Pruit,9,110,40,15,101,32,24,211,72,
081878,Sabadell,17200,69474,14856,16291,69065,21052,33491,138539,35908,
081884,Sagàs,18,44,15,12,41,14,30,85,29,
251902,Salàs de Pallars,12,133,46,15,106,56,27,239,102,
081901,Saldes,13,128,39,9,91,33,22,219,72,
171544,Sales de Llierca,13,55,8,9,52,7,22,107,15,
081918,Sallent,461,2166,671,473,2132,972,934,4298,1643,
431359,Salomó,44,190,58,47,139,62,91,329,120,
439057,Salou,2193,10715,1234,1954,9168,1337,4147,19883,2571,
171557,Salt,3182,11434,1414,2897,9233,1986,6079,20667,3400,
251919,Sanaüja,31,147,58,34,118,70,65,265,128,
081944,Sant Adrià de Besòs,3050,11384,2522,2839,11240,3447,5889,22624,5969,
081957,Sant Agustí de Lluçanès,3,34,12,3,34,11,6,68,23,
081960,Sant Andreu de la Barca,2841,9556,1382,2575,9132,1820,5416,18688,3202,
081976,Sant Andreu de Llavaneres,1003,3563,659,899,3556,861,1902,7119,1520,
171576,Sant Andreu Salou,11,54,16,9,47,22,20,101,38,
171833,Sant Aniol de Finestres,28,123,35,24,106,35,52,229,70,
081982,Sant Antoni de Vilamajor,543,1975,331,504,1935,411,1047,3910,742,
081995,Sant Bartomeu del Grau,59,351,61,65,298,74,124,649,135,
082009,Sant Boi de Llobregat,6687,28617,5788,6311,27932,7735,12998,56549,13523,
082016,Sant Boi de Lluçanès,24,190,60,35,154,82,59,344,142,
431362,Sant Carles de la Ràpita,1143,5081,1324,1138,4878,1668,2281,9959,2992,
082037,Sant Cebrià de Vallalta,323,1236,182,324,1074,198,647,2310,380,
082021,Sant Celoni,1501,5837,1159,1446,5589,1544,2947,11426,2703,
082042,Sant Climent de Llobregat,406,1353,206,370,1308,257,776,2661,463,
171582,Sant Climent Sescebes,31,228,63,39,137,70,70,365,133,
082055,Sant Cugat del Vallès,9187,28134,4155,8626,29504,5340,17813,57638,9495,
082068,Sant Cugat Sesgarrigues,89,327,83,93,291,103,182,618,186,
251961,Sant Esteve de la Sarga,4,55,24,4,38,16,8,93,40,
082074,Sant Esteve de Palautordera,265,835,147,283,865,160,548,1700,307,
082080,Sant Esteve Sesrovires,691,2608,466,709,2479,557,1400,5087,1023,
171595,Sant Feliu de Buixalleu,58,287,68,51,256,68,109,543,136,
082107,Sant Feliu de Codines,551,2148,395,547,1930,534,1098,4078,929,
171609,Sant Feliu de Guíxols,1747,7504,1641,1690,7220,2159,3437,14724,3800,
082114,Sant Feliu de Llobregat,3711,14690,2928,3626,14834,3882,7337,29524,6810,
171616,Sant Feliu de Pallerols,113,432,115,117,413,170,230,845,285,
082129,Sant Feliu Sasserra,57,224,59,36,206,78,93,430,137,
171621,Sant Ferriol,25,90,18,12,61,16,37,151,34,
082093,Sant Fost de Campsentelles,713,2912,596,634,2777,809,1347,5689,1405,
082135,Sant Fruitós de Bages,799,2862,468,725,2762,611,1524,5624,1079,
171637,Sant Gregori,348,1114,230,296,1123,232,644,2237,462,
251924,Sant Guim de Freixenet,75,383,107,81,321,137,156,704,244,
251977,Sant Guim de la Plana,12,66,25,10,48,30,22,114,55,
171642,Sant Hilari Sacalm,419,2057,469,400,1808,600,819,3865,1069,
082153,Sant Hipòlit de Voltregà,309,1233,257,282,1107,397,591,2340,654,
081939,Sant Iscle de Vallalta,120,476,90,130,404,102,250,880,192,
439023,Sant Jaume d'Enveja,269,1159,384,228,1076,433,497,2235,817,
082166,Sant Jaume de Frontanyà,2,12,3,1,9,1,3,21,4,
171655,Sant Jaume de Llierca,39,239,96,41,227,115,80,466,211,
431378,Sant Jaume dels Domenys,240,862,173,206,787,223,446,1649,396,
171674,Sant Joan de les Abadesses,213,1145,365,203,1006,537,416,2151,902,
171680,Sant Joan de Mollet,40,180,42,47,155,58,87,335,100,
082188,Sant Joan de Vilatorrada,953,3699,778,871,3484,995,1824,7183,1773,
082172,Sant Joan Despí,3094,10909,2059,2771,11273,2686,5865,22182,4745,
171851,Sant Joan les Fonts,190,967,288,172,912,350,362,1879,638,
171668,Sant Jordi Desvalls,46,236,61,60,219,81,106,455,142,
089030,Sant Julià de Cerdanyola,22,90,30,12,72,31,34,162,61,
171693,Sant Julià de Ramis,348,1188,198,354,1169,210,702,2357,408,
082205,Sant Julià de Vilatorta,283,1006,197,275,1029,234,558,2035,431,
179032,Sant Julià del Llor i Bonmatí,126,439,72,97,409,101,223,848,173,
082212,Sant Just Desvern,1300,5091,1156,1261,5488,1578,2561,10579,2734,
082227,Sant Llorenç d'Hortons,240,887,149,242,817,193,482,1704,342,
171714,Sant Llorenç de la Muga,17,88,21,20,73,29,37,161,50,
251930,Sant Llorenç de Morunys,68,335,122,66,312,135,134,647,257,
082233,Sant Llorenç Savall,183,822,224,183,748,257,366,1570,481,
082251,Sant Martí d'Albars,5,34,15,6,31,15,11,65,30,
082248,Sant Martí de Centelles,91,404,67,90,363,83,181,767,150,
171729,Sant Martí de Llémena,48,213,48,54,199,34,102,412,82,
259025,Sant Martí de Riucorb,35,219,108,41,171,121,76,390,229,
082264,Sant Martí de Tous,122,376,97,127,329,122,249,705,219,
082270,Sant Martí Sarroca,262,1063,265,271,1027,312,533,2090,577,
082286,Sant Martí Sesgueioles,24,132,32,32,112,41,56,244,73,
171735,Sant Martí Vell,28,87,22,27,80,22,55,167,44,
082299,Sant Mateu de Bages,28,214,90,34,168,109,62,382,199,
171740,Sant Miquel de Campmajor,15,79,27,14,73,22,29,152,49,
171753,Sant Miquel de Fluvià,52,283,61,47,258,79,99,541,140,
171766,Sant Mori,10,79,12,15,61,19,25,140,31,
171772,Sant Pau de Segúries,36,214,83,41,211,90,77,425,173,
082310,Sant Pere de Ribes,2636,10439,1615,2577,9895,1987,5213,20334,3602,
082325,Sant Pere de Riudebitlles,217,771,203,205,729,247,422,1500,450,
082331,Sant Pere de Torelló,206,851,204,158,783,267,364,1634,471,
082346,Sant Pere de Vilamajor,443,1447,266,439,1395,286,882,2842,552,
171788,Sant Pere Pescador,199,819,148,139,689,167,338,1508,315,
081897,Sant Pere Sallavinera,11,57,23,9,43,20,20,100,43,
082359,Sant Pol de Mar,431,1703,417,391,1686,445,822,3389,862,
082362,Sant Quintí de Mediona,216,684,198,189,651,208,405,1335,406,
082378,Sant Quirze de Besora,151,691,232,149,642,322,300,1333,554,
082384,Sant Quirze del Vallès,1897,6576,849,1886,6685,1101,3783,13261,1950,
082397,Sant Quirze Safaja,55,248,35,75,208,27,130,456,62,
251945,Sant Ramon,29,186,78,27,148,73,56,334,151,
082401,Sant Sadurní d'Anoia,1130,4199,797,1114,4168,1074,2244,8367,1871,
082418,Sant Sadurní d'Osormort,4,36,11,4,28,10,8,64,21,
080983,Sant Salvador de Guardiola,309,1068,233,289,989,251,598,2057,484,
082628,Sant Vicenç de Castellet,771,3196,655,675,3011,1006,1446,6207,1661,
082649,Sant Vicenç de Montalt,692,1914,368,592,1917,395,1284,3831,763,
082652,Sant Vicenç de Torelló,171,662,162,165,646,223,336,1308,385,
082634,Sant Vicenç dels Horts,2456,9841,1746,2431,9383,2227,4887,19224,3973,
431384,Santa Bàrbara,316,1303,366,267,1195,451,583,2498,817,
082439,Santa Cecília de Voltregà,7,67,21,9,57,17,16,124,38,
082444,Santa Coloma de Cervelló,850,2694,373,933,2595,519,1783,5289,892,
171805,Santa Coloma de Farners,1107,4422,817,1084,3973,1045,2191,8395,1862,
082457,Santa Coloma de Gramenet,9546,41928,9260,8684,39310,11865,18230,81238,21125,
431397,Santa Coloma de Queralt,278,977,268,252,905,360,530,1882,628,
171812,Santa Cristina d'Aro,457,1777,364,440,1669,399,897,3446,763,
082460,Santa Eugènia de Berga,159,855,149,168,751,187,327,1606,336,
082476,Santa Eulàlia de Riuprimer,108,424,78,103,384,102,211,808,180,
082482,Santa Eulàlia de Ronçana,703,2322,476,618,2305,585,1321,4627,1061,
082495,Santa Fe del Penedès,43,130,24,34,128,25,77,258,49,
171827,Santa Llogaia d'Àlguema,35,125,23,30,112,23,65,237,46,
082508,Santa Margarida de Montbui,879,3334,636,828,3175,837,1707,6509,1473,
082515,Santa Margarida i els Monjos,736,2490,387,700,2352,456,1436,4842,843,
082589,Santa Maria d'Oló,73,353,106,74,317,125,147,670,231,
082536,Santa Maria de Besora,8,48,22,9,40,30,17,88,52,
082567,Santa Maria de Martorelles,73,309,52,71,292,68,144,601,120,
082554,Santa Maria de Merlès,17,51,16,18,58,13,35,109,29,
082573,Santa Maria de Miralles,5,48,13,9,40,17,14,88,30,
082592,Santa Maria de Palautordera,888,3274,552,772,3022,688,1660,6296,1240,
431401,Santa Oliva,323,1145,242,292,1044,276,615,2189,518,
171848,Santa Pau,105,553,145,109,537,155,214,1090,300,
082606,Santa Perpètua de Mogoda,2594,9198,1335,2289,8509,1681,4883,17707,3016,
082613,Santa Susanna,309,1150,241,291,1112,235,600,2262,476,
081923,Santpedor,667,2458,467,611,2390,594,1278,4848,1061,
431423,Sarral,127,578,149,142,486,180,269,1064,329,
171864,Sarrià de Ter,367,1655,358,390,1565,455,757,3220,813,
252017,Sarroca de Bellera,0,53,24,3,33,16,3,86,40,
252000,Sarroca de Lleida,22,140,57,15,109,65,37,249,122,
171870,"Saus, Camallera i Llampaies",47,267,69,71,264,89,118,531,158,
431439,Savallà del Comtat,1,25,8,2,21,11,3,46,19,
431444,"Secuita, la",132,594,97,133,525,126,265,1119,223,
171886,"Selva de Mar, la",7,72,27,10,63,24,17,135,51,
431457,"Selva del Camp, la",540,1934,357,510,1822,456,1050,3756,813,
431460,Senan,5,26,8,4,14,4,9,40,12,
430445,"Sénia, la",502,2115,486,446,1948,586,948,4063,1072,
252022,Senterada,3,66,8,8,36,12,11,102,20,
250352,"Sentiu de Sió, la",17,154,65,24,152,59,41,306,124,
082671,Sentmenat,817,3042,457,745,2898,562,1562,5940,1019,
171903,Serinyà,96,388,92,90,359,97,186,747,189,
252043,Seròs,131,707,203,114,525,227,245,1232,430,
171910,Serra de Daró,22,64,29,10,59,24,32,123,53,
171925,Setcases,9,66,28,6,58,20,15,124,48,
252038,"Seu d'Urgell, la",978,4223,908,940,4261,1219,1918,8484,2127,
082690,Seva,327,1174,259,280,1086,310,607,2260,569,
252056,Sidamon,60,254,57,58,240,67,118,494,124,
171931,Sils,553,1967,378,492,1881,431,1045,3848,809,
082704,Sitges,2298,10195,1986,2172,9928,2460,4470,20123,4446,
170524,Siurana,10,54,24,9,51,22,19,105,46,
082711,Sobremunt,5,29,11,9,29,9,14,58,20,
252069,"Soleràs, el",22,120,53,23,79,71,45,199,124,
431476,Solivella,50,206,79,44,184,97,94,390,176,
252075,Solsona,819,3111,665,760,2902,944,1579,6013,1609,
082726,Sora,10,72,17,11,59,11,21,131,28,
252081,Soriguera,25,142,36,19,112,36,44,254,72,
252094,Sort,194,806,174,175,756,217,369,1562,391,
252108,Soses,141,639,137,128,545,184,269,1184,321,
082732,Subirats,266,1029,258,255,952,316,521,1981,574,
252115,Sudanell,52,348,90,47,253,97,99,601,187,
252120,Sunyer,13,105,39,19,82,39,32,187,78,
082747,Súria,412,2024,573,393,1946,870,805,3970,1443,
171946,Susqueda,6,40,15,4,28,12,10,68,27,
082763,Tagamanent,30,116,26,28,95,27,58,211,53,
082779,Talamanca,13,62,14,8,46,14,21,108,28,
252154,Talarn,16,276,38,38,144,52,54,420,90,
252167,Talavera,21,102,38,9,70,48,30,172,86,
171959,"Tallada d'Empordà, la",37,151,50,35,142,44,72,293,94,
082785,Taradell,563,2098,458,485,2008,600,1048,4106,1058,
431482,Tarragona,11254,45623,8823,10642,45293,12319,21896,90916,21142,
252173,Tàrrega,1582,5776,1022,1469,5460,1422,3051,11236,2444,
252189,Tarrés,5,42,14,4,31,11,9,73,25,
252192,Tarroja de Segarra,10,62,18,9,46,28,19,108,46,
082750,Tavèrnoles,23,106,27,20,111,25,43,217,52,
082802,Tavertet,6,55,14,6,43,13,12,98,27,
082819,Teià,530,2095,430,443,2085,571,973,4180,1001,
252206,Térmens,91,562,147,90,504,193,181,1066,340,
171962,Terrades,30,104,23,21,97,36,51,201,59,
082798,Terrassa,19436,74006,13334,18238,71456,19208,37674,145462,32542,
082824,Tiana,703,2745,467,767,2867,602,1470,5612,1069,
252213,Tírvia,10,54,17,5,53,17,15,107,34,
252228,Tiurana,4,20,13,6,24,13,10,44,26,
431495,Tivenys,53,289,124,44,258,146,97,547,270,
431508,Tivissa,107,590,221,107,548,245,214,1138,466,
082830,Tona,771,2710,566,718,2637,706,1489,5347,1272,
252234,Torà,90,462,121,80,432,148,170,894,269,
082845,Tordera,1451,5754,1139,1324,5299,1351,2775,11053,2490,
082858,Torelló,1117,4711,1026,1078,4590,1361,2195,9301,2387,
252249,"Torms, els",12,50,30,7,40,30,19,90,60,
252252,Tornabous,69,325,110,47,252,122,116,577,232,
252271,"Torre de Cabdella, la",24,259,90,25,227,130,49,486,220,
082861,"Torre de Claramunt, la",400,1373,230,352,1268,240,752,2641,470,
431515,"Torre de Fontaubella, la",8,48,18,4,32,21,12,80,39,
431520,"Torre de l'Espanyol, la",41,228,82,54,188,88,95,416,170,
252265,Torrebesses,19,93,47,9,87,47,28,180,94,
431536,Torredembarra,1226,5251,1095,1189,5182,1367,2415,10433,2462,
252287,Torrefarrera,472,1527,186,441,1465,250,913,2992,436,
259078,Torrefeta i Florejacs,36,196,91,30,171,93,66,367,184,
252304,Torregrossa,142,760,226,145,648,313,287,1408,539,
252311,Torrelameu,33,307,70,47,182,84,80,489,154,
082877,Torrelavit,109,515,126,87,419,136,196,934,262,
082883,Torrelles de Foix,213,826,213,184,751,219,397,1577,432,
082896,Torrelles de Llobregat,584,2007,263,611,1952,323,1195,3959,586,
171978,Torrent,10,66,25,12,62,18,22,128,43,
252326,Torres de Segre,122,791,199,141,660,252,263,1451,451,
252332,Torre-serona,23,118,42,22,102,49,45,220,91,
171984,Torroella de Fluvià,45,258,52,62,235,52,107,493,104,
171997,Torroella de Montgrí,993,3990,838,957,3736,980,1950,7726,1818,
431541,Torroja del Priorat,8,61,26,7,42,28,15,103,54,
172001,Tortellà,44,253,92,63,239,102,107,492,194,
431554,Tortosa,2802,11916,2748,2541,11021,3706,5343,22937,6454,
172018,Toses,6,64,20,13,38,14,19,102,34,
172023,Tossa de Mar,431,2148,470,384,1967,552,815,4115,1022,
252347,Tremp,447,2295,575,455,1930,813,902,4225,1388,
172044,Ullà,94,408,70,90,305,70,184,713,140,
082900,Ullastrell,235,654,115,207,643,127,442,1297,242,
172057,Ullastret,26,90,28,31,88,24,57,178,52,
431567,Ulldecona,604,2638,588,536,2267,739,1140,4905,1327,
431573,Ulldemolins,17,160,73,13,94,77,30,254,150,
172039,Ultramort,20,68,25,8,58,29,28,126,54,
172060,Urús,10,74,13,12,67,25,22,141,38,
082917,Vacarisses,776,2119,344,657,1995,340,1433,4114,684,
170144,"Vajol, la",3,42,8,5,28,7,8,70,15,
