Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
171061,Mollet de Peralada,8,58,20,8,47,30,16,105,50,
081249,Mollet del Vallès,4333,19192,2671,4207,18016,3493,8540,37208,6164,
171077,Molló,13,123,35,16,107,55,29,230,90,
251364,"Molsosa, la",2,46,15,6,39,18,8,85,33,
081287,Monistrol de Calders,57,240,60,45,226,73,102,466,133,
081271,Monistrol de Montserrat,203,1106,238,173,979,284,376,2085,522,
171096,Montagut i Oix,67,344,89,74,280,106,141,624,195,
430862,Montblanc,561,2556,518,427,2302,705,988,4858,1223,
430884,Montbrió del Camp,154,742,155,137,672,201,291,1414,356,
081252,Montcada i Reixac,2709,11777,1919,2605,11138,2602,5314,22915,4521,
081304,Montclar,11,30,14,7,40,15,18,70,29,
251399,Montellà i Martinet,42,233,65,32,183,74,74,416,139,
081311,Montesquiu,55,310,81,54,276,104,109,586,185,
251403,Montferrer i Castellbò,69,442,82,69,341,67,138,783,149,
430897,Montferri,30,119,36,37,99,29,67,218,65,
251386,Montgai,42,233,99,34,202,121,76,435,220,
081265,Montgat,768,3649,538,747,3634,723,1515,7283,1261,
081326,Montmajor,34,158,56,18,149,57,52,307,113,
081332,Montmaneu,8,74,25,10,56,27,18,130,52,
430901,"Montmell, el",108,554,104,110,459,85,218,1013,189,
081350,Montmeló,740,3120,536,673,3092,709,1413,6212,1245,
251425,Montoliu de Lleida,33,165,51,19,159,64,52,324,115,
251410,Montoliu de Segarra,10,72,27,1,47,31,11,119,58,
251431,Montornès de Segarra,1,31,18,6,35,16,7,66,34,
081363,Montornès del Vallès,1275,5706,798,1277,5021,981,2552,10727,1779,
430918,Mont-ral,12,72,11,5,66,9,17,138,20,
171100,Mont-ras,139,693,124,135,619,128,274,1312,252,
430923,Mont-roig del Camp,813,4253,777,795,3695,798,1608,7948,1575,
081379,Montseny,18,118,35,12,103,34,30,221,69,
430939,Móra d'Ebre,436,1827,452,437,1801,547,873,3628,999,
430944,Móra la Nova,249,1140,261,220,1009,333,469,2149,594,
430957,"Morell, el",268,1167,176,237,1026,206,505,2193,382,
430960,"Morera de Montsant, la",12,60,18,8,41,14,20,101,32,
081290,Muntanyola,52,202,27,63,183,21,115,385,48,
081398,Mura,12,98,18,18,70,21,30,168,39,
251459,Nalec,3,30,14,2,29,15,5,59,29,
250254,Naut Aran,118,689,93,131,599,101,249,1288,194,
081402,Navarcles,413,2018,444,390,1961,592,803,3979,1036,
081419,Navàs,467,2090,509,423,1940,704,890,4030,1213,
171117,Navata,100,345,101,100,338,96,200,683,197,
251462,Navès,19,87,28,17,82,41,36,169,69,
081424,"Nou de Berguedà, la",12,46,20,12,42,24,24,88,44,
430976,"Nou de Gaià, la",40,161,39,46,140,49,86,301,88,
430982,Nulles,25,151,35,26,126,52,51,277,87,
251484,Odèn,8,121,42,6,79,34,14,200,76,
081430,Òdena,309,1143,217,257,1081,265,566,2224,482,
171122,Ogassa,18,111,29,9,72,27,27,183,56,
081458,Olèrdola,341,1230,184,298,1102,220,639,2332,404,
081461,Olesa de Bonesvalls,139,634,107,126,559,97,265,1193,204,
081477,Olesa de Montserrat,2065,8170,1333,1924,7646,1776,3989,15816,3109,
251497,Oliana,112,663,195,113,618,248,225,1281,443,
251500,Oliola,16,103,30,15,75,23,31,178,53,
251517,Olius,75,275,53,67,264,55,142,539,108,
081483,Olivella,309,1237,118,304,1033,122,613,2270,240,
081496,Olost,81,403,116,68,363,168,149,766,284,
171143,Olot,2471,11509,2613,2187,10333,3790,4658,21842,6403,
251522,"Oluges, les",6,67,30,5,50,28,11,117,58,
081445,Olvan,57,292,97,47,274,138,104,566,235,
251538,"Omellons, els",10,79,38,11,73,30,21,152,68,
251543,"Omells de na Gaia, els",8,47,23,4,45,19,12,92,42,
171156,Ordis,34,136,32,29,111,33,63,247,65,
251556,Organyà,44,306,125,44,281,146,88,587,271,
081509,Orís,18,107,25,27,97,27,45,204,52,
081516,Oristà,25,201,66,21,194,84,46,395,150,
081521,Orpí,11,70,20,12,64,16,23,134,36,
081537,Òrrius,53,233,42,57,200,50,110,433,92,
251569,Os de Balaguer,73,338,115,80,288,104,153,626,219,
171169,Osor,17,115,53,8,101,67,25,216,120,
251575,Ossó de Sió,11,73,33,16,67,27,27,140,60,
081542,Pacs del Penedès,63,315,60,76,280,61,139,595,121,
081555,Palafolls,803,3026,404,740,2926,469,1543,5952,873,
171175,Palafrugell,1803,7972,1474,1659,7225,1976,3462,15197,3450,
171181,Palamós,1362,6194,1241,1304,5993,1672,2666,12187,2913,
251581,"Palau d'Anglesola, el",151,708,166,159,637,229,310,1345,395,
171194,Palau de Santa Eulàlia,7,42,11,1,34,10,8,76,21,
171215,Palau-sator,16,99,36,13,89,36,29,188,72,
171208,Palau-saverdera,91,476,155,92,453,156,183,929,311,
081568,Palau-solità i Plegamans,1266,5090,671,1265,4800,824,2531,9890,1495,
431009,"Pallaresos, els",458,1389,114,444,1300,123,902,2689,237,
081574,Pallejà,1106,3943,497,971,3789,705,2077,7732,1202,
430995,"Palma d'Ebre, la",19,118,64,20,117,78,39,235,142,
089058,"Palma de Cervelló, la",270,1093,138,247,1086,193,517,2179,331,
171236,Palol de Revardit,43,164,36,47,145,43,90,309,79,
171241,Pals,171,914,283,140,882,308,311,1796,591,
081580,"Papiol, el",286,1405,236,310,1301,290,596,2706,526,
171254,Pardines,14,52,26,10,44,22,24,96,48,
081593,Parets del Vallès,1555,6419,897,1395,5843,1115,2950,12262,2012,
171267,Parlavà,20,140,35,14,126,48,34,266,83,
431016,Passanant i Belltall,1,62,33,6,46,27,7,108,60,
171289,Pau,47,195,59,36,198,51,83,393,110,
431021,Paüls,26,202,83,36,189,90,62,391,173,
171292,Pedret i Marzà,16,54,15,6,53,19,22,107,34,
251641,Penelles,31,192,75,22,151,80,53,343,155,
171306,"Pera, la",31,150,44,31,133,56,62,283,100,
081607,Perafita,26,132,46,28,117,58,54,249,104,
431037,Perafort,102,423,56,69,389,60,171,812,116,
171328,Peralada,137,609,146,138,561,171,275,1170,317,
251654,Peramola,25,119,55,12,109,54,37,228,109,
431042,"Perelló, el",203,1160,331,172,930,344,375,2090,675,
081614,Piera,1317,4978,922,1211,4471,1126,2528,9449,2048,
431055,"Piles, les",12,84,24,14,69,17,26,153,41,
081635,Pineda de Mar,2016,9460,1699,1838,8769,2149,3854,18229,3848,
431068,"Pinell de Brai, el",69,380,132,60,324,167,129,704,299,
251667,Pinell de Solsonès,13,77,25,13,56,28,26,133,53,
251673,Pinós,17,115,44,18,93,33,35,208,77,
431074,Pira,49,155,48,46,152,54,95,307,102,
431080,"Pla de Santa Maria, el",189,783,183,157,699,202,346,1482,385,
081640,"Pla del Penedès, el",83,334,97,62,314,114,145,648,211,
171334,"Planes d'Hostoles, les",111,570,227,101,528,258,212,1098,485,
171349,Planoles,13,105,31,12,86,35,25,191,66,
259118,"Plans de Sió, els",33,190,87,26,156,103,59,346,190,
251689,"Poal, el",38,228,73,33,186,91,71,414,164,
251692,"Pobla de Cérvoles, la",13,84,34,16,67,31,29,151,65,
081653,"Pobla de Claramunt, la",197,806,160,187,691,194,384,1497,354,
081666,"Pobla de Lillet, la",58,449,156,38,404,233,96,853,389,
431093,"Pobla de Mafumet, la",181,801,84,176,761,105,357,1562,189,
431107,"Pobla de Massaluca, la",16,125,64,16,108,71,32,233,135,
431114,"Pobla de Montornès, la",215,1048,199,208,867,204,423,1915,403,
251713,"Pobla de Segur, la",193,1062,340,175,918,463,368,1980,803,
431129,Poboleda,19,143,43,12,105,47,31,248,90,
081672,Polinyà,700,2868,231,682,2616,306,1382,5484,537,
431135,"Pont d'Armentera, el",38,201,75,32,183,77,70,384,152,
250306,"Pont de Bar, el",16,66,28,9,47,23,25,113,51,
171352,Pont de Molins,36,180,44,27,167,36,63,347,80,
251734,"Pont de Suert, el",179,945,208,158,798,265,337,1743,473,
081825,"Pont de Vilomara i Rocafort, el",316,1334,235,286,1196,268,602,2530,503,
431418,Pontils,4,60,20,6,46,16,10,106,36,
081688,Pontons,43,213,46,35,173,48,78,386,94,
171365,Pontós,19,85,29,14,67,30,33,152,59,
251728,Ponts,202,941,254,167,877,308,369,1818,562,
171371,Porqueres,371,1501,291,385,1469,315,756,2970,606,
431140,Porrera,31,164,53,23,131,62,54,295,115,
171404,"Port de la Selva, el",67,363,105,45,344,105,112,707,210,
171387,Portbou,44,438,166,50,382,226,94,820,392,
251749,"Portella, la",46,334,64,32,270,70,78,604,134,
431153,Pradell de la Teixeta,4,57,19,8,51,25,12,108,44,
431166,Prades,38,244,71,38,205,87,76,449,158,
431172,Prat de Comte,12,58,31,9,54,30,21,112,61,
081691,"Prat de Llobregat, el",4741,22775,3909,4324,22058,5092,9065,44833,9001,
431188,Pratdip,48,289,109,43,226,118,91,515,227,
081712,Prats de Lluçanès,180,915,249,180,865,330,360,1780,579,
081705,"Prats de Rei, els",23,201,49,20,171,76,43,372,125,
251752,Prats i Sansor,22,92,16,11,71,19,33,163,35,
251765,Preixana,17,130,62,26,104,74,43,234,136,
251771,Preixens,32,149,77,31,125,91,63,274,168,
082303,Premià de Dalt,833,3480,597,813,3448,696,1646,6928,1293,
081727,Premià de Mar,2212,9836,1646,2039,9478,2334,4251,19314,3980,
171390,"Preses, les",136,575,131,138,579,149,274,1154,280,
251790,Prullans,12,76,35,14,71,28,26,147,63,
171411,Puigcerdà,844,3493,518,738,3046,726,1582,6539,1244,
081748,Puigdàlber,37,174,26,36,164,47,73,338,73,
251804,Puiggròs,31,101,32,18,88,41,49,189,73,
431191,Puigpelat,97,354,53,83,310,56,180,664,109,
081751,Puig-reig,242,1437,443,245,1334,625,487,2771,1068,
251811,Puigverd d'Agramunt,18,107,38,14,78,29,32,185,67,
251826,Puigverd de Lleida,110,460,123,108,421,134,218,881,257,
081764,Pujalt,15,64,21,5,69,25,20,133,46,
081770,"Quar, la",2,23,10,0,21,4,2,44,14,
171426,Quart,247,1028,144,201,962,180,448,1990,324,
170433,Queralbs,13,66,31,10,47,25,23,113,56,
431205,Querol,44,207,46,28,189,35,72,396,81,
171432,Rabós,11,68,19,11,62,23,22,130,42,
081786,Rajadell,37,185,46,34,149,41,71,334,87,
431212,Rasquera,54,308,123,57,277,133,111,585,256,
171447,Regencós,22,118,36,21,85,31,43,203,67,
081799,Rellinars,46,257,50,54,222,56,100,479,106,
431227,Renau,2,37,5,5,37,8,7,74,13,
431233,Reus,8858,38691,6296,8737,36380,8808,17595,75071,15104,
251832,Rialp,37,273,36,45,212,53,82,485,89,
431248,"Riba, la",47,272,76,29,205,91,76,477,167,
431251,Riba-roja d'Ebre,61,481,157,58,380,191,119,861,348,
259059,Ribera d'Ondara,22,166,58,22,127,71,44,293,129,
251850,Ribera d'Urgellet,74,368,91,52,296,110,126,664,201,
171450,Ribes de Freser,100,653,233,88,611,321,188,1264,554,
171463,Riells i Viabrea,389,1362,166,324,1252,166,713,2614,332,
431264,"Riera de Gaià, la",146,559,85,122,503,125,268,1062,210,
251863,Riner,21,97,34,22,96,30,43,193,64,
171479,Ripoll,731,3776,966,611,3527,1401,1342,7303,2367,
081803,Ripollet,3155,13463,1894,2907,12343,2493,6062,25806,4387,
259139,Riu de Cerdanya,5,50,6,7,40,8,12,90,14,
171485,Riudarenes,171,728,144,150,646,163,321,1374,307,
171498,Riudaura,23,156,34,21,143,49,44,299,83,
431270,Riudecanyes,87,359,86,82,320,107,169,679,193,
431286,Riudecols,79,468,97,72,380,122,151,848,219,
171501,Riudellots de la Selva,170,714,125,132,634,165,302,1348,290,
431299,Riudoms,556,2233,477,501,2035,583,1057,4268,1060,
171518,Riumors,20,72,21,11,66,26,31,138,47,
081810,"Roca del Vallès, la",921,3595,555,871,3466,624,1792,7061,1179,
431303,Rocafort de Queralt,21,102,32,12,76,41,33,178,73,
431310,Roda de Berà,476,2286,412,436,1980,412,912,4266,824,
081831,Roda de Ter,479,1996,399,440,1910,639,919,3906,1038,
431325,Rodonyà,46,192,44,42,137,59,88,329,103,
431331,Roquetes,644,2955,592,567,2518,711,1211,5473,1303,
171523,Roses,1644,7056,1268,1533,6516,1446,3177,13572,2714,
251898,Rosselló,251,1024,151,222,888,216,473,1912,367,
431346,"Rourell, el",30,133,27,37,100,49,67,233,76,
081846,Rubí,6118,26395,3661,5754,25125,4874,11872,51520,8535,
081859,Rubió,10,64,21,17,56,18,27,120,39,
171539,Rupià,16,85,23,16,70,30,32,155,53,
089019,Rupit i Pruit,12,115,38,18,105,41,30,220,79,
081878,Sabadell,15777,70482,13688,15011,69197,19814,30788,139679,33502,
081884,Sagàs,15,43,13,11,40,16,26,83,29,
251902,Salàs de Pallars,5,127,45,8,90,66,13,217,111,
081901,Saldes,20,141,35,14,104,30,34,245,65,
171544,Sales de Llierca,11,52,6,15,44,4,26,96,10,
081918,Sallent,447,2309,672,455,2207,971,902,4516,1643,
431359,Salomó,32,174,51,33,130,62,65,304,113,
439057,Salou,1983,11020,1016,1689,8929,1117,3672,19949,2133,
171557,Salt,2655,11448,1355,2419,8953,1933,5074,20401,3288,
251919,Sanaüja,30,146,61,33,120,68,63,266,129,
081944,Sant Adrià de Besòs,2800,11277,2258,2653,11074,3161,5453,22351,5419,
081957,Sant Agustí de Lluçanès,7,38,10,6,33,11,13,71,21,
081960,Sant Andreu de la Barca,2550,9857,1097,2288,9124,1363,4838,18981,2460,
081976,Sant Andreu de Llavaneres,1019,3486,586,881,3327,710,1900,6813,1296,
171576,Sant Andreu Salou,15,44,16,12,48,22,27,92,38,
171833,Sant Aniol de Finestres,24,115,31,24,98,27,48,213,58,
081982,Sant Antoni de Vilamajor,503,1890,293,492,1793,361,995,3683,654,
081995,Sant Bartomeu del Grau,77,363,63,77,300,81,154,663,144,
082009,Sant Boi de Llobregat,6231,28956,5199,5885,28217,6847,12116,57173,12046,
082016,Sant Boi de Lluçanès,28,203,63,29,164,86,57,367,149,
431362,Sant Carles de la Ràpita,1089,5401,1216,1127,4978,1496,2216,10379,2712,
082037,Sant Cebrià de Vallalta,269,1242,157,283,1103,154,552,2345,311,
082021,Sant Celoni,1351,5871,1085,1325,5527,1427,2676,11398,2512,
082042,Sant Climent de Llobregat,354,1318,181,337,1253,233,691,2571,414,
171582,Sant Climent Sescebes,38,164,63,31,143,62,69,307,125,
082055,Sant Cugat del Vallès,8452,25545,3348,7900,26617,4412,16352,52162,7760,
082068,Sant Cugat Sesgarrigues,85,319,75,78,274,92,163,593,167,
251961,Sant Esteve de la Sarga,4,60,28,2,38,17,6,98,45,
082074,Sant Esteve de Palautordera,242,800,113,286,787,136,528,1587,249,
082080,Sant Esteve Sesrovires,619,2519,357,642,2344,422,1261,4863,779,
171595,Sant Feliu de Buixalleu,56,305,68,52,245,77,108,550,145,
082107,Sant Feliu de Codines,477,2010,366,454,1794,519,931,3804,885,
171609,Sant Feliu de Guíxols,1645,7712,1531,1601,7207,2030,3246,14919,3561,
082114,Sant Feliu de Llobregat,3433,14939,2449,3402,15056,3349,6835,29995,5798,
171616,Sant Feliu de Pallerols,97,475,115,115,421,166,212,896,281,
082129,Sant Feliu Sasserra,42,220,60,37,194,80,79,414,140,
171621,Sant Ferriol,24,78,19,15,60,20,39,138,39,
082093,Sant Fost de Campsentelles,662,2883,484,601,2696,613,1263,5579,1097,
082135,Sant Fruitós de Bages,742,2822,427,626,2635,530,1368,5457,957,
171637,Sant Gregori,280,1071,203,260,1042,212,540,2113,415,
251924,Sant Guim de Freixenet,75,365,106,72,349,137,147,714,243,
251977,Sant Guim de la Plana,15,63,21,12,46,27,27,109,48,
171642,Sant Hilari Sacalm,388,2129,466,372,1824,565,760,3953,1031,
082153,Sant Hipòlit de Voltregà,286,1162,280,265,1058,380,551,2220,660,
081939,Sant Iscle de Vallalta,116,446,85,113,386,89,229,832,174,
439023,Sant Jaume d'Enveja,246,1186,346,203,1079,419,449,2265,765,
082166,Sant Jaume de Frontanyà,2,8,4,2,12,1,4,20,5,
171655,Sant Jaume de Llierca,36,270,104,42,230,127,78,500,231,
431378,Sant Jaume dels Domenys,208,854,171,179,733,203,387,1587,374,
171674,Sant Joan de les Abadesses,200,1242,361,185,1075,526,385,2317,887,
171680,Sant Joan de Mollet,40,169,46,42,161,57,82,330,103,
082188,Sant Joan de Vilatorrada,914,3802,701,808,3544,892,1722,7346,1593,
082172,Sant Joan Despí,2842,10975,1742,2596,11224,2268,5438,22199,4010,
171851,Sant Joan les Fonts,159,988,261,138,872,333,297,1860,594,
171668,Sant Jordi Desvalls,36,222,57,39,182,90,75,404,147,
089030,Sant Julià de Cerdanyola,24,86,29,17,70,31,41,156,60,
171693,Sant Julià de Ramis,280,1166,179,280,1046,182,560,2212,361,
082205,Sant Julià de Vilatorta,268,987,166,282,996,234,550,1983,400,
179032,Sant Julià del Llor i Bonmatí,96,459,72,87,403,108,183,862,180,
082212,Sant Just Desvern,1246,5072,987,1226,5480,1354,2472,10552,2341,
082227,Sant Llorenç d'Hortons,199,845,144,193,747,174,392,1592,318,
171714,Sant Llorenç de la Muga,15,76,21,12,68,26,27,144,47,
251930,Sant Llorenç de Morunys,62,378,112,61,317,141,123,695,253,
082233,Sant Llorenç Savall,170,799,215,189,719,265,359,1518,480,
082251,Sant Martí d'Albars,5,42,12,6,32,15,11,74,27,
082248,Sant Martí de Centelles,91,380,59,79,314,74,170,694,133,
171729,Sant Martí de Llémena,45,188,46,48,167,38,93,355,84,
259025,Sant Martí de Riucorb,34,228,106,27,188,114,61,416,220,
082264,Sant Martí de Tous,105,374,100,111,339,121,216,713,221,
082270,Sant Martí Sarroca,245,1062,256,244,969,301,489,2031,557,
082286,Sant Martí Sesgueioles,24,133,35,31,110,43,55,243,78,
171735,Sant Martí Vell,27,81,20,20,72,22,47,153,42,
082299,Sant Mateu de Bages,31,230,90,33,178,111,64,408,201,
171740,Sant Miquel de Campmajor,12,93,22,19,77,20,31,170,42,
171753,Sant Miquel de Fluvià,51,253,59,47,234,74,98,487,133,
171766,Sant Mori,8,68,10,10,72,11,18,140,21,
171772,Sant Pau de Segúries,39,231,79,34,218,98,73,449,177,
082310,Sant Pere de Ribes,2481,10362,1386,2405,9743,1689,4886,20105,3075,
082325,Sant Pere de Riudebitlles,202,801,191,173,760,232,375,1561,423,
082331,Sant Pere de Torelló,175,804,188,137,767,251,312,1571,439,
082346,Sant Pere de Vilamajor,373,1346,233,388,1313,238,761,2659,471,
171788,Sant Pere Pescador,182,743,140,118,629,158,300,1372,298,
081897,Sant Pere Sallavinera,6,58,24,10,48,25,16,106,49,
082359,Sant Pol de Mar,422,1748,350,378,1702,370,800,3450,720,
082362,Sant Quintí de Mediona,197,723,182,169,679,217,366,1402,399,
082378,Sant Quirze de Besora,144,716,221,147,683,304,291,1399,525,
082384,Sant Quirze del Vallès,1781,6540,667,1796,6493,948,3577,13033,1615,
082397,Sant Quirze Safaja,51,240,26,66,207,27,117,447,53,
251945,Sant Ramon,28,191,80,26,148,76,54,339,156,
082401,Sant Sadurní d'Anoia,1047,4087,761,992,3987,1035,2039,8074,1796,
082418,Sant Sadurní d'Osormort,8,33,12,5,26,7,13,59,19,
080983,Sant Salvador de Guardiola,283,1072,193,284,1011,201,567,2083,394,
082628,Sant Vicenç de Castellet,569,2947,599,527,2679,954,1096,5626,1553,
082649,Sant Vicenç de Montalt,642,1841,286,554,1800,311,1196,3641,597,
082652,Sant Vicenç de Torelló,167,622,160,161,645,222,328,1267,382,
082634,Sant Vicenç dels Horts,2345,9870,1576,2314,9401,1955,4659,19271,3531,
431384,Santa Bàrbara,275,1393,366,269,1213,449,544,2606,815,
082439,Santa Cecília de Voltregà,16,64,21,13,65,15,29,129,36,
082444,Santa Coloma de Cervelló,784,2711,319,808,2599,438,1592,5310,757,
171805,Santa Coloma de Farners,949,4175,765,894,3659,970,1843,7834,1735,
082457,Santa Coloma de Gramenet,8404,43180,8245,7347,39619,10541,15751,82799,18786,
431397,Santa Coloma de Queralt,270,1060,258,259,933,348,529,1993,606,
171812,Santa Cristina d'Aro,429,1662,314,381,1592,335,810,3254,649,
082460,Santa Eugènia de Berga,127,896,149,156,736,171,283,1632,320,
082476,Santa Eulàlia de Riuprimer,83,357,72,67,335,90,150,692,162,
082482,Santa Eulàlia de Ronçana,613,2309,428,555,2238,526,1168,4547,954,
082495,Santa Fe del Penedès,39,136,24,44,124,24,83,260,48,
171827,Santa Llogaia d'Àlguema,27,120,22,24,102,22,51,222,44,
082508,Santa Margarida de Montbui,816,3507,590,798,3280,787,1614,6787,1377,
082515,Santa Margarida i els Monjos,609,2570,332,583,2262,412,1192,4832,744,
082589,Santa Maria d'Oló,67,377,107,68,348,122,135,725,229,
082536,Santa Maria de Besora,7,59,19,9,47,28,16,106,47,
082567,Santa Maria de Martorelles,68,297,51,67,266,64,135,563,115,
082554,Santa Maria de Merlès,12,47,18,17,51,11,29,98,29,
082573,Santa Maria de Miralles,5,48,10,9,42,16,14,90,26,
082592,Santa Maria de Palautordera,786,3148,511,711,2824,634,1497,5972,1145,
431401,Santa Oliva,318,1107,230,230,993,255,548,2100,485,
171848,Santa Pau,90,567,143,97,538,149,187,1105,292,
082606,Santa Perpètua de Mogoda,2260,9058,1154,2068,8372,1413,4328,17430,2567,
082613,Santa Susanna,293,1104,190,261,1064,207,554,2168,397,
081923,Santpedor,546,2439,407,557,2293,545,1103,4732,952,
431423,Sarral,121,605,144,112,516,188,233,1121,332,
171864,Sarrià de Ter,316,1513,322,319,1427,423,635,2940,745,
252017,Sarroca de Bellera,2,53,24,1,35,21,3,88,45,
252000,Sarroca de Lleida,16,159,57,19,119,68,35,278,125,
171870,"Saus, Camallera i Llampaies",41,257,71,56,253,83,97,510,154,
431439,Savallà del Comtat,1,26,12,5,17,11,6,43,23,
431444,"Secuita, la",112,553,88,109,485,119,221,1038,207,
171886,"Selva de Mar, la",6,76,24,14,71,22,20,147,46,
431457,"Selva del Camp, la",527,1785,340,476,1675,435,1003,3460,775,
431460,Senan,5,27,7,5,12,3,10,39,10,
430445,"Sénia, la",458,2285,475,429,2025,553,887,4310,1028,
252022,Senterada,4,59,12,7,45,14,11,104,26,
250352,"Sentiu de Sió, la",19,172,60,22,174,65,41,346,125,
082671,Sentmenat,705,2760,372,641,2653,502,1346,5413,874,
171903,Serinyà,84,394,92,86,348,97,170,742,189,
252043,Seròs,110,743,209,76,504,234,186,1247,443,
171910,Serra de Daró,20,68,26,4,55,24,24,123,50,
171925,Setcases,4,63,24,7,45,22,11,108,46,
252038,"Seu d'Urgell, la",1032,4496,903,939,4421,1195,1971,8917,2098,
082690,Seva,288,1164,227,261,1064,275,549,2228,502,
252056,Sidamon,46,264,59,55,235,68,101,499,127,
171931,Sils,455,1759,285,399,1621,331,854,3380,616,
082704,Sitges,2159,9670,1646,2045,9453,2097,4204,19123,3743,
170524,Siurana,18,65,27,10,62,29,28,127,56,
082711,Sobremunt,5,37,9,10,31,10,15,68,19,
252069,"Soleràs, el",26,148,52,30,101,62,56,249,114,
431476,Solivella,52,215,83,47,187,101,99,402,184,
252075,Solsona,767,3208,681,741,2885,884,1508,6093,1565,
082726,Sora,8,67,20,12,53,14,20,120,34,
252081,Soriguera,20,136,34,23,106,41,43,242,75,
252094,Sort,184,848,171,182,770,218,366,1618,389,
252108,Soses,122,635,127,90,517,171,212,1152,298,
082732,Subirats,252,1039,253,257,932,319,509,1971,572,
252115,Sudanell,46,352,81,42,248,94,88,600,175,
252120,Sunyer,16,100,35,19,85,41,35,185,76,
082747,Súria,421,2144,603,410,2005,871,831,4149,1474,
171946,Susqueda,5,51,13,6,37,13,11,88,26,
082763,Tagamanent,25,105,28,31,90,24,56,195,52,
082779,Talamanca,15,64,6,8,50,9,23,114,15,
252154,Talarn,29,141,37,28,114,54,57,255,91,
252167,Talavera,23,108,37,8,88,40,31,196,77,
171959,"Tallada d'Empordà, la",27,126,55,26,117,50,53,243,105,
082785,Taradell,551,2073,441,405,1925,534,956,3998,975,
431482,Tarragona,11102,48743,8368,10424,47218,11681,21526,95961,20049,
252173,Tàrrega,1411,5782,976,1247,5319,1414,2658,11101,2390,
252189,Tarrés,2,38,12,5,33,16,7,71,28,
252192,Tarroja de Segarra,14,56,25,8,52,25,22,108,50,
082750,Tavèrnoles,23,114,24,19,116,22,42,230,46,
082802,Tavertet,5,57,18,5,46,17,10,103,35,
082819,Teià,515,2160,381,429,2026,476,944,4186,857,
252206,Térmens,95,537,154,79,474,182,174,1011,336,
171962,Terrades,17,90,22,13,81,31,30,171,53,
082798,Terrassa,17064,73542,12269,16069,69370,17931,33133,142912,30200,
082824,Tiana,684,2634,352,698,2664,473,1382,5298,825,
252213,Tírvia,5,52,15,5,42,16,10,94,31,
252228,Tiurana,5,22,13,7,22,9,12,44,22,
431495,Tivenys,65,299,122,45,265,152,110,564,274,
431508,Tivissa,90,638,213,103,551,246,193,1189,459,
082830,Tona,709,2712,488,677,2588,631,1386,5300,1119,
252234,Torà,92,506,121,84,419,148,176,925,269,
082845,Tordera,1277,5345,963,1116,4920,1179,2393,10265,2142,
082858,Torelló,986,4856,949,987,4580,1322,1973,9436,2271,
252249,"Torms, els",11,57,27,8,45,32,19,102,59,
252252,Tornabous,49,290,110,38,244,116,87,534,226,
252271,"Torre de Cabdella, la",29,286,93,27,248,125,56,534,218,
082861,"Torre de Claramunt, la",349,1353,183,301,1234,195,650,2587,378,
431515,"Torre de Fontaubella, la",4,45,23,6,36,26,10,81,49,
431520,"Torre de l'Espanyol, la",36,233,83,41,186,94,77,419,177,
252265,Torrebesses,19,95,41,9,83,51,28,178,92,
431536,Torredembarra,1158,5388,976,1164,5129,1241,2322,10517,2217,
252287,Torrefarrera,368,1360,160,317,1269,223,685,2629,383,
259078,Torrefeta i Florejacs,39,206,84,32,181,91,71,387,175,
252304,Torregrossa,122,776,239,127,653,320,249,1429,559,
252311,Torrelameu,29,262,69,31,176,84,60,438,153,
082877,Torrelavit,75,508,120,63,380,144,138,888,264,
082883,Torrelles de Foix,199,874,220,186,742,211,385,1616,431,
082896,Torrelles de Llobregat,517,1867,225,508,1819,272,1025,3686,497,
171978,Torrent,10,63,22,9,65,15,19,128,37,
252326,Torres de Segre,136,741,196,136,623,223,272,1364,419,
252332,Torre-serona,20,122,41,18,112,40,38,234,81,
171984,Torroella de Fluvià,45,260,46,48,213,46,93,473,92,
171997,Torroella de Montgrí,911,4137,784,881,3810,918,1792,7947,1702,
431541,Torroja del Priorat,6,64,24,8,45,22,14,109,46,
172001,Tortellà,41,247,90,50,212,118,91,459,208,
431554,Tortosa,2503,13333,2593,2364,11248,3693,4867,24581,6286,
172018,Toses,12,60,18,6,39,15,18,99,33,
172023,Tossa de Mar,423,2131,428,394,1973,496,817,4104,924,
252347,Tremp,411,2052,625,420,1857,825,831,3909,1450,
172044,Ullà,84,477,61,74,296,75,158,773,136,
082900,Ullastrell,184,629,87,167,581,113,351,1210,200,
172057,Ullastret,16,77,24,20,69,21,36,146,45,
431567,Ulldecona,516,2538,567,434,2203,729,950,4741,1296,
431573,Ulldemolins,20,157,85,13,116,82,33,273,167,
172039,Ultramort,11,72,29,2,50,29,13,122,58,
172060,Urús,16,71,15,9,61,24,25,132,39,
082917,Vacarisses,670,2051,286,555,1928,297,1225,3979,583,
170144,"Vajol, la",5,47,9,5,27,9,10,74,18,
172076,"Vall d'en Bas, la",171,938,267,192,832,335,363,1770,602,
172082,"Vall de Bianya, la",114,450,96,93,420,134,207,870,230,
250432,"Vall de Boí, la",58,448,83,55,358,78,113,806,161,
259010,Vall de Cardós,15,153,46,26,115,47,41,268,93,
