Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
170237,Blanes,3195,13878,2854,2995,13071,3667,6190,26949,6521
170293,Boadella i les Escaules,19,81,23,16,84,25,35,165,48
170242,Bolvir,26,142,32,22,110,41,48,252,73
430304,Bonastre,52,238,50,59,207,48,111,445,98
250576,"Bòrdes, Es",14,96,23,11,73,19,25,169,42
170255,Bordils,151,620,115,155,550,151,306,1170,266
250582,"Borges Blanques, les",500,2091,531,421,1862,698,921,3953,1229
430311,"Borges del Camp, les",191,695,170,203,658,197,394,1353,367
170268,Borrassà,66,234,57,58,209,77,124,443,134
080240,Borredà,45,209,61,22,159,84,67,368,145
250595,Bossòst,87,430,79,92,402,97,179,832,176
430326,Bot,39,206,103,24,172,124,63,378,227
430332,Botarell,110,418,67,93,351,74,203,769,141
250560,Bovera,6,95,56,8,64,62,14,159,118
430347,Bràfim,53,224,65,43,202,82,96,426,147
170274,Breda,266,1283,334,292,1162,418,558,2445,752
080253,"Bruc, el",220,749,114,179,627,138,399,1376,252
080266,"Brull, el",32,92,18,22,80,22,54,172,40
170280,Brunyola i Sant Martí Sapresa,26,129,44,29,116,49,55,245,93
430350,Cabacés,14,116,40,26,88,49,40,204,89
250609,Cabanabona,6,29,9,5,22,26,11,51,35
170314,Cabanelles,15,93,29,15,71,25,30,164,54
170307,Cabanes,84,314,96,77,267,92,161,581,188
080272,"Cabanyes, les",103,339,55,111,297,64,214,636,119
250616,Cabó,0,33,14,5,27,15,5,60,29
430363,Cabra del Camp,128,385,102,85,364,106,213,749,208
080288,Cabrera d'Anoia,122,495,89,117,425,90,239,920,179
080291,Cabrera de Mar,403,1575,294,365,1554,338,768,3129,632
080305,Cabrils,751,2377,401,732,2497,423,1483,4874,824
170329,Cadaqués,230,1020,198,228,982,280,458,2002,478
080312,Calaf,300,1230,291,278,1049,356,578,2279,647
430379,Calafell,2055,8390,1876,1914,8199,2129,3969,16589,4005
080348,Calders,80,332,75,75,300,91,155,632,166
080327,Caldes d'Estrac,194,897,222,199,927,321,393,1824,543
170335,Caldes de Malavella,646,2379,496,590,2332,589,1236,4711,1085
080333,Caldes de Montbui,1507,5877,1178,1386,5642,1566,2893,11519,2744
080351,Calella,1456,6250,1386,1387,5968,2022,2843,12218,3408
080370,Calldetenes,210,902,154,195,831,187,405,1733,341
080386,Callús,185,610,139,162,575,225,347,1185,364
080364,Calonge de Segarra,16,59,27,11,55,35,27,114,62
170340,Calonge i Sant Antoni,839,3604,877,781,3509,986,1620,7113,1863
250621,Camarasa,54,314,111,35,279,148,89,593,259
439039,Camarles,289,1221,345,256,1106,411,545,2327,756
430385,Cambrils,3017,11683,2058,2892,11587,2538,5909,23270,4596
170353,Camós,54,230,70,45,204,89,99,434,159
170366,Campdevànol,253,1054,375,210,1036,494,463,2090,869
170372,Campelles,4,48,14,13,43,15,17,91,29
080399,Campins,53,198,25,54,180,34,107,378,59
170388,Campllong,54,175,26,68,157,35,122,332,61
170391,Camprodon,161,815,243,173,753,321,334,1568,564
250637,Canejan,0,37,17,6,29,13,6,66,30
170405,Canet d'Adri,50,220,51,38,198,70,88,418,121
080403,Canet de Mar,1189,4587,1117,1091,4577,1563,2280,9164,2680
439076,"Canonja, la",516,2012,351,505,1923,434,1021,3935,785
080410,Canovelles,1554,5786,960,1452,5116,1141,3006,10902,2101
080425,Cànoves i Samalús,240,1013,220,254,921,229,494,1934,449
170412,Cantallops,21,115,33,24,97,45,45,212,78
080431,Canyelles,415,1533,252,421,1458,240,836,2991,492
430398,Capafonts,0,40,18,4,31,20,4,71,38
430402,Capçanes,18,138,51,23,127,58,41,265,109
080446,Capellades,438,1784,460,398,1700,594,836,3484,1054
170427,Capmany,40,195,81,39,180,73,79,375,154
080459,Capolat,6,26,4,10,30,11,16,56,15
080462,Cardedeu,1703,5882,1060,1596,5897,1395,3299,11779,2455
080478,Cardona,297,1637,524,321,1479,748,618,3116,1272
080484,Carme,76,286,75,51,253,90,127,539,165
430419,Caseres,10,85,42,13,81,42,23,166,84
170448,Cassà de la Selva,860,3583,657,822,3036,941,1682,6619,1598
080497,Casserres,91,516,185,83,494,225,174,1010,410
080575,Castell de l'Areny,5,31,6,3,21,6,8,52,12
259046,Castell de Mur,7,58,24,10,41,28,17,99,52
250642,Castellar de la Ribera,16,45,23,12,45,16,28,90,39
080522,Castellar de n'Hug,11,65,16,7,45,22,18,110,38
080500,Castellar del Riu,16,60,19,14,49,12,30,109,31
080517,Castellar del Vallès,2287,7907,1362,2117,7978,1804,4404,15885,3166
080538,Castellbell i el Vilar,297,1281,284,298,1139,344,595,2420,628
080543,Castellbisbal,1343,4323,658,1189,4102,754,2532,8425,1412
080556,Castellcir,64,246,48,75,208,63,139,454,111
250674,Castelldans,49,366,115,59,285,126,108,651,241
080569,Castelldefels,5694,22065,3492,5351,21984,4491,11045,44049,7983
080581,Castellet i la Gornal,178,754,201,180,725,223,358,1479,424
170464,Castellfollit de la Roca,94,325,106,62,300,138,156,625,244
080608,Castellfollit de Riubregós,11,69,20,2,53,28,13,122,48
080594,Castellfollit del Boix,40,138,36,29,135,46,69,273,82
080615,Castellgalí,202,697,150,180,636,158,382,1333,308
080620,Castellnou de Bages,119,418,76,142,398,63,261,816,139
250680,Castellnou de Seana,51,265,91,55,210,104,106,475,195
170470,Castelló d'Empúries,918,4094,1037,936,3827,1098,1854,7921,2135
250693,Castelló de Farfanya,33,186,79,20,153,84,53,339,163
080636,Castellolí,40,191,38,65,170,52,105,361,90
170486,Castell-Platja d'Aro,818,3749,776,774,3744,904,1592,7493,1680
250707,Castellserà,51,357,136,68,298,168,119,655,304
080641,Castellterçol,176,781,229,181,733,302,357,1514,531
430424,Castellvell del Camp,285,976,156,287,981,155,572,1957,311
080654,Castellví de la Marca,135,543,139,134,492,176,269,1035,315
080667,Castellví de Rosanes,142,609,109,158,580,148,300,1189,257
430430,"Catllar, el",395,1512,238,332,1442,245,727,2954,483
250714,Cava,1,23,10,2,15,9,3,38,19
171899,"Cellera de Ter, la",158,697,178,154,624,251,312,1321,429
170499,Celrà,546,1758,203,547,1704,270,1093,3462,473
080673,Centelles,623,2421,557,610,2347,788,1233,4768,1345
082687,Cercs,71,417,154,58,358,214,129,775,368
082665,Cerdanyola del Vallès,4658,19812,3861,4412,19971,4928,9070,39783,8789
080689,Cervelló,752,3083,532,723,2947,684,1475,6030,1216
250729,Cervera,878,3146,628,779,2943,838,1657,6089,1466
250735,Cervià de les Garrigues,36,243,101,35,194,117,71,437,218
170502,Cervià de Ter,95,284,80,78,284,88,173,568,168
170519,Cistella,21,95,27,25,93,31,46,188,58
250740,Ciutadilla,13,68,33,4,62,29,17,130,62
250753,Clariana de Cardener,8,53,12,15,42,11,23,95,23
250766,"Cogul, el",6,68,34,9,49,27,15,117,61
170545,Colera,24,186,83,27,159,80,51,345,163
250772,Coll de Nargó,29,199,64,26,183,82,55,382,146
080692,Collbató,534,1504,211,474,1413,231,1008,2917,442
430458,Colldejou,6,66,20,10,57,14,16,123,34
080706,Collsuspina,35,109,37,27,106,24,62,215,61
170558,Colomers,17,54,23,12,59,28,29,113,51
251636,"Coma i la Pedra, la",16,128,19,15,75,20,31,203,39
251615,Conca de Dalt,24,156,53,25,124,64,49,280,117
430461,Conesa,4,49,10,6,38,17,10,87,27
430477,Constantí,695,2436,407,601,2150,459,1296,4586,866
080713,Copons,32,98,30,32,100,33,64,198,63
430483,Corbera d'Ebre,68,416,124,65,315,142,133,731,266
080728,Corbera de Llobregat,1441,4921,767,1342,4892,952,2783,9813,1719
250788,Corbins,115,510,118,109,390,159,224,900,277
170577,Corçà,95,407,120,91,420,140,186,827,260
080734,Cornellà de Llobregat,6818,28672,6982,6579,28186,9450,13397,56858,16432
170561,Cornellà del Terri,199,739,215,174,708,223,373,1447,438
430496,Cornudella de Montsant,53,357,110,53,277,133,106,634,243
430509,Creixell,283,1166,318,277,1044,367,560,2210,685
170583,Crespià,24,80,26,18,78,30,42,158,56
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",93,445,109,97,426,103,190,871,212
080749,Cubelles,1372,5002,967,1275,4809,1103,2647,9811,2070
250791,Cubells,21,142,60,19,115,62,40,257,122
430516,Cunit,1018,4075,1155,1045,3909,1214,2063,7984,2369
170600,Darnius,30,181,64,26,164,86,56,345,150
170617,Das,19,79,22,20,57,19,39,136,41
439018,Deltebre,978,4019,1143,846,3849,1323,1824,7868,2466
080752,Dosrius,526,1819,287,491,1756,306,1017,3575,593
430537,Duesaigües,9,99,32,15,61,30,24,160,62
170622,"Escala, l'",742,3551,1052,680,3395,1093,1422,6946,2145
080765,Esparreguera,2009,7743,1384,1878,7197,1715,3887,14940,3099
170638,Espinelves,13,61,20,15,55,29,28,116,49
250812,"Espluga Calba, l'",18,132,55,27,94,75,45,226,130
430542,"Espluga de Francolí, l'",266,1303,339,279,1232,478,545,2535,817
080771,Esplugues de Llobregat,3357,15188,4045,3069,15760,5248,6426,30948,9293
170643,Espolla,23,132,48,22,121,61,45,253,109
170656,Esponellà,46,140,40,36,134,51,82,274,91
250827,Espot,26,144,26,25,103,34,51,247,60
080787,"Espunyola, l'",18,79,37,12,82,37,30,161,74
082541,"Esquirol, l'",162,749,202,150,671,268,312,1420,470
250886,Estamariu,9,37,28,6,30,16,15,67,44
080790,"Estany, l'",29,132,42,18,123,67,47,255,109
250851,Estaràs,4,57,24,6,43,24,10,100,48
250864,Esterri d'Àneu,59,333,65,53,295,83,112,628,148
250870,Esterri de Cardós,3,28,5,3,24,7,6,52,12
430555,Falset,243,968,249,226,889,308,469,1857,557
170059,"Far d'Empordà, el",60,182,45,60,169,52,120,351,97
250899,Farrera,9,49,14,9,34,9,18,83,23
430568,"Fatarella, la",46,324,158,58,279,191,104,603,349
430574,"Febró, la",0,27,8,1,7,5,1,34,13
081347,Figaró-Montmany,95,376,92,94,341,112,189,717,204
080804,Fígols,3,12,9,3,10,8,6,22,17
259084,Fígols i Alinyà,16,90,43,11,62,45,27,152,88
430580,"Figuera, la",4,41,14,1,29,19,5,70,33
170669,Figueres,3976,15704,2706,3861,14949,3927,7837,30653,6633
430593,Figuerola del Camp,28,116,31,37,101,39,65,217,70
170675,Flaçà,79,339,86,77,338,130,156,677,216
430607,Flix,190,1345,426,183,1222,563,373,2567,989
250925,"Floresta, la",11,58,20,11,37,27,22,95,47
080826,Fogars de la Selva,111,549,117,131,464,112,242,1013,229
080811,Fogars de Montclús,54,158,40,38,140,43,92,298,83
170681,Foixà,24,96,40,19,92,46,43,188,86
080832,Folgueroles,280,703,152,236,700,178,516,1403,330
250931,Fondarella,57,296,59,58,276,72,115,572,131
080847,Fonollosa,122,510,115,104,484,111,226,994,226
170694,Fontanals de Cerdanya,18,171,42,25,157,45,43,328,87
170708,Fontanilles,13,56,18,8,39,20,21,95,38
170715,Fontcoberta,116,493,90,137,498,105,253,991,195
080850,Font-rubí,107,463,159,122,398,166,229,861,325
250946,Foradada,7,68,31,6,48,25,13,116,56
179026,Forallac,118,577,137,115,578,175,233,1155,312
430614,Forès,0,18,9,0,10,12,0,28,21
170736,Fornells de la Selva,263,816,127,267,829,160,530,1645,287
170741,Fortià,52,209,73,58,216,74,110,425,147
080863,"Franqueses del Vallès, les",1900,6836,998,1748,6390,1202,3648,13226,2200
430629,Freginals,20,178,55,17,129,69,37,307,124
250962,"Fuliola, la",107,419,137,90,372,175,197,791,312
250978,Fulleda,1,36,16,2,31,19,3,67,35
080902,Gaià,12,67,10,10,50,10,22,117,20
430635,"Galera, la",45,280,89,53,239,102,98,519,191
080879,Gallifa,11,80,14,10,70,15,21,150,29
430640,Gandesa,225,1080,299,199,960,354,424,2040,653
430653,Garcia,32,187,69,41,156,83,73,343,152
430666,"Garidells, els",12,67,16,8,65,19,20,132,35
080885,"Garriga, la",1446,5124,981,1330,5327,1378,2776,10451,2359
170754,Garrigàs,25,145,44,29,128,38,54,273,82
170767,Garrigoles,5,59,23,12,38,20,17,97,43
170773,Garriguella,83,277,73,67,275,89,150,552,162
080898,Gavà,4108,15710,3086,3760,15755,3958,7868,31465,7044
250984,Gavet de la Conca,14,83,53,10,81,59,24,164,112
080919,Gelida,714,2392,446,659,2339,573,1373,4731,1019
170789,Ger,34,166,44,33,137,42,67,303,86
259123,Gimenells i el Pla de la Font,77,380,127,80,322,155,157,702,282
430672,Ginestar,48,307,110,53,260,124,101,567,234
170792,Girona,8597,32555,5598,8065,34330,8147,16662,66885,13745
080924,Gironella,322,1608,498,325,1477,710,647,3085,1208
080930,Gisclareny,0,15,2,0,10,2,0,25,4
430688,Godall,33,222,113,31,206,108,64,428,221
250997,Golmés,141,599,134,157,559,162,298,1158,296
170806,Gombrèn,21,60,17,14,64,23,35,124,40
251001,Gósol,7,92,28,3,59,28,10,151,56
080945,"Granada, la",189,721,131,170,678,166,359,1399,297
251018,"Granadella, la",46,251,101,36,193,123,82,444,224
080958,Granera,1,39,10,3,17,6,4,56,16
251023,"Granja d'Escarp, la",44,365,112,52,288,127,96,653,239
080961,Granollers,4853,20788,3947,4552,20079,5534,9405,40867,9481
251039,Granyanella,7,49,20,4,42,20,11,91,40
251057,Granyena de les Garrigues,9,67,27,5,38,27,14,105,54
251044,Granyena de Segarra,3,33,24,4,31,32,7,64,56
430691,Gratallops,15,91,28,8,79,29,23,170,57
080977,Gualba,147,475,85,140,443,104,287,918,189
170813,Gualta,33,134,32,26,107,36,59,241,68
080996,Guardiola de Berguedà,59,362,108,58,276,115,117,638,223
430705,"Guiamets, els",9,100,31,14,92,51,23,192,82
170828,Guils de Cerdanya,37,227,36,38,182,44,75,409,80
251095,Guimerà,6,95,60,9,61,65,15,156,125
259031,"Guingueta d'Àneu, la",20,117,31,20,100,38,40,217,69
251109,Guissona,690,2674,258,657,2160,357,1347,4834,615
251116,Guixers,3,52,23,5,37,10,8,89,33
081000,Gurb,258,906,174,206,837,189,464,1743,363
430712,Horta de Sant Joan,82,415,170,68,338,186,150,753,356
081017,"Hospitalet de Llobregat, l'",18168,84060,21446,17010,84504,28868,35178,168564,50314
081629,"Hostalets de Pierola, els",319,1040,154,290,949,183,609,1989,337
170834,Hostalric,354,1381,287,332,1278,348,686,2659,635
081022,Igualada,3432,12853,2827,3209,12561,4096,6641,25414,6923
251155,Isona i Conca Dellà,52,343,165,55,286,152,107,629,317
170849,Isòvol,17,135,28,8,103,27,25,238,55
251137,Ivars d'Urgell,98,566,189,100,428,238,198,994,427
251121,Ivars de Noguera,19,129,42,20,103,52,39,232,94
251142,Ivorra,5,41,17,3,29,24,8,70,41
170852,Jafre,27,152,42,20,114,52,47,266,94
170865,"Jonquera, la",293,1109,190,246,1053,244,539,2162,434
081038,Jorba,88,277,59,74,282,69,162,559,128
259101,Josa i Tuixén,5,57,18,5,40,16,10,97,34
170871,Juià,41,121,28,32,101,30,73,222,58
251180,Juncosa,12,162,65,23,112,69,35,274,134
251193,Juneda,275,1207,338,238,1026,397,513,2233,735
251214,Les,82,364,47,72,348,73,154,712,120
251229,Linyola,200,900,250,205,817,282,405,1717,532
081043,"Llacuna, la",67,341,95,53,257,121,120,598,216
170887,Lladó,73,241,60,80,234,67,153,475,127
251235,Lladorre,12,83,21,20,75,27,32,158,48
251240,Lladurs,7,68,28,10,46,28,17,114,56
081056,"Llagosta, la",1191,4499,978,1138,4400,1241,2329,8899,2219
170890,Llagostera,723,2910,607,709,2501,750,1432,5411,1357
170904,Llambilles,77,246,52,77,220,60,154,466,112
170911,Llanars,27,184,49,22,158,66,49,342,115
170926,Llançà,344,1654,482,371,1581,586,715,3235,1068
251253,Llardecans,18,157,80,17,128,97,35,285,177
251266,Llavorsí,21,121,44,20,115,40,41,236,84
251207,Lleida,11281,48858,9155,10811,46590,13114,22092,95448,22269
170932,Llers,103,405,113,96,390,122,199,795,235
251272,Lles de Cerdanya,16,105,38,13,63,31,29,168,69
081075,Lliçà d'Amunt,1389,5057,1013,1310,4825,1065,2699,9882,2078
081081,Lliçà de Vall,564,2221,476,543,2170,452,1107,4391,928
251288,Llimiana,8,57,29,3,43,22,11,100,51
081069,Llinars del Vallès,839,3259,628,784,3207,837,1623,6466,1465
170947,Llívia,115,664,109,98,514,125,213,1178,234
430727,"Lloar, el",7,37,17,6,31,15,13,68,32
251291,Llobera,16,71,25,9,64,25,25,135,50
430733,Llorac,5,42,13,6,33,14,11,75,27
430748,Llorenç del Penedès,223,745,158,200,726,252,423,1471,410
170950,Lloret de Mar,3298,15848,2109,2956,14044,2548,6254,29892,4657
170963,"Llosses, les",10,98,19,12,59,16,22,157,35
081094,Lluçà,17,84,19,25,74,23,42,158,42
171024,Maçanet de Cabrenys,43,236,104,46,204,112,89,440,216
171030,Maçanet de la Selva,585,2580,510,640,2303,584,1225,4883,1094
170979,Madremanya,29,80,25,19,97,29,48,177,54
170985,Maià de Montcal,41,143,46,40,142,41,81,285,87
251333,Maials,52,314,132,56,246,158,108,560,290
251305,Maldà,15,76,28,6,68,40,21,144,68
081108,Malgrat de Mar,1468,6354,1443,1335,5929,1900,2803,12283,3343
081115,Malla,18,89,23,14,87,31,32,176,54
081120,Manlleu,1913,6865,1417,1883,6418,1939,3796,13283,3356
081136,Manresa,6207,25256,5826,5872,24247,8762,12079,49503,14588
430764,Marçà,45,202,73,42,181,73,87,383,146
430751,Margalef,5,40,18,2,28,17,7,68,35
082423,Marganell,26,100,22,14,106,41,40,206,63
081141,Martorell,2736,9988,1799,2538,8736,2311,5274,18724,4110
081154,Martorelles,358,1695,387,348,1587,507,706,3282,894
430770,Mas de Barberans,34,209,68,32,189,105,66,398,173
171002,Masarac,18,113,29,18,84,34,36,197,63
430786,Masdenverge,69,411,116,67,355,122,136,766,238
081167,"Masies de Roda, les",57,250,54,50,256,77,107,506,131
081173,"Masies de Voltregà, les",280,1056,223,273,1057,282,553,2113,505
430799,Masllorenç,48,185,55,35,145,66,83,330,121
081189,"Masnou, el",1745,7527,1576,1608,7837,2302,3353,15364,3878
430803,"Masó, la",21,89,44,16,82,39,37,171,83
430810,Maspujols,65,275,64,74,236,58,139,511,122
081192,Masquefa,866,2929,480,845,2755,554,1711,5684,1034
430825,"Masroig, el",42,183,75,32,156,76,74,339,151
251312,Massalcoreig,25,219,55,20,167,79,45,386,134
171019,Massanes,61,259,60,55,220,53,116,479,113
251327,Massoteres,26,70,17,18,57,16,44,127,33
081206,Matadepera,918,2898,579,814,2908,667,1732,5806,1246
081213,Mataró,10683,43012,8190,9936,40844,11434,20619,83856,19624
081228,Mediona,213,770,199,203,705,263,416,1475,462
251348,Menàrguens,52,331,98,46,243,115,98,574,213
170998,Meranges,10,32,14,4,29,11,14,61,25
171058,Mieres,18,124,31,28,101,35,46,225,66
430831,"Milà, el",12,50,22,12,52,21,24,102,43
251351,Miralcamp,115,474,122,107,444,146,222,918,268
430846,Miravet,57,271,88,44,214,104,101,485,192
081385,Moià,537,1972,411,509,1808,529,1046,3780,940
430859,"Molar, el",15,102,44,14,81,42,29,183,86
081234,Molins de Rei,2252,8219,1625,2207,8415,2160,4459,16634,3785
251370,Mollerussa,1434,5404,794,1381,4838,1108,2815,10242,1902
171061,Mollet de Peralada,13,53,25,8,43,32,21,96,57
081249,Mollet del Vallès,4644,17983,3198,4506,17502,4121,9150,35485,7319
171077,Molló,19,114,38,26,108,51,45,222,89
251364,"Molsosa, la",2,33,17,6,31,15,8,64,32
081287,Monistrol de Calders,59,232,61,39,220,75,98,452,136
081271,Monistrol de Montserrat,234,1038,252,221,939,309,455,1977,561
171096,Montagut i Oix,73,346,87,62,282,107,135,628,194
430862,Montblanc,600,2609,523,541,2407,729,1141,5016,1252
430884,Montbrió del Camp,215,935,187,207,866,223,422,1801,410
081252,Montcada i Reixac,3133,12059,2101,2959,11711,2900,6092,23770,5001
081304,Montclar,15,31,14,6,37,17,21,68,31
251399,Montellà i Martinet,32,253,65,20,203,74,52,456,139
