Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
430228,Batea,113,673,265,116,628,278,229,1301,543
250450,Bausen,0,16,15,0,6,14,0,22,29
080207,Begues,585,1841,218,559,1799,282,1144,3640,500
170139,Begur,307,1371,308,283,1281,311,590,2652,619
250463,Belianes,43,183,83,43,153,103,86,336,186
251706,Bellaguarda,20,91,65,16,90,66,36,181,131
170182,Bellcaire d'Empordà,44,230,64,43,187,77,87,417,141
250479,Bellcaire d'Urgell,48,364,168,64,358,216,112,722,384
250485,Bell-lloc d'Urgell,126,696,223,154,668,259,280,1364,482
250498,Bellmunt d'Urgell,11,65,31,20,71,28,31,136,59
430234,Bellmunt del Priorat,10,93,48,9,83,65,19,176,113
080214,Bellprat,5,31,13,4,25,12,9,56,25
250501,Bellpuig,286,1486,377,280,1320,494,566,2806,871
430249,Bellvei,114,579,129,117,475,127,231,1054,256
250518,Bellver de Cerdanya,90,661,164,92,545,186,182,1206,350
250523,Bellvís,122,731,274,122,608,350,244,1339,624
250539,Benavent de Segrià,79,447,81,100,391,80,179,838,161
430252,Benifallet,43,239,124,40,221,154,83,460,278
430265,Benissanet,71,391,132,49,337,150,120,728,282
080229,Berga,1032,5246,1464,938,4994,2079,1970,10240,3543
170195,Besalú,120,700,237,131,695,282,251,1395,519
170209,Bescanó,307,1237,283,304,1185,332,611,2422,615
170216,Beuda,7,57,14,13,47,8,20,104,22
080235,Bigues i Riells del Fai,617,2502,340,516,2284,377,1133,4786,717
250557,Biosca,14,78,32,13,61,40,27,139,72
170221,"Bisbal d'Empordà, la",658,3087,681,629,2916,914,1287,6003,1595
430271,"Bisbal de Falset, la",11,76,38,13,67,39,24,143,77
430287,"Bisbal del Penedès, la",186,936,188,164,771,238,350,1707,426
172348,Biure,12,87,21,18,70,26,30,157,47
430290,Blancafort,29,133,54,18,105,70,47,238,124
170237,Blanes,2807,12919,2214,2667,12149,2821,5474,25068,5035
170293,Boadella i les Escaules,17,72,24,12,81,28,29,153,52
170242,Bolvir,13,107,21,11,92,32,24,199,53
430304,Bonastre,26,173,37,35,124,45,61,297,82
250576,"Bòrdes, Es",13,77,19,7,85,16,20,162,35
170255,Bordils,113,493,117,106,450,146,219,943,263
250582,"Borges Blanques, les",379,1833,519,326,1670,698,705,3503,1217
430311,"Borges del Camp, les",107,628,155,122,575,182,229,1203,337
170268,Borrassà,24,207,61,21,167,77,45,374,138
080240,Borredà,44,170,44,26,161,63,70,331,107
250595,Bossòst,71,374,80,67,336,87,138,710,167
430326,Bot,32,244,123,30,203,148,62,447,271
430332,Botarell,77,337,47,57,301,62,134,638,109
250560,Bovera,9,115,69,13,99,78,22,214,147
430347,Bràfim,30,217,63,29,190,81,59,407,144
170274,Breda,267,1254,300,262,1115,368,529,2369,668
080253,"Bruc, el",114,561,96,101,467,115,215,1028,211
080266,"Brull, el",13,75,22,8,62,21,21,137,43
170280,Brunyola i Sant Martí Sapresa,16,103,54,20,101,54,36,204,108
430350,Cabacés,13,117,49,19,89,52,32,206,101
250609,Cabanabona,6,29,19,4,30,28,10,59,47
170314,Cabanelles,16,91,34,12,62,29,28,153,63
170307,Cabanes,62,297,88,63,260,82,125,557,170
080272,"Cabanyes, les",54,231,41,63,204,54,117,435,95
250616,Cabó,7,35,21,1,30,20,8,65,41
430363,Cabra del Camp,60,270,75,42,252,69,102,522,144
080288,Cabrera d'Anoia,62,323,57,53,262,61,115,585,118
080291,Cabrera de Mar,340,1467,239,319,1375,251,659,2842,490
080305,Cabrils,602,2075,256,636,2111,323,1238,4186,579
170329,Cadaqués,183,962,177,216,946,246,399,1908,423
080312,Calaf,205,1192,274,194,1004,345,399,2196,619
430379,Calafell,1192,6428,1137,1165,6054,1301,2357,12482,2438
080348,Calders,62,264,81,70,250,76,132,514,157
080327,Caldes d'Estrac,180,858,170,160,794,286,340,1652,456
170335,Caldes de Malavella,382,1729,358,352,1634,470,734,3363,828
080333,Caldes de Montbui,1166,5438,971,1069,5129,1323,2235,10567,2294
080351,Calella,1135,5675,1086,1099,5382,1631,2234,11057,2717
080370,Calldetenes,173,803,137,161,701,168,334,1504,305
080386,Callús,96,484,125,82,455,185,178,939,310
080364,Calonge de Segarra,19,56,29,8,53,35,27,109,64
170340,Calonge i Sant Antoni,695,3111,634,673,2931,713,1368,6042,1347
250621,Camarasa,31,298,131,30,256,157,61,554,288
439039,Camarles,201,1078,306,212,945,359,413,2023,665
430385,Cambrils,2058,8953,1316,1947,8700,1630,4005,17653,2946
170353,Camós,35,232,72,43,198,79,78,430,151
170366,Campdevànol,193,1109,366,174,1055,464,367,2164,830
170372,Campelles,3,49,15,4,35,16,7,84,31
080399,Campins,24,127,20,38,106,19,62,233,39
170388,Campllong,34,107,39,37,102,33,71,209,72
170391,Camprodon,112,804,259,128,763,324,240,1567,583
250637,Canejan,4,35,16,7,27,19,11,62,35
170405,Canet d'Adri,35,204,41,28,173,57,63,377,98
080403,Canet de Mar,900,4203,840,817,4004,1283,1717,8207,2123
080410,Canovelles,1087,5332,791,1012,4770,1009,2099,10102,1800
080425,Cànoves i Samalús,192,866,139,179,762,159,371,1628,298
170412,Cantallops,15,80,36,14,78,44,29,158,80
080431,Canyelles,230,1115,143,223,946,151,453,2061,294
430398,Capafonts,0,40,18,1,31,19,1,71,37
430402,Capçanes,19,125,45,14,135,64,33,260,109
080446,Capellades,371,1759,383,361,1728,541,732,3487,924
170427,Capmany,27,165,62,27,146,58,54,311,120
080459,Capolat,2,31,9,3,23,12,5,54,21
080462,Cardedeu,1332,5144,756,1167,5071,1044,2499,10215,1800
080478,Cardona,287,1736,540,283,1632,794,570,3368,1334
080484,Carme,40,258,75,40,208,100,80,466,175
430419,Caseres,17,87,49,18,97,51,35,184,100
170448,Cassà de la Selva,661,2874,691,603,2603,893,1264,5477,1584
080497,Casserres,70,478,186,65,483,242,135,961,428
080575,Castell de l'Areny,1,28,8,7,17,4,8,45,12
259046,Castell de Mur,8,51,27,11,45,25,19,96,52
250642,Castellar de la Ribera,10,46,21,8,49,21,18,95,42
080522,Castellar de n'Hug,6,76,22,6,56,25,12,132,47
080500,Castellar del Riu,9,56,14,9,36,12,18,92,26
080517,Castellar del Vallès,1778,6913,1052,1593,6720,1419,3371,13633,2471
080538,Castellbell i el Vilar,205,1150,266,190,1006,354,395,2156,620
080543,Castellbisbal,1043,3815,471,931,3566,526,1974,7381,997
080556,Castellcir,46,182,37,35,146,54,81,328,91
250674,Castelldans,51,322,130,44,262,146,95,584,276
080569,Castelldefels,4469,20139,2301,4328,19661,3066,8797,39800,5367
080581,Castellet i la Gornal,121,583,150,132,521,177,253,1104,327
170464,Castellfollit de la Roca,54,337,107,53,281,147,107,618,254
080608,Castellfollit de Riubregós,17,75,20,10,65,32,27,140,52
080594,Castellfollit del Boix,31,130,40,33,118,53,64,248,93
080615,Castellgalí,84,425,90,83,356,107,167,781,197
080620,Castellnou de Bages,73,289,32,56,256,36,129,545,68
250680,Castellnou de Seana,44,229,99,32,207,99,76,436,198
170470,Castelló d'Empúries,664,2821,546,626,2528,592,1290,5349,1138
250693,Castelló de Farfanya,22,192,85,32,165,92,54,357,177
080636,Castellolí,29,158,34,36,147,48,65,305,82
170486,Castell-Platja d'Aro,577,3248,503,563,3007,572,1140,6255,1075
250707,Castellserà,57,358,154,63,321,164,120,679,318
080641,Castellterçol,143,722,203,153,683,274,296,1405,477
430424,Castellvell del Camp,175,697,87,197,709,116,372,1406,203
080654,Castellví de la Marca,109,525,140,102,460,186,211,985,326
080667,Castellví de Rosanes,107,475,78,114,434,89,221,909,167
430430,"Catllar, el",271,1137,179,239,1073,171,510,2210,350
250714,Cava,0,24,11,3,12,8,3,36,19
171899,"Cellera de Ter, la",149,709,177,117,646,240,266,1355,417
170499,Celrà,299,1120,187,289,1082,241,588,2202,428
080673,Centelles,465,2155,473,434,2064,713,899,4219,1186
082687,Cercs,84,439,165,59,386,205,143,825,370
082665,Cerdanyola del Vallès,4343,20876,2778,3942,20512,3614,8285,41388,6392
080689,Cervelló,555,2663,353,539,2425,445,1094,5088,798
250729,Cervera,666,3125,634,672,2637,830,1338,5762,1464
250735,Cervià de les Garrigues,35,276,129,33,248,123,68,524,252
170502,Cervià de Ter,60,220,79,52,230,89,112,450,168
170519,Cistella,12,77,29,14,70,31,26,147,60
250740,Ciutadilla,20,78,31,8,74,34,28,152,65
250753,Clariana de Cardener,16,56,8,8,55,10,24,111,18
250766,"Cogul, el",7,69,39,10,58,35,17,127,74
170545,Colera,29,219,83,33,212,79,62,431,162
250772,Coll de Nargó,25,195,83,32,173,83,57,368,166
080692,Collbató,296,1163,134,258,1018,155,554,2181,289
430458,Colldejou,8,83,18,7,59,19,15,142,37
080706,Collsuspina,24,116,17,19,96,24,43,212,41
170558,Colomers,5,69,27,3,60,38,8,129,65
251636,"Coma i la Pedra, la",11,111,30,12,62,28,23,173,58
251615,Conca de Dalt,17,138,69,21,119,73,38,257,142
430461,Conesa,7,48,15,6,33,19,13,81,34
430477,Constantí,414,2108,370,420,1724,426,834,3832,796
080713,Copons,9,95,33,21,83,41,30,178,74
430483,Corbera d'Ebre,58,367,138,56,293,157,114,660,295
080728,Corbera de Llobregat,1057,4181,549,931,3887,673,1988,8068,1222
250788,Corbins,77,411,106,71,342,142,148,753,248
170577,Corçà,62,436,108,65,412,118,127,848,226
080734,Cornellà de Llobregat,5728,29717,5896,5351,28639,7996,11079,58356,13892
170561,Cornellà del Terri,145,683,176,111,669,208,256,1352,384
430496,Cornudella de Montsant,34,326,105,50,259,138,84,585,243
430509,Creixell,178,878,206,152,756,241,330,1634,447
170583,Crespià,20,64,28,8,75,32,28,139,60
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",74,432,88,90,401,116,164,833,204
080749,Cubelles,771,3571,602,652,3274,679,1423,6845,1281
250791,Cubells,23,106,68,23,96,68,46,202,136
430516,Cunit,573,2979,634,585,2701,614,1158,5680,1248
170600,Darnius,20,169,71,26,154,76,46,323,147
170617,Das,8,65,16,6,55,15,14,120,31
439018,Deltebre,718,3758,971,616,3518,1176,1334,7276,2147
080752,Dosrius,297,1430,168,310,1362,195,607,2792,363
430537,Duesaigües,6,75,33,5,46,26,11,121,59
170622,"Escala, l'",362,2772,651,371,2597,702,733,5369,1353
080765,Esparreguera,1788,7494,1032,1538,6899,1412,3326,14393,2444
170638,Espinelves,12,64,24,6,51,32,18,115,56
250812,"Espluga Calba, l'",15,155,58,13,119,65,28,274,123
430542,"Espluga de Francolí, l'",259,1220,369,236,1109,494,495,2329,863
080771,Esplugues de Llobregat,2928,16645,3025,2754,16665,3898,5682,33310,6923
170643,Espolla,15,125,49,24,105,62,39,230,111
170656,Esponellà,26,144,37,32,144,43,58,288,80
250827,Espot,25,149,27,21,107,35,46,256,62
080787,"Espunyola, l'",16,81,41,19,85,31,35,166,72
082541,"Esquirol, l'",156,724,206,158,671,284,314,1395,490
250886,Estamariu,4,44,20,3,33,18,7,77,38
080790,"Estany, l'",19,118,52,23,125,68,42,243,120
250851,Estaràs,11,68,24,13,41,29,24,109,53
250864,Esterri d'Àneu,48,261,70,48,240,87,96,501,157
250870,Esterri de Cardós,2,23,9,5,23,10,7,46,19
430555,Falset,180,898,242,195,791,321,375,1689,563
170059,"Far d'Empordà, el",39,147,40,31,140,43,70,287,83
250899,Farrera,2,48,11,6,31,7,8,79,18
430568,"Fatarella, la",53,378,161,57,331,193,110,709,354
430574,"Febró, la",1,30,6,1,16,4,2,46,10
081347,Figaró-Montmany,67,363,77,75,276,135,142,639,212
080804,Fígols,3,13,10,1,14,6,4,27,16
259084,Fígols i Alinyà,6,89,52,7,71,46,13,160,98
430580,"Figuera, la",7,82,21,12,71,27,19,153,48
170669,Figueres,2913,12616,2505,2806,12498,3694,5719,25114,6199
430593,Figuerola del Camp,19,96,29,28,93,36,47,189,65
170675,Flaçà,55,333,90,52,291,111,107,624,201
430607,Flix,221,1367,427,199,1278,509,420,2645,936
250925,"Floresta, la",11,59,29,7,44,30,18,103,59
080826,Fogars de la Selva,88,382,75,86,344,70,174,726,145
080811,Fogars de Montclús,39,138,36,19,124,39,58,262,75
170681,Foixà,28,94,36,22,94,47,50,188,83
080832,Folgueroles,170,622,119,156,612,154,326,1234,273
250931,Fondarella,58,262,54,45,261,61,103,523,115
080847,Fonollosa,94,428,79,84,390,98,178,818,177
170694,Fontanals de Cerdanya,16,156,36,30,145,45,46,301,81
170708,Fontanilles,10,63,18,6,49,13,16,112,31
170715,Fontcoberta,74,412,70,106,399,84,180,811,154
080850,Font-rubí,92,452,164,92,385,155,184,837,319
250946,Foradada,12,84,36,5,67,27,17,151,63
179026,Forallac,93,631,133,114,596,179,207,1227,312
430614,Forès,0,20,12,0,14,13,0,34,25
170736,Fornells de la Selva,159,607,88,169,612,125,328,1219,213
170741,Fortià,23,191,53,45,166,69,68,357,122
080863,"Franqueses del Vallès, les",1175,5612,732,1121,5135,979,2296,10747,1711
430629,Freginals,14,138,55,21,111,55,35,249,110
250962,"Fuliola, la",69,408,143,74,358,182,143,766,325
250978,Fulleda,5,37,19,6,30,17,11,67,36
080902,Gaià,15,49,13,10,55,12,25,104,25
430635,"Galera, la",45,254,95,28,232,120,73,486,215
080879,Gallifa,20,74,12,18,70,15,38,144,27
430640,Gandesa,166,1032,286,168,865,365,334,1897,651
430653,Garcia,20,163,78,18,138,84,38,301,162
430666,"Garidells, els",13,69,18,13,57,17,26,126,35
080885,"Garriga, la",1137,4403,755,1065,4456,1107,2202,8859,1862
170754,Garrigàs,19,113,42,13,90,44,32,203,86
170767,Garrigoles,9,51,17,4,37,23,13,88,40
170773,Garriguella,48,248,80,39,213,89,87,461,169
080898,Gavà,3392,15723,2495,3217,15207,3208,6609,30930,5703
250984,Gavet de la Conca,12,90,46,16,84,63,28,174,109
080919,Gelida,426,1959,356,394,1749,474,820,3708,830
170789,Ger,24,142,41,22,147,33,46,289,74
259123,Gimenells i el Pla de la Font,68,370,125,64,323,143,132,693,268
430672,Ginestar,50,318,121,43,252,145,93,570,266
170792,Girona,6843,28644,4853,6656,29310,7225,13499,57954,12078
080924,Gironella,238,1611,528,219,1527,761,457,3138,1289
080930,Gisclareny,0,17,1,1,12,2,1,29,3
430688,Godall,33,237,109,30,204,119,63,441,228
250997,Golmés,91,497,125,93,482,155,184,979,280
170806,Gombrèn,14,77,20,8,83,34,22,160,54
251001,Gósol,11,84,23,3,70,32,14,154,55
080945,"Granada, la",118,528,117,117,504,141,235,1032,258
251018,"Granadella, la",29,249,119,51,195,143,80,444,262
080958,Granera,1,43,10,0,18,6,1,61,16
251023,"Granja d'Escarp, la",60,379,118,52,291,145,112,670,263
080961,Granollers,4314,20329,3345,4104,19633,4731,8418,39962,8076
251039,Granyanella,3,51,21,5,40,20,8,91,41
251057,Granyena de les Garrigues,9,59,26,2,39,34,11,98,60
251044,Granyena de Segarra,2,45,29,1,36,31,3,81,60
430691,Gratallops,16,81,25,9,63,28,25,144,53
080977,Gualba,70,360,68,71,314,67,141,674,135
170813,Gualta,33,122,28,23,89,35,56,211,63
080996,Guardiola de Berguedà,54,316,119,48,269,139,102,585,258
430705,"Guiamets, els",18,112,36,12,82,55,30,194,91
170828,Guils de Cerdanya,17,139,30,24,129,29,41,268,59
251095,Guimerà,11,104,69,16,90,71,27,194,140
259031,"Guingueta d'Àneu, la",28,118,37,20,100,44,48,218,81
251109,Guissona,367,1780,242,348,1383,319,715,3163,561
251116,Guixers,2,68,18,2,37,18,4,105,36
081000,Gurb,187,752,139,190,710,148,377,1462,287
430712,Horta de Sant Joan,84,410,156,54,339,176,138,749,332
081017,"Hospitalet de Llobregat, l'",15326,88783,18789,14272,87683,25683,29598,176466,44472
081629,"Hostalets de Pierola, els",129,648,119,112,557,151,241,1205,270
170834,Hostalric,229,1185,208,238,1099,288,467,2284,496
081022,Igualada,2614,12198,2535,2454,11664,3730,5068,23862,6265
251155,Isona i Conca Dellà,69,402,177,41,311,189,110,713,366
170849,Isòvol,6,89,19,4,50,34,10,139,53
251137,Ivars d'Urgell,99,631,211,105,509,251,204,1140,462
251121,Ivars de Noguera,11,121,45,19,100,49,30,221,94
251142,Ivorra,6,47,19,8,40,31,14,87,50
170852,Jafre,16,129,49,14,95,56,30,224,105
170865,"Jonquera, la",215,1101,171,199,1020,214,414,2121,385
081038,Jorba,59,182,59,72,186,78,131,368,137
259101,Josa i Tuixén,10,63,21,5,56,21,15,119,42
170871,Juià,20,98,32,14,88,35,34,186,67
251180,Juncosa,26,199,85,34,130,84,60,329,169
251193,Juneda,162,1049,334,160,929,389,322,1978,723
251214,Les,42,269,47,38,243,82,80,512,129
251229,Linyola,155,892,242,164,793,283,319,1685,525
081043,"Llacuna, la",60,321,86,54,239,115,114,560,201
170887,Lladó,33,189,60,42,165,72,75,354,132
251235,Lladorre,10,71,31,7,69,24,17,140,55
251240,Lladurs,16,75,23,14,69,24,30,144,47
081056,"Llagosta, la",956,4814,731,904,4584,955,1860,9398,1686
170890,Llagostera,501,2295,523,494,1989,659,995,4284,1182
170904,Llambilles,40,183,41,27,179,52,67,362,93
170911,Llanars,33,190,55,18,172,59,51,362,114
170926,Llançà,263,1469,365,274,1363,471,537,2832,836
251253,Llardecans,31,182,90,31,157,92,62,339,182
251266,Llavorsí,14,108,42,20,109,37,34,217,79
251207,Lleida,8993,41586,8178,8598,40858,11722,17591,82444,19900
170932,Llers,78,392,84,83,350,110,161,742,194
251272,Lles de Cerdanya,17,93,33,4,64,35,21,157,68
081075,Lliçà d'Amunt,1101,4431,634,1064,4103,676,2165,8534,1310
081081,Lliçà de Vall,504,2156,309,420,1996,311,924,4152,620
251288,Llimiana,5,53,30,2,54,24,7,107,54
081069,Llinars del Vallès,670,2801,446,635,2683,599,1305,5484,1045
170947,Llívia,74,459,86,53,398,103,127,857,189
430727,"Lloar, el",4,40,20,1,36,21,5,76,41
251291,Llobera,11,81,26,7,59,39,18,140,65
430733,Llorac,4,38,16,9,35,22,13,73,38
430748,Llorenç del Penedès,160,624,135,168,636,181,328,1260,316
170950,Lloret de Mar,2170,10261,1272,1952,9306,1596,4122,19567,2868
170963,"Llosses, les",17,100,28,8,85,24,25,185,52
081094,Lluçà,23,93,25,18,75,27,41,168,52
171024,Maçanet de Cabrenys,34,250,88,35,207,107,69,457,195
171030,Maçanet de la Selva,395,1805,332,387,1617,377,782,3422,709
170979,Madremanya,12,60,20,15,78,23,27,138,43
170985,Maià de Montcal,25,129,39,14,115,43,39,244,82
251333,Maials,46,294,138,39,258,175,85,552,313
251305,Maldà,15,85,51,11,81,40,26,166,91
081108,Malgrat de Mar,1213,5780,1143,1067,5436,1523,2280,11216,2666
081115,Malla,14,90,18,16,99,25,30,189,43
081120,Manlleu,1561,6596,1322,1411,6013,1845,2972,12609,3167
081136,Manresa,4741,23073,5734,4330,22029,8598,9071,45102,14332
430764,Marçà,25,183,88,29,166,96,54,349,184
430751,Margalef,6,43,18,3,31,26,9,74,44
082423,Marganell,14,73,21,18,75,42,32,148,63
081141,Martorell,2089,9372,1419,1923,8260,1947,4012,17632,3366
081154,Martorelles,365,1775,332,311,1692,437,676,3467,769
430770,Mas de Barberans,30,224,92,33,200,103,63,424,195
171002,Masarac,15,76,31,18,80,38,33,156,69
430786,Masdenverge,54,354,120,63,300,116,117,654,236
081167,"Masies de Roda, les",43,244,62,49,234,71,92,478,133
081173,"Masies de Voltregà, les",233,1035,200,243,1032,263,476,2067,463
430799,Masllorenç,28,156,53,32,131,67,60,287,120
081189,"Masnou, el",1619,7418,1237,1480,7531,1911,3099,14949,3148
430803,"Masó, la",11,102,30,16,91,37,27,193,67
430810,Maspujols,37,163,61,40,150,62,77,313,123
081192,Masquefa,611,2465,348,608,2251,397,1219,4716,745
430825,"Masroig, el",26,152,79,25,150,90,51,302,169
251312,Massalcoreig,41,189,77,35,169,99,76,358,176
171019,Massanes,33,224,58,37,180,56,70,404,114
251327,Massoteres,10,73,23,10,55,29,20,128,52
081206,Matadepera,870,2648,357,732,2605,499,1602,5253,856
081213,Mataró,8753,41227,6941,7977,39318,9898,16730,80545,16839
081228,Mediona,108,636,175,105,542,191,213,1178,366
251348,Menàrguens,46,279,110,48,223,128,94,502,238
170998,Meranges,1,40,13,0,20,11,1,60,24
171058,Mieres,32,117,35,28,100,44,60,217,79
430831,"Milà, el",9,53,19,17,59,21,26,112,40
251351,Miralcamp,77,445,119,73,415,151,150,860,270
430846,Miravet,49,285,84,32,217,123,81,502,207
081385,Moià,414,1678,350,399,1553,478,813,3231,828
430859,"Molar, el",15,95,42,11,73,48,26,168,90
081234,Molins de Rei,1667,8020,1392,1623,7875,1919,3290,15895,3311
251370,Mollerussa,923,4022,710,859,3644,929,1782,7666,1639
171061,Mollet de Peralada,7,58,25,7,45,32,14,103,57
081249,Mollet del Vallès,4138,19143,2415,3944,17863,3188,8082,37006,5603
171077,Molló,11,120,43,11,105,53,22,225,96
251364,"Molsosa, la",8,43,12,6,44,17,14,87,29
081287,Monistrol de Calders,46,220,60,53,210,68,99,430,128
081271,Monistrol de Montserrat,170,956,251,126,848,303,296,1804,554
171096,Montagut i Oix,50,293,102,64,241,108,114,534,210
430862,Montblanc,467,2247,518,416,2147,684,883,4394,1202
430884,Montbrió del Camp,107,523,158,113,469,204,220,992,362
081252,Montcada i Reixac,2390,11094,1853,2341,10707,2568,4731,21801,4421
081304,Montclar,11,36,15,11,39,14,22,75,29
251399,Montellà i Martinet,27,185,73,21,148,81,48,333,154
081311,Montesquiu,52,292,95,43,253,128,95,545,223
251403,Montferrer i Castellbò,37,319,85,43,259,74,80,578,159
430897,Montferri,11,70,31,12,54,24,23,124,55
251386,Montgai,47,247,107,47,211,134,94,458,241
