Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més
081304,Montclar,13,28,14,10,38,16,23,66,30
251399,Montellà i Martinet,40,211,65,28,177,76,68,388,141
081311,Montesquiu,48,302,86,50,266,109,98,568,195
251403,Montferrer i Castellbò,59,398,79,65,313,69,124,711,148
430897,Montferri,30,110,35,29,90,29,59,200,64
251386,Montgai,37,228,105,38,205,127,75,433,232
081265,Montgat,733,3523,528,723,3545,726,1456,7068,1254
081326,Montmajor,36,158,57,21,149,57,57,307,114
081332,Montmaneu,7,75,24,11,55,27,18,130,51
430901,"Montmell, el",110,521,100,100,425,85,210,946,185
081350,Montmeló,742,3139,529,672,3095,696,1414,6234,1225
251425,Montoliu de Lleida,34,178,52,18,163,65,52,341,117
251410,Montoliu de Segarra,9,69,30,0,46,31,9,115,61
251431,Montornès de Segarra,1,31,18,6,36,16,7,67,34
081363,Montornès del Vallès,1225,5580,788,1209,4963,958,2434,10543,1746
430918,Mont-ral,13,77,11,4,69,8,17,146,19
171100,Mont-ras,142,701,124,147,623,122,289,1324,246
430923,Mont-roig del Camp,731,3925,739,719,3412,766,1450,7337,1505
081379,Montseny,15,113,34,11,93,33,26,206,67
430939,Móra d'Ebre,414,1723,448,402,1693,552,816,3416,1000
430944,Móra la Nova,239,1137,254,220,1020,319,459,2157,573
430957,"Morell, el",242,1069,178,231,933,202,473,2002,380
430960,"Morera de Montsant, la",9,61,19,10,43,15,19,104,34
081290,Muntanyola,43,197,26,55,172,20,98,369,46
081398,Mura,10,97,20,16,68,21,26,165,41
251459,Nalec,4,31,13,2,29,16,6,60,29
250254,Naut Aran,116,694,92,122,593,99,238,1287,191
081402,Navarcles,417,1961,457,389,1916,592,806,3877,1049
081419,Navàs,444,1995,516,401,1899,704,845,3894,1220
171117,Navata,84,334,95,96,321,93,180,655,188
251462,Navès,20,84,30,17,85,38,37,169,68
081424,"Nou de Berguedà, la",12,44,19,13,41,20,25,85,39
430976,"Nou de Gaià, la",33,160,40,40,139,49,73,299,89
430982,Nulles,24,152,33,22,129,54,46,281,87
251484,Odèn,10,109,48,6,79,33,16,188,81
081430,Òdena,294,1091,219,242,1057,258,536,2148,477
171122,Ogassa,20,112,28,11,75,28,31,187,56
081458,Olèrdola,325,1207,185,281,1059,223,606,2266,408
081461,Olesa de Bonesvalls,114,608,95,118,526,95,232,1134,190
081477,Olesa de Montserrat,2011,7944,1319,1846,7407,1730,3857,15351,3049
251497,Oliana,108,664,206,106,611,243,214,1275,449
251500,Oliola,14,105,28,14,74,28,28,179,56
251517,Olius,72,258,53,61,247,61,133,505,114
081483,Olivella,276,1128,111,279,936,112,555,2064,223
081496,Olost,85,387,125,66,362,168,151,749,293
171143,Olot,2396,11248,2610,2167,10092,3824,4563,21340,6434
251522,"Oluges, les",3,64,29,5,49,27,8,113,56
081445,Olvan,54,290,98,44,271,136,98,561,234
251538,"Omellons, els",10,80,39,10,77,30,20,157,69
251543,"Omells de na Gaia, els",8,50,25,5,41,18,13,91,43
171156,Ordis,30,133,29,31,111,32,61,244,61
251556,Organyà,46,314,120,47,284,148,93,598,268
081509,Orís,16,104,22,22,96,26,38,200,48
081516,Oristà,25,197,67,21,194,82,46,391,149
081521,Orpí,12,61,18,14,61,17,26,122,35
081537,Òrrius,41,179,35,46,139,47,87,318,82
251569,Os de Balaguer,65,324,121,71,270,107,136,594,228
171169,Osor,18,116,55,10,106,67,28,222,122
251575,Ossó de Sió,11,76,32,17,70,29,28,146,61
081542,Pacs del Penedès,56,309,55,73,283,55,129,592,110
081555,Palafolls,775,2890,384,728,2829,455,1503,5719,839
171175,Palafrugell,1733,7763,1442,1524,6998,1952,3257,14761,3394
171181,Palamós,1352,6044,1220,1283,5845,1656,2635,11889,2876
251581,"Palau d'Anglesola, el",143,679,166,140,601,218,283,1280,384
171194,Palau de Santa Eulàlia,4,39,9,2,31,10,6,70,19
171215,Palau-sator,14,105,35,12,88,35,26,193,70
171208,Palau-saverdera,84,456,139,70,401,150,154,857,289
081568,Palau-solità i Plegamans,1237,4996,652,1226,4682,801,2463,9678,1453
431009,"Pallaresos, els",403,1297,115,399,1208,116,802,2505,231
081574,Pallejà,1048,3910,485,937,3755,684,1985,7665,1169
430995,"Palma d'Ebre, la",18,120,62,23,124,74,41,244,136
089058,"Palma de Cervelló, la",261,1111,134,240,1079,184,501,2190,318
171236,Palol de Revardit,36,158,40,45,137,43,81,295,83
171241,Pals,154,865,270,137,811,303,291,1676,573
081580,"Papiol, el",286,1391,236,302,1270,296,588,2661,532
171254,Pardines,13,50,26,9,45,21,22,95,47
081593,Parets del Vallès,1495,6185,878,1363,5715,1084,2858,11900,1962
171267,Parlavà,20,141,36,14,120,49,34,261,85
431016,Passanant i Belltall,2,68,34,6,49,35,8,117,69
171289,Pau,40,200,55,33,185,55,73,385,110
431021,Paüls,24,197,81,34,182,89,58,379,170
171292,Pedret i Marzà,15,59,15,9,58,16,24,117,31
251641,Penelles,32,197,73,24,121,80,56,318,153
171306,"Pera, la",27,145,43,30,126,55,57,271,98
081607,Perafita,21,135,44,26,111,57,47,246,101
431037,Perafort,93,374,58,64,349,58,157,723,116
171328,Peralada,124,594,142,132,537,164,256,1131,306
251654,Peramola,23,122,55,13,103,54,36,225,109
431042,"Perelló, el",179,1056,322,148,856,334,327,1912,656
081614,Piera,1268,4848,899,1168,4363,1106,2436,9211,2005
431055,"Piles, les",9,84,22,11,61,14,20,145,36
081635,Pineda de Mar,1959,9418,1665,1791,8638,2097,3750,18056,3762
431068,"Pinell de Brai, el",74,367,135,64,321,165,138,688,300
251667,Pinell de Solsonès,12,80,23,16,55,27,28,135,50
251673,Pinós,20,115,43,18,95,32,38,210,75
431074,Pira,43,156,42,48,149,50,91,305,92
431080,"Pla de Santa Maria, el",169,734,173,128,642,199,297,1376,372
081640,"Pla del Penedès, el",63,295,93,52,270,118,115,565,211
171334,"Planes d'Hostoles, les",116,575,227,100,540,251,216,1115,478
171349,Planoles,13,99,36,9,80,35,22,179,71
259118,"Plans de Sió, els",35,193,88,27,158,101,62,351,189
251689,"Poal, el",37,234,74,32,177,93,69,411,167
251692,"Pobla de Cérvoles, la",16,87,33,18,64,33,34,151,66
081653,"Pobla de Claramunt, la",185,812,154,180,669,193,365,1481,347
081666,"Pobla de Lillet, la",58,432,156,37,402,237,95,834,393
431093,"Pobla de Mafumet, la",149,638,76,160,613,98,309,1251,174
431107,"Pobla de Massaluca, la",11,132,65,14,107,67,25,239,132
431114,"Pobla de Montornès, la",204,974,186,189,828,187,393,1802,373
251713,"Pobla de Segur, la",182,1041,352,167,884,463,349,1925,815
431129,Poboleda,16,135,46,11,96,50,27,231,96
081672,Polinyà,648,2766,218,638,2537,298,1286,5303,516
431135,"Pont d'Armentera, el",33,198,74,34,182,83,67,380,157
250306,"Pont de Bar, el",12,71,27,10,47,24,22,118,51
171352,Pont de Molins,26,165,42,21,153,33,47,318,75
251734,"Pont de Suert, el",151,897,207,130,762,271,281,1659,478
081825,"Pont de Vilomara i Rocafort, el",310,1281,225,287,1162,256,597,2443,481
431418,Pontils,3,56,22,5,42,18,8,98,40
081688,Pontons,40,211,47,32,176,50,72,387,97
171365,Pontós,11,70,30,8,50,32,19,120,62
251728,Ponts,193,910,254,168,849,308,361,1759,562
171371,Porqueres,357,1457,282,361,1442,309,718,2899,591
431140,Porrera,34,170,57,18,133,65,52,303,122
171404,"Port de la Selva, el",60,325,98,43,318,103,103,643,201
171387,Portbou,43,444,167,50,377,226,93,821,393
251749,"Portella, la",40,345,60,28,248,69,68,593,129
431153,Pradell de la Teixeta,4,62,20,9,50,24,13,112,44
431166,Prades,40,233,69,29,189,89,69,422,158
431172,Prat de Comte,10,56,33,9,52,33,19,108,66
081691,"Prat de Llobregat, el",4703,22753,3828,4287,22100,4992,8990,44853,8820
431188,Pratdip,34,271,105,34,205,111,68,476,216
081712,Prats de Lluçanès,190,902,261,184,839,333,374,1741,594
081705,"Prats de Rei, els",26,198,50,17,168,78,43,366,128
251752,Prats i Sansor,20,89,13,8,66,17,28,155,30
251765,Preixana,18,127,64,23,104,75,41,231,139
251771,Preixens,27,160,77,33,134,92,60,294,169
082303,Premià de Dalt,824,3462,567,816,3432,687,1640,6894,1254
081727,Premià de Mar,2188,9880,1653,2010,9556,2303,4198,19436,3956
171390,"Preses, les",136,569,126,133,575,147,269,1144,273
251790,Prullans,13,76,33,19,79,26,32,155,59
171411,Puigcerdà,799,3306,520,697,2932,695,1496,6238,1215
081748,Puigdàlber,31,166,22,38,149,43,69,315,65
251804,Puiggròs,29,99,30,19,82,40,48,181,70
431191,Puigpelat,90,332,52,71,291,55,161,623,107
081751,Puig-reig,235,1395,455,236,1283,634,471,2678,1089
251811,Puigverd d'Agramunt,20,98,36,15,79,30,35,177,66
251826,Puigverd de Lleida,110,442,117,96,413,139,206,855,256
081764,Pujalt,14,61,22,7,67,25,21,128,47
081770,"Quar, la",2,24,10,0,20,5,2,44,15
171426,Quart,213,994,145,180,912,174,393,1906,319
170433,Queralbs,14,67,31,11,49,25,25,116,56
431205,Querol,38,205,38,26,192,34,64,397,72
171432,Rabós,9,66,15,10,60,22,19,126,37
081786,Rajadell,33,174,49,28,146,40,61,320,89
431212,Rasquera,49,304,120,51,276,134,100,580,254
171447,Regencós,20,123,42,23,88,30,43,211,72
081799,Rellinars,46,238,50,51,215,58,97,453,108
431227,Renau,4,32,6,6,33,7,10,65,13
431233,Reus,8559,37560,6213,8271,35447,8785,16830,73007,14998
251832,Rialp,40,272,34,44,219,53,84,491,87
431248,"Riba, la",49,260,75,32,202,92,81,462,167
431251,Riba-roja d'Ebre,64,476,161,50,383,198,114,859,359
259059,Ribera d'Ondara,20,166,57,27,127,73,47,293,130
251850,Ribera d'Urgellet,69,342,94,46,284,111,115,626,205
171450,Ribes de Freser,103,643,230,86,609,330,189,1252,560
171463,Riells i Viabrea,357,1288,152,316,1193,159,673,2481,311
431264,"Riera de Gaià, la",133,521,88,112,473,126,245,994,214
251863,Riner,17,88,39,18,96,29,35,184,68
171479,Ripoll,711,3699,980,578,3504,1395,1289,7203,2375
081803,Ripollet,3042,13307,1861,2790,12228,2433,5832,25535,4294
259139,Riu de Cerdanya,5,49,5,7,37,9,12,86,14
171485,Riudarenes,144,688,143,130,589,159,274,1277,302
171498,Riudaura,25,161,31,22,144,46,47,305,77
431270,Riudecanyes,84,331,87,71,300,100,155,631,187
431286,Riudecols,83,451,99,72,368,121,155,819,220
171501,Riudellots de la Selva,158,680,129,123,616,171,281,1296,300
431299,Riudoms,541,2103,485,487,1963,570,1028,4066,1055
171518,Riumors,15,64,24,5,54,27,20,118,51
081810,"Roca del Vallès, la",841,3496,522,825,3370,602,1666,6866,1124
431303,Rocafort de Queralt,17,95,32,8,72,47,25,167,79
431310,Roda de Berà,419,2138,405,398,1826,400,817,3964,805
081831,Roda de Ter,447,1927,391,414,1857,635,861,3784,1026
431325,Rodonyà,44,180,45,42,134,59,86,314,104
431331,Roquetes,622,2803,585,551,2421,707,1173,5224,1292
171523,Roses,1574,6502,1162,1457,6108,1336,3031,12610,2498
251898,Rosselló,241,935,153,211,846,225,452,1781,378
431346,"Rourell, el",27,127,29,35,98,46,62,225,75
081846,Rubí,5889,26055,3601,5468,24690,4791,11357,50745,8392
081859,Rubió,7,58,20,15,45,16,22,103,36
171539,Rupià,14,78,23,14,63,31,28,141,54
089019,Rupit i Pruit,11,119,34,16,110,42,27,229,76
081878,Sabadell,15380,69764,13637,14631,68540,19760,30011,138304,33397
081884,Sagàs,13,43,13,11,38,17,24,81,30
251902,Salàs de Pallars,8,120,49,5,86,67,13,206,116
081901,Saldes,17,143,28,11,104,33,28,247,61
171544,Sales de Llierca,10,56,4,16,44,3,26,100,7
081918,Sallent,414,2319,681,465,2226,978,879,4545,1659
431359,Salomó,33,155,48,30,117,62,63,272,110
439057,Salou,1786,9900,957,1548,8143,1064,3334,18043,2021
171557,Salt,2460,10827,1361,2325,8748,1952,4785,19575,3313
251919,Sanaüja,29,142,64,31,115,73,60,257,137
081944,Sant Adrià de Besòs,2743,11140,2218,2554,10977,3102,5297,22117,5320
081957,Sant Agustí de Lluçanès,5,35,12,6,32,11,11,67,23
081960,Sant Andreu de la Barca,2445,9695,1080,2167,9050,1306,4612,18745,2386
081976,Sant Andreu de Llavaneres,997,3409,562,854,3238,685,1851,6647,1247
171576,Sant Andreu Salou,16,42,17,16,47,23,32,89,40
171833,Sant Aniol de Finestres,19,115,30,25,90,27,44,205,57
081982,Sant Antoni de Vilamajor,465,1792,289,458,1734,353,923,3526,642
081995,Sant Bartomeu del Grau,75,368,65,79,304,84,154,672,149
082009,Sant Boi de Llobregat,6055,28963,5073,5776,28162,6698,11831,57125,11771
082016,Sant Boi de Lluçanès,27,198,65,29,166,87,56,364,152
431362,Sant Carles de la Ràpita,996,4953,1161,1052,4658,1442,2048,9611,2603
082037,Sant Cebrià de Vallalta,252,1211,146,253,1068,145,505,2279,291
082021,Sant Celoni,1286,5638,1081,1267,5306,1414,2553,10944,2495
082042,Sant Climent de Llobregat,351,1309,180,314,1244,233,665,2553,413
171582,Sant Climent Sescebes,42,165,61,30,144,61,72,309,122
082055,Sant Cugat del Vallès,8110,25047,3216,7595,26107,4270,15705,51154,7486
082068,Sant Cugat Sesgarrigues,84,327,75,79,275,87,163,602,162
251961,Sant Esteve de la Sarga,5,64,27,2,34,19,7,98,46
082074,Sant Esteve de Palautordera,218,769,107,276,749,126,494,1518,233
082080,Sant Esteve Sesrovires,594,2484,338,608,2285,395,1202,4769,733
171595,Sant Feliu de Buixalleu,57,292,69,52,243,80,109,535,149
082107,Sant Feliu de Codines,457,1964,368,448,1744,514,905,3708,882
171609,Sant Feliu de Guíxols,1595,7412,1519,1568,7060,2001,3163,14472,3520
082114,Sant Feliu de Llobregat,3300,15030,2363,3272,15031,3277,6572,30061,5640
171616,Sant Feliu de Pallerols,87,459,116,103,412,158,190,871,274
082129,Sant Feliu Sasserra,35,215,59,36,186,81,71,401,140
171621,Sant Ferriol,23,71,20,11,61,19,34,132,39
082093,Sant Fost de Campsentelles,632,2790,458,571,2637,568,1203,5427,1026
082135,Sant Fruitós de Bages,688,2729,409,577,2511,534,1265,5240,943
171637,Sant Gregori,280,1050,198,251,1026,201,531,2076,399
251924,Sant Guim de Freixenet,70,351,106,62,332,139,132,683,245
251977,Sant Guim de la Plana,13,62,24,10,49,27,23,111,51
171642,Sant Hilari Sacalm,367,2028,450,348,1764,563,715,3792,1013
082153,Sant Hipòlit de Voltregà,276,1133,283,246,1049,392,522,2182,675
081939,Sant Iscle de Vallalta,119,414,85,121,365,89,240,779,174
439023,Sant Jaume d'Enveja,248,1168,345,196,1065,412,444,2233,757
082166,Sant Jaume de Frontanyà,1,9,4,2,13,1,3,22,5
171655,Sant Jaume de Llierca,34,267,102,44,224,123,78,491,225
431378,Sant Jaume dels Domenys,179,779,160,156,659,203,335,1438,363
171674,Sant Joan de les Abadesses,207,1249,354,191,1058,527,398,2307,881
171680,Sant Joan de Mollet,42,166,48,38,166,53,80,332,101
082188,Sant Joan de Vilatorrada,879,3729,704,765,3514,883,1644,7243,1587
082172,Sant Joan Despí,2814,11133,1693,2571,11280,2180,5385,22413,3873
171851,Sant Joan les Fonts,150,965,257,133,861,331,283,1826,588
171668,Sant Jordi Desvalls,41,212,60,35,187,87,76,399,147
089030,Sant Julià de Cerdanyola,20,83,33,17,72,30,37,155,63
171693,Sant Julià de Ramis,239,1053,175,246,972,181,485,2025,356
082205,Sant Julià de Vilatorta,263,990,159,264,976,235,527,1966,394
179032,Sant Julià del Llor i Bonmatí,82,450,75,83,389,115,165,839,190
082212,Sant Just Desvern,1273,5039,982,1255,5500,1342,2528,10539,2324
082227,Sant Llorenç d'Hortons,196,794,146,192,711,180,388,1505,326
171714,Sant Llorenç de la Muga,14,79,22,9,65,26,23,144,48
251930,Sant Llorenç de Morunys,52,357,109,55,299,132,107,656,241
082233,Sant Llorenç Savall,171,791,212,183,696,260,354,1487,472
082251,Sant Martí d'Albars,5,41,11,6,33,17,11,74,28
082248,Sant Martí de Centelles,82,346,61,82,294,76,164,640,137
171729,Sant Martí de Llémena,44,182,46,50,165,40,94,347,86
259025,Sant Martí de Riucorb,30,238,104,27,194,110,57,432,214
082264,Sant Martí de Tous,105,355,103,94,323,124,199,678,227
082270,Sant Martí Sarroca,238,1041,255,225,936,302,463,1977,557
082286,Sant Martí Sesgueioles,29,132,36,34,109,45,63,241,81
171735,Sant Martí Vell,25,74,18,20,72,23,45,146,41
082299,Sant Mateu de Bages,34,219,91,29,181,115,63,400,206
171740,Sant Miquel de Campmajor,13,83,23,14,65,20,27,148,43
171753,Sant Miquel de Fluvià,54,250,56,52,227,71,106,477,127
171766,Sant Mori,5,62,11,9,64,12,14,126,23
171772,Sant Pau de Segúries,33,223,79,36,211,99,69,434,178
082310,Sant Pere de Ribes,2416,10166,1339,2347,9585,1656,4763,19751,2995
082325,Sant Pere de Riudebitlles,197,794,192,173,731,232,370,1525,424
082331,Sant Pere de Torelló,161,802,182,130,745,252,291,1547,434
082346,Sant Pere de Vilamajor,351,1299,220,376,1250,232,727,2549,452
171788,Sant Pere Pescador,162,727,132,106,587,164,268,1314,296
081897,Sant Pere Sallavinera,7,62,23,9,49,27,16,111,50
082359,Sant Pol de Mar,414,1762,326,378,1665,359,792,3427,685
082362,Sant Quintí de Mediona,185,737,175,148,668,218,333,1405,393
082378,Sant Quirze de Besora,138,686,224,134,657,307,272,1343,531
082384,Sant Quirze del Vallès,1745,6420,645,1735,6359,915,3480,12779,1560
082397,Sant Quirze Safaja,51,240,27,64,220,27,115,460,54
251945,Sant Ramon,30,193,81,26,162,78,56,355,159
082401,Sant Sadurní d'Anoia,1021,4052,764,994,3934,1025,2015,7986,1789
082418,Sant Sadurní d'Osormort,8,31,11,4,24,8,12,55,19
080983,Sant Salvador de Guardiola,254,1086,186,259,984,201,513,2070,387
082628,Sant Vicenç de Castellet,543,2787,602,555,2647,962,1098,5434,1564
082649,Sant Vicenç de Montalt,605,1813,262,551,1743,293,1156,3556,555
082652,Sant Vicenç de Torelló,174,607,157,159,631,230,333,1238,387
082634,Sant Vicenç dels Horts,2301,9728,1529,2292,9341,1915,4593,19069,3444
431384,Santa Bàrbara,266,1297,376,266,1145,455,532,2442,831
082439,Santa Cecília de Voltregà,13,64,21,12,64,15,25,128,36
082444,Santa Coloma de Cervelló,739,2705,304,758,2579,423,1497,5284,727
171805,Santa Coloma de Farners,917,4040,758,876,3544,955,1793,7584,1713
082457,Santa Coloma de Gramenet,8033,43146,8150,7181,39903,10352,15214,83049,18502
431397,Santa Coloma de Queralt,267,1017,247,250,932,345,517,1949,592
171812,Santa Cristina d'Aro,407,1625,298,377,1525,315,784,3150,613
082460,Santa Eugènia de Berga,128,873,151,148,723,171,276,1596,322
082476,Santa Eulàlia de Riuprimer,77,336,73,62,311,95,139,647,168
082482,Santa Eulàlia de Ronçana,586,2236,417,532,2180,507,1118,4416,924
082495,Santa Fe del Penedès,34,127,21,39,120,25,73,247,46
171827,Santa Llogaia d'Àlguema,21,119,21,25,102,22,46,221,43
082508,Santa Margarida de Montbui,818,3555,572,787,3317,776,1605,6872,1348
082515,Santa Margarida i els Monjos,543,2492,320,531,2163,410,1074,4655,730
082589,Santa Maria d'Oló,63,380,105,70,350,119,133,730,224
082536,Santa Maria de Besora,10,61,21,9,53,29,19,114,50
082567,Santa Maria de Martorelles,75,295,48,70,259,59,145,554,107
082554,Santa Maria de Merlès,13,46,18,13,50,11,26,96,29
082573,Santa Maria de Miralles,5,47,9,9,41,17,14,88,26
082592,Santa Maria de Palautordera,734,3031,497,666,2691,616,1400,5722,1113
431401,Santa Oliva,292,1079,220,218,932,247,510,2011,467
171848,Santa Pau,91,556,145,100,531,144,191,1087,289
082606,Santa Perpètua de Mogoda,2085,8832,1117,1886,8132,1391,3971,16964,2508
082613,Santa Susanna,270,1092,195,248,1007,207,518,2099,402
081923,Santpedor,526,2342,403,524,2229,533,1050,4571,936
431423,Sarral,113,596,150,100,511,190,213,1107,340
171864,Sarrià de Ter,294,1451,309,295,1376,419,589,2827,728
252017,Sarroca de Bellera,2,48,24,1,34,20,3,82,44
252000,Sarroca de Lleida,15,157,53,16,124,65,31,281,118
171870,"Saus, Camallera i Llampaies",42,263,66,54,251,84,96,514,150
431439,Savallà del Comtat,1,26,12,5,16,11,6,42,23
431444,"Secuita, la",105,505,90,97,455,111,202,960,201
171886,"Selva de Mar, la",9,76,24,14,71,22,23,147,46
431457,"Selva del Camp, la",510,1736,341,467,1606,437,977,3342,778
431460,Senan,5,24,6,5,12,2,10,36,8
430445,"Sénia, la",429,2256,468,416,1980,559,845,4236,1027
252022,Senterada,6,57,13,5,46,15,11,103,28
250352,"Sentiu de Sió, la",21,167,61,21,170,67,42,337,128
082671,Sentmenat,658,2679,386,598,2571,484,1256,5250,870
171903,Serinyà,89,372,97,93,335,98,182,707,195
252043,Seròs,110,752,217,76,500,238,186,1252,455
171910,Serra de Daró,18,64,26,5,49,28,23,113,54
171925,Setcases,6,65,23,11,49,22,17,114,45
252038,"Seu d'Urgell, la",998,4382,902,899,4324,1198,1897,8706,2100
082690,Seva,273,1132,227,243,1048,268,516,2180,495
252056,Sidamon,43,263,60,54,221,66,97,484,126
171931,Sils,384,1560,271,362,1448,322,746,3008,593
082704,Sitges,2084,9406,1548,1961,9191,2035,4045,18597,3583
170524,Siurana,16,69,25,9,59,27,25,128,52
082711,Sobremunt,6,32,10,9,31,10,15,63,20
252069,"Soleràs, el",25,138,52,27,102,63,52,240,115
431476,Solivella,53,210,83,52,185,103,105,395,186
252075,Solsona,760,3158,674,718,2819,871,1478,5977,1545
082726,Sora,11,70,19,16,48,14,27,118,33
252081,Soriguera,17,130,33,14,105,42,31,235,75
252094,Sort,169,822,175,153,720,225,322,1542,400
252108,Soses,131,638,126,89,514,174,220,1152,300
082732,Subirats,238,1011,256,253,920,330,491,1931,586
252115,Sudanell,41,343,77,39,233,100,80,576,177
252120,Sunyer,16,98,35,18,85,38,34,183,73
082747,Súria,422,2107,602,400,1987,851,822,4094,1453
171946,Susqueda,5,51,13,5,40,12,10,91,25
082763,Tagamanent,21,109,27,30,90,24,51,199,51
082779,Talamanca,8,61,6,6,51,8,14,112,14
252154,Talarn,25,127,35,26,116,53,51,243,88
252167,Talavera,27,112,36,7,83,41,34,195,77
171959,"Tallada d'Empordà, la",29,129,52,25,115,45,54,244,97
082785,Taradell,538,2053,436,394,1920,523,932,3973,959
431482,Tarragona,10835,47274,8234,10170,46221,11429,21005,93495,19663
252173,Tàrrega,1315,5523,982,1225,5070,1400,2540,10593,2382
252189,Tarrés,1,40,14,4,32,18,5,72,32
252192,Tarroja de Segarra,11,57,23,7,47,27,18,104,50
082750,Tavèrnoles,16,116,25,20,111,22,36,227,47
082802,Tavertet,5,58,17,4,47,16,9,105,33
082819,Teià,520,2140,377,439,2033,460,959,4173,837
252206,Térmens,86,523,151,80,466,183,166,989,334
171962,Terrades,19,93,26,15,83,30,34,176,56
082798,Terrassa,16383,72140,12169,15436,68259,17749,31819,140399,29918
082824,Tiana,676,2623,340,674,2635,469,1350,5258,809
252213,Tírvia,8,48,16,4,39,15,12,87,31
252228,Tiurana,3,18,9,2,17,7,5,35,16
431495,Tivenys,63,287,124,41,258,153,104,545,277
431508,Tivissa,88,603,206,99,542,243,187,1145,449
082830,Tona,673,2650,483,640,2516,616,1313,5166,1099
252234,Torà,95,473,120,91,406,148,186,879,268
082845,Tordera,1161,5042,942,1031,4709,1132,2192,9751,2074
082858,Torelló,959,4748,951,962,4506,1323,1921,9254,2274
252249,"Torms, els",11,59,28,7,45,32,18,104,60
252252,Tornabous,46,283,107,33,234,119,79,517,226
252271,"Torre de Cabdella, la",30,279,91,24,239,129,54,518,220
082861,"Torre de Claramunt, la",317,1321,170,280,1190,188,597,2511,358
431515,"Torre de Fontaubella, la",3,45,20,6,38,25,9,83,45
431520,"Torre de l'Espanyol, la",38,233,80,41,191,98,79,424,178
252265,Torrebesses,17,96,43,9,88,53,26,184,96
431536,Torredembarra,1123,5180,944,1115,4960,1202,2238,10140,2146
252287,Torrefarrera,314,1238,165,254,1143,224,568,2381,389
259078,Torrefeta i Florejacs,36,202,86,38,183,92,74,385,178
252304,Torregrossa,123,774,249,131,663,319,254,1437,568
252311,Torrelameu,30,257,68,22,180,80,52,437,148
082877,Torrelavit,74,498,126,60,380,137,134,878,263
082883,Torrelles de Foix,175,834,218,169,711,200,344,1545,418
082896,Torrelles de Llobregat,484,1786,224,470,1742,268,954,3528,492
171978,Torrent,11,65,22,8,70,15,19,135,37
252326,Torres de Segre,129,733,193,135,619,212,264,1352,405
252332,Torre-serona,21,122,39,16,113,37,37,235,76
171984,Torroella de Fluvià,43,218,44,35,175,41,78,393,85
171997,Torroella de Montgrí,887,3939,743,826,3629,900,1713,7568,1643
431541,Torroja del Priorat,3,61,21,3,40,19,6,101,40
172001,Tortellà,39,250,88,47,201,124,86,451,212
431554,Tortosa,2470,12817,2616,2286,10916,3727,4756,23733,6343
172018,Toses,15,64,18,6,40,15,21,104,33
172023,Tossa de Mar,408,2057,408,377,1937,475,785,3994,883
252347,Tremp,404,1960,615,404,1801,838,808,3761,1453
172044,Ullà,86,451,56,70,285,71,156,736,127
082900,Ullastrell,174,596,95,151,557,114,325,1153,209
172057,Ullastret,15,75,23,17,66,22,32,141,45
431567,Ulldecona,477,2378,561,405,2017,728,882,4395,1289
431573,Ulldemolins,20,167,85,14,122,85,34,289,170
172039,Ultramort,15,71,30,0,51,29,15,122,59
172060,Urús,18,72,16,8,63,23,26,135,39
082917,Vacarisses,598,1938,278,531,1797,289,1129,3735,567
170144,"Vajol, la",5,47,11,5,29,12,10,76,23
172076,"Vall d'en Bas, la",165,915,274,183,811,332,348,1726,606
172082,"Vall de Bianya, la",110,451,97,91,419,136,201,870,233
250432,"Vall de Boí, la",59,432,81,51,346,80,110,778,161
259010,Vall de Cardós,19,155,46,27,106,46,46,261,92
082922,Vallbona d'Anoia,102,487,83,103,437,125,205,924,208
252385,Vallbona de les Monges,9,82,35,6,64,53,15,146,88
082938,Vallcebre,17,91,39,6,81,35,23,172,74
431589,Vallclara,5,40,23,6,28,16,11,68,39
252402,Vallfogona de Balaguer,97,590,150,115,547,161,212,1137,311
171707,Vallfogona de Ripollès,13,81,25,14,60,26,27,141,51
431592,Vallfogona de Riucorb,1,47,40,3,27,40,4,74,80
082943,Vallgorguina,223,784,115,181,772,118,404,1556,233
082956,Vallirana,1180,4760,741,1176,4597,872,2356,9357,1613
172095,Vall-llobrega,90,278,32,75,264,39,165,542,71
431606,Vallmoll,108,595,110,95,512,109,203,1107,219
082969,Vallromanes,259,757,97,246,742,103,505,1499,200
431613,Valls,1891,8521,1623,1813,7861,2239,3704,16382,3862
259062,"Valls d'Aguilar, les",15,121,36,8,92,42,23,213,78
252398,"Valls de Valira, les",61,328,91,30,282,83,91,610,174
431628,Vandellòs i l'Hospitalet de l'Infant,415,1998,364,341,1856,446,756,3854,810
259097,"Vansa i Fórnols, la",7,73,26,7,54,28,14,127,54
082975,Veciana,14,53,25,11,49,19,25,102,44
431634,"Vendrell, el",2802,12146,1943,2732,11392,2325,5534,23538,4268
172109,Ventalló,38,263,82,39,222,81,77,485,163
252424,Verdú,59,306,126,64,285,174,123,591,300
172116,Verges,79,395,114,62,369,156,141,764,270
431649,Vespella de Gaià,25,153,29,23,127,22,48,280,51
082981,Vic,3282,13646,2406,2887,12351,3749,6169,25997,6155
