Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2016,8274,82747,Súria,Bages,CC,0,,5873,2343.4000,108.4580,4.6282,100.8233,4.3024,7.6347,0.3258,42.6724,1.8210,42.6724,1.8210,0.0000,0.0000,2192.2744,93.5508,151.1304,6.4492,248.8207,5414.9976,7.0393,39.3446,0.0000,17.8930,17.8930,0.0000,0,36.8225,4.6974,14.6811,0.0000,4.7900,0.0000,12.6539,0.4252,0.0000,0.4252,0,44.2366,0.0000,0.0000,0.0000,12.5547,1.5002,0.0000,0.0000,0.0000,0.0219,8.4095,0.0000,7.8034,15.4472,2116.7511,530.8703,1408.7110,155.7649,21.4049,159.4949,328.2294,14.3189,21.3770
2016,8902,89024,Vilanova del Vallès,Vallès Oriental,MB,0,,5217,1522.5400,269.3629,17.6917,269.3629,17.6917,0.0000,0.0000,91.1854,5.9890,91.1854,5.9890,0.0000,0.0000,1161.9908,76.3193,360.5483,23.6807,343.0951,1936.7925,0.0000,33.8523,0.0000,13.9979,13.9979,0.0000,0,156.9454,3.5884,0.4098,5.2302,2.2516,0.2002,145.2652,2.2034,2.2034,0.0000,0,96.4092,0.0000,0.0000,0.0000,23.2226,0.0000,0.5626,0.0000,1.5453,1.7799,32.2267,0.0000,9.7311,27.3410,894.7571,409.4344,450.1024,18.2470,16.9733,33.2409,372.6989,61.7724,44.5133
2016,8272,82726,Sora,Osona,CC,0,Zona de muntanya,189,3084.2100,20.9155,0.6782,20.9155,0.6782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3063.2895,99.3218,20.9155,0.6782,5.9559,903.6341,0.0000,0.0000,0.0000,3.9044,3.9044,0.0000,0,8.0402,0.5172,1.6050,0.0000,0.0000,0.5080,5.4100,0.2428,0.0000,0.2428,0,8.7424,0.0000,0.0000,0.0000,1.8939,0.0000,0.0000,0.0000,0.0000,0.0000,3.2661,0.0000,0.7193,2.8631,3055.4737,1.6479,2980.8056,73.0202,0.0000,23.5067,48.4063,172.8102,100.2060
2016,8286,82861,la Torre de Claramunt,Anoia,PE,0,,3722,1493.8000,281.0886,18.8170,280.4389,18.7735,0.6497,0.0435,38.7752,2.5957,38.7752,2.5957,0.0000,0.0000,1173.9410,78.5873,319.8638,21.4127,247.8281,1324.1378,0.2311,13.7947,0.0000,9.7362,6.5977,3.1385,0,185.3007,6.3215,1.2740,0.0000,0.0000,0.0000,177.7052,2.6892,0.0000,2.6892,0,82.8488,0.0000,0.0000,0.0000,12.1573,0.0000,0.0039,0.0000,0.0000,0.5032,29.3677,0.0000,9.4092,31.4076,1158.3051,471.9144,684.5766,0.0000,1.8141,20.0863,382.2834,78.9029,32.6633
2016,8270,82704,Sitges,Garraf,PE,1,,28478,4364.9700,662.9319,15.1875,620.5786,14.2172,42.3533,0.9703,170.8698,3.9146,167.8832,3.8461,2.9866,0.0684,3531.1711,80.8979,833.8017,19.1021,648.8495,4295.7655,6.3888,25.3244,0.4505,53.4598,44.1372,9.3226,0,270.2163,19.3266,18.0687,0.0000,47.9171,2.8838,182.0201,7.9004,0.0000,7.9004,0,284.3839,0.0000,2.1517,0.0000,40.8887,11.4515,0.7933,6.4831,12.0999,0.4185,93.8178,0.0000,41.5721,79.6755,3381.1112,613.5135,39.7435,2727.8542,0.0000,105.3897,532.6991,32.9439,14.3580
2016,8269,82690,Seva,Osona,CC,0,Zona de muntanya,3446,3048.4000,547.6901,17.9665,544.5024,17.8619,3.1877,0.1046,30.7731,1.0095,12.5433,0.4115,18.2298,0.5980,2469.9401,81.0241,578.4632,18.9759,113.3427,629.1879,0.5820,2.2902,3.3285,42.6632,42.6632,0.0000,0,242.3070,2.3728,1.8875,4.4711,27.6268,0.0000,205.9488,13.3258,0.0000,13.3258,0,244.4135,0.0000,0.0000,0.0000,32.4268,2.1780,0.0000,0.0000,0.0000,3.1896,142.8906,0.0000,19.6754,46.2310,2452.2669,1652.5079,101.2880,632.5202,65.9508,14.2216,80.7721,414.6563,94.1000
2016,8268,82687,Cercs,Berguedà,CC,0,Zona de muntanya,1183,4782.8000,108.6720,2.2721,84.7051,1.7710,23.9669,0.5011,7.2449,0.1515,7.2449,0.1515,0.0000,0.0000,4666.8858,97.5764,115.9169,2.4236,25.0876,1088.5965,22.0544,6.6667,0.0000,16.6743,16.6743,0.0000,0,17.7012,4.6711,5.4674,0.0000,0.0000,0.0000,7.5627,6.5819,0.0000,6.5819,0,43.7970,0.0000,0.0000,0.0000,8.6729,0.0000,0.5700,0.0000,0.0000,1.1278,18.4685,0.0000,4.2729,10.6849,4347.7926,2.4407,3439.0864,876.2886,29.9769,66.8315,70.9475,156.1161,73.3125
2016,8267,82671,Sentmenat,Vallès Occidental,MB,0,,8700,2829.8400,301.5717,10.6568,301.5717,10.6568,0.0000,0.0000,131.1270,4.6337,86.2136,3.0466,44.9134,1.5871,2397.1451,84.7095,432.6986,15.2905,302.0552,2884.8863,0.0000,28.5881,14.8931,52.1928,52.1928,0.0000,0,120.2414,17.3007,10.0592,0.0000,0.0000,8.9275,83.9539,2.1795,0.4785,1.7010,0,127.1606,0.0000,0.0000,0.0000,22.3945,0.0000,3.2119,0.0000,5.2625,0.0000,51.8570,0.0000,9.9311,34.5035,1944.8300,405.1382,1539.6918,0.0000,0.0000,72.3545,166.6898,59.6057,25.7409
2016,8266,82665,Cerdanyola del Vallès,Vallès Occidental,MB,0,,57543,3078.1700,971.2890,31.5541,971.2890,31.5541,0.0000,0.0000,645.2958,20.9636,463.9968,15.0738,181.2990,5.8898,1461.5825,47.4822,1616.5848,52.5178,1882.2957,5924.3954,0.0000,47.7712,18.6658,52.8476,51.3112,1.5363,0,341.6181,0.0000,34.4646,0.0000,112.1267,1.3721,193.6546,9.2531,3.4772,5.7759,0,550.3997,0.0000,0.0000,0.3437,202.2015,17.8176,0.0000,0.0000,28.6749,9.7861,122.6744,0.0000,63.9038,122.8155,5.6600,1.3412,0.0000,0.0000,4.3188,168.4425,1088.8482,21.3187,35.1392
2016,8265,82652,Sant Vicenç de Torelló,Osona,CC,0,Zona de muntanya,1996,658.7800,66.5694,10.1050,59.0875,8.9693,7.4819,1.1357,13.3555,2.0273,13.3555,2.0273,0.0000,0.0000,578.8513,87.8677,79.9249,12.1323,304.5315,2998.3747,11.2393,20.0625,0.0000,8.6218,8.6218,0.0000,0,17.7222,3.0737,5.3911,0.0000,0.0000,1.9791,7.2783,6.6281,0.0000,6.6281,0,25.6459,0.0000,0.0000,0.0000,5.5592,0.5113,0.8793,0.0000,0.0000,0.3972,4.9751,0.0000,3.5592,10.2758,555.0631,212.9104,339.3845,0.6561,2.1121,112.6273,231.5058,24.9254,27.8518
