Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2012,8048,80484,Carme,Anoia,PE,0,,866,1125.3400,29.8670,2.6541,29.0637,2.5827,0.8033,0.0714,12.4133,1.1031,12.4133,1.1031,0.0000,0.0000,1083.0570,96.2429,42.2803,3.7571,74.1209,2899.5177,2.6897,41.5618,0.0000,1.5874,1.5874,0.0000,0,19.0301,1.4320,2.3333,0.0000,0.1607,0.7438,14.3603,0.9761,0.0000,0.9761,0,7.4839,0.0000,0.0000,0.0000,1.6102,0.0000,0.0000,0.0000,0.0000,0.0000,0.8768,0.0000,1.8528,3.1440,1076.3665,1060.4233,13.5173,0.0000,2.4258,45.5068,545.5518,10.1252,18.5936
2012,8058,80581,Castellet i la Gornal,Alt Penedès,PE,0,,2252,4692.4200,213.5212,4.5503,203.8991,4.3453,9.6221,0.2051,216.8771,4.6219,185.9448,3.9627,30.9323,0.6592,4262.0170,90.8278,430.3983,9.1722,47.4301,1054.6963,4.5064,87.0850,14.4868,9.1102,9.1102,0.0000,0,118.9833,10.7626,3.3486,0.0000,0.0000,0.0000,104.8720,2.1007,0.0000,2.1007,0,73.8010,0.0000,0.0000,0.0000,11.4977,0.0000,0.0000,0.0000,0.0000,0.5118,25.8475,0.0000,10.5600,25.3840,4138.6236,303.7554,2331.3598,1495.2751,8.2333,18.9270,247.1959,114.7758,51.0553
2012,8046,80462,Cardedeu,Vallès Oriental,MB,0,,17427,1229.0400,307.7577,25.0406,267.1398,21.7357,40.6179,3.3049,105.3450,8.5713,105.3450,8.5713,0.0000,0.0000,815.9344,66.3881,413.1028,33.6119,1439.6790,5662.5710,13.1980,34.2299,0.0000,18.0179,15.3741,2.6438,0,138.5532,10.8593,34.5827,0.0000,9.7435,7.6783,75.6895,0.6488,0.1140,0.5348,0,106.3286,0.0000,0.0000,0.0000,14.2699,3.7865,0.4669,0.0000,5.1133,0.1049,17.9106,0.0000,19.7092,48.7537,755.7295,215.3015,537.3043,0.0000,3.1238,125.7784,967.2068,10.2775,8.1884
2012,8045,80459,Capolat,Berguedà,CC,0,Zona de muntanya,90,3434.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3434.6079,100.0000,0.0000,0.0000,2.6370,,,,,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3424.8806,9.8904,0.0000,3414.9903,0.0000,0.0000,0.0000,0.0000,0.0000
2012,8044,80446,Capellades,Anoia,PE,0,,5439,291.8600,73.5554,25.2020,68.3531,23.4195,5.2023,1.7825,10.8891,3.7309,10.8891,3.7309,0.0000,0.0000,207.4190,71.0671,84.4445,28.9329,1847.4157,7394.4239,7.0727,14.8039,0.0000,16.7764,16.7764,0.0000,0,29.5567,8.7261,6.6690,0.2388,0.9565,1.6747,11.2915,2.4959,0.0000,2.4959,0,19.5586,0.0000,0.0000,0.0000,4.2772,0.0000,0.0000,0.0000,0.0000,0.0000,2.6171,0.0000,5.2673,7.3970,188.1688,144.8935,42.5469,0.0000,0.7284,184.0192,324.2059,4.8117,7.8639
2012,8043,80431,Canyelles,Garraf,PE,0,,4275,1403.8500,198.1332,14.1135,197.5386,14.0712,0.5947,0.0424,274.8152,19.5758,262.1072,18.6705,12.7080,0.9052,930.9056,66.3107,472.9484,33.6893,300.7233,2157.6390,0.3001,132.2884,6.4138,5.0699,2.7802,2.2897,0,109.3426,1.3844,0.4744,0.0000,0.0000,2.0184,105.4655,1.2887,0.0000,1.2887,0,81.9403,0.0000,0.0000,0.0000,8.6511,0.0000,0.7939,0.0000,0.0000,1.0020,38.9755,0.0000,10.5468,21.9709,923.4374,670.4518,230.1552,0.0000,22.8304,39.0973,843.2176,91.1709,20.2365
2012,8042,80425,Cànoves i Samalús,Vallès Oriental,MB,0,,2865,2879.2200,155.1502,5.3886,155.1502,5.3886,0.0000,0.0000,38.6622,1.3428,38.6622,1.3428,0.0000,0.0000,2685.4046,93.2686,193.8124,6.7314,98.3229,1846.5981,0.0000,24.9192,0.0000,0.0000,0.0000,0.0000,0,99.5754,1.5710,0.0000,0.0000,0.0000,2.1180,95.8865,0.0000,0.0000,0.0000,0,55.6880,0.0000,0.0000,0.0000,10.3980,0.0000,0.2606,0.0000,0.0000,0.6600,21.2279,0.0000,7.9887,15.1527,2632.2078,0.0000,2632.2078,0.0000,0.0000,28.7722,0.0000,74.0941,36.2931
2012,8041,80410,Canovelles,Vallès Oriental,MB,0,,16090,683.6400,199.7434,29.2176,197.9104,28.9495,1.8330,0.2681,60.8533,8.9014,60.8533,8.9014,0.0000,0.0000,423.0440,61.8810,260.5967,38.1190,2416.9729,8055.3343,0.9177,30.4657,0.0000,53.1415,53.1415,0.0000,0,86.2024,0.0000,0.0000,13.5793,0.0000,5.5247,67.0984,0.2022,0.0000,0.2022,0,58.4505,0.0000,0.0000,0.0000,7.7986,0.0545,1.2611,0.0000,0.0000,0.3618,13.4398,0.0000,14.1031,21.4861,409.8135,387.3582,1.4233,0.0000,21.0320,186.6536,302.7766,8.3529,4.8469
2012,8040,80403,Canet de Mar,Maresme,MB,1,,14183,550.5500,119.9964,21.7957,119.5034,21.7062,0.4930,0.0895,69.6719,12.6550,69.6719,12.6550,0.0000,0.0000,360.8820,65.5493,189.6683,34.4507,2547.6586,11819.5261,0.4108,58.0617,0.0000,3.1641,3.1641,0.0000,0,63.3090,16.1829,16.6809,0.0000,6.1253,4.0939,20.2259,4.4942,0.8218,3.6723,0,45.8668,0.0000,0.0000,0.0391,8.6858,2.7615,0.0000,0.0000,0.0000,1.8100,7.4847,0.0000,13.4846,14.3626,292.9045,123.2054,166.6825,3.0165,0.0000,224.0283,4482.4792,5.2772,6.1241
2012,8049,80497,Casserres,Berguedà,CC,0,Zona de muntanya,1578,2959.5100,46.8938,1.5845,46.1301,1.5587,0.7637,0.0258,37.6760,1.2731,37.6760,1.2731,0.0000,0.0000,2874.9355,97.1424,84.5698,2.8576,53.5718,3365.0502,1.6285,80.3432,0.0000,4.2508,4.2508,0.0000,0,23.0254,2.1212,14.2051,0.0000,0.7557,0.0000,5.9434,0.0000,0.0000,0.0000,0,18.8806,0.0000,0.0000,0.0000,3.1682,0.0000,0.0545,0.0000,0.0000,0.6218,3.7248,0.0000,2.8795,8.4317,2861.4532,1701.1213,1160.3319,0.0000,0.0000,68.5329,371.2250,23.6045,20.0775
2012,8066,80667,Castellví de Rosanes,Baix Llobregat,MB,0,,1757,1622.7000,131.6986,8.1160,126.3821,7.7884,5.3165,0.3276,33.6234,2.0721,33.6234,2.0721,0.0000,0.0000,1457.3795,89.8119,165.3221,10.1881,107.2720,1334.1064,4.0369,25.5306,0.0000,3.3938,3.3938,0.0000,0,63.2452,0.0000,3.0836,0.0000,0.0854,0.3073,59.7689,0.8511,0.0000,0.8511,0,58.9680,0.0000,0.0000,0.0000,5.8809,0.0000,0.0000,0.0000,11.2606,0.4155,24.9576,0.0000,2.4363,14.0170,1361.2352,791.8632,569.3720,0.0000,0.0000,27.7808,517.7131,142.0468,33.4713
2012,8075,80752,Dosrius,Maresme,MB,0,,5176,4075.2100,398.1954,9.7712,398.1954,9.7712,0.0000,0.0000,134.1855,3.2927,134.1855,3.2927,0.0000,0.0000,3542.8252,86.9361,532.3808,13.0639,127.0789,1299.8644,0.0000,33.6984,0.0000,14.0177,12.8695,1.1482,0,242.2542,1.8111,2.9178,0.0000,18.6331,2.1636,216.7285,0.0000,0.0000,0.0000,0,142.2199,0.0000,0.0000,0.0000,17.0352,0.0000,0.0000,0.0000,9.0936,0.0773,54.2052,0.0000,12.8511,48.9575,3478.6027,1649.6498,0.0000,1828.9529,0.0000,21.3660,369.2482,104.7242,32.9119
2012,8074,80749,Cubelles,Garraf,PE,1,,14375,1353.3700,273.8044,20.2313,273.8044,20.2313,0.0000,0.0000,176.1003,13.0120,161.6918,11.9474,14.4085,1.0646,903.4627,66.7566,449.9048,33.2434,1066.2419,5250.0978,0.0000,59.0538,5.2623,18.8666,11.0555,7.8112,0,146.5848,4.8910,0.0000,12.7094,42.1121,3.7689,83.1034,3.7406,0.0000,3.7406,0,100.8327,0.0000,4.3874,0.0000,14.6200,3.9142,0.0000,0.0000,0.0000,1.6091,22.2238,0.0000,13.6185,44.3739,838.1490,277.4432,458.0311,102.6747,0.0000,98.0661,761.9273,15.4600,10.1704
2012,8073,80734,Cornellà de Llobregat,Baix Llobregat,MB,0,,87458,691.1100,544.9660,78.8534,544.9660,78.8534,0.0000,0.0000,95.3277,13.7934,62.4665,9.0385,32.8612,4.7548,50.8189,7.3532,640.2937,92.6468,12515.5774,16048.3405,0.0000,11.4625,6.0300,118.7307,110.3472,8.3835,0,118.0050,6.9857,66.6289,0.0000,44.3905,0.0000,0.0000,4.0256,2.9560,1.0696,0,298.5005,0.0000,0.0000,1.6308,64.4313,6.0608,0.0000,0.0000,3.7349,0.6552,84.7666,0.0000,55.7165,87.5652,10.1274,0.0000,10.1274,0.0000,0.0000,741.1380,736.6080,9.6923,7.3671
2012,8072,80728,Corbera de Llobregat,Baix Llobregat,MB,0,,14231,1840.2100,858.7956,46.6683,858.7956,46.6683,0.0000,0.0000,5.6324,0.3061,5.6324,0.3061,0.0000,0.0000,975.7829,53.0256,864.4280,46.9744,774.0554,1657.0881,0.0000,0.6558,0.0000,5.6258,5.6258,0.0000,0,541.4492,1.2953,6.7031,0.0000,9.9633,0.0000,523.4875,13.1129,0.0000,13.1129,0,299.1266,0.0000,0.0000,0.0000,39.5525,0.0000,0.5861,0.0000,3.0772,2.8941,129.7732,0.0000,29.1609,94.0827,891.6275,107.5896,784.0379,0.0000,0.0000,26.2832,2529.5854,91.1905,27.7932
2012,8071,80713,Copons,Anoia,PE,0,,324,1868.8800,11.1498,0.5966,10.6704,0.5710,0.4794,0.0257,5.1084,0.2733,5.1084,0.2733,0.0000,0.0000,1852.6171,99.1301,16.2583,0.8699,17.3595,2905.8764,4.2995,45.8163,0.0000,2.4396,2.4396,0.0000,0,2.6848,2.6848,0.0000,0.0000,0.0000,0.0000,0.0000,1.6199,0.0000,1.6199,0,3.9306,0.0000,0.0000,0.0000,1.6064,0.0000,0.0000,0.0000,0.0000,0.2974,0.3477,0.0000,0.8510,0.8281,1846.4900,1840.5767,5.9133,0.0000,0.0000,120.6786,132.8067,10.7330,49.5789
2012,8070,80706,Collsuspina,Moianès,CC,0,Zona de muntanya,347,1499.6800,22.9260,1.5287,22.9260,1.5287,0.0000,0.0000,5.7314,0.3822,5.7314,0.3822,0.0000,0.0000,1471.0204,98.0891,28.6574,1.9109,23.0399,1513.5654,0.0000,24.9995,0.0000,0.0000,0.0000,0.0000,0,14.2283,4.0249,0.0000,0.0000,1.4479,0.0000,8.7554,0.3661,0.0000,0.3661,0,8.3473,0.0000,0.0000,0.0000,2.0313,0.0000,0.0000,0.0000,0.0000,0.0178,1.3861,0.0000,2.2170,2.6951,1466.9385,1434.9943,31.9442,0.0000,0.0000,24.3881,0.0000,39.9457,58.5378
2012,8069,80692,Collbató,Baix Llobregat,MB,0,,4287,1805.6700,121.6410,6.7366,114.3694,6.3339,7.2717,0.4027,168.9244,9.3552,158.4455,8.7749,10.4789,0.5803,1515.1065,83.9082,290.5654,16.0918,237.3084,3524.3049,5.9780,130.2566,8.6146,0.0000,0.0000,0.0000,0,64.6100,1.1144,2.6045,0.1933,5.6089,3.5341,51.5548,1.1897,0.0000,1.1897,0,48.6337,0.0000,0.0000,0.0000,7.1138,0.0000,0.0000,0.0000,0.0000,0.1893,17.4362,0.0000,8.0638,15.8305,1487.3197,279.6808,1207.6388,0.0000,0.0000,66.3519,0.0000,40.6724,16.5939
2012,8056,80569,Castelldefels,Baix Llobregat,MB,1,,62989,1271.7400,934.2506,73.4627,934.2506,73.4627,0.0000,0.0000,95.0528,7.4743,0.0000,0.0000,95.0528,7.4743,242.4320,19.0631,1029.3034,80.9369,4874.0500,6742.1952,0.0000,0.0000,10.1742,26.7321,14.3809,12.3512,0,401.8293,0.0000,32.5612,0.0000,169.9444,6.1134,193.2103,4.7760,0.5195,4.2565,0,489.4586,0.0000,0.0000,0.6018,136.4766,12.0328,0.0000,0.0000,17.3865,1.4476,85.3382,0.0000,106.4303,141.7776,10.1117,3.1756,6.9361,0.0000,0.0000,156.7556,2356.3055,13.5481,21.6667
2012,8067,80673,Centelles,Osona,CC,0,Zona de muntanya,7282,1531.3500,107.8018,7.0397,102.3016,6.6805,5.5002,0.3592,99.5396,6.5001,92.8590,6.0639,6.6807,0.4363,1324.0100,86.4602,207.3415,13.5398,479.8457,6754.9875,5.1022,86.1386,6.1972,4.1476,4.1476,0.0000,0,50.5649,9.2030,21.4120,0.1575,1.0469,3.0962,15.6494,5.9879,2.9104,3.0775,0,39.2871,0.0000,0.0000,0.0000,8.0999,2.3855,0.0000,0.0000,0.2483,0.0765,7.0038,0.0000,7.5774,16.2811,1293.3049,492.3184,797.4279,0.0000,3.5586,144.0129,1755.7226,9.6180,11.1232
2012,8037,80370,Calldetenes,Osona,CC,0,,2441,585.0500,52.3425,8.9466,46.8254,8.0036,5.5171,0.9430,23.2226,3.9693,23.2226,3.9693,0.0000,0.0000,509.4880,87.0841,75.5650,12.9159,420.8340,4663.5172,10.5404,44.3666,0.0000,1.0386,1.0386,0.0000,0,25.9831,2.1696,0.0000,13.0016,3.8315,0.0000,6.9803,0.0193,0.0000,0.0193,0,19.8179,0.0000,0.0000,0.0000,3.7011,0.0000,0.0000,0.0000,0.6751,0.0000,2.7470,0.0000,5.3551,7.3396,478.9014,461.6451,17.2563,0.0000,0.0000,93.9458,2350.3221,11.2534,15.1623
2012,8065,80654,Castellví de la Marca,Alt Penedès,PE,0,,1650,2843.8700,27.1475,0.9546,27.1475,0.9546,0.0000,0.0000,14.7359,0.5182,14.7359,0.5182,0.0000,0.0000,2801.9827,98.5272,41.8833,1.4728,58.0895,6077.9157,0.0000,54.2808,0.0000,1.1669,0.0000,1.1669,0,15.7480,0.0089,10.0913,0.0000,0.0000,0.0000,5.6478,0.0000,0.0000,0.0000,0,10.2452,0.0000,0.0000,0.0000,2.0261,0.0000,0.0000,0.0000,0.0000,0.0000,0.8395,0.0000,1.8644,5.5153,2554.3610,1714.8669,830.7242,0.0000,8.7699,104.7749,1414.0331,5.0876,12.2794
2012,8064,80641,Castellterçol,Moianès,CC,0,Zona de muntanya,2407,3176.6800,79.8529,2.5137,78.9700,2.4859,0.8829,0.0278,38.5030,1.2121,38.5030,1.2121,0.0000,0.0000,3058.3208,96.2742,118.3558,3.7258,75.4506,3014.2943,1.1056,48.2174,0.0000,3.9262,3.6072,0.3190,0,48.4198,9.0217,0.0000,0.0000,18.2782,0.5800,20.5399,1.5174,0.0000,1.5174,0,25.1595,0.0000,0.0000,0.0000,4.9353,0.0000,0.0000,0.0000,0.0000,0.0000,3.7381,0.0000,5.2021,11.2840,3022.0853,0.0000,902.6706,2119.4147,0.0000,49.7111,613.0615,15.5300,20.5041
2012,8063,80636,Castellolí,Anoia,PE,0,,563,2533.9300,30.4723,1.2026,30.4723,1.2026,0.0000,0.0000,29.7647,1.1746,29.7647,1.1746,0.0000,0.0000,2473.6883,97.6228,60.2370,2.3772,22.2716,1847.5777,0.0000,97.6777,0.0000,0.6216,0.2065,0.4151,0,15.2001,1.2207,1.3643,0.0000,0.6176,1.2580,10.7395,0.4321,0.0000,0.4321,0,14.2342,0.0000,0.0000,0.0000,1.7000,0.0000,0.9734,0.0000,1.0264,0.0770,4.1678,0.0000,4.4201,1.8695,2418.2955,604.5955,1758.3287,0.0000,55.3712,37.0393,905.7139,74.0289,30.1954
2012,8062,80620,Castellnou de Bages,Bages,CC,0,,1184,2891.0800,133.3554,4.6127,133.3554,4.6127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2757.7199,95.3873,133.3554,4.6127,40.6006,887.8528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,91.0893,0.7747,0.0000,0.0000,0.0000,0.0000,90.3145,0.0000,0.0000,0.0000,0,42.3417,0.0000,0.0000,0.0000,5.3998,0.0000,0.0000,0.0000,0.0000,0.0408,21.0319,0.0000,2.4362,13.4331,2754.5071,0.0000,2754.5071,0.0000,0.0000,12.9982,0.0000,177.6342,45.6063
2012,8061,80615,Castellgalí,Bages,CC,0,,2001,1722.9100,101.8576,5.9120,101.8576,5.9120,0.0000,0.0000,126.0558,7.3164,126.0558,7.3164,0.0000,0.0000,1494.9954,86.7716,227.9134,13.2284,116.2691,1964.5070,0.0000,123.7568,0.0000,0.0000,0.0000,0.0000,0,57.4526,3.8105,0.1996,2.8807,0.9075,2.3965,47.2577,0.4676,0.0000,0.4676,0,43.9955,0.0000,0.0000,0.0000,6.3470,0.0000,0.0144,0.0000,0.1518,0.0000,20.2791,0.0000,3.4142,13.7890,1382.8896,1301.0662,75.7203,0.0000,6.1031,34.8287,0.0000,101.3448,31.7190
2012,8060,80608,Castellfollit de Riubregós,Anoia,CC,0,,184,2628.2600,3.9372,0.1498,3.9372,0.1498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2624.3224,99.8502,3.9372,0.1498,7.0350,4673.3351,0.0000,0.0000,0.0000,0.2579,0.1759,0.0000,0.0820298335,1.9746,0.7338,1.2408,0.0000,0.0000,0.0000,0.0000,0.3575,0.0000,0.3575,0,1.3487,0.0000,0.0000,0.0000,0.4927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0959,0.0000,0.3265,0.4337,2593.4997,2571.2015,7.0546,0.0000,15.2437,93.1844,713.3800,5.2100,26.7775
2012,8059,80594,Castellfollit del Boix,Bages,CC,0,Zona de muntanya,416,5913.6000,7.5750,0.1281,7.5750,0.1281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5906.0275,99.8719,7.5750,0.1281,7.0624,5491.7180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,3.9614,1.7618,0.0000,0.0000,0.0000,0.1868,2.0127,0.0862,0.0000,0.0862,0,3.5313,0.0000,0.0000,0.0000,1.1803,0.0000,0.0000,0.0000,0.0000,0.0000,0.2549,0.0000,1.0627,1.0335,5899.1607,0.0000,5895.5874,0.0000,3.5733,105.0144,0.0000,6.1274,28.3723
