,Literal,Codi,Any,Demanda,1,2,3,4,5,6 i més,Habitatges familiars secundaris,Habitatges familiars vacants,Habitatges familiars altres,Habitatges familiars principals,De lloguer,De propietat
3192,Cerdanyola del Vallès,082665,2011,49.0,3996.0,6659.0,4796.0,4443.0,1147.0,275.0,435.0,3549.0,,21316.0,2537.0,17862.0
3193,Cervelló,080689,2011,7.0,648.0,929.0,606.0,646.0,220.0,0.0,553.0,314.0,,3117.0,276.0,2648.0
3194,Cervera,250729,2011,8.0,737.0,1070.0,788.0,738.0,205.0,0.0,158.0,872.0,,3560.0,708.0,2631.0
3195,Constantí,430477,2011,32.0,420.0,865.0,560.0,445.0,177.0,0.0,0.0,154.0,,2502.0,622.0,1736.0
3196,Corçà,170577,2011,1.0,,,,,,,157.0,0.0,,516.0,95.0,366.0
3197,Cornellà de Llobregat,080734,2011,268.0,7382.0,10214.0,7628.0,6292.0,1232.0,675.0,550.0,2688.0,,33424.0,5377.0,26842.0
3198,Creixell,430509,2011,3.0,,,,,,,2249.0,366.0,,1409.0,223.0,1042.0
3199,Cubelles,080749,2011,7.0,1378.0,1956.0,1198.0,1161.0,0.0,0.0,3076.0,1721.0,,5803.0,545.0,4788.0
3200,Cunit,430516,2011,8.0,1157.0,1715.0,1066.0,867.0,119.0,0.0,7587.0,416.0,,5010.0,478.0,4234.0
3201,Deltebre,439018,2011,14.0,766.0,1217.0,1024.0,677.0,469.0,116.0,440.0,1549.0,,4270.0,461.0,3404.0
3202,"Escala, l'",170622,2011,2.0,833.0,1589.0,744.0,703.0,0.0,0.0,9929.0,993.0,,4072.0,,
3203,Esparreguera,080765,2011,2.0,1856.0,2739.0,1883.0,1470.0,427.0,0.0,834.0,1160.0,,8495.0,1167.0,6888.0
3204,"Espluga de Francolí, l'",430542,2011,2.0,,,,,,,308.0,526.0,,1493.0,,
3205,Esplugues de Llobregat,080771,2011,164.0,3578.0,5227.0,4436.0,3333.0,635.0,321.0,625.0,1299.0,,17529.0,3093.0,13496.0
3206,Esterri d'Àneu,250864,2011,3.0,,,,,,,546.0,190.0,,382.0,,
3207,Falset,430555,2011,4.0,,,,,,,459.0,263.0,,1074.0,233.0,748.0
3208,Figaró-Montmany,081347,2011,1.0,,,,,,,59.0,101.0,,375.0,123.0,228.0
3209,Figueres,170669,2011,201.0,4396.0,5672.0,3758.0,2364.0,988.0,419.0,769.0,2575.0,,17597.0,5752.0,10858.0
3210,Flix,430607,2011,4.0,,,,,,,162.0,575.0,,1611.0,165.0,1254.0
3211,"Floresta, la",250925,2011,1.0,,,,,,,61.0,30.0,,67.0,,
3212,Folgueroles,080832,2011,1.0,,,,,,,0.0,0.0,,781.0,119.0,611.0
3213,Forallac,179026,2011,2.0,,,,,,,243.0,126.0,,626.0,106.0,448.0
3214,Fortià,170741,2011,1.0,,,,,,,49.0,56.0,,237.0,,
3215,"Franqueses del Vallès, les",080863,2011,68.0,1580.0,2293.0,1444.0,1435.0,383.0,0.0,0.0,375.0,,7240.0,,
3216,Gandesa,430640,2011,5.0,,,,,,,162.0,161.0,,1153.0,205.0,851.0
3217,Gavà,080898,2011,478.0,3601.0,5529.0,3878.0,3722.0,687.0,257.0,2028.0,1725.0,,17675.0,2360.0,14248.0
3218,Gimenells i el Pla de la Font,259123,2011,1.0,,,,,,,25.0,38.0,,430.0,0.0,364.0
3219,Girona,170792,2011,223.0,10305.0,11664.0,7223.0,6201.0,2085.0,768.0,2474.0,6727.0,,38245.0,10553.0,25756.0
3220,"Granada, la",080945,2011,1.0,,,,,,,0.0,94.0,,816.0,,
3221,Granollers,080961,2011,31.0,4989.0,7276.0,5088.0,3663.0,1186.0,629.0,685.0,2609.0,,22831.0,4261.0,17413.0
3222,Horta de Sant Joan,430712,2011,4.0,,,,,,,0.0,0.0,,444.0,52.0,355.0
3223,"Hospitalet de Llobregat, l'",081017,2011,1401.0,23940.0,34049.0,21532.0,15947.0,4457.0,2106.0,1429.0,8605.0,,102031.0,,
3224,"Hostalets de Pierola, els",081629,2011,1.0,,,,,,,142.0,258.0,,1092.0,,
3225,Igualada,081022,2011,77.0,4285.0,4532.0,3130.0,2946.0,584.0,212.0,546.0,3802.0,,15688.0,3366.0,11300.0
3226,Ivars de Noguera,251121,2011,1.0,,,,,,,31.0,0.0,,124.0,,
3227,"Jonquera, la",170865,2011,1.0,,,,,,,0.0,77.0,,1222.0,,
3228,Juneda,251193,2011,2.0,,,,,,,63.0,442.0,,1226.0,253.0,880.0
3229,Lladó,170887,2011,1.0,,,,,,,0.0,80.0,,288.0,,
3230,"Llagosta, la",081056,2011,6.0,993.0,1706.0,1335.0,926.0,136.0,0.0,0.0,424.0,,5222.0,,
3231,Llagostera,170890,2011,35.0,600.0,1054.0,714.0,571.0,128.0,0.0,845.0,503.0,,3104.0,663.0,2212.0
3232,Llançà,170926,2011,1.0,420.0,786.0,442.0,336.0,0.0,0.0,6594.0,267.0,,2063.0,250.0,1696.0
3233,Lleida,251207,2011,589.0,14632.0,16762.0,12254.0,9589.0,1998.0,556.0,3167.0,7456.0,,55792.0,11774.0,41172.0
3234,Lliçà d'Amunt,081075,2011,5.0,426.0,1448.0,1539.0,1167.0,240.0,0.0,1311.0,350.0,,4935.0,190.0,4428.0
3235,Llinars del Vallès,081069,2011,2.0,606.0,1019.0,829.0,633.0,162.0,0.0,308.0,670.0,,3374.0,756.0,2427.0
3236,Llívia,170947,2011,25.0,,,,,,,1553.0,345.0,,700.0,155.0,473.0
3237,Lloret de Mar,170950,2011,31.0,3924.0,4433.0,3671.0,2431.0,947.0,0.0,4200.0,3789.0,,15541.0,5146.0,9624.0
3238,Maçanet de la Selva,171030,2011,2.0,366.0,1050.0,534.0,565.0,0.0,0.0,737.0,467.0,,2660.0,304.0,2257.0
3239,Malgrat de Mar,081108,2011,16.0,1260.0,2304.0,1649.0,1478.0,212.0,0.0,2106.0,1109.0,,6969.0,871.0,5571.0
3240,Manlleu,081120,2011,62.0,1447.0,2249.0,1665.0,1165.0,454.0,371.0,314.0,1103.0,,7353.0,1095.0,5786.0
3241,Manresa,081136,2011,42.0,6203.0,9336.0,6489.0,4649.0,1617.0,778.0,1099.0,9434.0,,29072.0,6565.0,20921.0
3242,Martorell,081141,2011,1.0,1782.0,3096.0,2229.0,2026.0,438.0,415.0,0.0,600.0,,9987.0,1884.0,7739.0
3243,"Masies de Voltregà, les",081173,2011,5.0,,,,,,,0.0,0.0,,1138.0,,
3244,"Masnou, el",081189,2011,63.0,2051.0,2792.0,2068.0,1401.0,463.0,0.0,908.0,621.0,,8837.0,,
3245,"Masroig, el",430825,2011,1.0,,,,,,,107.0,71.0,,205.0,,
3246,Matadepera,081206,2011,14.0,367.0,772.0,487.0,821.0,240.0,0.0,317.0,220.0,,2796.0,488.0,2102.0
3247,Mataró,081213,2011,331.0,9991.0,14744.0,10758.0,8631.0,1782.0,1175.0,1272.0,5957.0,,47081.0,9050.0,35319.0
3248,Molins de Rei,081234,2011,46.0,2077.0,2931.0,2323.0,2043.0,212.0,0.0,0.0,1129.0,,9672.0,1796.0,7407.0
3249,Mollerussa,251370,2011,115.0,961.0,1538.0,1488.0,925.0,276.0,0.0,0.0,1184.0,,5352.0,718.0,4344.0
3250,Mollet del Vallès,081249,2011,162.0,3462.0,5800.0,4831.0,4138.0,694.0,382.0,306.0,2829.0,,19307.0,2388.0,16188.0
3251,Montagut i Oix,171096,2011,1.0,,,,,,,62.0,51.0,,348.0,,
3252,Montblanc,430862,2011,17.0,790.0,962.0,672.0,414.0,124.0,0.0,381.0,610.0,,3012.0,568.0,2300.0
3253,Montcada i Reixac,081252,2011,50.0,2220.0,4434.0,3149.0,2437.0,560.0,0.0,366.0,2537.0,,13007.0,1603.0,10633.0
3254,Montellà i Martinet,251399,2011,5.0,,,,,,,253.0,94.0,,304.0,,
3255,Montferrer i Castellbò,251403,2011,1.0,,,,,,,222.0,315.0,,429.0,0.0,370.0
3256,Montgat,081265,2011,179.0,1016.0,1404.0,1085.0,654.0,148.0,0.0,0.0,0.0,,4351.0,828.0,3324.0
3257,Montmeló,081350,2011,10.0,561.0,987.0,744.0,831.0,0.0,0.0,0.0,0.0,,3252.0,543.0,2550.0
3258,Montornès del Vallès,081363,2011,11.0,986.0,2005.0,1188.0,1179.0,409.0,0.0,0.0,556.0,,5895.0,759.0,4842.0
3259,Mont-roig del Camp,430923,2011,1.0,1245.0,1972.0,1070.0,871.0,0.0,0.0,5103.0,3713.0,,5241.0,597.0,4231.0
3260,Móra d'Ebre,430939,2011,24.0,319.0,722.0,553.0,257.0,106.0,0.0,253.0,907.0,,2051.0,282.0,1687.0
3261,Móra la Nova,430944,2011,3.0,,,,,,,0.0,165.0,,1276.0,315.0,830.0
3262,"Morell, el",430957,2011,5.0,,,,,,,0.0,0.0,,1377.0,,
3263,Naut Aran,250254,2011,26.0,,,,,,,2590.0,401.0,,743.0,0.0,0.0
3264,Navarcles,081402,2011,1.0,501.0,744.0,642.0,385.0,82.0,0.0,0.0,532.0,,2362.0,301.0,1853.0
3265,Navàs,081419,2011,5.0,533.0,655.0,629.0,453.0,90.0,0.0,0.0,774.0,,2371.0,461.0,1765.0
3266,Òdena,081430,2011,1.0,,,,,,,82.0,256.0,,1292.0,172.0,997.0
3267,Olesa de Montserrat,081477,2011,4.0,1757.0,2816.0,2328.0,1725.0,396.0,0.0,283.0,936.0,,9093.0,1120.0,7530.0
3268,Olot,171143,2011,142.0,2950.0,4177.0,2438.0,2223.0,708.0,313.0,829.0,3118.0,,12810.0,3146.0,8985.0
3269,Olvan,081445,2011,1.0,,,,,,,60.0,55.0,,390.0,,
3270,Palafolls,081555,2011,21.0,660.0,1091.0,834.0,720.0,112.0,0.0,315.0,485.0,,3438.0,235.0,2922.0
3271,Palafrugell,171175,2011,152.0,2077.0,2216.0,1901.0,1377.0,430.0,348.0,7179.0,1527.0,,8349.0,1821.0,5979.0
3272,Palamós,171181,2011,28.0,1974.0,2326.0,1490.0,1260.0,230.0,0.0,3841.0,795.0,,7358.0,1423.0,5311.0
3273,Palau-saverdera,171208,2011,1.0,,,,,,,194.0,0.0,,576.0,93.0,456.0
3274,Palau-solità i Plegamans,081568,2011,2.0,558.0,1394.0,1304.0,1287.0,306.0,0.0,0.0,521.0,,4897.0,586.0,3926.0
3275,"Pallaresos, els",431009,2011,3.0,,,,,,,0.0,0.0,,1516.0,,
3276,Pallejà,081574,2011,1.0,650.0,1392.0,1057.0,810.0,198.0,0.0,332.0,315.0,,4147.0,327.0,3619.0
3277,"Palma de Cervelló, la",089058,2011,1.0,,,,,,,0.0,0.0,,1087.0,,
3278,Pals,171241,2011,4.0,,,,,,,2632.0,383.0,,1043.0,155.0,762.0
3279,Pardines,171254,2011,4.0,,,,,,,131.0,13.0,,59.0,,
3280,Parets del Vallès,081593,2011,15.0,1143.0,2233.0,1692.0,1528.0,182.0,0.0,0.0,417.0,,6888.0,692.0,5791.0
3281,Penelles,251641,2011,7.0,,,,,,,19.0,0.0,,192.0,,
3282,Perafort,431037,2011,3.0,,,,,,,0.0,28.0,,473.0,0.0,419.0
3283,Piera,081614,2011,3.0,919.0,1539.0,1283.0,1297.0,234.0,0.0,3187.0,1569.0,,5368.0,474.0,4669.0
3284,Pineda de Mar,081635,2011,10.0,2863.0,3035.0,2137.0,1658.0,471.0,225.0,4541.0,1424.0,,10390.0,1966.0,7694.0
3285,"Pla de Santa Maria, el",431080,2011,1.0,,,,,,,260.0,168.0,,928.0,,
3286,"Pobla de Claramunt, la",081653,2011,1.0,,,,,,,0.0,278.0,,816.0,,
3287,"Pobla de Mafumet, la",431093,2011,5.0,,,,,,,0.0,195.0,,1050.0,,
3288,"Pobla de Montornès, la",431114,2011,2.0,,,,,,,290.0,162.0,,1184.0,,
3289,"Pobla de Segur, la",251713,2011,6.0,,,,,,,522.0,278.0,,1387.0,,
3290,Polinyà,081672,2011,38.0,522.0,813.0,910.0,611.0,0.0,0.0,0.0,0.0,,3002.0,247.0,2596.0
3291,"Pont de Suert, el",251734,2011,6.0,,,,,,,375.0,292.0,,1056.0,,
3292,Porqueres,171371,2011,1.0,,,,,,,0.0,0.0,,1561.0,134.0,1295.0
3293,"Port de la Selva, el",171404,2011,4.0,,,,,,,1441.0,190.0,,461.0,,
3294,"Prat de Llobregat, el",081691,2011,269.0,4768.0,7898.0,5630.0,4859.0,789.0,310.0,531.0,2297.0,,24253.0,,
3295,Prats de Lluçanès,081712,2011,1.0,,,,,,,173.0,227.0,,972.0,193.0,640.0
3296,Premià de Dalt,082303,2011,75.0,676.0,1204.0,771.0,826.0,154.0,0.0,0.0,203.0,,3755.0,330.0,3149.0
3297,Premià de Mar,081727,2011,22.0,2436.0,3367.0,2450.0,2038.0,493.0,0.0,1132.0,1065.0,,10891.0,1736.0,8490.0
3298,"Preses, les",171390,2011,10.0,,,,,,,0.0,0.0,,671.0,,
3299,Puigcerdà,171411,2011,23.0,643.0,991.0,861.0,543.0,134.0,0.0,1803.0,859.0,,3296.0,1268.0,1761.0
3300,Puigverd de Lleida,251826,2011,1.0,,,,,,,146.0,109.0,,500.0,0.0,463.0
3301,Reus,431233,2011,655.0,9124.0,12980.0,8319.0,7120.0,1829.0,1213.0,2793.0,6488.0,,40586.0,7107.0,31244.0
3302,Rialp,251832,2011,1.0,,,,,,,165.0,81.0,,312.0,,
3303,Riba-roja d'Ebre,431251,2011,1.0,,,,,,,108.0,256.0,,499.0,0.0,421.0
3304,Ribes de Freser,171450,2011,1.0,,,,,,,572.0,241.0,,795.0,163.0,566.0
3305,"Riera de Gaià, la",431264,2011,1.0,,,,,,,0.0,146.0,,700.0,,
3306,Ripoll,171479,2011,47.0,1073.0,1579.0,1041.0,573.0,113.0,0.0,221.0,1223.0,,4479.0,1080.0,3117.0
3307,Ripollet,081803,2011,41.0,2694.0,4136.0,3519.0,2847.0,652.0,0.0,0.0,930.0,,14033.0,1193.0,12173.0
3308,Riu de Cerdanya,259139,2011,1.0,,,,,,,93.0,0.0,,57.0,,
3309,Riudarenes,171485,2011,1.0,,,,,,,341.0,103.0,,767.0,0.0,644.0
3310,"Roca del Vallès, la",081810,2011,90.0,632.0,966.0,868.0,891.0,192.0,0.0,0.0,442.0,,3622.0,,
3311,Roda de Berà,431310,2011,6.0,549.0,833.0,592.0,410.0,0.0,0.0,5100.0,909.0,,2482.0,282.0,1966.0
3312,Roquetes,431331,2011,5.0,526.0,930.0,744.0,608.0,0.0,0.0,226.0,336.0,,3050.0,506.0,2370.0
3313,Roses,171523,2011,73.0,1830.0,2695.0,1414.0,1493.0,265.0,0.0,15363.0,2500.0,,7849.0,1775.0,5615.0
3314,Rubí,081846,2011,17.0,5819.0,8675.0,6465.0,5280.0,1224.0,650.0,1751.0,3174.0,,28114.0,3603.0,23184.0
3315,Sabadell,081878,2011,1269.0,19133.0,25788.0,17633.0,14937.0,3039.0,1068.0,1423.0,10184.0,,81596.0,11314.0,66422.0
3316,Sallent,081918,2011,97.0,592.0,864.0,694.0,443.0,0.0,0.0,280.0,843.0,,2718.0,354.0,2088.0
3317,Salou,439057,2011,54.0,3444.0,2265.0,2933.0,1765.0,202.0,0.0,17454.0,3019.0,,10793.0,2341.0,7455.0
3318,Salt,171557,2011,150.0,2235.0,2850.0,1944.0,1747.0,748.0,753.0,134.0,827.0,,10276.0,2546.0,7350.0
3319,Sant Adrià de Besòs,081944,2011,160.0,2378.0,4576.0,2759.0,2437.0,684.0,0.0,0.0,1562.0,,13034.0,1515.0,11017.0
3320,Sant Andreu de la Barca,081960,2011,469.0,1694.0,3060.0,2533.0,2112.0,485.0,0.0,0.0,238.0,,9977.0,1242.0,8238.0
3321,Sant Boi de Llobregat,082009,2011,54.0,5372.0,10002.0,7627.0,5761.0,1251.0,569.0,631.0,3295.0,,30582.0,3402.0,25526.0
3322,Sant Carles de la Ràpita,431362,2011,8.0,1157.0,2196.0,1178.0,1028.0,0.0,0.0,2664.0,1634.0,,5857.0,653.0,4693.0
3323,Sant Cebrià de Vallalta,082037,2011,1.0,,,,,,,382.0,350.0,,1296.0,0.0,1102.0
3324,Sant Celoni,082021,2011,21.0,1283.0,2133.0,1295.0,1337.0,367.0,0.0,0.0,652.0,,6474.0,1052.0,4950.0
3325,Sant Cugat del Vallès,082055,2011,311.0,5314.0,8186.0,6208.0,6891.0,2346.0,696.0,1431.0,2264.0,,29641.0,7421.0,20658.0
3326,Sant Esteve Sesrovires,082080,2011,14.0,404.0,868.0,347.0,417.0,146.0,0.0,864.0,0.0,,2232.0,322.0,1721.0
3327,Sant Feliu de Guíxols,171609,2011,44.0,1760.0,2612.0,1930.0,1558.0,418.0,0.0,5320.0,1667.0,,8383.0,1471.0,6299.0
3328,Sant Feliu de Llobregat,082114,2011,33.0,3346.0,4689.0,3816.0,3735.0,591.0,153.0,0.0,1780.0,,16329.0,2472.0,13271.0
3329,Sant Fost de Campsentelles,082093,2011,2.0,370.0,1034.0,655.0,634.0,182.0,0.0,181.0,195.0,,2926.0,166.0,2597.0
3330,Sant Fruitós de Bages,082135,2011,1.0,561.0,981.0,745.0,610.0,151.0,0.0,0.0,824.0,,3088.0,273.0,2735.0
3331,Sant Gregori,171637,2011,7.0,,,,,,,75.0,167.0,,1100.0,168.0,848.0
3332,Sant Hilari Sacalm,171642,2011,1.0,476.0,879.0,477.0,364.0,0.0,0.0,352.0,436.0,,2303.0,455.0,1659.0
3333,Sant Joan de les Abadesses,171674,2011,26.0,,,,,,,384.0,571.0,,1446.0,357.0,980.0
3334,Sant Joan de Vilatorrada,082188,2011,2.0,818.0,1358.0,860.0,866.0,175.0,0.0,0.0,566.0,,4119.0,668.0,3235.0
3335,Sant Joan Despí,082172,2011,253.0,2152.0,3762.0,2977.0,2833.0,389.0,0.0,0.0,1128.0,,12237.0,1875.0,9826.0
3336,Sant Joan les Fonts,171851,2011,12.0,,,,,,,0.0,152.0,,1242.0,250.0,958.0
3337,Sant Just Desvern,082212,2011,114.0,1272.0,1918.0,949.0,1359.0,285.0,0.0,0.0,1497.0,,5851.0,1126.0,4259.0
3338,Sant Llorenç Savall,082233,2011,1.0,,,,,,,258.0,163.0,,923.0,77.0,779.0
3339,Sant Martí de Riucorb,259025,2011,1.0,,,,,,,198.0,0.0,,268.0,,
3340,Sant Martí de Tous,082264,2011,1.0,,,,,,,90.0,138.0,,404.0,0.0,314.0
3341,Sant Pere de Ribes,082310,2011,29.0,2426.0,3411.0,2458.0,1894.0,581.0,281.0,1471.0,1178.0,,11051.0,1209.0,9132.0
3342,Sant Pere de Vilamajor,082346,2011,1.0,,,,,,,545.0,0.0,,1564.0,141.0,1342.0
3343,Sant Pol de Mar,082359,2011,25.0,482.0,563.0,450.0,375.0,117.0,0.0,1449.0,262.0,,1986.0,283.0,1492.0
3344,Sant Quintí de Mediona,082362,2011,1.0,,,,,,,264.0,202.0,,841.0,163.0,596.0
3345,Sant Quirze de Besora,082378,2011,2.0,,,,,,,0.0,215.0,,909.0,116.0,729.0
3346,Sant Quirze del Vallès,082384,2011,91.0,1107.0,1828.0,1933.0,1504.0,351.0,0.0,358.0,312.0,,6809.0,609.0,5865.0
3347,Sant Sadurní d'Anoia,082401,2011,24.0,926.0,1672.0,900.0,1024.0,216.0,0.0,253.0,546.0,,4782.0,771.0,3790.0
3348,Sant Vicenç de Castellet,082628,2011,1.0,797.0,1205.0,882.0,557.0,124.0,0.0,258.0,792.0,,3646.0,702.0,2754.0
3349,Sant Vicenç de Montalt,082649,2011,14.0,476.0,541.0,356.0,506.0,140.0,0.0,1318.0,152.0,,2079.0,421.0,1422.0
3350,Sant Vicenç dels Horts,082634,2011,7.0,1469.0,3005.0,2338.0,2139.0,766.0,0.0,970.0,1198.0,,9869.0,972.0,8245.0
3351,Santa Coloma de Cervelló,082444,2011,2.0,395.0,708.0,733.0,720.0,132.0,0.0,150.0,144.0,,2738.0,267.0,2319.0
3352,Santa Coloma de Farners,171805,2011,1.0,1100.0,1405.0,978.0,837.0,305.0,0.0,359.0,757.0,,4700.0,1020.0,3514.0
3353,Santa Coloma de Gramenet,082457,2011,220.0,9513.0,14609.0,10701.0,7189.0,2479.0,1155.0,498.0,2371.0,,45646.0,8075.0,35420.0
3354,Santa Cristina d'Aro,171812,2011,20.0,477.0,762.0,356.0,394.0,0.0,0.0,1300.0,277.0,,2062.0,201.0,1750.0
3355,Santa Eulàlia de Ronçana,082482,2011,1.0,440.0,672.0,519.0,608.0,92.0,0.0,569.0,156.0,,2437.0,194.0,1952.0
3356,Santa Margarida de Montbui,082508,2011,8.0,703.0,1038.0,931.0,811.0,156.0,0.0,0.0,665.0,,3657.0,331.0,3041.0
3357,Santa Margarida i els Monjos,082515,2011,1.0,524.0,807.0,642.0,522.0,0.0,0.0,0.0,373.0,,2651.0,407.0,2108.0
3358,Santa Maria de Palautordera,082592,2011,2.0,611.0,881.0,952.0,783.0,150.0,0.0,502.0,298.0,,3376.0,541.0,2619.0
3359,Santa Oliva,431401,2011,2.0,,,,,,,258.0,160.0,,1251.0,128.0,1050.0
3360,Santa Perpètua de Mogoda,082606,2011,244.0,1469.0,2596.0,2577.0,2063.0,502.0,0.0,0.0,0.0,,9255.0,1054.0,7689.0
3361,"Secuita, la",431444,2011,1.0,,,,,,,87.0,170.0,,634.0,,
3362,"Selva del Camp, la",431457,2011,6.0,388.0,561.0,441.0,481.0,0.0,0.0,430.0,189.0,,2008.0,,
3363,Sentmenat,082671,2011,2.0,591.0,1166.0,735.0,524.0,159.0,0.0,214.0,210.0,,3247.0,353.0,2618.0
3364,"Seu d'Urgell, la",252038,2011,100.0,1569.0,1535.0,1145.0,802.0,174.0,0.0,673.0,1119.0,,5262.0,,
3365,Sidamon,252056,2011,1.0,,,,,,,0.0,39.0,,269.0,,
3366,Sitges,082704,2011,93.0,3782.0,3764.0,2604.0,1577.0,502.0,0.0,4466.0,2449.0,,12240.0,3010.0,8205.0
3367,Súria,082747,2011,11.0,516.0,779.0,524.0,456.0,0.0,0.0,274.0,504.0,,2400.0,304.0,1892.0
3368,Tarragona,431482,2011,533.0,12909.0,15918.0,10610.0,9581.0,2334.0,1039.0,5548.0,7772.0,,52391.0,9202.0,41003.0
3369,Tàrrega,252173,2011,23.0,1223.0,1832.0,1455.0,1153.0,389.0,0.0,316.0,2118.0,,6193.0,1480.0,4398.0
3370,Teià,082819,2011,5.0,403.0,613.0,458.0,533.0,137.0,0.0,185.0,0.0,,2164.0,259.0,1757.0
3371,Terrassa,082798,2011,1370.0,19863.0,25432.0,17453.0,15055.0,3540.0,1907.0,2544.0,15908.0,,83249.0,11207.0,68483.0
3372,Tiana,082824,2011,7.0,500.0,794.0,709.0,687.0,159.0,0.0,0.0,174.0,,2887.0,351.0,2266.0
3373,Tivissa,431508,2011,1.0,,,,,,,259.0,166.0,,684.0,0.0,584.0
3374,Tona,082830,2011,3.0,534.0,896.0,972.0,525.0,0.0,0.0,185.0,366.0,,3048.0,659.0,2216.0
3375,Torà,252234,2011,1.0,,,,,,,106.0,184.0,,478.0,67.0,377.0
3376,Tordera,082845,2011,19.0,1449.0,2047.0,1187.0,1175.0,0.0,0.0,814.0,1370.0,,6275.0,765.0,4841.0
3377,Torelló,082858,2011,53.0,1257.0,1600.0,1265.0,890.0,0.0,188.0,293.0,947.0,,5363.0,835.0,4113.0
3378,"Torre de Cabdella, la",252271,2011,2.0,,,,,,,249.0,120.0,,336.0,,
3379,"Torre de l'Espanyol, la",431520,2011,8.0,,,,,,,62.0,85.0,,234.0,,
3380,Torredembarra,431536,2011,32.0,1513.0,1989.0,1523.0,846.0,272.0,0.0,6833.0,1366.0,,6198.0,1251.0,4634.0
3381,Torrefarrera,252287,2011,3.0,,,,,,,0.0,305.0,,1537.0,180.0,1227.0
3382,Torrelles de Foix,082883,2011,2.0,,,,,,,583.0,238.0,,983.0,87.0,781.0
3383,Torroella de Montgrí,171997,2011,33.0,976.0,1447.0,982.0,642.0,254.0,0.0,3749.0,2894.0,,4404.0,899.0,3251.0
3384,Tortosa,431554,2011,50.0,3026.0,3682.0,3016.0,2031.0,808.0,422.0,1931.0,2083.0,,12984.0,2438.0,9208.0
3385,Tossa de Mar,172023,2011,49.0,550.0,1094.0,313.0,432.0,0.0,0.0,3022.0,446.0,,2458.0,509.0,1822.0
3386,Tremp,252347,2011,10.0,692.0,713.0,506.0,439.0,100.0,0.0,1308.0,856.0,,2489.0,373.0,1949.0
3387,Ullà,172044,2011,2.0,,,,,,,49.0,75.0,,335.0,0.0,244.0
3388,Ulldecona,431567,2011,2.0,581.0,595.0,801.0,487.0,0.0,0.0,342.0,1002.0,,2632.0,624.0,1822.0
3389,"Vall de Bianya, la",172082,2011,1.0,,,,,,,106.0,75.0,,505.0,,
3390,"Vall d'en Bas, la",172076,2011,3.0,,,,,,,222.0,194.0,,1042.0,,
3391,Vallirana,082956,2011,1.0,843.0,1468.0,1196.0,1178.0,299.0,0.0,1113.0,659.0,,5100.0,328.0,4329.0
3392,Valls,431613,2011,74.0,2070.0,3135.0,2068.0,1442.0,587.0,0.0,986.0,1533.0,,9523.0,1721.0,7372.0
3393,Vandellòs i l'Hospitalet de l'Infant,431628,2011,1.0,690.0,689.0,445.0,369.0,163.0,0.0,2109.0,469.0,,2393.0,547.0,1696.0
3394,"Vendrell, el",431634,2011,39.0,3161.0,4883.0,3063.0,2467.0,581.0,0.0,12369.0,4260.0,,14397.0,,
3395,Verges,172116,2011,1.0,,,,,,,122.0,0.0,,451.0,72.0,334.0
3396,Vic,082981,2011,26.0,3911.0,4851.0,3059.0,2668.0,805.0,449.0,723.0,2687.0,,15744.0,4322.0,10538.0
3397,Vidreres,172137,2011,1.0,438.0,971.0,663.0,572.0,151.0,0.0,514.0,463.0,,2832.0,454.0,2243.0
3398,Vielha e Mijaran,252430,2011,11.0,390.0,825.0,300.0,453.0,0.0,0.0,2288.0,0.0,,2075.0,789.0,1054.0
3399,Vilablareix,172155,2011,4.0,,,,,,,0.0,0.0,,836.0,58.0,738.0
3400,Viladecans,083015,2011,79.0,4404.0,7344.0,5977.0,5181.0,906.0,419.0,671.0,2714.0,,24231.0,2557.0,20568.0
3401,Viladecavalls,083008,2011,8.0,231.0,694.0,569.0,746.0,174.0,0.0,0.0,243.0,,2451.0,0.0,2201.0
3402,Vilafranca del Penedès,083054,2011,185.0,3560.0,4833.0,2874.0,3105.0,488.0,0.0,820.0,3109.0,,15138.0,2278.0,12115.0
3403,Vilallonga del Camp,431665,2011,2.0,,,,,,,78.0,214.0,,829.0,0.0,691.0
3404,Vilanova del Camí,083020,2011,6.0,704.0,1312.0,1186.0,904.0,281.0,0.0,218.0,865.0,,4495.0,480.0,3685.0
3405,Vilanova i la Geltrú,083073,2011,224.0,6593.0,8537.0,5341.0,4830.0,863.0,422.0,2816.0,3348.0,,26586.0,5268.0,19513.0
3406,Vila-seca,431711,2011,25.0,2015.0,2667.0,1576.0,1610.0,348.0,0.0,7466.0,1758.0,,8401.0,1132.0,6980.0
3407,Vilassar de Mar,082191,2011,43.0,1846.0,2288.0,1456.0,1547.0,419.0,0.0,1129.0,1100.0,,7666.0,1618.0,5700.0
3408,Abella de la Conca,250019,2001,,19.0,11.0,10.0,11.0,5.0,6.0,7.0,9.0,2.0,62.0,5.0,43.0
3409,Abrera,080018,2001,,534.0,920.0,773.0,667.0,170.0,59.0,597.0,423.0,21.0,3123.0,150.0,2866.0
3410,Àger,250024,2001,,67.0,49.0,38.0,24.0,10.0,12.0,256.0,3.0,0.0,200.0,22.0,169.0
3411,Agramunt,250030,2001,,264.0,384.0,302.0,297.0,131.0,137.0,188.0,274.0,26.0,1515.0,194.0,1191.0
3412,Aguilar de Segarra,080023,2001,,17.0,19.0,13.0,11.0,8.0,6.0,3.0,5.0,0.0,74.0,10.0,58.0
