,Codi,Municipi,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020
175,170405.0,Canet d'Adri,-2.6000000000000014,3.400000000000002,-2.1000000000000014,0.8999999999999986,-0.1999999999999993,-6.599999999999998,1.7999999999999972,10.400000000000002
176,80403.0,Canet de Mar,-20.299999999999955,-81.70000000000005,-101.89999999999986,-145.9000000000001,-73.20000000000005,-65.09999999999991,3.0,102.09999999999991
177,439076.0,"Canonja, la",44.0,9.199999999999989,-43.69999999999999,-82.70000000000005,-43.19999999999999,-17.5,-11.300000000000011,86.30000000000001
178,80410.0,Canovelles,52.899999999999864,-99.29999999999995,-201.5,-222.70000000000005,-198.39999999999986,-75.79999999999995,-18.600000000000136,231.20000000000005
179,80425.0,Cànoves i Samalús,35.30000000000001,-15.700000000000017,-35.89999999999998,-32.60000000000002,-15.399999999999977,-14.200000000000017,0.09999999999999432,21.80000000000001
180,170412.0,Cantallops,-2.200000000000001,-2.200000000000001,-3.3999999999999986,1.5,0.6999999999999993,-0.5,-4.7,5.8
181,80431.0,Canyelles,8.399999999999977,-50.599999999999966,-51.10000000000002,-40.39999999999998,-28.600000000000023,6.600000000000023,-22.30000000000001,54.89999999999998
182,430398.0,Capafonts,-2.0999999999999996,0.39999999999999947,-3.5,0.40000000000000013,-0.9000000000000001,0.30000000000000004,2.0,0.6999999999999997
183,430402.0,Capçanes,-0.3000000000000007,-3.4000000000000004,-0.5999999999999996,2.8000000000000007,-2.0,-0.8000000000000007,-1.5999999999999996,2.5
184,80446.0,Capellades,18.399999999999977,-24.19999999999999,-45.80000000000001,-53.0,-31.5,-47.69999999999999,5.199999999999989,63.0
185,170427.0,Capmany,1.8000000000000007,1.6999999999999957,-2.9999999999999964,-7.199999999999999,-3.0,1.1999999999999993,1.1999999999999993,-1.6999999999999993
186,80459.0,Capolat,0.5,0.5,-3.5,0.9999999999999998,-1.2999999999999998,0.19999999999999996,-0.19999999999999996,0.30000000000000004
187,80462.0,Cardedeu,4.2999999999999545,-117.5,-121.70000000000005,-130.19999999999993,-92.60000000000002,-58.09999999999991,-7.600000000000023,129.79999999999995
188,80478.0,Cardona,5.599999999999966,-20.599999999999966,-31.100000000000023,-39.099999999999994,-29.599999999999994,-13.5,-6.599999999999994,22.5
189,80484.0,Carme,-5.299999999999997,-7.199999999999996,-0.20000000000000284,-3.1999999999999957,-7.5,0.6999999999999957,-6.100000000000001,17.400000000000006
190,430419.0,Caseres,-2.0,-5.1,1.4000000000000004,-2.6999999999999993,-0.7000000000000011,-1.5999999999999996,-1.0,4.4
191,170448.0,Cassà de la Selva,-38.799999999999955,-78.5,-66.79999999999995,-49.30000000000007,-42.19999999999999,-31.19999999999999,-4.199999999999989,111.69999999999999
192,80497.0,Casserres,8.399999999999991,-9.5,-16.099999999999994,-0.9000000000000057,-7.5,-16.099999999999994,-0.4000000000000057,25.400000000000006
193,80575.0,Castell de l'Areny,-1.2000000000000002,-1.2000000000000002,-1.4999999999999998,-0.10000000000000009,0.0,-0.7999999999999999,0.09999999999999998,0.30000000000000004
194,259046.0,Castell de Mur,-2.499999999999999,1.4999999999999991,1.1000000000000014,-1.200000000000001,-0.7999999999999998,-0.7000000000000002,0.7000000000000002,-1.3999999999999995
195,250642.0,Castellar de la Ribera,-2.1999999999999997,-0.20000000000000018,0.8999999999999999,-0.5,-0.5999999999999999,-0.19999999999999996,-0.9,0.4
196,80522.0,Castellar de n'Hug,-0.09999999999999964,-1.4000000000000004,-1.8000000000000007,1.2000000000000002,-0.5999999999999996,-0.7999999999999998,2.5,4.9
197,80500.0,Castellar del Riu,0.0,-0.6000000000000005,-1.5999999999999996,-0.7999999999999998,-1.0000000000000002,-0.09999999999999987,1.4,0.7999999999999998
198,80517.0,Castellar del Vallès,25.59999999999991,-204.39999999999986,-269.5,-234.60000000000014,-145.20000000000005,-152.39999999999986,-53.40000000000009,202.79999999999995
199,80538.0,Castellbell i el Vilar,22.400000000000034,-22.0,-40.400000000000034,-30.399999999999977,-39.5,-23.30000000000001,6.900000000000006,44.900000000000006
200,80543.0,Castellbisbal,56.39999999999998,-89.10000000000002,-98.0,-126.69999999999993,-79.20000000000005,-70.29999999999995,2.5,94.69999999999993
201,80556.0,Castellcir,5.899999999999999,3.0,-0.29999999999999716,-1.7000000000000028,-6.4999999999999964,-5.100000000000001,3.0,12.000000000000004
202,250674.0,Castelldans,4.399999999999999,-0.5999999999999943,0.6999999999999957,2.5,-9.299999999999997,-2.700000000000003,-4.0,4.5
203,80569.0,Castelldefels,-53.100000000000364,-306.8000000000002,-493.2999999999997,-495.9000000000001,-403.6999999999998,-243.5,-85.19999999999982,649.2999999999997
204,80581.0,Castellet i la Gornal,7.799999999999983,-24.299999999999983,-5.300000000000011,-19.0,-22.5,2.200000000000003,-4.0,36.000000000000014
205,170464.0,Castellfollit de la Roca,7.600000000000001,2.5,-11.600000000000001,-16.199999999999996,-4.900000000000002,3.0000000000000036,0.7999999999999972,10.100000000000001
206,80608.0,Castellfollit de Riubregós,-0.09999999999999964,-2.700000000000001,0.20000000000000107,-1.3000000000000007,-0.5999999999999996,-0.8000000000000007,0.40000000000000036,0.7999999999999998
207,80594.0,Castellfollit del Boix,2.4000000000000004,-2.0999999999999996,0.7999999999999989,0.40000000000000213,-4.100000000000001,-1.0,-0.1999999999999993,7.399999999999999
208,80615.0,Castellgalí,6.100000000000023,-15.5,-30.600000000000023,-25.999999999999986,-8.0,-11.700000000000003,-1.7000000000000028,8.5
209,80620.0,Castellnou de Bages,-2.9000000000000057,-17.699999999999996,-3.1000000000000014,-10.799999999999997,-6.899999999999999,-3.1000000000000014,7.600000000000001,12.199999999999996
210,250680.0,Castellnou de Seana,-0.4000000000000057,-9.199999999999996,2.6999999999999993,-2.0,-1.6999999999999993,-2.1000000000000014,-2.3000000000000007,7.800000000000001
211,170470.0,Castelló d'Empúries,9.399999999999977,-52.700000000000045,-62.89999999999998,-67.39999999999998,-32.39999999999998,-24.200000000000045,-51.299999999999955,127.39999999999998
212,250693.0,Castelló de Farfanya,4.199999999999999,-1.5999999999999979,-1.6000000000000014,-2.8999999999999986,-0.5,5.5,-3.0,10.7
213,80636.0,Castellolí,-0.8000000000000007,-4.0,-4.100000000000001,-2.099999999999998,-4.700000000000001,-2.3000000000000007,6.4,0.5
214,170486.0,Castell-Platja d'Aro,-13.399999999999977,-97.79999999999995,-54.80000000000007,-47.99999999999994,-28.100000000000023,-49.39999999999998,-0.6000000000000227,118.59999999999997
215,250707.0,Castellserà,8.100000000000001,0.5,-12.299999999999997,-7.0,-4.0,-0.7000000000000028,-4.700000000000003,12.5
216,80641.0,Castellterçol,-0.5,-20.099999999999994,-20.0,-12.400000000000006,2.0999999999999943,1.0,-4.099999999999994,7.400000000000006
217,430424.0,Castellvell del Camp,6.5,7.599999999999994,-15.800000000000011,-28.799999999999997,-18.5,-8.5,-8.099999999999994,18.799999999999997
218,80654.0,Castellví de la Marca,-0.20000000000000284,-0.8999999999999915,-15.900000000000006,-19.799999999999997,-18.9,-4.5,4.5,6.100000000000001
219,80667.0,Castellví de Rosanes,-3.799999999999997,-4.599999999999994,-7.1000000000000085,-20.39999999999999,-10.299999999999997,-2.5,4.799999999999997,17.5
220,430430.0,"Catllar, el",-0.4000000000000341,-9.799999999999955,-27.600000000000023,-44.099999999999994,-14.700000000000017,-0.39999999999997726,-3.0,38.099999999999994
221,250714.0,Cava,0.40000000000000013,0.8999999999999999,-1.0,-0.30000000000000004,-0.6000000000000001,0.19999999999999996,-0.5999999999999999,1.0999999999999999
222,171899.0,"Cellera de Ter, la",-1.7000000000000028,-14.099999999999994,-21.900000000000006,-10.599999999999994,-3.9000000000000057,-6.799999999999997,-5.799999999999997,9.599999999999994
223,170499.0,Celrà,2.1999999999999886,-20.400000000000034,-24.599999999999966,-37.60000000000002,-13.899999999999977,-31.0,11.5,37.39999999999998
224,80673.0,Centelles,6.5,-57.299999999999955,-71.10000000000002,-60.60000000000002,-51.39999999999998,-36.400000000000034,-22.80000000000001,50.400000000000034
225,82687.0,Cercs,7.0,-22.0,-13.700000000000003,-8.200000000000003,-11.399999999999991,-1.4000000000000057,5.200000000000003,11.700000000000003
226,82665.0,Cerdanyola del Vallès,-66.10000000000036,-405.1999999999998,-624.6999999999998,-497.10000000000036,-478.0,-247.19999999999982,-77.80000000000018,553.9000000000001
227,80689.0,Cervelló,17.0,-64.09999999999991,-85.5,-88.70000000000005,-38.89999999999998,-26.100000000000023,1.1000000000000227,82.59999999999997
228,250729.0,Cervera,-24.299999999999955,-56.10000000000002,-52.30000000000007,-95.29999999999995,-103.80000000000001,-40.89999999999998,-17.5,74.0
229,250735.0,Cervià de les Garrigues,5.5,-3.299999999999997,-5.600000000000001,1.7000000000000028,-13.0,-1.0,-3.200000000000003,-0.29999999999999716
230,170502.0,Cervià de Ter,0.9000000000000057,-3.8000000000000043,-7.299999999999997,-12.0,4.199999999999996,-1.1999999999999957,-0.20000000000000284,0.5
231,170519.0,Cistella,-0.3000000000000007,0.6000000000000014,-1.3000000000000007,-3.0,-1.0,4.6,-3.700000000000001,1.200000000000001
232,250740.0,Ciutadilla,-0.09999999999999964,-0.7000000000000011,-3.3,-3.0999999999999996,-0.5,3.0999999999999996,-2.3999999999999995,-0.10000000000000053
233,250753.0,Clariana de Cardener,2.4000000000000004,-2.0,-3.1,0.5,-0.30000000000000027,0.9000000000000004,0.8999999999999995,3.5999999999999996
234,250766.0,"Cogul, el",1.3999999999999995,-0.3999999999999986,-1.3000000000000007,-1.4000000000000004,-1.1999999999999993,-2.8000000000000003,-0.5,2.0
235,170545.0,Colera,1.9000000000000021,-3.0000000000000036,-3.1999999999999993,-3.1000000000000014,-7.599999999999998,0.1999999999999993,0.3999999999999986,3.3000000000000007
236,250772.0,Coll de Nargó,1.1000000000000014,0.09999999999999787,-5.0,-2.1999999999999993,-1.8000000000000007,-5.399999999999999,0.0,1.5
237,80692.0,Collbató,18.19999999999999,-33.39999999999998,-28.100000000000023,-3.3999999999999773,-32.0,-7.400000000000006,-6.300000000000011,43.20000000000002
238,430458.0,Colldejou,-3.3000000000000007,0.0,0.40000000000000036,-1.799999999999999,-1.0,0.8999999999999986,-2.0,2.6000000000000014
239,80706.0,Collsuspina,3.5,-1.0999999999999979,-4.900000000000002,-3.299999999999999,-0.09999999999999964,-4.6000000000000005,-0.40000000000000036,5.8999999999999995
240,170558.0,Colomers,0.7999999999999998,1.5,-1.2000000000000002,1.7000000000000002,-1.7000000000000002,-0.5,0.5,0.6000000000000005
241,251636.0,"Coma i la Pedra, la",-2.9000000000000004,-0.3000000000000007,3.0999999999999996,-4.699999999999999,2.3000000000000007,-2.500000000000001,3.3,3.8000000000000007
242,251615.0,Conca de Dalt,-3.3999999999999986,-2.4000000000000004,1.700000000000001,-1.700000000000001,-4.0,-2.0999999999999996,0.5,5.199999999999999
243,430461.0,Conesa,1.1999999999999993,1.9000000000000004,-1.5,-0.20000000000000018,-3.0999999999999996,0.5,0.6999999999999997,-0.6000000000000001
244,430477.0,Constantí,27.09999999999991,-34.39999999999998,-80.5,-56.39999999999998,-25.200000000000045,1.2000000000000455,-9.700000000000045,134.10000000000002
245,80713.0,Copons,-7.0,-4.9,-1.0,4.000000000000002,-0.8000000000000007,-3.6000000000000014,-3.1999999999999993,0.09999999999999964
246,430483.0,Corbera d'Ebre,-0.5,-1.3999999999999986,-3.8999999999999986,-11.700000000000003,-4.600000000000001,-7.099999999999998,-0.1999999999999993,15.199999999999996
247,80728.0,Corbera de Llobregat,-11.300000000000068,-80.10000000000002,-138.69999999999993,-70.60000000000002,-75.70000000000005,-35.5,3.0,84.40000000000009
248,250788.0,Corbins,-5.700000000000003,-8.200000000000003,-1.6999999999999957,-9.300000000000004,-9.299999999999997,-2.3999999999999986,-0.9000000000000021,14.099999999999998
249,170577.0,Corçà,9.400000000000006,-11.600000000000009,-13.0,-12.099999999999994,-4.300000000000004,-6.299999999999997,-3.8000000000000043,11.100000000000001
250,80734.0,Cornellà de Llobregat,-157.70000000000073,-676.6999999999998,-806.6000000000004,-900.8999999999996,-849.9000000000005,-286.59999999999945,-138.19999999999982,964.1999999999998
251,170561.0,Cornellà del Terri,-8.700000000000003,-25.700000000000003,-11.400000000000006,-12.199999999999996,0.8999999999999986,3.9000000000000057,-6.800000000000004,21.000000000000007
252,430496.0,Cornudella de Montsant,-3.1000000000000014,-8.099999999999994,3.0,-8.0,-17.400000000000002,-5.199999999999999,2.099999999999998,20.3
253,430509.0,Creixell,30.400000000000034,-8.0,-27.80000000000001,-62.10000000000002,-27.69999999999999,-0.6999999999999886,-19.600000000000023,42.10000000000002
254,170583.0,Crespià,-0.3999999999999986,1.0999999999999996,-1.5,-3.4000000000000004,-2.8,0.5999999999999996,1.9000000000000004,1.1000000000000005
255,179011.0,"Cruïlles, Monells i Sant Sadurní de l'Heura",5.799999999999997,-11.899999999999991,-0.9000000000000057,-10.0,-1.3999999999999986,-0.6999999999999957,1.0,12.399999999999991
256,80749.0,Cubelles,23.0,-106.79999999999995,-131.70000000000005,-134.69999999999993,-68.60000000000002,-61.0,25.799999999999955,122.90000000000009
257,250791.0,Cubells,1.8000000000000007,-0.3000000000000007,-2.0,-3.1999999999999993,-3.0999999999999996,1.799999999999999,-1.6999999999999993,1.0999999999999996
258,430516.0,Cunit,6.900000000000091,-100.20000000000005,-119.09999999999991,-97.0,-66.60000000000002,-18.399999999999977,5.7999999999999545,212.20000000000005
259,170600.0,Darnius,-1.0,2.0,-4.9999999999999964,-4.5,4.199999999999999,-4.800000000000001,-2.099999999999998,-2.900000000000002
260,170617.0,Das,-0.40000000000000036,-1.7999999999999998,0.7999999999999998,0.10000000000000053,-2.2,0.6000000000000001,-1.1,2.9000000000000004
261,439018.0,Deltebre,7.899999999999864,-81.59999999999991,-108.60000000000014,-151.9999999999999,-122.20000000000005,-74.60000000000002,-12.5,136.0
262,80752.0,Dosrius,11.100000000000023,-56.10000000000002,-37.60000000000002,-36.19999999999999,-52.89999999999998,-16.0,-11.100000000000023,54.69999999999999
263,430537.0,Duesaigües,6.799999999999997,-7.5,-6.399999999999999,-2.4000000000000004,4.700000000000001,0.6999999999999993,-1.5999999999999996,3.299999999999999
264,170622.0,"Escala, l'",-28.0,-21.600000000000023,-14.300000000000068,-63.5,-65.09999999999997,-43.89999999999998,-34.10000000000002,89.59999999999997
265,80765.0,Esparreguera,100.10000000000036,-175.60000000000014,-185.10000000000014,-255.0,-218.69999999999982,-109.20000000000005,-55.100000000000136,219.60000000000014
266,170638.0,Espinelves,1.5,-1.0,-0.10000000000000053,1.1000000000000005,-2.3,-0.6000000000000005,-1.5999999999999996,2.0
267,250812.0,"Espluga Calba, l'",-3.1000000000000014,5.800000000000001,-7.4,-3.0,-2.8,2.3999999999999995,-1.0999999999999996,3.200000000000001
268,430542.0,"Espluga de Francolí, l'",-0.5999999999999659,1.6999999999999886,-35.900000000000006,-40.69999999999999,-12.300000000000011,-12.199999999999989,-20.0,40.19999999999999
269,80771.0,Esplugues de Llobregat,3.5,-277.5,-341.1999999999998,-293.5999999999999,-328.4000000000001,-196.5,-149.0999999999999,456.9000000000001
270,170643.0,Espolla,2.6000000000000014,-5.200000000000001,-2.9000000000000004,-1.1999999999999993,1.0999999999999996,-1.0999999999999996,1.5,-0.8000000000000007
271,170656.0,Esponellà,-3.0,-3.5,1.5,-2.1000000000000014,-1.5999999999999996,-1.799999999999999,-3.700000000000001,3.5999999999999996
272,250827.0,Espot,-0.8000000000000007,1.0,-3.9000000000000004,-1.2999999999999998,1.0,1.1000000000000005,-0.6000000000000005,4.000000000000001
273,80787.0,"Espunyola, l'",0.5999999999999979,-3.6999999999999993,-0.40000000000000036,-6.6,1.8000000000000007,0.5999999999999996,-2.0,-2.6000000000000005
274,82541.0,"Esquirol, l'",4.399999999999977,-29.89999999999999,-8.799999999999997,-8.900000000000006,-11.0,-2.6999999999999886,-3.700000000000003,5.599999999999994
275,250886.0,Estamariu,0.5,0.5,-1.2999999999999998,-0.9000000000000004,0.5,-1.0999999999999999,0.0,0.9000000000000001
276,80790.0,"Estany, l'",4.899999999999999,-3.8000000000000007,-6.999999999999998,-0.3000000000000007,-2.5,-2.299999999999999,-1.0,9.5
277,250851.0,Estaràs,4.9,-2.700000000000001,-3.3,1.2999999999999998,-1.5999999999999996,0.2999999999999998,-0.5,2.1000000000000005
278,250864.0,Esterri d'Àneu,1.6000000000000014,-12.400000000000006,-5.599999999999998,-4.800000000000001,2.3000000000000007,-2.3000000000000007,1.8000000000000007,10.2
279,250870.0,Esterri de Cardós,-0.09999999999999964,0.3999999999999999,-0.20000000000000018,-0.3999999999999999,-0.6000000000000001,-0.7999999999999998,0.3999999999999999,1.7999999999999998
280,430555.0,Falset,-2.8000000000000114,-12.800000000000011,-12.099999999999994,-27.5,-19.5,-4.299999999999983,-19.5,11.799999999999983
281,170059.0,"Far d'Empordà, el",2.200000000000003,-5.700000000000003,-5.699999999999996,-8.5,-0.5,-1.1000000000000014,-1.6999999999999993,4.199999999999999
282,250899.0,Farrera,1.7999999999999998,0.0,0.0,-2.2,1.3000000000000007,-2.3000000000000007,-0.2999999999999998,1.7999999999999998
283,430568.0,"Fatarella, la",2.700000000000003,-2.700000000000003,-1.6999999999999957,-8.0,-7.800000000000004,-2.6999999999999957,0.6999999999999957,2.6000000000000014
284,430574.0,"Febró, la",1.2000000000000002,-0.7000000000000002,0.0,-1.2999999999999998,-0.40000000000000013,-1.0,1.0,1.3
285,81347.0,Figaró-Montmany,9.700000000000003,1.5,-21.200000000000003,-13.5,-10.700000000000003,-10.0,-8.599999999999994,19.599999999999994
286,80804.0,Fígols,-0.19999999999999996,0.5,-1.1,-1.0,1.3,-0.10000000000000009,0.10000000000000009,-0.30000000000000004
287,259084.0,Fígols i Alinyà,-1.2999999999999998,0.39999999999999947,-0.7999999999999998,0.20000000000000018,-1.2000000000000002,0.0,0.7000000000000002,1.5
288,430580.0,"Figuera, la",-0.7000000000000002,-0.7000000000000002,-1.3999999999999995,0.6999999999999997,-0.5,0.6999999999999997,3.2,-1.7000000000000002
289,170669.0,Figueres,45.19999999999982,-96.5,-294.3000000000002,-344.1999999999998,-299.4000000000001,-132.0999999999999,-177.30000000000018,644.9000000000001
290,430593.0,Figuerola del Camp,5.199999999999999,-3.599999999999998,-3.6000000000000014,-2.099999999999998,-4.400000000000002,1.1000000000000014,-1.6000000000000014,4.400000000000002
291,170675.0,Flaçà,-5.3999999999999915,-8.400000000000006,-8.599999999999994,-13.0,-4.0,-7.100000000000001,-4.600000000000001,6.5
292,430607.0,Flix,36.70000000000002,11.099999999999994,-32.80000000000001,-23.799999999999983,-25.400000000000006,12.599999999999994,-22.69999999999999,-6.500000000000014
293,250925.0,"Floresta, la",-1.0999999999999996,-0.7000000000000002,-2.4000000000000004,0.9000000000000004,-1.1000000000000005,0.0,-0.19999999999999973,3.5000000000000004
294,80826.0,Fogars de la Selva,3.0999999999999943,-25.200000000000017,-22.0,-12.999999999999986,-18.900000000000006,-1.8999999999999915,0.19999999999998863,17.80000000000001
295,80811.0,Fogars de Montclús,-6.599999999999998,2.099999999999998,-4.699999999999999,-0.3999999999999986,-2.6999999999999993,0.3999999999999986,-2.0,0.3000000000000007
296,170681.0,Foixà,-0.3000000000000007,1.700000000000001,2.8999999999999986,-3.299999999999999,-0.10000000000000053,1.2000000000000002,0.9000000000000004,-2.6000000000000005
297,80832.0,Folgueroles,-1.0,-15.700000000000003,-22.89999999999999,-5.900000000000006,-11.200000000000003,-9.0,7.0,7.900000000000006
298,250931.0,Fondarella,-6.5,-3.099999999999998,-1.8000000000000007,0.8000000000000007,-7.699999999999999,-4.300000000000001,3.400000000000002,-2.8000000000000007
299,80847.0,Fonollosa,-1.8999999999999915,-15.400000000000006,-15.299999999999997,-7.599999999999994,-7.1000000000000085,-0.5,-1.5,11.700000000000003
300,170694.0,Fontanals de Cerdanya,-1.0999999999999996,0.29999999999999893,-4.9,-2.6999999999999993,0.7999999999999998,-3.5,-0.3999999999999999,7.1
301,170708.0,Fontanilles,0.5,0.5,-3.0,-0.40000000000000036,1.7000000000000002,-1.5,1.0,2.1000000000000005
302,170715.0,Fontcoberta,-1.1999999999999957,-4.400000000000006,-8.899999999999999,-3.5,-3.8999999999999986,-3.6999999999999993,10.3,2.5
303,80850.0,Font-rubí,-10.400000000000006,0.4000000000000057,-15.700000000000003,-13.0,-15.299999999999997,4.599999999999994,3.9000000000000057,1.5
304,250946.0,Foradada,0.5999999999999996,-4.0,-2.3999999999999995,-1.4000000000000004,-0.6999999999999997,0.8999999999999999,-0.6000000000000001,0.0
305,179026.0,Forallac,-4.0,-11.299999999999997,-14.799999999999997,-7.799999999999997,-19.60000000000001,-4.0,-0.09999999999999432,28.5
306,430614.0,Forès,-0.7999999999999998,0.19999999999999996,0.30000000000000004,0.19999999999999996,0.4999999999999998,-0.6999999999999997,-0.6000000000000001,-0.19999999999999996
307,170736.0,Fornells de la Selva,0.5999999999999943,-18.599999999999994,-8.100000000000009,-7.8999999999999915,-1.1000000000000085,-2.0,5.0,11.200000000000003
308,170741.0,Fortià,-3.599999999999998,2.3000000000000007,-5.400000000000002,2.6999999999999993,1.1000000000000014,-2.3000000000000007,2.400000000000002,5.799999999999997
309,80863.0,"Franqueses del Vallès, les",19.700000000000045,-141.20000000000005,-202.4000000000001,-171.0,-150.5,-77.20000000000005,1.7000000000000455,177.5
310,430629.0,Freginals,4.5,-2.8999999999999986,-6.400000000000002,-0.6999999999999993,-0.3999999999999986,2.599999999999998,-0.3999999999999986,-1.5
311,250962.0,"Fuliola, la",1.0999999999999943,1.7000000000000028,-3.200000000000003,-11.0,-11.299999999999997,11.099999999999994,3.0,9.300000000000011
312,250978.0,Fulleda,0.20000000000000018,0.0,0.19999999999999973,-0.6999999999999997,-0.30000000000000027,-0.8999999999999999,0.6000000000000001,1.2999999999999998
313,80902.0,Gaià,-1.0,0.5999999999999996,-3.6999999999999993,0.0,0.5999999999999996,0.0,-0.20000000000000107,1.1000000000000014
314,430635.0,"Galera, la",-2.3000000000000043,2.5,-11.5,-6.0,-8.5,-4.199999999999999,0.0,3.6000000000000014
315,80879.0,Gallifa,1.5999999999999996,0.6999999999999993,-0.1999999999999993,-3.8,-1.4000000000000004,-0.5,-1.0,4.1000000000000005
316,430640.0,Gandesa,20.400000000000006,-16.900000000000006,-27.900000000000006,-15.400000000000006,-42.499999999999986,0.09999999999999432,5.200000000000003,13.099999999999994
317,430653.0,Garcia,-2.0,-1.5,-1.2000000000000028,-0.09999999999999787,-2.6000000000000014,6.300000000000001,-5.600000000000001,4.400000000000002
318,430666.0,"Garidells, els",-1.8000000000000007,-3.2,0.40000000000000036,-0.10000000000000053,1.700000000000001,1.5,-1.4000000000000004,2.4000000000000004
319,80885.0,"Garriga, la",42.40000000000009,-105.40000000000009,-170.0,-134.5,-102.39999999999998,-33.89999999999998,-30.600000000000023,116.80000000000007
320,170754.0,Garrigàs,-3.5,-0.6999999999999993,-5.5,5.600000000000001,0.3999999999999986,-3.3999999999999986,-1.1000000000000014,5.800000000000001
321,170767.0,Garrigoles,-0.6999999999999993,-1.1000000000000005,1.0,-1.0,-0.7999999999999998,-1.0999999999999996,0.5,0.5999999999999996
322,170773.0,Garriguella,0.3999999999999986,-8.100000000000001,-8.5,-4.699999999999999,-5.399999999999999,1.8999999999999986,0.10000000000000142,3.5
323,80898.0,Gavà,95.40000000000009,-345.0,-411.8000000000002,-417.1999999999998,-371.1999999999998,-186.80000000000018,-135.4000000000001,368.2000000000003
324,250984.0,Gavet de la Conca,-1.1000000000000014,-4.1,0.20000000000000018,0.0,-1.5999999999999996,-1.1000000000000005,-0.8999999999999995,0.8999999999999995
325,80919.0,Gelida,31.59999999999991,-29.799999999999955,-34.200000000000045,-49.099999999999966,-50.5,-25.30000000000001,-1.599999999999966,78.89999999999998
326,170789.0,Ger,-2.9000000000000004,-2.6000000000000005,-0.7000000000000002,0.10000000000000053,-1.5,0.7999999999999998,-1.0,3.8
327,259123.0,Gimenells i el Pla de la Font,2.700000000000003,-9.100000000000001,2.3999999999999986,-8.7,-1.6000000000000014,0.5,-4.399999999999999,-0.40000000000000213
328,430672.0,Ginestar,-3.8999999999999915,-7.000000000000007,-10.299999999999997,-11.5,0.5,-5.600000000000001,-4.199999999999999,1.1999999999999993
329,170792.0,Girona,83.90000000000055,-420.3000000000002,-781.0,-726.4000000000005,-565.0999999999995,-217.69999999999982,-65.90000000000055,1175.1000000000004
330,80924.0,Gironella,-22.399999999999977,-28.0,-64.5,-40.10000000000002,-17.0,-10.899999999999977,-13.400000000000006,15.5
331,80930.0,Gisclareny,-0.6,-0.4,0.0,3.2,1.0999999999999996,-0.5,-0.5999999999999996,1.0999999999999996
332,430688.0,Godall,1.0,-6.5,-7.099999999999994,-3.900000000000002,-6.800000000000001,-4.899999999999999,3.299999999999997,5.800000000000001
333,250997.0,Golmés,2.200000000000003,-5.900000000000006,-7.200000000000003,-10.099999999999994,-3.4000000000000057,-13.0,7.1000000000000085,11.299999999999997
334,170806.0,Gombrèn,1.9000000000000004,-0.20000000000000107,0.0,-0.5999999999999996,-5.0,0.3000000000000007,1.0,2.5
335,251001.0,Gósol,-2.2,2.5,1.1999999999999993,-4.8999999999999995,-0.5999999999999996,-0.40000000000000036,-0.2999999999999998,0.7999999999999998
336,80945.0,"Granada, la",9.700000000000017,-7.0,-11.600000000000023,-17.999999999999986,-31.700000000000003,-6.900000000000006,-0.3999999999999915,13.5
337,251018.0,"Granadella, la",0.40000000000000213,-3.8000000000000007,-1.1000000000000014,0.40000000000000213,-2.200000000000003,-2.099999999999998,-1.0,2.3999999999999986
338,80958.0,Granera,1.0999999999999996,-0.2999999999999998,-1.8,-1.0,0.10000000000000009,1.0,0.8,0.3999999999999999
339,251023.0,"Granja d'Escarp, la",-0.8999999999999986,-0.3999999999999986,-9.300000000000004,-5.799999999999997,-7.200000000000003,2.5,-9.399999999999999,11.799999999999997
340,80961.0,Granollers,112.5,-323.3000000000002,-617.3000000000002,-595.5,-605.9999999999995,-322.7000000000003,-24.5,669.8000000000002
341,251039.0,Granyanella,-1.8999999999999995,-0.39999999999999947,0.2999999999999998,2.499999999999999,-0.8999999999999986,-2.3000000000000007,-1.5999999999999996,2.799999999999999
342,251057.0,Granyena de les Garrigues,-0.5000000000000009,1.0000000000000009,-0.10000000000000142,-3.299999999999999,0.2999999999999998,1.8999999999999995,0.9000000000000004,0.6999999999999993
343,251044.0,Granyena de Segarra,-0.3999999999999999,1.7000000000000002,4.999999999999999,0.0,-3.799999999999999,-0.7000000000000002,0.09999999999999964,1.0
344,430691.0,Gratallops,-0.5000000000000009,2.3999999999999995,0.20000000000000107,-2.3000000000000007,1.200000000000001,5.5,-4.5,0.8999999999999986
345,80977.0,Gualba,3.799999999999997,-13.599999999999994,-12.599999999999994,-6.400000000000006,-2.700000000000003,-3.0,10.200000000000003,25.599999999999994
346,170813.0,Gualta,0.8000000000000007,-4.0,-5.200000000000001,-0.6999999999999993,-1.200000000000001,-1.799999999999999,0.5,3.5
347,80996.0,Guardiola de Berguedà,9.299999999999997,-20.5,-17.599999999999994,-5.0,4.200000000000003,-10.900000000000006,-5.5,3.3000000000000043
348,430705.0,"Guiamets, els",3.700000000000003,-1.2000000000000028,-7.099999999999998,-1.5,-0.5,-3.1000000000000005,1.9999999999999991,1.1000000000000014
349,170828.0,Guils de Cerdanya,-1.3000000000000007,-5.600000000000001,-5.5,1.1000000000000014,-4.800000000000001,0.5,-1.2000000000000002,6.3
350,251095.0,Guimerà,1.5,-0.3000000000000007,-1.1999999999999993,-1.0,2.299999999999999,-1.4000000000000004,-1.799999999999999,3.0
