Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2017,43901,439018,Deltebre,Baix Ebre,TE,1,,11499,10666.7400,533.0208,4.9970,525.3028,4.9247,7.7180,0.0724,179.5509,1.6833,179.5509,1.6833,0.0000,0.0000,9954.1673,93.3197,712.5717,6.6803,107.7293,2157.3267,1.4480,33.6855,0.0000,12.7892,9.9185,2.8707,0,374.6021,68.0778,12.1617,0.0000,34.5202,57.1519,202.6905,0.0000,0.0000,0.0000,0,137.8585,0.0000,0.0000,0.0000,34.8089,0.0000,0.0000,0.0000,0.0000,0.0203,11.8374,0.0000,28.0331,63.1588,8334.9197,0.0000,8323.0370,0.0000,11.8827,30.6966,899.1148,10.2943,30.2712
2017,43083,430831,el Milà,Alt Camp,CT,0,,182,412.0600,4.8217,1.1702,4.8217,1.1702,0.0000,0.0000,3.4338,0.8333,2.1678,0.5261,1.2661,0.3073,403.8009,97.9965,8.2555,2.0035,44.0686,3774.6152,0.0000,44.9584,26.2577,0.0000,0.0000,0.0000,0,2.8405,2.0776,0.0000,0.0000,0.1639,0.5273,0.0717,0.0000,0.0000,0.0000,0,1.9824,0.0000,0.0000,0.0000,0.4484,0.0000,0.0000,0.0000,0.0000,0.0032,0.4535,0.0000,0.5527,0.5245,360.0748,6.3550,353.7198,0.0000,0.0000,64.0737,0.0000,24.9198,24.6379
2017,43174,431747,la Vilella Baixa,Priorat,CT,0,,200,562.2000,7.1107,1.2648,6.0755,1.0807,1.0352,0.1841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,555.0900,98.7352,7.1107,1.2648,35.6105,2812.6561,14.5590,0.0000,0.0000,0.2642,0.2198,0.0445,0,3.1041,1.1939,1.9102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2.7067,0.0000,0.0000,0.0000,0.5060,0.0000,0.0457,0.0000,0.0000,0.0000,0.3504,0.0000,0.8686,0.9360,547.5922,23.8809,0.0000,523.7113,0.0000,64.4312,756.8684,17.5216,25.2990
2017,43175,431750,Vilalba dels Arcs,Terra Alta,TE,0,,643,6718.8200,22.2711,0.3315,22.2711,0.3315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6696.5461,99.6685,22.2711,0.3315,9.5611,2887.1535,0.0000,0.0000,0.0000,0.4690,0.4690,0.0000,0,12.8043,5.1575,1.3524,0.0000,0.9274,0.0000,5.3669,0.0000,0.0000,0.0000,0,8.9896,0.0000,0.0000,0.0000,2.4404,0.0000,0.0000,0.0000,0.0000,0.0026,0.3994,0.0000,2.2671,3.8801,6684.4981,3380.4119,0.0000,3304.0862,0.0000,50.2174,1371.1460,6.2118,37.9534
2017,43176,431763,Vimbodí i Poblet,Conca de Barberà,CT,0,Zona de muntanya,917,6625.3100,41.7965,0.6309,32.2529,0.4868,9.5436,0.1440,14.5205,0.2192,0.0000,0.0000,14.5205,0.2192,6568.9964,99.1500,56.3171,0.8500,13.8827,2193.9615,22.8336,0.0000,34.7410,2.0882,2.0882,0.0000,0,16.4622,5.2291,2.0708,0.0000,0.8257,1.9983,6.3382,0.0000,0.0000,0.0000,0,13.4195,0.0000,0.0000,0.0000,4.1340,0.2878,0.4826,0.0000,0.0000,0.0000,2.0646,0.0000,2.0835,4.6549,6471.7196,35.7814,5409.9610,1019.3567,6.6205,55.7035,439.1392,22.5149,45.0814
2017,43177,431779,Vinebre,Ribera d'Ebre,TE,0,,428,2647.0500,17.1314,0.6472,15.1969,0.5741,1.9345,0.0731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2629.9234,99.3528,17.1314,0.6472,16.1867,2498.3293,11.2921,0.0000,0.0000,0.7387,0.4262,0.3125,0,7.4439,0.8375,3.1887,0.0000,0.1527,0.0000,3.2649,0.0000,0.0000,0.0000,0,7.0113,0.0000,0.0000,0.0000,2.6701,0.0000,0.0000,0.0000,0.0000,0.0030,0.6992,0.0000,1.2929,2.3460,2612.0922,597.4542,0.0000,2014.6379,0.0000,57.4971,579.4093,16.3366,62.3867
2017,43178,431785,Vinyols i els Arcs,Baix Camp,CT,0,,1928,1085.7400,48.1295,4.4329,44.5802,4.1060,3.5493,0.3269,117.1198,10.7871,117.1198,10.7871,0.0000,0.0000,920.4954,84.7801,165.2493,15.2199,178.9148,4005.8603,7.3745,243.3432,0.0000,7.8824,7.8824,0.0000,0,18.2054,2.9589,0.9939,0.1392,5.0208,2.5853,6.5073,0.0000,0.0000,0.0000,0,18.2718,0.0000,0.0000,0.0000,2.5546,0.2268,0.3528,0.0000,0.0000,0.0000,2.4309,0.0000,5.7721,7.1614,847.2912,745.7373,101.5539,0.0000,0.0000,105.9024,244.5948,12.6083,13.2498
2017,43173,431732,la Vilella Alta,Priorat,CT,0,Zona de muntanya,127,514.7100,3.5684,0.6933,3.5684,0.6933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,511.1397,99.3067,3.5684,0.6933,24.6741,3559.0184,0.0000,0.0000,0.0000,0.1459,0.1459,0.0000,0,1.8152,1.8152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1.6071,0.0000,0.0000,0.0000,0.2407,0.0000,0.0000,0.0000,0.0338,0.0000,0.0193,0.0000,0.0550,1.2583,509.2291,0.0000,0.0000,509.2291,0.0000,69.9632,870.7455,1.5227,18.9519
2017,43902,439023,Sant Jaume d'Enveja,Montsià,TE,1,,3479,6056.5500,144.1789,2.3805,135.9357,2.2444,8.2431,0.1361,73.1718,1.2081,17.5937,0.2905,55.5780,0.9177,5839.1968,96.4113,217.3506,3.5887,57.6996,2412.9752,5.7173,12.2027,38.5480,11.4481,9.9812,1.4669,0,82.0993,27.4484,0.0000,0.0000,0.8942,21.7554,32.0013,0.0000,0.0000,0.0000,0,42.3736,0.0000,0.0000,0.0000,10.1473,0.0000,0.0000,0.0000,0.0000,0.0000,2.3515,0.0000,14.6281,15.2467,4874.6611,0.0000,2021.3986,2853.2625,0.0000,42.3755,303.8934,6.7592,29.1672
2017,43903,439039,Camarles,Baix Ebre,TE,0,,3270,3007.6500,125.6917,4.1791,110.5715,3.6763,15.1203,0.5027,66.8588,2.2230,56.8350,1.8897,10.0238,0.3333,2815.1030,93.5980,192.5506,6.4020,129.9435,2601.6029,12.0297,45.2178,7.9749,40.9947,35.8002,5.1946,0,25.3670,0.0000,21.6450,0.0000,0.0000,3.7220,0.0000,0.0000,0.0000,0.0000,0,44.1920,0.0000,0.0000,0.0000,10.3382,0.0000,0.1886,0.0000,0.0000,0.0572,13.5736,0.0000,5.4121,14.6224,2591.9866,496.4959,1811.3147,226.3100,57.8659,128.9078,79.7663,41.5094,31.6152
