Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2013,17027,170274,Breda,Selva,CG,0,,3755,501.6400,89.5720,17.8558,88.6563,17.6732,0.9158,0.1826,113.3526,22.5963,113.3526,22.5963,0.0000,0.0000,298.7169,59.5479,202.9246,40.4521,748.0292,4192.1560,1.0224,126.5490,0.0000,7.3103,6.7438,0.5665,0,53.8191,2.1550,15.1844,0.0000,0.0000,0.0000,36.4797,0.0466,0.0466,0.0000,0,27.5483,0.0000,0.0000,0.0000,3.3328,0.0000,0.0000,0.0000,0.1799,1.0958,4.8781,0.0000,7.7830,10.2786,295.4993,150.1995,144.5334,0.0000,0.7664,69.7707,513.6586,12.9911,8.8756
2013,17026,170268,Borrassà,Alt Empordà,CG,0,,701,945.1000,36.6270,3.8755,36.6270,3.8755,0.0000,0.0000,23.4269,2.4788,23.4269,2.4788,0.0000,0.0000,885.0475,93.6458,60.0539,6.3542,74.1524,1913.8875,0.0000,63.9607,0.0000,0.4161,0.4161,0.0000,0,20.0529,0.0000,12.3180,0.0000,0.0000,0.0000,7.7349,6.7777,0.0000,6.7777,0,9.4096,0.0000,0.0000,0.0000,2.3921,0.0000,0.0000,0.0000,0.0000,0.0000,0.8821,0.0000,2.8435,3.2919,831.7218,659.0183,172.7035,0.0000,0.0000,34.9576,1684.5301,12.5833,34.1240
2013,17025,170255,Bordils,Gironès,CG,0,,1742,711.7500,64.1419,9.0118,64.1419,9.0118,0.0000,0.0000,28.6973,4.0319,28.6973,4.0319,0.0000,0.0000,618.9117,86.9562,92.8392,13.0438,237.8652,2715.8535,0.0000,44.7404,0.0000,0.0000,0.0000,0.0000,0,41.2997,3.3529,18.3016,0.0000,0.0000,0.0000,19.6452,2.4369,0.0000,2.4369,0,20.4566,0.0000,0.0000,0.0000,2.9993,0.0000,1.7855,0.0000,0.0000,0.0000,4.8580,0.0000,4.6015,6.2122,592.2872,213.5017,378.7855,0.0000,0.0000,42.1795,0.0000,27.8877,17.2177
2013,17024,170242,Bolvir,Cerdanya,APiA,0,Zona de muntanya,373,1072.8600,109.8307,10.2372,109.5038,10.2068,0.3269,0.0305,11.3463,1.0576,11.3463,1.0576,0.0000,0.0000,951.6790,88.7052,121.1770,11.2948,36.0831,339.6135,0.2976,10.3307,0.0000,0.2331,0.0000,0.2331,0,76.9102,0.0000,12.9163,0.0000,4.6173,0.0000,59.3766,0.6944,0.0000,0.6944,0,31.7311,0.0000,0.0000,0.0000,4.5752,0.0000,1.3075,0.0000,0.0000,0.2694,11.0015,0.0000,6.6501,7.9274,874.5017,193.6786,680.8231,0.0000,0.0000,4.8498,1599.9989,294.9471,122.6597
2013,17023,170237,Blanes,Selva,CG,1,,39660,1769.5300,479.0528,27.0724,445.1544,25.1567,33.8984,1.9157,135.6089,7.6636,122.3468,6.9141,13.2621,0.7495,1154.8634,65.2640,614.6616,34.7360,2250.1757,8278.8376,7.0761,25.5393,2.7684,48.4984,0.0644,48.4340,0,182.8245,1.8381,14.2482,53.2253,29.3803,15.9473,68.1852,3.1137,0.0000,3.1137,0,211.0379,0.0000,0.0000,0.2373,41.6938,0.0442,0.4009,0.0112,0.0000,1.1713,55.6865,0.0000,43.6719,68.1537,1013.8756,560.2488,248.3918,181.3385,23.8964,216.9294,817.7592,14.0410,10.5128
2013,17022,170221,la Bisbal d'Empordà,Baix Empordà,CG,0,,10793,2074.3500,158.1736,7.6252,124.8732,6.0199,33.3004,1.6053,179.6062,8.6584,15.8851,0.7658,163.7211,7.8926,1736.5727,83.7164,337.7798,16.2836,518.1637,6823.5174,21.0531,10.0428,103.5073,6.7933,6.7933,0.0000,0,68.9993,22.9971,34.5420,0.0000,3.3330,0.0000,8.1271,0.6556,0.0304,0.6252,0,48.5249,0.0000,0.0000,0.0000,13.8675,0.0000,2.0520,0.0000,0.1085,0.1999,7.1454,0.5653,7.3447,17.2416,1723.5260,57.2004,1666.3256,0.0000,0.0000,156.4220,1588.7786,6.6204,12.8486
2013,17021,170216,Beuda,Garrotxa,CG,0,Zona de muntanya,188,3611.6800,1.5181,0.0420,1.5181,0.0420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3610.1649,99.9580,1.5181,0.0420,5.2138,12384.0353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.7452,0.0578,0.0000,0.0000,0.0000,0.2073,0.4801,0.2428,0.0000,0.2428,0,0.5313,0.0000,0.0000,0.0000,0.1078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0345,0.0000,0.1124,0.2766,3580.7997,3530.6703,0.0000,0.0000,50.1294,252.2760,0.0000,1.8342,5.7326
2013,17020,170209,Bescanó,Gironès,CG,0,,4839,3605.3400,268.8553,7.4571,264.0338,7.3234,4.8214,0.1337,40.0066,1.1096,5.0680,0.1406,34.9386,0.9691,3296.4754,91.4332,308.8619,8.5668,134.7113,1799.8530,1.7933,1.8850,12.9953,32.4341,30.7865,1.6477,0,125.6823,3.6341,0.6612,18.0762,0.6353,0.0000,102.6754,5.8258,0.0000,5.8258,0,100.2996,0.0000,0.0000,0.0000,15.1897,0.0000,0.0169,0.0000,0.0000,0.4642,38.6993,0.0000,11.5357,34.3939,3205.6891,33.1974,3080.5018,87.4075,4.5824,38.5018,149.1947,79.9738,31.3901
2013,17019,170195,Besalú,Garrotxa,CG,0,Zona de muntanya,2406,469.0300,103.7754,22.1255,97.9790,20.8897,5.7963,1.2358,41.3798,8.8224,20.2641,4.3204,21.1157,4.5020,323.8762,69.0522,145.1551,30.9478,516.7382,2318.4694,5.5855,19.5269,20.3475,13.0426,12.1601,0.0000,0.882447781,43.5353,3.1476,2.2628,0.3160,3.9229,6.6165,27.2696,3.6385,0.0000,3.6385,0,37.8396,0.0000,0.0000,0.0000,4.5681,0.0000,0.0000,0.0000,0.0000,0.1522,11.7866,0.0000,9.0322,12.3005,253.8852,105.5892,146.8270,0.0000,1.4690,55.2655,184.4728,48.9882,18.9865
2013,17004,170046,Albons,Baix Empordà,CG,0,,739,1112.6500,43.0802,3.8719,35.4884,3.1895,7.5918,0.6823,5.7460,0.5164,5.7460,0.5164,0.0000,0.0000,1063.8227,95.6117,48.8261,4.3883,66.4071,1715.4066,17.6224,13.3379,0.0000,0.0000,0.0000,0.0000,0,24.3744,6.1705,1.2412,0.0000,0.4994,0.0000,16.4632,0.2977,0.0000,0.2977,0,10.8447,0.0000,0.0000,0.0000,2.2806,0.0000,0.0000,0.0000,0.0000,0.3265,0.9438,0.0000,2.5978,4.6959,1018.1770,472.0966,538.2900,0.0000,7.7904,30.3187,0.0000,12.7711,30.8607
2013,17016,170160,Bàscara,Alt Empordà,CG,0,,974,1684.4900,46.6340,2.7684,43.1417,2.5611,3.4922,0.2073,100.2733,5.9527,25.2348,1.4981,75.0385,4.4547,1537.5817,91.2788,146.9073,8.7212,55.6421,2088.6070,7.4886,54.1125,160.9097,1.4140,1.4140,0.0000,0,19.3249,0.0000,5.9178,0.0000,0.0000,0.1964,13.2107,3.6949,0.0000,3.6949,0,18.7423,0.0000,0.0000,0.0000,3.6273,0.0000,0.3195,0.0000,0.0000,0.0343,5.9011,0.0000,4.4552,4.4050,1400.1687,0.0000,1400.1687,0.0000,0.0000,50.4013,688.8114,60.5862,37.2411
2013,17005,170059,el Far d'Empordà,Alt Empordà,CG,0,,568,889.6500,13.8130,1.5526,13.8130,1.5526,0.0000,0.0000,138.9884,15.6229,138.9884,15.6229,0.0000,0.0000,736.8444,82.8245,152.8014,17.1755,63.1332,4112.0753,0.0000,1006.2164,0.0000,0.7293,0.7293,0.0000,0,7.4533,0.0000,4.0580,0.0000,0.1389,0.0000,3.2564,0.9427,0.0000,0.9427,0,4.6987,0.0000,0.0000,0.0000,1.1025,0.0000,0.0000,0.0000,0.2053,0.0791,0.4742,0.0000,1.2296,1.6080,692.1293,0.0000,692.1293,0.0000,0.0000,76.2074,778.8780,8.3494,19.4095
2013,17014,170144,la Vajol,Alt Empordà,CG,0,Zona de muntanya,94,474.9100,13.0414,2.7461,13.0414,2.7461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,461.8668,97.2539,13.0414,2.7461,19.9392,720.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,8.5155,1.2545,0.0000,0.0000,0.0000,0.0000,7.2610,0.4756,0.0000,0.4756,0,4.0607,0.0000,0.0000,0.0000,0.9526,0.0000,0.0000,0.0000,0.0000,0.0000,0.5458,0.0000,1.4550,1.1072,455.8088,450.3701,0.0000,0.0000,5.4388,11.0387,0.0000,58.0640,101.3440
