Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
430803,"Masó, la",5,10,-5,1,0,1,6,..,..,..,
430810,Maspujols,23,12,11,1,1,0,0,..,..,..,
081192,Masquefa,551,177,374,35,30,5,58,..,..,..,
430825,"Masroig, el",11,5,6,0,2,-2,9,..,..,..,
251312,Massalcoreig,0,11,-11,5,7,-2,0,..,..,..,
171019,Massanes,47,29,18,1,0,1,4,..,..,..,
251327,Massoteres,15,8,7,2,0,2,1,..,..,..,
081206,Matadepera,312,214,98,17,10,7,12,..,..,..,
081213,Mataró,1759,1897,-138,416,551,-135,1635,..,..,..,
081228,Mediona,130,85,45,6,7,-1,2,..,..,..,
251348,Menàrguens,16,7,9,1,1,0,8,..,..,..,
170998,Meranges,1,0,1,0,0,0,0,..,..,..,
171058,Mieres,18,19,-1,0,0,0,1,..,..,..,
430831,"Milà, el",3,4,-1,0,0,0,0,..,..,..,
251351,Miralcamp,30,26,4,0,0,0,7,..,..,..,
430846,Miravet,19,19,0,4,4,0,0,..,..,..,
081385,Moià,237,90,147,29,14,15,78,..,..,..,
430859,"Molar, el",4,3,1,0,0,0,3,..,..,..,
081234,Molins de Rei,1206,510,696,57,60,-3,122,..,..,..,
251370,Mollerussa,244,257,-13,49,45,4,254,..,..,..,
171061,Mollet de Peralada,10,6,4,1,0,1,1,..,..,..,
081249,Mollet del Vallès,1610,1695,-85,279,318,-39,13,..,..,..,
171077,Molló,0,8,-8,0,0,0,0,..,..,..,
251364,"Molsosa, la",0,1,-1,0,0,0,0,..,..,..,
081287,Monistrol de Calders,31,21,10,0,0,0,4,..,..,..,
081271,Monistrol de Montserrat,84,78,6,12,2,10,8,..,..,..,
171096,Montagut i Oix,49,21,28,3,1,2,10,..,..,..,
430862,Montblanc,161,97,64,34,35,-1,25,..,..,..,
430884,Montbrió del Camp,53,57,-4,10,5,5,29,..,..,..,
081252,Montcada i Reixac,950,956,-6,93,95,-2,245,..,..,..,
081304,Montclar,1,0,1,0,0,0,0,..,..,..,
251399,Montellà i Martinet,38,14,24,0,0,0,5,..,..,..,
081311,Montesquiu,33,21,12,2,6,-4,12,..,..,..,
251403,Montferrer i Castellbò,23,23,0,2,2,0,2,..,..,..,
430897,Montferri,0,8,-8,0,1,-1,0,..,..,..,
251386,Montgai,13,9,4,0,0,0,6,..,..,..,
081265,Montgat,477,344,133,24,36,-12,65,..,..,..,
081326,Montmajor,13,12,1,0,0,0,5,..,..,..,
081332,Montmaneu,6,8,-2,0,2,-2,0,..,..,..,
430901,"Montmell, el",93,19,74,8,0,8,0,..,..,..,
081350,Montmeló,188,292,-104,34,20,14,0,..,..,..,
251425,Montoliu de Lleida,9,18,-9,0,3,-3,0,..,..,..,
251410,Montoliu de Segarra,5,6,-1,0,0,0,0,..,..,..,
251431,Montornès de Segarra,0,4,-4,0,0,0,0,..,..,..,
081363,Montornès del Vallès,478,392,86,57,69,-12,4,..,..,..,
430918,Mont-ral,7,8,-1,1,0,1,0,..,..,..,
171100,Mont-ras,56,70,-14,0,1,-1,12,..,..,..,
430923,Mont-roig del Camp,312,193,119,73,53,20,7,..,..,..,
081379,Montseny,15,10,5,0,1,-1,1,..,..,..,
430939,Móra d'Ebre,106,107,-1,33,20,13,32,..,..,..,
430944,Móra la Nova,76,79,-3,9,16,-7,1,..,..,..,
430957,"Morell, el",62,61,1,17,14,3,10,..,..,..,
430960,"Morera de Montsant, la",8,9,-1,0,0,0,1,..,..,..,
081290,Muntanyola,29,9,20,0,0,0,0,..,..,..,
081398,Mura,3,14,-11,0,0,0,0,..,..,..,
251459,Nalec,0,2,-2,0,0,0,0,..,..,..,
250254,Naut Aran,26,69,-43,19,19,0,1,..,..,..,
081402,Navarcles,105,108,-3,4,10,-6,39,..,..,..,
081419,Navàs,90,108,-18,24,12,12,56,..,..,..,
171117,Navata,37,23,14,0,1,-1,17,..,..,..,
251462,Navès,10,12,-2,0,0,0,0,..,..,..,
081424,"Nou de Berguedà, la",3,4,-1,0,0,0,0,..,..,..,
430976,"Nou de Gaià, la",7,7,0,0,1,-1,4,..,..,..,
430982,Nulles,17,4,13,0,1,-1,0,..,..,..,
251484,Odèn,6,6,0,0,0,0,1,..,..,..,
081430,Òdena,99,60,39,7,3,4,4,..,..,..,
171122,Ogassa,23,14,9,1,0,1,0,..,..,..,
081458,Olèrdola,147,93,54,8,3,5,22,..,..,..,
081461,Olesa de Bonesvalls,103,56,47,7,8,-1,9,..,..,..,
081477,Olesa de Montserrat,784,365,419,100,91,9,188,..,..,..,
251497,Oliana,26,22,4,5,4,1,16,..,..,..,
251500,Oliola,10,3,7,0,1,-1,0,..,..,..,
251517,Olius,36,23,13,0,0,0,0,..,..,..,
081483,Olivella,138,81,57,4,4,0,34,..,..,..,
081496,Olost,27,31,-4,0,0,0,3,..,..,..,
171143,Olot,532,489,43,129,101,28,4,..,..,..,
251522,"Oluges, les",2,2,0,0,1,-1,0,..,..,..,
081445,Olvan,15,34,-19,1,0,1,1,..,..,..,
251538,"Omellons, els",2,5,-3,0,0,0,0,..,..,..,
251543,"Omells de na Gaia, els",4,4,0,0,0,0,2,..,..,..,
171156,Ordis,17,3,14,0,1,-1,0,..,..,..,
251556,Organyà,18,35,-17,6,4,2,5,..,..,..,
081509,Orís,11,16,-5,0,0,0,2,..,..,..,
081516,Oristà,17,32,-15,0,1,-1,12,..,..,..,
081521,Orpí,1,3,-2,0,0,0,0,..,..,..,
081537,Òrrius,0,20,-20,0,2,-2,0,..,..,..,
251569,Os de Balaguer,27,17,10,2,2,0,0,..,..,..,
171169,Osor,0,0,0,0,0,0,0,..,..,..,
251575,Ossó de Sió,0,3,-3,0,0,0,0,..,..,..,
081542,Pacs del Penedès,17,35,-18,0,2,-2,0,..,..,..,
081555,Palafolls,457,181,276,22,30,-8,18,..,..,..,
171175,Palafrugell,411,431,-20,86,66,20,460,..,..,..,
171181,Palamós,458,399,59,106,77,29,258,..,..,..,
251581,"Palau d'Anglesola, el",53,36,17,5,4,1,3,..,..,..,
171194,Palau de Santa Eulàlia,2,10,-8,1,2,-1,0,..,..,..,
171215,Palau-sator,3,6,-3,2,0,2,0,..,..,..,
171208,Palau-saverdera,36,32,4,1,2,-1,27,..,..,..,
081568,Palau-solità i Plegamans,530,471,59,33,42,-9,33,..,..,..,
431009,"Pallaresos, els",145,120,25,16,8,8,9,..,..,..,
081574,Pallejà,615,216,399,36,30,6,2,..,..,..,
430995,"Palma d'Ebre, la",5,8,-3,0,0,0,0,..,..,..,
089058,"Palma de Cervelló, la",197,106,91,6,8,-2,15,..,..,..,
171236,Palol de Revardit,13,10,3,0,0,0,0,..,..,..,
171241,Pals,74,62,12,2,2,0,26,..,..,..,
081580,"Papiol, el",119,110,9,14,8,6,29,..,..,..,
171254,Pardines,3,1,2,0,0,0,0,..,..,..,
081593,Parets del Vallès,721,612,109,46,57,-11,180,..,..,..,
171267,Parlavà,14,9,5,2,0,2,0,..,..,..,
431016,Passanant i Belltall,8,4,4,2,0,2,5,..,..,..,
171289,Pau,16,14,2,1,0,1,20,..,..,..,
431021,Paüls,5,6,-1,0,0,0,0,..,..,..,
171292,Pedret i Marzà,5,0,5,0,0,0,5,..,..,..,
251641,Penelles,10,11,-1,2,1,1,3,..,..,..,
171306,"Pera, la",18,4,14,0,1,-1,1,..,..,..,
081607,Perafita,11,13,-2,1,0,1,2,..,..,..,
431037,Perafort,29,19,10,2,1,1,2,..,..,..,
171328,Peralada,63,46,17,2,7,-5,19,..,..,..,
251654,Peramola,0,3,-3,0,0,0,10,..,..,..,
431042,"Perelló, el",21,20,1,9,7,2,0,..,..,..,
081614,Piera,787,351,436,51,56,-5,10,..,..,..,
431055,"Piles, les",17,8,9,0,0,0,2,..,..,..,
081635,Pineda de Mar,1086,651,435,137,125,12,451,..,..,..,
431068,"Pinell de Brai, el",9,13,-4,3,0,3,10,..,..,..,
251667,Pinell de Solsonès,4,7,-3,0,0,0,0,..,..,..,
251673,Pinós,8,7,1,0,0,0,0,..,..,..,
431074,Pira,21,8,13,1,0,1,0,..,..,..,
431080,"Pla de Santa Maria, el",71,52,19,1,2,-1,11,..,..,..,
081640,"Pla del Penedès, el",22,23,-1,1,2,-1,2,..,..,..,
171334,"Planes d'Hostoles, les",29,55,-26,3,3,0,3,..,..,..,
171349,Planoles,11,11,0,0,0,0,3,..,..,..,
259118,"Plans de Sió, els",0,13,-13,0,0,0,0,..,..,..,
251689,"Poal, el",14,15,-1,1,1,0,0,..,..,..,
251692,"Pobla de Cérvoles, la",11,6,5,2,0,2,0,..,..,..,
081653,"Pobla de Claramunt, la",93,49,44,2,3,-1,26,..,..,..,
081666,"Pobla de Lillet, la",5,34,-29,0,3,-3,0,..,..,..,
431093,"Pobla de Mafumet, la",47,36,11,0,2,-2,4,..,..,..,
431107,"Pobla de Massaluca, la",8,5,3,2,2,0,4,..,..,..,
431114,"Pobla de Montornès, la",175,74,101,3,7,-4,4,..,..,..,
251713,"Pobla de Segur, la",99,62,37,14,13,1,13,..,..,..,
431129,Poboleda,0,6,-6,0,1,-1,0,..,..,..,
081672,Polinyà,556,214,342,26,20,6,52,..,..,..,
431135,"Pont d'Armentera, el",11,24,-13,0,3,-3,0,..,..,..,
250306,"Pont de Bar, el",1,4,-3,0,0,0,1,..,..,..,
171352,Pont de Molins,11,23,-12,0,0,0,2,..,..,..,
251734,"Pont de Suert, el",53,45,8,20,15,5,0,..,..,..,
081825,"Pont de Vilomara i Rocafort, el",110,61,49,4,1,3,21,..,..,..,
431418,Pontils,0,8,-8,0,0,0,0,..,..,..,
081688,Pontons,36,24,12,1,1,0,15,..,..,..,
171365,Pontós,0,8,-8,0,0,0,0,..,..,..,
251728,Ponts,48,74,-26,8,8,0,0,..,..,..,
171371,Porqueres,134,102,32,8,6,2,5,..,..,..,
431140,Porrera,14,12,2,0,1,-1,0,..,..,..,
171404,"Port de la Selva, el",28,22,6,10,2,8,1,..,..,..,
171387,Portbou,19,29,-10,4,9,-5,10,..,..,..,
251749,"Portella, la",30,23,7,5,2,3,1,..,..,..,
431153,Pradell de la Teixeta,0,4,-4,0,0,0,0,..,..,..,
431166,Prades,33,20,13,5,4,1,5,..,..,..,
431172,Prat de Comte,12,4,8,0,1,-1,0,..,..,..,
081691,"Prat de Llobregat, el",874,1556,-682,312,368,-56,16,..,..,..,
431188,Pratdip,21,11,10,3,2,1,0,..,..,..,
081712,Prats de Lluçanès,36,70,-34,2,3,-1,0,..,..,..,
081705,"Prats de Rei, els",30,13,17,1,1,0,0,..,..,..,
251752,Prats i Sansor,16,14,2,1,1,0,0,..,..,..,
251765,Preixana,21,19,2,0,0,0,1,..,..,..,
251771,Preixens,14,19,-5,1,0,1,2,..,..,..,
082303,Premià de Dalt,478,395,83,30,37,-7,80,..,..,..,
081727,Premià de Mar,940,1138,-198,126,149,-23,345,..,..,..,
171390,"Preses, les",89,28,61,1,1,0,18,..,..,..,
251790,Prullans,8,4,4,0,1,-1,1,..,..,..,
171411,Puigcerdà,273,177,96,102,71,31,355,..,..,..,
081748,Puigdàlber,19,23,-4,0,0,0,0,..,..,..,
251804,Puiggròs,14,3,11,0,1,-1,0,..,..,..,
431191,Puigpelat,0,26,-26,0,0,0,0,..,..,..,
081751,Puig-reig,88,77,11,7,16,-9,16,..,..,..,
251811,Puigverd d'Agramunt,7,7,0,0,1,-1,2,..,..,..,
251826,Puigverd de Lleida,50,29,21,4,3,1,0,..,..,..,
081764,Pujalt,9,0,9,0,0,0,0,..,..,..,
081770,"Quar, la",3,2,1,0,0,0,0,..,..,..,
171426,Quart,103,60,43,6,4,2,8,..,..,..,
170433,Queralbs,2,8,-6,0,0,0,1,..,..,..,
431205,Querol,34,20,14,1,5,-4,0,..,..,..,
171432,Rabós,10,6,4,2,0,2,1,..,..,..,
081786,Rajadell,12,16,-4,6,0,6,0,..,..,..,
431212,Rasquera,0,11,-11,0,0,0,0,..,..,..,
171447,Regencós,6,11,-5,0,0,0,6,..,..,..,
081799,Rellinars,21,19,2,0,0,0,0,..,..,..,
431227,Renau,7,0,7,0,0,0,0,..,..,..,
431233,Reus,1618,1749,-131,570,419,151,45,..,..,..,
251832,Rialp,29,18,11,4,6,-2,0,..,..,..,
431248,"Riba, la",11,17,-6,0,0,0,0,..,..,..,
431251,Riba-roja d'Ebre,19,22,-3,0,1,-1,17,..,..,..,
259059,Ribera d'Ondara,10,24,-14,0,0,0,1,..,..,..,
251850,Ribera d'Urgellet,29,19,10,2,1,1,9,..,..,..,
171450,Ribes de Freser,40,62,-22,3,6,-3,10,..,..,..,
171463,Riells i Viabrea,261,95,166,12,6,6,7,..,..,..,
431264,"Riera de Gaià, la",79,35,44,5,5,0,5,..,..,..,
251863,Riner,4,6,-2,0,1,-1,0,..,..,..,
171479,Ripoll,228,240,-12,39,16,23,140,..,..,..,
081803,Ripollet,1242,877,365,121,137,-16,12,..,..,..,
259139,Riu de Cerdanya,3,3,0,1,0,1,0,..,..,..,
171485,Riudarenes,68,22,46,11,4,7,13,..,..,..,
171498,Riudaura,16,22,-6,1,1,0,0,..,..,..,
431270,Riudecanyes,23,10,13,2,1,1,14,..,..,..,
431286,Riudecols,13,24,-11,0,1,-1,13,..,..,..,
171501,Riudellots de la Selva,60,39,21,4,2,2,1,..,..,..,
431299,Riudoms,125,139,-14,37,15,22,45,..,..,..,
171518,Riumors,0,2,-2,0,2,-2,0,..,..,..,
081810,"Roca del Vallès, la",479,235,244,35,18,17,33,..,..,..,
431303,Rocafort de Queralt,2,3,-1,0,0,0,0,..,..,..,
431310,Roda de Berà,338,148,190,22,22,0,86,..,..,..,
081831,Roda de Ter,112,97,15,15,8,7,4,..,..,..,
431325,Rodonyà,25,12,13,0,0,0,6,..,..,..,
431331,Roquetes,233,187,46,20,26,-6,93,..,..,..,
171523,Roses,267,246,21,128,117,11,528,..,..,..,
251898,Rosselló,78,47,31,7,8,-1,30,..,..,..,
431346,"Rourell, el",40,3,37,0,0,0,0,..,..,..,
081846,Rubí,1846,1235,611,360,361,-1,27,..,..,..,
081859,Rubió,6,1,5,0,0,0,0,..,..,..,
171539,Rupià,3,3,0,0,0,0,1,..,..,..,
089019,Rupit i Pruit,0,6,-6,0,0,0,0,..,..,..,
081878,Sabadell,3254,3820,-566,661,763,-102,2044,..,..,..,
081884,Sagàs,3,4,-1,0,0,0,0,..,..,..,
251902,Salàs de Pallars,10,14,-4,0,0,0,7,..,..,..,
081901,Saldes,25,12,13,0,0,0,0,..,..,..,
171544,Sales de Llierca,9,0,9,0,0,0,0,..,..,..,
081918,Sallent,94,130,-36,12,21,-9,26,..,..,..,
431359,Salomó,4,4,0,0,0,0,0,..,..,..,
439057,Salou,753,556,197,472,204,268,660,..,..,..,
171557,Salt,868,925,-57,169,123,46,573,..,..,..,
251919,Sanaüja,8,13,-5,0,0,0,4,..,..,..,
081944,Sant Adrià de Besòs,1031,1147,-116,109,176,-67,262,..,..,..,
081957,Sant Agustí de Lluçanès,1,9,-8,0,0,0,0,..,..,..,
081960,Sant Andreu de la Barca,1042,722,320,135,177,-42,3,..,..,..,
081976,Sant Andreu de Llavaneres,574,244,330,34,32,2,134,..,..,..,
171576,Sant Andreu Salou,4,3,1,0,0,0,0,..,..,..,
171833,Sant Aniol de Finestres,30,10,20,0,1,-1,0,..,..,..,
081982,Sant Antoni de Vilamajor,279,143,136,18,18,0,1,..,..,..,
081995,Sant Bartomeu del Grau,43,81,-38,0,4,-4,0,..,..,..,
082009,Sant Boi de Llobregat,1515,2120,-605,344,376,-32,173,..,..,..,
082016,Sant Boi de Lluçanès,42,20,22,1,0,1,3,..,..,..,
431362,Sant Carles de la Ràpita,185,169,16,86,83,3,213,..,..,..,
082037,Sant Cebrià de Vallalta,183,98,85,4,6,-2,12,..,..,..,
082021,Sant Celoni,423,379,44,58,68,-10,77,..,..,..,
082042,Sant Climent de Llobregat,173,125,48,3,9,-6,1,..,..,..,
171582,Sant Climent Sescebes,11,17,-6,13,10,3,1,..,..,..,
082055,Sant Cugat del Vallès,2670,1272,1398,412,268,144,146,..,..,..,
082068,Sant Cugat Sesgarrigues,35,23,12,3,1,2,22,..,..,..,
251961,Sant Esteve de la Sarga,0,2,-2,0,0,0,0,..,..,..,
082074,Sant Esteve de Palautordera,107,57,50,8,7,1,16,..,..,..,
082080,Sant Esteve Sesrovires,359,162,197,37,39,-2,1,..,..,..,
171595,Sant Feliu de Buixalleu,50,39,11,0,1,-1,0,..,..,..,
082107,Sant Feliu de Codines,247,187,60,24,21,3,144,..,..,..,
171609,Sant Feliu de Guíxols,459,408,51,76,99,-23,25,..,..,..,
082114,Sant Feliu de Llobregat,1384,1122,262,215,198,17,450,..,..,..,
171616,Sant Feliu de Pallerols,35,11,24,1,0,1,0,..,..,..,
082129,Sant Feliu Sasserra,17,17,0,0,0,0,7,..,..,..,
171621,Sant Ferriol,12,8,4,0,1,-1,1,..,..,..,
082093,Sant Fost de Campsentelles,429,276,153,18,22,-4,30,..,..,..,
082135,Sant Fruitós de Bages,329,126,203,11,10,1,20,..,..,..,
171637,Sant Gregori,119,60,59,3,1,2,3,..,..,..,
251924,Sant Guim de Freixenet,23,23,0,3,7,-4,19,..,..,..,
251977,Sant Guim de la Plana,2,4,-2,0,0,0,1,..,..,..,
171642,Sant Hilari Sacalm,94,85,9,8,12,-4,134,..,..,..,
082153,Sant Hipòlit de Voltregà,81,91,-10,8,0,8,17,..,..,..,
081939,Sant Iscle de Vallalta,80,42,38,0,0,0,8,..,..,..,
439023,Sant Jaume d'Enveja,27,39,-12,11,7,4,15,..,..,..,
082166,Sant Jaume de Frontanyà,0,1,-1,0,0,0,0,..,..,..,
171655,Sant Jaume de Llierca,13,22,-9,0,1,-1,4,..,..,..,
431378,Sant Jaume dels Domenys,141,54,87,2,7,-5,7,..,..,..,
171674,Sant Joan de les Abadesses,88,88,0,13,5,8,39,..,..,..,
171680,Sant Joan de Mollet,0,0,0,0,0,0,0,..,..,..,
082188,Sant Joan de Vilatorrada,141,188,-47,11,22,-11,36,..,..,..,
082172,Sant Joan Despí,1459,1084,375,143,142,1,206,..,..,..,
171851,Sant Joan les Fonts,76,102,-26,3,9,-6,9,..,..,..,
171668,Sant Jordi Desvalls,31,18,13,1,0,1,0,..,..,..,
089030,Sant Julià de Cerdanyola,13,7,6,0,0,0,1,..,..,..,
171693,Sant Julià de Ramis,139,82,57,10,6,4,11,..,..,..,
082205,Sant Julià de Vilatorta,131,33,98,5,1,4,16,..,..,..,
179032,Sant Julià del Llor i Bonmatí,31,30,1,1,0,1,1,..,..,..,
082212,Sant Just Desvern,463,476,-13,69,46,23,1,..,..,..,
082227,Sant Llorenç d'Hortons,148,35,113,17,5,12,11,..,..,..,
171714,Sant Llorenç de la Muga,0,2,-2,0,0,0,0,..,..,..,
251930,Sant Llorenç de Morunys,20,24,-4,1,1,0,10,..,..,..,
082233,Sant Llorenç Savall,117,76,41,2,4,-2,22,..,..,..,
082251,Sant Martí d'Albars,1,2,-1,0,0,0,0,..,..,..,
082248,Sant Martí de Centelles,49,25,24,1,1,0,6,..,..,..,
171729,Sant Martí de Llémena,25,26,-1,0,1,-1,8,..,..,..,
259025,Sant Martí de Riucorb,19,3,16,1,0,1,0,..,..,..,
082264,Sant Martí de Tous,41,25,16,2,0,2,5,..,..,..,
082270,Sant Martí Sarroca,65,77,-12,3,3,0,30,..,..,..,
082286,Sant Martí Sesgueioles,7,4,3,0,0,0,0,..,..,..,
171735,Sant Martí Vell,0,0,0,0,0,0,0,..,..,..,
082299,Sant Mateu de Bages,31,7,24,1,0,1,0,..,..,..,
171740,Sant Miquel de Campmajor,4,3,1,0,0,0,0,..,..,..,
171753,Sant Miquel de Fluvià,0,9,-9,0,8,-8,0,..,..,..,
171766,Sant Mori,3,1,2,0,1,-1,1,..,..,..,
171772,Sant Pau de Segúries,16,12,4,0,0,0,0,..,..,..,
082310,Sant Pere de Ribes,1109,809,300,106,101,5,339,..,..,..,
082325,Sant Pere de Riudebitlles,60,44,16,4,5,-1,4,..,..,..,
082331,Sant Pere de Torelló,23,35,-12,1,8,-7,27,..,..,..,
082346,Sant Pere de Vilamajor,287,128,159,9,12,-3,13,..,..,..,
171788,Sant Pere Pescador,44,71,-27,8,9,-1,0,..,..,..,
081897,Sant Pere Sallavinera,1,2,-1,0,0,0,0,..,..,..,
082359,Sant Pol de Mar,248,146,102,21,16,5,74,..,..,..,
082362,Sant Quintí de Mediona,59,58,1,15,2,13,26,..,..,..,
082378,Sant Quirze de Besora,66,54,12,3,2,1,14,..,..,..,
082384,Sant Quirze del Vallès,776,367,409,59,58,1,69,..,..,..,
082397,Sant Quirze Safaja,52,38,14,5,1,4,9,..,..,..,
251945,Sant Ramon,9,16,-7,2,1,1,0,..,..,..,
082401,Sant Sadurní d'Anoia,263,158,105,83,31,52,63,..,..,..,
082418,Sant Sadurní d'Osormort,7,4,3,0,0,0,0,..,..,..,
080983,Sant Salvador de Guardiola,195,89,106,5,11,-6,32,..,..,..,
082628,Sant Vicenç de Castellet,151,163,-12,20,15,5,3,..,..,..,
082649,Sant Vicenç de Montalt,476,194,282,21,14,7,32,..,..,..,
082652,Sant Vicenç de Torelló,53,48,5,1,2,-1,15,..,..,..,
082634,Sant Vicenç dels Horts,750,651,99,97,122,-25,12,..,..,..,
431384,Santa Bàrbara,61,50,11,21,21,0,0,..,..,..,
082439,Santa Cecília de Voltregà,13,7,6,0,0,0,0,..,..,..,
082444,Santa Coloma de Cervelló,614,137,477,21,13,8,34,..,..,..,
171805,Santa Coloma de Farners,283,160,123,27,37,-10,3,..,..,..,
082457,Santa Coloma de Gramenet,1927,4387,-2460,430,593,-163,28,..,..,..,
431397,Santa Coloma de Queralt,79,40,39,10,9,1,0,..,..,..,
171812,Santa Cristina d'Aro,180,135,45,5,11,-6,72,..,..,..,
082460,Santa Eugènia de Berga,37,48,-11,0,1,-1,20,..,..,..,
082476,Santa Eulàlia de Riuprimer,19,13,6,3,1,2,1,..,..,..,
082482,Santa Eulàlia de Ronçana,353,181,172,11,10,1,19,..,..,..,
082495,Santa Fe del Penedès,23,9,14,1,2,-1,2,..,..,..,
171827,Santa Llogaia d'Àlguema,4,5,-1,0,2,-2,0,..,..,..,
082508,Santa Margarida de Montbui,190,276,-86,34,30,4,26,..,..,..,
082515,Santa Margarida i els Monjos,293,117,176,46,32,14,78,..,..,..,
082589,Santa Maria d'Oló,27,22,5,3,0,3,0,..,..,..,
082536,Santa Maria de Besora,9,14,-5,0,0,0,1,..,..,..,
082567,Santa Maria de Martorelles,44,32,12,2,2,0,5,..,..,..,
082554,Santa Maria de Merlès,2,7,-5,0,0,0,0,..,..,..,
082573,Santa Maria de Miralles,7,4,3,0,0,0,0,..,..,..,
082592,Santa Maria de Palautordera,350,205,145,14,20,-6,32,..,..,..,
431401,Santa Oliva,167,111,56,8,6,2,26,..,..,..,
171848,Santa Pau,64,46,18,0,0,0,2,..,..,..,
082606,Santa Perpètua de Mogoda,932,675,257,85,78,7,30,..,..,..,
082613,Santa Susanna,274,102,172,10,8,2,53,..,..,..,
081923,Santpedor,146,119,27,3,6,-3,7,..,..,..,
431423,Sarral,22,36,-14,3,5,-2,18,..,..,..,
171864,Sarrià de Ter,183,109,74,11,7,4,6,..,..,..,
252017,Sarroca de Bellera,1,3,-2,0,0,0,0,..,..,..,
252000,Sarroca de Lleida,2,3,-1,0,0,0,0,..,..,..,
171870,"Saus, Camallera i Llampaies",29,8,21,2,1,1,10,..,..,..,
431439,Savallà del Comtat,0,6,-6,0,0,0,0,..,..,..,
431444,"Secuita, la",41,38,3,2,1,1,9,..,..,..,
171886,"Selva de Mar, la",11,3,8,4,1,3,1,..,..,..,
431457,"Selva del Camp, la",144,81,63,22,5,17,1,..,..,..,
431460,Senan,4,1,3,0,0,0,0,..,..,..,
430445,"Sénia, la",63,69,-6,87,100,-13,279,..,..,..,
252022,Senterada,0,3,-3,2,0,2,0,..,..,..,
250352,"Sentiu de Sió, la",12,4,8,1,1,0,1,..,..,..,
082671,Sentmenat,289,157,132,12,21,-9,19,..,..,..,
171903,Serinyà,32,24,8,2,2,0,12,..,..,..,
252043,Seròs,3,10,-7,3,6,-3,12,..,..,..,
171910,Serra de Daró,0,3,-3,0,2,-2,6,..,..,..,
171925,Setcases,14,4,10,0,0,0,1,..,..,..,
252038,"Seu d'Urgell, la",256,209,47,162,111,51,32,..,..,..,
082690,Seva,143,67,76,11,0,11,13,..,..,..,
252056,Sidamon,15,23,-8,15,13,2,0,..,..,..,
171931,Sils,222,97,125,11,8,3,22,..,..,..,
082704,Sitges,881,713,168,137,121,16,31,..,..,..,
170524,Siurana,20,1,19,1,0,1,0,..,..,..,
082711,Sobremunt,2,2,0,0,0,0,1,..,..,..,
252069,"Soleràs, el",2,8,-6,1,0,1,16,..,..,..,
431476,Solivella,6,10,-4,0,0,0,0,..,..,..,
252075,Solsona,158,118,40,28,29,-1,130,..,..,..,
082726,Sora,8,7,1,0,0,0,5,..,..,..,
252081,Soriguera,20,10,10,0,0,0,0,..,..,..,
252094,Sort,87,55,32,7,11,-4,39,..,..,..,
252108,Soses,15,24,-9,12,5,7,26,..,..,..,
082732,Subirats,119,76,43,3,3,0,16,..,..,..,
252115,Sudanell,15,11,4,2,3,-1,0,..,..,..,
252120,Sunyer,2,5,-3,0,0,0,0,..,..,..,
082747,Súria,75,92,-17,7,4,3,23,..,..,..,
171946,Susqueda,2,2,0,2,0,2,1,..,..,..,
082763,Tagamanent,8,8,0,0,0,0,1,..,..,..,
082779,Talamanca,8,5,3,0,0,0,0,..,..,..,
252154,Talarn,12,12,0,3,8,-5,6,..,..,..,
252167,Talavera,8,10,-2,2,0,2,0,..,..,..,
171959,"Tallada d'Empordà, la",6,5,1,0,1,-1,3,..,..,..,
082785,Taradell,151,99,52,12,5,7,73,..,..,..,
431482,Tarragona,1624,1783,-159,859,498,361,56,..,..,..,
252173,Tàrrega,338,284,54,88,59,29,321,..,..,..,
252189,Tarrés,15,0,15,0,0,0,0,..,..,..,
252192,Tarroja de Segarra,1,4,-3,0,0,0,0,..,..,..,
082750,Tavèrnoles,9,5,4,2,0,2,0,..,..,..,
082802,Tavertet,6,9,-3,0,0,0,1,..,..,..,
082819,Teià,257,164,93,6,17,-11,29,..,..,..,
252206,Térmens,7,19,-12,0,5,-5,5,..,..,..,
171962,Terrades,0,4,-4,0,0,0,0,..,..,..,
082798,Terrassa,3301,2560,741,676,628,48,612,..,..,..,
082824,Tiana,311,155,156,18,20,-2,26,..,..,..,
252213,Tírvia,7,7,0,0,1,-1,1,..,..,..,
252228,Tiurana,0,0,0,0,0,0,0,..,..,..,
431495,Tivenys,8,10,-2,0,0,0,5,..,..,..,
431508,Tivissa,21,26,-5,2,4,-2,15,..,..,..,
082830,Tona,236,109,127,12,17,-5,56,..,..,..,
252234,Torà,25,37,-12,4,2,2,55,..,..,..,
082845,Tordera,451,350,101,26,34,-8,1,..,..,..,
082858,Torelló,232,241,-9,35,35,0,168,..,..,..,
252249,"Torms, els",0,5,-5,0,0,0,0,..,..,..,
252252,Tornabous,19,30,-11,0,2,-2,18,..,..,..,
252271,"Torre de Cabdella, la",21,13,8,0,0,0,1,..,..,..,
082861,"Torre de Claramunt, la",174,126,48,2,1,1,5,..,..,..,
431515,"Torre de Fontaubella, la",10,4,6,0,4,-4,0,..,..,..,
431520,"Torre de l'Espanyol, la",14,17,-3,2,0,2,1,..,..,..,
