Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
430770,Mas de Barberans,7,30,-23,3,3,0,6,0,6,-17,
171002,Masarac,15,5,10,0,1,-1,1,0,1,10,
430786,Masdenverge,23,38,-15,7,5,2,25,1,24,11,
081167,"Masies de Roda, les",45,19,26,0,4,-4,4,0,4,26,
081173,"Masies de Voltregà, les",130,107,23,8,15,-7,27,1,26,42,
430799,Masllorenç,50,19,31,3,5,-2,11,0,11,40,
081189,"Masnou, el",965,955,10,120,128,-8,250,32,218,220,
430803,"Masó, la",6,8,-2,1,0,1,0,0,0,-1,
430810,Maspujols,26,20,6,4,1,3,0,0,0,9,
081192,Masquefa,599,351,248,42,49,-7,46,8,38,279,
430825,"Masroig, el",6,15,-9,7,1,6,17,0,17,14,
251312,Massalcoreig,8,10,-2,14,18,-4,20,1,19,13,
171019,Massanes,69,37,32,4,4,0,5,0,5,37,
251327,Massoteres,32,22,10,3,0,3,3,0,3,16,
081206,Matadepera,453,310,143,14,23,-9,28,13,15,149,
081213,Mataró,3276,3466,-190,766,1268,-502,2336,155,2181,1489,
081228,Mediona,228,116,112,11,20,-9,30,2,28,131,
251348,Menàrguens,27,23,4,9,7,2,10,2,8,14,
170998,Meranges,1,8,-7,1,1,0,0,0,0,-7,
171058,Mieres,7,22,-15,0,1,-1,1,0,1,-15,
430831,"Milà, el",1,1,0,0,0,0,1,0,1,1,
251351,Miralcamp,55,46,9,8,4,4,11,0,11,24,
430846,Miravet,17,36,-19,6,0,6,12,0,12,-1,
081385,Moià,345,195,150,23,31,-8,80,3,77,219,
430859,"Molar, el",22,12,10,0,2,-2,8,0,8,16,
081234,Molins de Rei,954,850,104,118,119,-1,218,63,155,258,
251370,Mollerussa,678,488,190,148,150,-2,444,28,416,604,
171061,Mollet de Peralada,6,9,-3,2,0,2,0,0,0,-1,
081249,Mollet del Vallès,1871,2488,-617,418,581,-163,996,145,851,71,
171077,Molló,15,23,-8,0,0,0,1,0,1,-7,
251364,"Molsosa, la",0,4,-4,0,0,0,0,0,0,-4,
081287,Monistrol de Calders,43,21,22,0,0,0,4,0,4,26,
081271,Monistrol de Montserrat,200,156,44,10,16,-6,38,6,32,70,
171096,Montagut i Oix,50,37,13,5,6,-1,14,2,12,24,
430862,Montblanc,195,192,3,43,43,0,75,1,74,77,
430884,Montbrió del Camp,157,107,50,20,8,12,32,0,32,94,
081252,Montcada i Reixac,1571,1576,-5,171,209,-38,488,274,214,171,
081304,Montclar,2,3,-1,0,0,0,0,0,0,-1,
251399,Montellà i Martinet,44,23,21,5,4,1,8,0,8,30,
081311,Montesquiu,68,56,12,3,3,0,3,0,3,15,
251403,Montferrer i Castellbò,79,31,48,8,9,-1,41,5,36,83,
430897,Montferri,36,11,25,3,0,3,2,1,1,29,
251386,Montgai,15,19,-4,0,3,-3,2,1,1,-6,
081265,Montgat,708,512,196,66,50,16,64,14,50,262,
081326,Montmajor,17,16,1,2,0,2,4,0,4,7,
081332,Montmaneu,12,16,-4,3,3,0,1,0,1,-3,
430901,"Montmell, el",196,76,120,3,23,-20,8,1,7,107,
081350,Montmeló,346,318,28,44,58,-14,77,24,53,67,
251425,Montoliu de Lleida,20,19,1,0,8,-8,7,0,7,0,
251410,Montoliu de Segarra,10,13,-3,0,0,0,1,0,1,-2,
251431,Montornès de Segarra,3,3,0,1,0,1,0,0,0,1,
081363,Montornès del Vallès,700,688,12,98,134,-36,278,66,212,188,
430918,Mont-ral,3,7,-4,0,0,0,2,0,2,-2,
171100,Mont-ras,88,95,-7,2,7,-5,25,1,24,12,
430923,Mont-roig del Camp,654,444,210,163,84,79,480,22,458,747,
081379,Montseny,10,19,-9,0,0,0,1,0,1,-8,
430939,Móra d'Ebre,156,125,31,32,33,-1,87,5,82,112,
430944,Móra la Nova,87,161,-74,9,24,-15,41,3,38,-51,
430957,"Morell, el",174,117,57,24,21,3,39,0,39,99,
430960,"Morera de Montsant, la",7,15,-8,3,1,2,4,0,4,-2,
081290,Muntanyola,54,23,31,1,0,1,1,1,0,32,
081398,Mura,19,4,15,0,0,0,0,0,0,15,
251459,Nalec,14,4,10,0,0,0,0,0,0,10,
250254,Naut Aran,49,75,-26,37,39,-2,30,2,28,0,
081402,Navarcles,235,165,70,18,17,1,30,9,21,92,
081419,Navàs,195,147,48,12,19,-7,52,2,50,91,
171117,Navata,81,21,60,4,0,4,37,0,37,101,
251462,Navès,3,9,-6,0,0,0,1,0,1,-5,
081424,"Nou de Berguedà, la",4,3,1,0,0,0,0,0,0,1,
430976,"Nou de Gaià, la",33,32,1,2,7,-5,7,0,7,3,
430982,Nulles,15,15,0,0,0,0,3,0,3,3,
251484,Odèn,11,2,9,0,0,0,3,0,3,12,
081430,Òdena,281,138,143,11,13,-2,13,0,13,154,
171122,Ogassa,12,7,5,4,0,4,0,0,0,9,
081458,Olèrdola,289,141,148,17,1,16,39,1,38,202,
081461,Olesa de Bonesvalls,164,64,100,6,5,1,20,2,18,119,
081477,Olesa de Montserrat,1148,951,197,122,172,-50,272,30,242,389,
251497,Oliana,57,75,-18,15,11,4,58,1,57,43,
251500,Oliola,4,26,-22,0,0,0,0,0,0,-22,
251517,Olius,70,9,61,0,2,-2,1,0,1,60,
081483,Olivella,384,182,202,16,22,-6,51,3,48,244,
081496,Olost,27,38,-11,0,2,-2,1,0,1,-12,
171143,Olot,944,916,28,211,206,5,846,70,776,809,
251522,"Oluges, les",2,5,-3,0,0,0,0,0,0,-3,
081445,Olvan,51,20,31,0,5,-5,6,0,6,32,
251538,"Omellons, els",5,16,-11,1,0,1,1,0,1,-9,
251543,"Omells de na Gaia, els",3,7,-4,0,0,0,6,0,6,2,
171156,Ordis,13,14,-1,0,0,0,2,0,2,1,
251556,Organyà,29,28,1,4,15,-11,25,4,21,11,
081509,Orís,26,19,7,0,0,0,1,0,1,8,
081516,Oristà,18,24,-6,0,0,0,2,0,2,-4,
081521,Orpí,9,12,-3,0,0,0,4,0,4,1,
081537,Òrrius,0,16,-16,0,2,-2,0,0,0,-18,
251569,Os de Balaguer,50,21,29,4,3,1,6,1,5,35,
171169,Osor,0,15,-15,0,1,-1,0,0,0,-16,
251575,Ossó de Sió,0,9,-9,0,0,0,0,0,0,-9,
081542,Pacs del Penedès,62,36,26,1,0,1,7,0,7,34,
081555,Palafolls,679,308,371,35,48,-13,89,33,56,414,
171175,Palafrugell,694,644,50,117,156,-39,656,36,620,631,
171181,Palamós,642,712,-70,128,109,19,330,17,313,262,
251581,"Palau d'Anglesola, el",77,51,26,12,7,5,22,1,21,52,
171194,Palau de Santa Eulàlia,4,0,4,0,0,0,0,0,0,4,
171215,Palau-sator,7,18,-11,2,1,1,6,1,5,-5,
171208,Palau-saverdera,79,61,18,6,5,1,33,10,23,42,
081568,Palau-solità i Plegamans,759,580,179,55,59,-4,150,15,135,310,
431009,"Pallaresos, els",270,137,133,7,14,-7,9,1,8,134,
081574,Pallejà,635,478,157,51,89,-38,89,2,87,206,
430995,"Palma d'Ebre, la",3,2,1,0,0,0,0,0,0,1,
089058,"Palma de Cervelló, la",195,181,14,8,19,-11,53,5,48,51,
171236,Palol de Revardit,16,16,0,0,2,-2,2,0,2,0,
171241,Pals,111,111,0,12,9,3,61,7,54,57,
081580,"Papiol, el",155,135,20,23,35,-12,27,4,23,31,
171254,Pardines,1,15,-14,0,0,0,0,0,0,-14,
081593,Parets del Vallès,823,789,34,82,106,-24,210,27,183,193,
171267,Parlavà,21,12,9,1,2,-1,3,0,3,11,
431016,Passanant i Belltall,2,21,-19,0,0,0,2,0,2,-17,
171289,Pau,24,31,-7,1,1,0,31,0,31,24,
431021,Paüls,6,9,-3,1,1,0,2,0,2,-1,
171292,Pedret i Marzà,9,14,-5,0,4,-4,4,0,4,-5,
251641,Penelles,11,20,-9,4,2,2,6,0,6,-1,
171306,"Pera, la",20,14,6,1,1,0,3,1,2,8,
081607,Perafita,17,17,0,0,0,0,2,0,2,2,
431037,Perafort,128,37,91,3,4,-1,13,0,13,103,
171328,Peralada,92,55,37,15,6,9,32,3,29,75,
251654,Peramola,21,20,1,2,4,-2,7,0,7,6,
431042,"Perelló, el",52,65,-13,4,10,-6,227,7,220,201,
081614,Piera,1192,554,638,66,100,-34,60,1,59,663,
431055,"Piles, les",13,4,9,0,3,-3,0,1,-1,5,
081635,Pineda de Mar,1730,1375,355,173,309,-136,584,33,551,770,
431068,"Pinell de Brai, el",19,23,-4,2,1,1,23,0,23,20,
251667,Pinell de Solsonès,7,6,1,0,0,0,0,0,0,1,
251673,Pinós,17,13,4,2,0,2,3,0,3,9,
431074,Pira,15,16,-1,1,0,1,1,0,1,1,
431080,"Pla de Santa Maria, el",167,77,90,13,13,0,12,0,12,102,
081640,"Pla del Penedès, el",40,20,20,4,7,-3,13,0,13,30,
171334,"Planes d'Hostoles, les",57,47,10,5,2,3,21,1,20,33,
171349,Planoles,13,36,-23,1,2,-1,1,0,1,-23,
259118,"Plans de Sió, els",9,17,-8,0,0,0,0,0,0,-8,
251689,"Poal, el",12,9,3,1,7,-6,4,0,4,1,
251692,"Pobla de Cérvoles, la",7,9,-2,0,1,-1,1,0,1,-2,
081653,"Pobla de Claramunt, la",135,125,10,14,20,-6,31,1,30,34,
081666,"Pobla de Lillet, la",48,42,6,2,2,0,2,0,2,8,
431093,"Pobla de Mafumet, la",121,59,62,8,7,1,5,1,4,67,
431107,"Pobla de Massaluca, la",7,12,-5,4,6,-2,6,0,6,-1,
431114,"Pobla de Montornès, la",302,148,154,17,23,-6,47,1,46,194,
251713,"Pobla de Segur, la",99,90,9,19,20,-1,65,3,62,70,
431129,Poboleda,25,26,-1,2,4,-2,11,0,11,8,
081672,Polinyà,544,328,216,19,75,-56,52,2,50,210,
431135,"Pont d'Armentera, el",21,24,-3,2,11,-9,5,0,5,-7,
250306,"Pont de Bar, el",28,9,19,0,0,0,1,1,0,19,
171352,Pont de Molins,20,17,3,0,0,0,5,0,5,8,
251734,"Pont de Suert, el",77,86,-9,27,28,-1,39,2,37,27,
081825,"Pont de Vilomara i Rocafort, el",289,162,127,8,14,-6,35,4,31,152,
431418,Pontils,17,17,0,0,0,0,0,0,0,0,
081688,Pontons,60,51,9,4,4,0,14,0,14,23,
171365,Pontós,0,10,-10,0,1,-1,3,0,3,-8,
251728,Ponts,99,87,12,21,33,-12,38,0,38,38,
171371,Porqueres,255,159,96,3,6,-3,14,4,10,103,
431140,Porrera,13,17,-4,0,1,-1,3,0,3,-2,
171404,"Port de la Selva, el",36,51,-15,9,12,-3,29,4,25,7,
171387,Portbou,23,40,-17,6,10,-4,38,15,23,2,
251749,"Portella, la",33,80,-47,13,37,-24,54,27,27,-44,
431153,Pradell de la Teixeta,0,8,-8,0,4,-4,0,0,0,-12,
431166,Prades,39,39,0,3,2,1,11,0,11,12,
431172,Prat de Comte,3,2,1,2,0,2,4,0,4,7,
081691,"Prat de Llobregat, el",1372,2000,-628,351,577,-226,701,147,554,-300,
431188,Pratdip,47,33,14,3,3,0,23,0,23,37,
081712,Prats de Lluçanès,110,72,38,5,2,3,20,1,19,60,
081705,"Prats de Rei, els",28,23,5,1,2,-1,1,0,1,5,
251752,Prats i Sansor,12,13,-1,3,2,1,3,1,2,2,
251765,Preixana,15,12,3,0,2,-2,0,0,0,1,
251771,Preixens,31,24,7,5,1,4,5,0,5,16,
082303,Premià de Dalt,504,534,-30,40,55,-15,120,47,73,28,
081727,Premià de Mar,1218,1506,-288,145,245,-100,424,61,363,-25,
171390,"Preses, les",70,54,16,2,0,2,11,1,10,28,
251790,Prullans,8,16,-8,0,1,-1,3,2,1,-8,
171411,Puigcerdà,281,350,-69,112,136,-24,257,22,235,142,
081748,Puigdàlber,17,24,-7,0,0,0,0,1,-1,-8,
251804,Puiggròs,8,11,-3,0,0,0,0,0,0,-3,
431191,Puigpelat,63,45,18,4,1,3,9,1,8,29,
081751,Puig-reig,171,155,16,10,11,-1,34,6,28,43,
251811,Puigverd d'Agramunt,12,25,-13,0,1,-1,17,0,17,3,
251826,Puigverd de Lleida,92,44,48,12,8,4,2,0,2,54,
081764,Pujalt,6,5,1,0,0,0,2,0,2,3,
081770,"Quar, la",0,7,-7,0,0,0,0,0,0,-7,
171426,Quart,85,91,-6,8,4,4,10,5,5,3,
170433,Queralbs,4,8,-4,0,0,0,0,0,0,-4,
431205,Querol,71,40,31,2,0,2,10,0,10,43,
171432,Rabós,13,3,10,1,1,0,3,0,3,13,
081786,Rajadell,42,26,16,5,1,4,0,4,-4,16,
431212,Rasquera,12,18,-6,4,3,1,33,12,21,16,
171447,Regencós,9,12,-3,1,0,1,4,1,3,1,
081799,Rellinars,103,61,42,0,2,-2,3,1,2,42,
431227,Renau,6,3,3,1,0,1,0,0,0,4,
431233,Reus,3272,3077,195,1017,761,256,2917,103,2814,3265,
251832,Rialp,55,42,13,7,14,-7,14,0,14,20,
431248,"Riba, la",32,30,2,2,7,-5,16,0,16,13,
431251,Riba-roja d'Ebre,29,62,-33,8,8,0,28,0,28,-5,
259059,Ribera d'Ondara,16,25,-9,1,2,-1,5,0,5,-5,
251850,Ribera d'Urgellet,70,66,4,13,11,2,50,7,43,49,
171450,Ribes de Freser,69,79,-10,2,7,-5,19,2,17,2,
171463,Riells i Viabrea,370,198,172,17,18,-1,20,0,20,191,
431264,"Riera de Gaià, la",88,62,26,16,4,12,5,1,4,42,
251863,Riner,6,13,-7,1,0,1,0,0,0,-6,
171479,Ripoll,351,331,20,52,40,12,122,19,103,135,
081803,Ripollet,1619,1571,48,203,346,-143,553,59,494,399,
259139,Riu de Cerdanya,0,8,-8,0,0,0,0,0,0,-8,
171485,Riudarenes,165,105,60,5,10,-5,24,0,24,79,
171498,Riudaura,11,19,-8,0,1,-1,6,0,6,-3,
431270,Riudecanyes,61,26,35,1,3,-2,14,4,10,43,
431286,Riudecols,54,32,22,14,9,5,29,0,29,56,
171501,Riudellots de la Selva,113,62,51,6,1,5,26,0,26,82,
431299,Riudoms,335,236,99,25,14,11,76,8,68,178,
171518,Riumors,5,5,0,0,0,0,2,1,1,1,
081810,"Roca del Vallès, la",742,429,313,61,39,22,54,2,52,387,
431303,Rocafort de Queralt,9,9,0,0,0,0,6,1,5,5,
431310,Roda de Berà,410,252,158,47,39,8,96,7,89,255,
081831,Roda de Ter,236,195,41,17,17,0,40,9,31,72,
431325,Rodonyà,35,28,7,2,0,2,7,0,7,16,
431331,Roquetes,382,282,100,52,67,-15,131,2,129,214,
171523,Roses,733,448,285,207,155,52,881,16,865,1202,
251898,Rosselló,211,75,136,26,25,1,52,4,48,185,
431346,"Rourell, el",49,14,35,0,1,-1,2,0,2,36,
081846,Rubí,2705,2346,359,420,626,-206,941,61,880,1033,
081859,Rubió,18,9,9,0,0,0,1,0,1,10,
171539,Rupià,13,5,8,0,2,-2,8,0,8,14,
089019,Rupit i Pruit,13,18,-5,0,1,-1,6,1,5,-1,
081878,Sabadell,5750,5423,327,1268,1459,-191,3345,473,2872,3008,
081884,Sagàs,10,9,1,0,1,-1,0,0,0,0,
251902,Salàs de Pallars,22,27,-5,1,2,-1,8,0,8,2,
081901,Saldes,12,28,-16,0,1,-1,3,0,3,-14,
171544,Sales de Llierca,10,1,9,0,0,0,1,0,1,10,
081918,Sallent,236,174,62,15,28,-13,35,12,23,72,
431359,Salomó,16,13,3,2,1,1,5,2,3,7,
439057,Salou,1422,1284,138,599,487,112,1590,38,1552,1802,
171557,Salt,1478,1934,-456,288,289,-1,1167,222,945,488,
251919,Sanaüja,7,27,-20,0,0,0,3,0,3,-17,
081944,Sant Adrià de Besòs,1477,1663,-186,158,304,-146,288,7,281,-51,
081957,Sant Agustí de Lluçanès,2,5,-3,0,0,0,0,0,0,-3,
081960,Sant Andreu de la Barca,1297,1324,-27,145,283,-138,312,57,255,90,
081976,Sant Andreu de Llavaneres,453,461,-8,40,35,5,96,13,83,80,
171576,Sant Andreu Salou,3,3,0,0,0,0,0,0,0,0,
171833,Sant Aniol de Finestres,16,16,0,0,1,-1,4,0,4,3,
081982,Sant Antoni de Vilamajor,419,234,185,19,24,-5,50,1,49,229,
081995,Sant Bartomeu del Grau,36,60,-24,3,8,-5,4,7,-3,-32,
082009,Sant Boi de Llobregat,2510,3138,-628,436,655,-219,838,75,763,-84,
082016,Sant Boi de Lluçanès,30,19,11,3,1,2,2,0,2,15,
431362,Sant Carles de la Ràpita,420,289,131,177,185,-8,397,34,363,486,
082037,Sant Cebrià de Vallalta,418,163,255,15,13,2,21,3,18,275,
082021,Sant Celoni,852,617,235,84,111,-27,225,22,203,411,
082042,Sant Climent de Llobregat,177,156,21,9,16,-7,8,0,8,22,
171582,Sant Climent Sescebes,36,31,5,6,14,-8,8,0,8,5,
082055,Sant Cugat del Vallès,3033,2545,488,525,452,73,1228,227,1001,1562,
082068,Sant Cugat Sesgarrigues,67,40,27,5,2,3,6,0,6,36,
251961,Sant Esteve de la Sarga,8,3,5,0,0,0,3,0,3,8,
082074,Sant Esteve de Palautordera,197,111,86,9,11,-2,41,16,25,109,
082080,Sant Esteve Sesrovires,440,258,182,53,35,18,51,6,45,245,
171595,Sant Feliu de Buixalleu,22,29,-7,0,1,-1,0,0,0,-8,
082107,Sant Feliu de Codines,319,296,23,22,30,-8,112,4,108,123,
171609,Sant Feliu de Guíxols,756,664,92,160,138,22,473,69,404,518,
082114,Sant Feliu de Llobregat,1355,1706,-351,236,331,-95,484,49,435,-11,
171616,Sant Feliu de Pallerols,73,40,33,3,3,0,20,2,18,51,
082129,Sant Feliu Sasserra,7,29,-22,0,1,-1,5,0,5,-18,
171621,Sant Ferriol,3,13,-10,1,0,1,2,0,2,-7,
082093,Sant Fost de Campsentelles,466,328,138,24,32,-8,28,3,25,155,
082135,Sant Fruitós de Bages,582,292,290,35,30,5,60,7,53,348,
171637,Sant Gregori,153,88,65,9,15,-6,15,4,11,70,
251924,Sant Guim de Freixenet,36,53,-17,2,8,-6,34,1,33,10,
251977,Sant Guim de la Plana,9,15,-6,2,0,2,2,2,0,-4,
171642,Sant Hilari Sacalm,115,107,8,17,20,-3,97,16,81,86,
082153,Sant Hipòlit de Voltregà,196,135,61,5,8,-3,26,0,26,84,
081939,Sant Iscle de Vallalta,108,59,49,1,3,-2,0,1,-1,46,
439023,Sant Jaume d'Enveja,52,71,-19,12,7,5,27,1,26,12,
082166,Sant Jaume de Frontanyà,5,3,2,0,0,0,1,0,1,3,
171655,Sant Jaume de Llierca,52,28,24,3,0,3,14,0,14,41,
431378,Sant Jaume dels Domenys,192,81,111,4,5,-1,19,0,19,129,
171674,Sant Joan de les Abadesses,99,120,-21,3,21,-18,35,2,33,-6,
171680,Sant Joan de Mollet,24,19,5,1,0,1,3,0,3,9,
082188,Sant Joan de Vilatorrada,364,377,-13,13,29,-16,101,5,96,67,
082172,Sant Joan Despí,1280,1511,-231,149,234,-85,282,50,232,-84,
171851,Sant Joan les Fonts,121,102,19,5,2,3,25,3,22,44,
171668,Sant Jordi Desvalls,25,28,-3,0,1,-1,11,0,11,7,
089030,Sant Julià de Cerdanyola,13,12,1,0,0,0,0,0,0,1,
171693,Sant Julià de Ramis,243,119,124,8,15,-7,20,1,19,136,
082205,Sant Julià de Vilatorta,123,71,52,7,3,4,11,0,11,67,
179032,Sant Julià del Llor i Bonmatí,90,42,48,2,8,-6,25,1,24,66,
082212,Sant Just Desvern,544,705,-161,61,76,-15,181,15,166,-10,
082227,Sant Llorenç d'Hortons,171,96,75,9,10,-1,18,1,17,91,
171714,Sant Llorenç de la Muga,5,12,-7,2,0,2,4,2,2,-3,
251930,Sant Llorenç de Morunys,29,42,-13,1,3,-2,18,0,18,3,
082233,Sant Llorenç Savall,138,93,45,9,10,-1,17,0,17,61,
082251,Sant Martí d'Albars,2,3,-1,0,0,0,0,0,0,-1,
082248,Sant Martí de Centelles,78,74,4,5,6,-1,16,2,14,17,
171729,Sant Martí de Llémena,11,20,-9,2,1,1,4,0,4,-4,
259025,Sant Martí de Riucorb,22,19,3,0,2,-2,4,1,3,4,
082264,Sant Martí de Tous,43,30,13,2,3,-1,1,0,1,13,
082270,Sant Martí Sarroca,205,96,109,18,20,-2,43,27,16,123,
082286,Sant Martí Sesgueioles,31,14,17,3,0,3,3,0,3,23,
171735,Sant Martí Vell,17,10,7,5,0,5,7,0,7,19,
082299,Sant Mateu de Bages,16,21,-5,2,1,1,1,0,1,-3,
171740,Sant Miquel de Campmajor,14,19,-5,2,0,2,6,0,6,3,
171753,Sant Miquel de Fluvià,30,26,4,3,9,-6,9,0,9,7,
171766,Sant Mori,3,6,-3,1,1,0,2,0,2,-1,
171772,Sant Pau de Segúries,26,27,-1,0,2,-2,4,0,4,1,
082310,Sant Pere de Ribes,1705,1272,433,168,199,-31,571,58,513,915,
082325,Sant Pere de Riudebitlles,118,86,32,2,6,-4,32,1,31,59,
082331,Sant Pere de Torelló,78,74,4,5,12,-7,26,5,21,18,
082346,Sant Pere de Vilamajor,325,221,104,13,17,-4,14,6,8,108,
171788,Sant Pere Pescador,119,84,35,15,13,2,96,32,64,101,
081897,Sant Pere Sallavinera,9,1,8,0,0,0,1,1,0,8,
082359,Sant Pol de Mar,303,247,56,30,30,0,127,4,123,179,
082362,Sant Quintí de Mediona,110,111,-1,15,16,-1,51,13,38,36,
082378,Sant Quirze de Besora,99,50,49,5,1,4,18,0,18,71,
082384,Sant Quirze del Vallès,947,607,340,71,89,-18,111,29,82,404,
082397,Sant Quirze Safaja,65,42,23,2,2,0,10,0,10,33,
251945,Sant Ramon,20,17,3,1,0,1,5,1,4,8,
082401,Sant Sadurní d'Anoia,535,431,104,56,57,-1,136,2,134,237,
082418,Sant Sadurní d'Osormort,9,2,7,0,0,0,0,0,0,7,
080983,Sant Salvador de Guardiola,253,169,84,12,24,-12,28,0,28,100,
082628,Sant Vicenç de Castellet,493,311,182,32,43,-11,79,29,50,221,
082649,Sant Vicenç de Montalt,468,273,195,9,34,-25,46,4,42,212,
082652,Sant Vicenç de Torelló,70,92,-22,1,2,-1,12,1,11,-12,
082634,Sant Vicenç dels Horts,1165,1105,60,155,188,-33,180,17,163,190,
431384,Santa Bàrbara,118,89,29,48,32,16,69,2,67,112,
082439,Santa Cecília de Voltregà,4,11,-7,0,0,0,0,1,-1,-8,
082444,Santa Coloma de Cervelló,573,338,235,22,51,-29,47,1,46,252,
171805,Santa Coloma de Farners,376,356,20,39,68,-29,297,9,288,279,
082457,Santa Coloma de Gramenet,5303,7280,-1977,863,1487,-624,3162,263,2899,298,
431397,Santa Coloma de Queralt,90,105,-15,10,14,-4,57,0,57,38,
171812,Santa Cristina d'Aro,330,235,95,29,15,14,109,9,100,209,
082460,Santa Eugènia de Berga,80,80,0,9,4,5,125,3,122,127,
082476,Santa Eulàlia de Riuprimer,58,23,35,1,0,1,4,1,3,39,
082482,Santa Eulàlia de Ronçana,543,340,203,20,16,4,45,0,45,252,
082495,Santa Fe del Penedès,28,19,9,0,3,-3,3,0,3,9,
171827,Santa Llogaia d'Àlguema,22,17,5,1,5,-4,1,0,1,2,
082508,Santa Margarida de Montbui,546,460,86,57,69,-12,124,7,117,191,
082515,Santa Margarida i els Monjos,402,287,115,52,56,-4,132,16,116,227,
082589,Santa Maria d'Oló,62,42,20,2,2,0,9,0,9,29,
082536,Santa Maria de Besora,7,6,1,0,3,-3,0,0,0,-2,
082567,Santa Maria de Martorelles,62,45,17,2,3,-1,7,2,5,21,
082554,Santa Maria de Merlès,9,14,-5,0,0,0,1,0,1,-4,
082573,Santa Maria de Miralles,17,8,9,0,0,0,0,0,0,9,
082592,Santa Maria de Palautordera,562,373,189,36,67,-31,137,16,121,279,
431401,Santa Oliva,322,160,162,13,28,-15,64,0,64,211,
171848,Santa Pau,77,51,26,1,0,1,7,1,6,33,
082606,Santa Perpètua de Mogoda,1149,1111,38,103,224,-121,230,46,184,101,
082613,Santa Susanna,276,217,59,10,32,-22,49,19,30,67,
081923,Santpedor,345,165,180,10,15,-5,46,8,38,213,
431423,Sarral,89,41,48,4,10,-6,37,2,35,77,
171864,Sarrià de Ter,204,233,-29,22,22,0,49,18,31,2,
252017,Sarroca de Bellera,6,6,0,0,0,0,0,0,0,0,
252000,Sarroca de Lleida,9,10,-1,3,2,1,7,0,7,7,
171870,"Saus, Camallera i Llampaies",42,43,-1,4,1,3,12,0,12,14,
431439,Savallà del Comtat,2,2,0,0,0,0,0,0,0,0,
431444,"Secuita, la",76,53,23,4,3,1,11,0,11,35,
171886,"Selva de Mar, la",9,8,1,1,0,1,5,0,5,7,
431457,"Selva del Camp, la",212,149,63,28,16,12,57,4,53,128,
431460,Senan,6,0,6,0,1,-1,0,0,0,5,
430445,"Sénia, la",76,101,-25,81,116,-35,263,73,190,130,
252022,Senterada,7,3,4,2,2,0,0,0,0,4,
250352,"Sentiu de Sió, la",19,19,0,3,5,-2,0,0,0,-2,
082671,Sentmenat,386,266,120,35,39,-4,70,4,66,182,
171903,Serinyà,82,41,41,0,5,-5,10,0,10,46,
252043,Seròs,24,52,-28,25,26,-1,40,0,40,11,
171910,Serra de Daró,13,5,8,0,0,0,3,0,3,11,
171925,Setcases,11,11,0,0,0,0,1,0,1,1,
252038,"Seu d'Urgell, la",318,380,-62,156,206,-50,432,79,353,241,
082690,Seva,247,116,131,9,6,3,13,4,9,143,
252056,Sidamon,11,30,-19,0,4,-4,2,0,2,-21,
171931,Sils,351,166,185,27,40,-13,28,0,28,200,
082704,Sitges,1177,1177,0,240,219,21,824,84,740,761,
170524,Siurana,16,15,1,2,1,1,3,0,3,5,
082711,Sobremunt,14,5,9,1,1,0,1,0,1,10,
252069,"Soleràs, el",5,15,-10,3,5,-2,9,0,9,-3,
431476,Solivella,12,17,-5,1,2,-1,12,0,12,6,
252075,Solsona,275,279,-4,53,60,-7,278,4,274,263,
082726,Sora,11,22,-11,0,0,0,0,0,0,-11,
252081,Soriguera,26,30,-4,3,0,3,2,2,0,-1,
252094,Sort,119,96,23,25,24,1,93,1,92,116,
252108,Soses,56,54,2,12,46,-34,41,0,41,9,
082732,Subirats,196,74,122,7,17,-10,25,3,22,134,
252115,Sudanell,33,20,13,7,7,0,14,0,14,27,
252120,Sunyer,8,11,-3,0,0,0,7,0,7,4,
082747,Súria,167,122,45,35,32,3,63,4,59,107,
171946,Susqueda,4,6,-2,0,0,0,0,0,0,-2,
082763,Tagamanent,41,23,18,0,3,-3,2,0,2,17,
082779,Talamanca,24,8,16,2,0,2,0,0,0,18,
252154,Talarn,15,6,9,3,8,-5,1,0,1,5,
252167,Talavera,6,11,-5,0,3,-3,3,0,3,-5,
171959,"Tallada d'Empordà, la",40,17,23,1,0,1,0,1,-1,23,
082785,Taradell,185,154,31,11,20,-9,45,4,41,63,
431482,Tarragona,2978,3698,-720,1118,1130,-12,4515,63,4452,3720,
252173,Tàrrega,764,594,170,131,148,-17,351,41,310,463,
252189,Tarrés,0,5,-5,0,0,0,0,0,0,-5,
252192,Tarroja de Segarra,14,8,6,0,0,0,0,0,0,6,
082750,Tavèrnoles,9,11,-2,0,0,0,2,0,2,0,
082802,Tavertet,24,16,8,0,0,0,0,0,0,8,
082819,Teià,252,266,-14,29,35,-6,27,7,20,0,
252206,Térmens,39,63,-24,9,9,0,51,0,51,27,
171962,Terrades,0,4,-4,0,0,0,0,0,0,-4,
082798,Terrassa,5711,4886,825,1180,1394,-214,2916,301,2615,3226,
082824,Tiana,425,265,160,30,21,9,36,14,22,191,
