Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
081206,Matadepera,306,231,75,17,25,-8,48,17,31,98
081213,Mataró,3088,3111,-23,905,1058,-153,2907,1444,1463,1287
081228,Mediona,160,142,18,28,21,7,44,15,29,54
251348,Menàrguens,27,25,2,13,7,6,15,1,14,22
170998,Meranges,6,2,4,0,0,0,1,0,1,5
171058,Mieres,27,19,8,0,1,-1,1,2,-1,6
430831,"Milà, el",2,4,-2,0,0,0,2,0,2,0
251351,Miralcamp,43,45,-2,5,11,-6,26,1,25,17
430846,Miravet,29,20,9,7,7,0,16,7,9,18
081385,Moià,230,225,5,21,31,-10,84,46,38,33
430859,"Molar, el",10,5,5,0,4,-4,10,0,10,11
081234,Molins de Rei,732,762,-30,101,139,-38,260,189,71,3
251370,Mollerussa,579,526,53,199,160,39,546,158,388,480
171061,Mollet de Peralada,7,1,6,0,1,-1,1,0,1,6
081249,Mollet del Vallès,1609,1866,-257,454,478,-24,1119,495,624,343
171077,Molló,19,10,9,1,0,1,1,0,1,11
251364,"Molsosa, la",0,4,-4,0,0,0,0,0,0,-4
081287,Monistrol de Calders,27,37,-10,2,2,0,1,3,-2,-12
081271,Monistrol de Montserrat,162,153,9,28,20,8,42,18,24,41
171096,Montagut i Oix,46,52,-6,8,5,3,17,3,14,11
430862,Montblanc,324,224,100,59,48,11,139,34,105,216
430884,Montbrió del Camp,186,69,117,7,8,-1,34,7,27,143
081252,Montcada i Reixac,1500,1340,160,245,281,-36,576,370,206,330
081304,Montclar,2,7,-5,0,0,0,0,0,0,-5
251399,Montellà i Martinet,40,28,12,2,2,0,13,0,13,25
081311,Montesquiu,51,25,26,5,14,-9,15,2,13,30
251403,Montferrer i Castellbò,80,64,16,8,14,-6,28,15,13,23
430897,Montferri,36,25,11,10,5,5,4,0,4,20
251386,Montgai,11,10,1,1,0,1,0,1,-1,1
081265,Montgat,491,371,120,62,57,5,71,25,46,171
081326,Montmajor,22,9,13,1,0,1,3,0,3,17
081332,Montmaneu,3,10,-7,3,0,3,0,1,-1,-5
430901,"Montmell, el",108,116,-8,14,8,6,13,1,12,10
081350,Montmeló,298,248,50,62,64,-2,74,51,23,71
251425,Montoliu de Lleida,8,20,-12,5,2,3,6,0,6,-3
251410,Montoliu de Segarra,11,7,4,1,0,1,1,0,1,6
251431,Montornès de Segarra,1,5,-4,0,0,0,0,0,0,-4
081363,Montornès del Vallès,760,575,185,122,141,-19,258,98,160,326
430918,Mont-ral,10,16,-6,0,0,0,1,0,1,-5
171100,Mont-ras,74,91,-17,5,4,1,6,3,3,-13
430923,Mont-roig del Camp,835,535,300,223,178,45,508,42,466,811
081379,Montseny,18,19,-1,0,2,-2,2,0,2,-1
430939,Móra d'Ebre,220,150,70,56,50,6,158,25,133,209
430944,Móra la Nova,68,89,-21,9,34,-25,40,0,40,-6
430957,"Morell, el",286,145,141,45,35,10,44,15,29,180
430960,"Morera de Montsant, la",8,6,2,0,0,0,1,0,1,3
081290,Muntanyola,35,21,14,2,0,2,1,1,0,16
081398,Mura,12,12,0,0,0,0,2,0,2,2
251459,Nalec,1,2,-1,0,0,0,0,0,0,-1
250254,Naut Aran,65,76,-11,35,34,1,19,9,10,0
081402,Navarcles,233,152,81,15,18,-3,49,5,44,122
081419,Navàs,242,159,83,23,20,3,64,24,40,126
171117,Navata,65,40,25,5,1,4,33,10,23,52
251462,Navès,0,5,-5,2,0,2,0,0,0,-3
081424,"Nou de Berguedà, la",6,1,5,0,0,0,0,0,0,5
430976,"Nou de Gaià, la",29,11,18,2,2,0,5,0,5,23
430982,Nulles,25,15,10,0,3,-3,6,9,-3,4
251484,Odèn,0,5,-5,0,0,0,1,1,0,-5
081430,Òdena,179,140,39,16,26,-10,18,13,5,34
171122,Ogassa,7,4,3,0,0,0,0,0,0,3
081458,Olèrdola,190,150,40,9,19,-10,34,16,18,48
081461,Olesa de Bonesvalls,151,100,51,5,10,-5,18,9,9,55
081477,Olesa de Montserrat,865,784,81,139,167,-28,217,65,152,205
251497,Oliana,66,78,-12,13,5,8,45,5,40,36
251500,Oliola,5,14,-9,0,0,0,2,4,-2,-11
251517,Olius,40,32,8,0,2,-2,10,0,10,16
081483,Olivella,337,193,144,30,38,-8,42,11,31,167
081496,Olost,38,18,20,0,2,-2,4,0,4,22
171143,Olot,847,965,-118,244,226,18,850,275,575,475
251522,"Oluges, les",1,7,-6,0,0,0,0,1,-1,-7
081445,Olvan,43,36,7,3,6,-3,3,1,2,6
251538,"Omellons, els",11,6,5,1,0,1,2,0,2,8
251543,"Omells de na Gaia, els",2,4,-2,1,0,1,0,1,-1,-2
171156,Ordis,18,14,4,1,4,-3,3,0,3,4
251556,Organyà,36,33,3,11,8,3,18,6,12,18
081509,Orís,5,18,-13,1,3,-2,0,0,0,-15
081516,Oristà,19,15,4,0,0,0,2,0,2,6
081521,Orpí,4,11,-7,0,0,0,1,0,1,-6
081537,Òrrius,37,34,3,2,4,-2,4,0,4,5
251569,Os de Balaguer,24,35,-11,3,4,-1,7,0,7,-5
171169,Osor,0,7,-7,0,4,-4,0,0,0,-11
251575,Ossó de Sió,0,7,-7,0,0,0,0,0,0,-7
081542,Pacs del Penedès,51,35,16,3,5,-2,4,2,2,16
081555,Palafolls,476,316,160,32,53,-21,60,57,3,142
171175,Palafrugell,584,681,-97,135,193,-58,548,239,309,154
171181,Palamós,681,636,45,161,157,4,445,173,272,321
251581,"Palau d'Anglesola, el",76,44,32,9,5,4,32,9,23,59
171194,Palau de Santa Eulàlia,11,3,8,0,0,0,0,1,-1,7
171215,Palau-sator,12,14,-2,1,4,-3,2,0,2,-3
171208,Palau-saverdera,86,88,-2,3,3,0,24,12,12,10
081568,Palau-solità i Plegamans,546,492,54,60,89,-29,137,62,75,100
431009,"Pallaresos, els",246,137,109,15,26,-11,11,1,10,108
081574,Pallejà,425,373,52,64,87,-23,88,64,24,53
430995,"Palma d'Ebre, la",8,6,2,0,1,-1,3,2,1,2
089058,"Palma de Cervelló, la",115,120,-5,8,6,2,35,33,2,-1
171236,Palol de Revardit,14,15,-1,0,1,-1,1,1,0,-2
171241,Pals,143,101,42,15,34,-19,119,20,99,122
081580,"Papiol, el",136,126,10,28,24,4,44,23,21,35
171254,Pardines,2,11,-9,0,0,0,0,0,0,-9
081593,Parets del Vallès,793,647,146,96,104,-8,165,212,-47,91
171267,Parlavà,19,7,12,0,0,0,2,0,2,14
431016,Passanant i Belltall,5,21,-16,0,0,0,1,0,1,-15
171289,Pau,28,34,-6,4,5,-1,14,17,-3,-10
431021,Paüls,8,12,-4,0,2,-2,2,3,-1,-7
171292,Pedret i Marzà,5,5,0,1,1,0,0,1,-1,-1
251641,Penelles,17,16,1,2,1,1,3,2,1,3
171306,"Pera, la",18,21,-3,1,6,-5,7,1,6,-2
081607,Perafita,14,10,4,1,2,-1,1,0,1,4
431037,Perafort,86,55,31,4,6,-2,15,1,14,43
171328,Peralada,87,64,23,10,16,-6,24,4,20,37
251654,Peramola,19,17,2,2,5,-3,4,0,4,3
431042,"Perelló, el",64,67,-3,9,13,-4,108,8,100,93
081614,Piera,772,547,225,76,106,-30,114,23,91,286
431055,"Piles, les",10,12,-2,0,0,0,0,0,0,-2
081635,Pineda de Mar,1231,1170,61,183,251,-68,587,376,211,204
431068,"Pinell de Brai, el",19,17,2,1,1,0,9,3,6,8
251667,Pinell de Solsonès,8,3,5,0,0,0,1,0,1,6
251673,Pinós,4,15,-11,0,0,0,1,0,1,-10
431074,Pira,24,24,0,0,1,-1,1,1,0,-1
431080,"Pla de Santa Maria, el",165,83,82,16,20,-4,23,7,16,94
081640,"Pla del Penedès, el",59,26,33,5,1,4,16,1,15,52
171334,"Planes d'Hostoles, les",22,60,-38,1,15,-14,16,4,12,-40
171349,Planoles,20,19,1,0,0,0,4,0,4,5
259118,"Plans de Sió, els",3,19,-16,2,1,1,0,0,0,-15
251689,"Poal, el",24,9,15,2,3,-1,5,5,0,14
251692,"Pobla de Cérvoles, la",11,7,4,0,1,-1,2,0,2,5
081653,"Pobla de Claramunt, la",137,105,32,8,18,-10,25,14,11,33
081666,"Pobla de Lillet, la",53,54,-1,4,7,-3,4,0,4,0
431093,"Pobla de Mafumet, la",347,99,248,23,19,4,53,6,47,299
431107,"Pobla de Massaluca, la",13,17,-4,2,0,2,2,2,0,-2
431114,"Pobla de Montornès, la",184,114,70,24,21,3,27,7,20,93
251713,"Pobla de Segur, la",151,131,20,19,31,-12,68,19,49,57
431129,Poboleda,15,18,-3,1,2,-1,11,0,11,7
081672,Polinyà,394,288,106,54,49,5,65,11,54,165
431135,"Pont d'Armentera, el",37,26,11,3,3,0,10,2,8,19
250306,"Pont de Bar, el",8,1,7,1,0,1,4,0,4,12
171352,Pont de Molins,35,45,-10,2,5,-3,6,1,5,-8
251734,"Pont de Suert, el",85,92,-7,26,39,-13,57,1,56,36
081825,"Pont de Vilomara i Rocafort, el",166,134,32,13,9,4,28,15,13,49
431418,Pontils,15,17,-2,0,0,0,2,0,2,0
081688,Pontons,41,77,-36,3,5,-2,13,0,13,-25
171365,Pontós,17,20,-3,0,0,0,2,0,2,-1
251728,Ponts,101,109,-8,28,22,6,56,22,34,32
171371,Porqueres,127,144,-17,17,7,10,30,3,27,20
431140,Porrera,24,9,15,0,1,-1,4,0,4,18
171404,"Port de la Selva, el",47,45,2,4,20,-16,18,12,6,-8
171387,Portbou,25,32,-7,16,12,4,27,4,23,20
251749,"Portella, la",27,73,-46,9,14,-5,43,36,7,-44
431153,Pradell de la Teixeta,3,5,-2,0,0,0,0,0,0,-2
431166,Prades,45,49,-4,1,3,-2,5,0,5,-1
431172,Prat de Comte,10,9,1,4,0,4,6,0,6,11
081691,"Prat de Llobregat, el",1418,1539,-121,494,517,-23,758,302,456,312
431188,Pratdip,41,47,-6,0,4,-4,25,1,24,14
081712,Prats de Lluçanès,56,54,2,5,5,0,14,7,7,9
081705,"Prats de Rei, els",23,16,7,1,5,-4,0,0,0,3
251752,Prats i Sansor,9,10,-1,1,0,1,4,5,-1,-1
251765,Preixana,24,10,14,3,3,0,4,2,2,16
251771,Preixens,20,15,5,0,2,-2,0,1,-1,2
082303,Premià de Dalt,478,452,26,47,75,-28,122,27,95,93
081727,Premià de Mar,861,1073,-212,172,179,-7,388,49,339,120
171390,"Preses, les",74,71,3,5,5,0,17,1,16,19
251790,Prullans,9,11,-2,3,2,1,5,1,4,3
171411,Puigcerdà,204,337,-133,70,181,-111,160,286,-126,-370
081748,Puigdàlber,39,24,15,3,2,1,2,0,2,18
251804,Puiggròs,8,14,-6,4,0,4,2,2,0,-2
431191,Puigpelat,78,65,13,1,2,-1,10,1,9,21
081751,Puig-reig,242,155,87,16,23,-7,52,37,15,95
251811,Puigverd d'Agramunt,1,6,-5,1,1,0,5,0,5,0
251826,Puigverd de Lleida,73,42,31,1,5,-4,16,3,13,40
081764,Pujalt,9,7,2,0,0,0,4,0,4,6
081770,"Quar, la",3,2,1,0,1,-1,1,0,1,1
171426,Quart,137,73,64,3,5,-2,8,1,7,69
170433,Queralbs,8,4,4,1,0,1,1,0,1,6
431205,Querol,54,56,-2,1,6,-5,3,1,2,-5
171432,Rabós,19,4,15,0,0,0,5,0,5,20
081786,Rajadell,26,18,8,1,7,-6,5,2,3,5
431212,Rasquera,12,27,-15,1,1,0,20,1,19,4
171447,Regencós,28,11,17,0,0,0,0,0,0,17
081799,Rellinars,72,44,28,2,3,-1,1,0,1,28
431227,Renau,8,14,-6,0,1,-1,2,0,2,-5
431233,Reus,1945,3251,-1306,725,1040,-315,1757,670,1087,-534
251832,Rialp,36,35,1,14,6,8,14,3,11,20
431248,"Riba, la",30,38,-8,4,5,-1,11,3,8,-1
431251,Riba-roja d'Ebre,32,27,5,6,11,-5,27,0,27,27
259059,Ribera d'Ondara,7,21,-14,0,7,-7,1,0,1,-20
251850,Ribera d'Urgellet,48,67,-19,4,18,-14,49,32,17,-16
171450,Ribes de Freser,80,79,1,6,17,-11,15,1,14,4
171463,Riells i Viabrea,275,199,76,24,28,-4,33,8,25,97
431264,"Riera de Gaià, la",80,51,29,8,13,-5,21,2,19,43
251863,Riner,15,13,2,1,1,0,5,0,5,7
171479,Ripoll,283,312,-29,48,59,-11,128,30,98,58
081803,Ripollet,1312,1324,-12,236,295,-59,702,321,381,310
259139,Riu de Cerdanya,8,12,-4,0,0,0,0,0,0,-4
171485,Riudarenes,147,122,25,17,13,4,28,0,28,57
171498,Riudaura,18,7,11,1,0,1,1,0,1,13
431270,Riudecanyes,71,43,28,7,7,0,14,8,6,34
431286,Riudecols,88,35,53,12,3,9,17,6,11,73
171501,Riudellots de la Selva,76,56,20,6,4,2,27,2,25,47
431299,Riudoms,212,210,2,19,23,-4,56,18,38,36
171518,Riumors,15,8,7,1,6,-5,6,0,6,8
081810,"Roca del Vallès, la",470,406,64,39,46,-7,59,25,34,91
431303,Rocafort de Queralt,6,13,-7,0,0,0,6,0,6,-1
431310,Roda de Berà,402,286,116,45,51,-6,110,26,84,194
081831,Roda de Ter,223,154,69,17,21,-4,70,47,23,88
431325,Rodonyà,15,34,-19,3,0,3,5,1,4,-12
431331,Roquetes,329,242,87,43,69,-26,186,44,142,203
171523,Roses,591,607,-16,177,206,-29,862,197,665,620
251898,Rosselló,189,109,80,30,15,15,49,25,24,119
431346,"Rourell, el",15,15,0,5,1,4,2,0,2,6
081846,Rubí,2305,2355,-50,618,707,-89,1374,698,676,537
081859,Rubió,15,0,15,0,0,0,1,0,1,16
171539,Rupià,8,13,-5,1,0,1,7,0,7,3
089019,Rupit i Pruit,14,13,1,0,1,-1,5,4,1,1
081878,Sabadell,5347,5324,23,1441,1440,1,3521,1970,1551,1575
081884,Sagàs,5,7,-2,0,0,0,0,0,0,-2
251902,Salàs de Pallars,12,14,-2,9,7,2,12,1,11,11
081901,Saldes,25,26,-1,2,0,2,4,0,4,5
171544,Sales de Llierca,9,7,2,0,0,0,7,0,7,9
081918,Sallent,220,204,16,31,19,12,60,24,36,64
431359,Salomó,13,24,-11,1,2,-1,19,0,19,7
439057,Salou,1481,1357,124,526,645,-119,1548,846,702,707
171557,Salt,1508,1740,-232,264,393,-129,1537,319,1218,857
251919,Sanaüja,7,11,-4,1,0,1,7,0,7,4
081944,Sant Adrià de Besòs,1578,1421,157,229,260,-31,412,35,377,503
081957,Sant Agustí de Lluçanès,5,8,-3,0,0,0,0,0,0,-3
081960,Sant Andreu de la Barca,887,1105,-218,194,307,-113,311,100,211,-120
081976,Sant Andreu de Llavaneres,542,468,74,48,56,-8,127,38,89,155
171576,Sant Andreu Salou,2,7,-5,0,0,0,1,0,1,-4
171833,Sant Aniol de Finestres,16,7,9,0,0,0,4,3,1,10
081982,Sant Antoni de Vilamajor,341,254,87,33,28,5,48,27,21,113
081995,Sant Bartomeu del Grau,50,70,-20,3,4,-1,22,8,14,-7
082009,Sant Boi de Llobregat,2571,2406,165,542,711,-169,1128,331,797,793
082016,Sant Boi de Lluçanès,35,34,1,5,4,1,7,1,6,8
431362,Sant Carles de la Ràpita,557,407,150,215,269,-54,292,138,154,250
082037,Sant Cebrià de Vallalta,210,175,35,16,9,7,26,4,22,64
082021,Sant Celoni,688,613,75,80,133,-53,247,84,163,185
082042,Sant Climent de Llobregat,179,119,60,8,8,0,15,7,8,68
171582,Sant Climent Sescebes,40,32,8,10,8,2,6,0,6,16
082055,Sant Cugat del Vallès,3438,2222,1216,581,536,45,1550,1318,232,1493
082068,Sant Cugat Sesgarrigues,42,37,5,0,8,-8,10,3,7,4
251961,Sant Esteve de la Sarga,5,11,-6,2,0,2,0,0,0,-4
082074,Sant Esteve de Palautordera,159,110,49,10,8,2,38,26,12,63
082080,Sant Esteve Sesrovires,443,245,198,51,51,0,79,28,51,249
171595,Sant Feliu de Buixalleu,23,25,-2,3,0,3,4,1,3,4
082107,Sant Feliu de Codines,322,286,36,16,35,-19,101,96,5,22
171609,Sant Feliu de Guíxols,660,801,-141,153,183,-30,611,297,314,143
082114,Sant Feliu de Llobregat,1201,1328,-127,259,334,-75,465,307,158,-44
171616,Sant Feliu de Pallerols,47,49,-2,10,9,1,29,2,27,26
082129,Sant Feliu Sasserra,16,21,-5,2,1,1,10,1,9,5
171621,Sant Ferriol,10,12,-2,3,1,2,6,2,4,4
082093,Sant Fost de Campsentelles,564,307,257,25,20,5,60,14,46,308
082135,Sant Fruitós de Bages,425,298,127,27,40,-13,57,24,33,147
171637,Sant Gregori,154,83,71,5,8,-3,24,10,14,82
251924,Sant Guim de Freixenet,35,57,-22,4,5,-1,35,0,35,12
251977,Sant Guim de la Plana,4,2,2,0,0,0,1,0,1,3
171642,Sant Hilari Sacalm,105,164,-59,28,38,-10,133,27,106,37
082153,Sant Hipòlit de Voltregà,139,166,-27,16,7,9,50,17,33,15
081939,Sant Iscle de Vallalta,65,48,17,5,9,-4,6,1,5,18
439023,Sant Jaume d'Enveja,134,88,46,10,25,-15,20,14,6,37
082166,Sant Jaume de Frontanyà,3,3,0,0,0,0,0,0,0,0
171655,Sant Jaume de Llierca,31,39,-8,5,0,5,12,1,11,8
431378,Sant Jaume dels Domenys,149,127,22,22,12,10,19,17,2,34
171674,Sant Joan de les Abadesses,92,94,-2,8,20,-12,17,3,14,0
171680,Sant Joan de Mollet,33,30,3,0,4,-4,5,1,4,3
082188,Sant Joan de Vilatorrada,344,341,3,43,49,-6,152,41,111,108
082172,Sant Joan Despí,1051,1167,-116,187,224,-37,333,103,230,77
171851,Sant Joan les Fonts,119,90,29,13,7,6,23,5,18,53
171668,Sant Jordi Desvalls,34,27,7,3,0,3,10,0,10,20
089030,Sant Julià de Cerdanyola,22,9,13,0,0,0,0,0,0,13
171693,Sant Julià de Ramis,183,114,69,9,17,-8,42,16,26,87
082205,Sant Julià de Vilatorta,109,84,25,3,9,-6,9,7,2,21
179032,Sant Julià del Llor i Bonmatí,70,48,22,4,7,-3,23,1,22,41
082212,Sant Just Desvern,572,479,93,72,84,-12,282,96,186,267
082227,Sant Llorenç d'Hortons,148,69,79,4,20,-16,38,6,32,95
171714,Sant Llorenç de la Muga,6,9,-3,1,1,0,1,0,1,-2
251930,Sant Llorenç de Morunys,37,35,2,2,2,0,21,1,20,22
082233,Sant Llorenç Savall,138,102,36,12,12,0,22,4,18,54
082251,Sant Martí d'Albars,3,2,1,0,0,0,0,0,0,1
082248,Sant Martí de Centelles,58,61,-3,1,6,-5,17,9,8,0
171729,Sant Martí de Llémena,38,29,9,1,6,-5,13,1,12,16
259025,Sant Martí de Riucorb,20,21,-1,3,0,3,4,1,3,5
082264,Sant Martí de Tous,31,24,7,2,3,-1,1,5,-4,2
082270,Sant Martí Sarroca,169,131,38,24,23,1,34,14,20,59
082286,Sant Martí Sesgueioles,18,18,0,0,1,-1,0,0,0,-1
171735,Sant Martí Vell,14,11,3,2,0,2,6,0,6,11
082299,Sant Mateu de Bages,15,26,-11,1,5,-4,6,1,5,-10
171740,Sant Miquel de Campmajor,10,7,3,1,1,0,1,0,1,4
171753,Sant Miquel de Fluvià,43,37,6,8,1,7,15,9,6,19
171766,Sant Mori,8,7,1,0,0,0,1,0,1,2
171772,Sant Pau de Segúries,40,29,11,3,5,-2,11,3,8,17
082310,Sant Pere de Ribes,1521,1230,291,204,208,-4,483,244,239,526
082325,Sant Pere de Riudebitlles,115,105,10,9,15,-6,19,22,-3,1
082331,Sant Pere de Torelló,95,53,42,16,5,11,21,9,12,65
082346,Sant Pere de Vilamajor,263,169,94,19,13,6,13,13,0,100
171788,Sant Pere Pescador,100,102,-2,11,4,7,100,47,53,58
081897,Sant Pere Sallavinera,3,3,0,0,1,-1,0,0,0,-1
082359,Sant Pol de Mar,271,208,63,29,13,16,101,61,40,119
082362,Sant Quintí de Mediona,88,114,-26,5,9,-4,25,13,12,-18
082378,Sant Quirze de Besora,69,53,16,6,3,3,31,2,29,48
082384,Sant Quirze del Vallès,670,585,85,70,121,-51,126,56,70,104
082397,Sant Quirze Safaja,61,36,25,2,3,-1,7,1,6,30
251945,Sant Ramon,16,19,-3,8,2,6,19,0,19,22
082401,Sant Sadurní d'Anoia,533,363,170,71,76,-5,168,61,107,272
082418,Sant Sadurní d'Osormort,14,4,10,0,0,0,1,0,1,11
080983,Sant Salvador de Guardiola,158,160,-2,16,9,7,30,3,27,32
082628,Sant Vicenç de Castellet,566,316,250,53,60,-7,103,21,82,325
082649,Sant Vicenç de Montalt,398,245,153,20,51,-31,60,8,52,174
082652,Sant Vicenç de Torelló,78,51,27,5,12,-7,5,4,1,21
082634,Sant Vicenç dels Horts,937,940,-3,183,221,-38,237,101,136,95
431384,Santa Bàrbara,129,118,11,21,39,-18,75,96,-21,-28
082439,Santa Cecília de Voltregà,8,13,-5,0,0,0,0,0,0,-5
082444,Santa Coloma de Cervelló,320,300,20,28,50,-22,39,25,14,12
171805,Santa Coloma de Farners,354,318,36,64,70,-6,264,7,257,287
082457,Santa Coloma de Gramenet,6023,6831,-808,1204,1460,-256,3936,3198,738,-326
431397,Santa Coloma de Queralt,98,74,24,12,19,-7,25,17,8,25
171812,Santa Cristina d'Aro,396,191,205,29,41,-12,117,34,83,276
082460,Santa Eugènia de Berga,76,92,-16,8,6,2,35,23,12,-2
082476,Santa Eulàlia de Riuprimer,66,29,37,4,2,2,2,1,1,40
082482,Santa Eulàlia de Ronçana,337,253,84,36,36,0,35,18,17,101
082495,Santa Fe del Penedès,7,14,-7,0,0,0,6,3,3,-4
171827,Santa Llogaia d'Àlguema,25,23,2,2,1,1,6,0,6,9
082508,Santa Margarida de Montbui,359,454,-95,57,54,3,130,31,99,7
082515,Santa Margarida i els Monjos,406,382,24,83,56,27,132,52,80,131
082589,Santa Maria d'Oló,32,53,-21,4,5,-1,15,1,14,-8
082536,Santa Maria de Besora,6,9,-3,0,1,-1,0,0,0,-4
082567,Santa Maria de Martorelles,66,37,29,4,6,-2,15,0,15,42
082554,Santa Maria de Merlès,4,3,1,2,0,2,0,1,-1,2
082573,Santa Maria de Miralles,7,5,2,0,0,0,0,0,0,2
082592,Santa Maria de Palautordera,429,346,83,38,48,-10,140,14,126,199
431401,Santa Oliva,212,140,72,18,38,-20,39,15,24,76
171848,Santa Pau,45,43,2,4,5,-1,17,0,17,18
082606,Santa Perpètua de Mogoda,964,846,118,182,171,11,463,184,279,408
082613,Santa Susanna,239,156,83,18,19,-1,63,26,37,119
081923,Santpedor,273,215,58,19,19,0,55,76,-21,37
431423,Sarral,89,77,12,8,16,-8,30,7,23,27
171864,Sarrià de Ter,235,158,77,27,31,-4,51,40,11,84
252017,Sarroca de Bellera,5,10,-5,0,0,0,3,0,3,-2
252000,Sarroca de Lleida,5,12,-7,3,1,2,1,0,1,-4
171870,"Saus, Camallera i Llampaies",31,35,-4,3,5,-2,9,0,9,3
431439,Savallà del Comtat,3,3,0,0,0,0,0,0,0,0
431444,"Secuita, la",83,53,30,4,7,-3,15,3,12,39
171886,"Selva de Mar, la",12,6,6,4,1,3,1,0,1,10
431457,"Selva del Camp, la",240,151,89,32,33,-1,53,1,52,140
431460,Senan,3,3,0,0,0,0,0,0,0,0
430445,"Sénia, la",75,88,-13,141,110,31,162,229,-67,-49
252022,Senterada,14,11,3,3,3,0,1,0,1,4
250352,"Sentiu de Sió, la",16,27,-11,1,3,-2,1,0,1,-12
082671,Sentmenat,429,265,164,30,37,-7,60,10,50,207
171903,Serinyà,36,35,1,3,11,-8,11,1,10,3
252043,Seròs,30,42,-12,14,34,-20,24,27,-3,-35
171910,Serra de Daró,12,15,-3,0,0,0,2,0,2,-1
171925,Setcases,8,4,4,0,0,0,3,0,3,7
252038,"Seu d'Urgell, la",372,353,19,121,200,-79,284,148,136,76
082690,Seva,174,102,72,8,8,0,26,11,15,87
252056,Sidamon,45,25,20,0,2,-2,1,2,-1,17
171931,Sils,381,211,170,25,34,-9,70,12,58,219
082704,Sitges,1241,1194,47,272,254,18,722,350,372,437
170524,Siurana,8,16,-8,0,3,-3,8,0,8,-3
082711,Sobremunt,4,8,-4,0,0,0,0,0,0,-4
252069,"Soleràs, el",4,20,-16,1,6,-5,4,0,4,-17
431476,Solivella,21,19,2,0,2,-2,8,0,8,8
252075,Solsona,229,286,-57,56,64,-8,172,146,26,-39
082726,Sora,9,7,2,4,0,4,0,0,0,6
252081,Soriguera,25,26,-1,5,1,4,6,2,4,7
252094,Sort,93,113,-20,25,34,-9,47,30,17,-12
252108,Soses,51,50,1,24,22,2,37,5,32,35
082732,Subirats,154,134,20,17,6,11,24,16,8,39
252115,Sudanell,36,20,16,7,3,4,6,0,6,26
252120,Sunyer,4,9,-5,6,0,6,4,0,4,5
082747,Súria,121,164,-43,29,18,11,53,14,39,7
171946,Susqueda,12,10,2,0,0,0,2,0,2,4
082763,Tagamanent,21,17,4,1,1,0,4,0,4,8
082779,Talamanca,21,10,11,0,1,-1,0,0,0,10
252154,Talarn,20,16,4,7,24,-17,8,1,7,-6
252167,Talavera,6,8,-2,0,1,-1,0,0,0,-3
171959,"Tallada d'Empordà, la",27,8,19,0,1,-1,3,4,-1,17
082785,Taradell,164,165,-1,16,18,-2,43,26,17,14
431482,Tarragona,3458,4002,-544,1697,1679,18,3511,790,2721,2195
252173,Tàrrega,546,549,-3,129,123,6,404,208,196,199
252189,Tarrés,6,6,0,0,0,0,0,0,0,0
252192,Tarroja de Segarra,1,1,0,0,1,-1,0,0,0,-1
082750,Tavèrnoles,12,28,-16,0,0,0,1,0,1,-15
082802,Tavertet,11,7,4,2,0,2,5,0,5,11
082819,Teià,262,194,68,18,25,-7,53,12,41,102
252206,Térmens,38,47,-9,11,9,2,50,1,49,42
171962,Terrades,22,7,15,0,0,0,5,1,4,19
082798,Terrassa,5525,4679,846,1811,1756,55,4222,1851,2371,3272
082824,Tiana,270,235,35,26,41,-15,46,11,35,55
252213,Tírvia,7,3,4,6,7,-1,0,0,0,3
252228,Tiurana,13,5,8,1,0,1,0,0,0,9
431495,Tivenys,24,10,14,3,3,0,12,1,11,25
431508,Tivissa,29,60,-31,2,11,-9,23,0,23,-17
082830,Tona,351,221,130,29,42,-13,52,44,8,125
252234,Torà,46,57,-11,14,17,-3,37,3,34,20
082845,Tordera,1075,607,468,95,141,-46,119,38,81,503
082858,Torelló,391,350,41,49,69,-20,159,119,40,61
252249,"Torms, els",3,8,-5,0,0,0,0,0,0,-5
252252,Tornabous,24,29,-5,2,1,1,10,0,10,6
252271,"Torre de Cabdella, la",38,32,6,4,1,3,9,0,9,18
082861,"Torre de Claramunt, la",227,149,78,20,21,-1,18,8,10,87
431515,"Torre de Fontaubella, la",7,4,3,5,0,5,3,0,3,11
431520,"Torre de l'Espanyol, la",30,21,9,6,3,3,16,0,16,28
252265,Torrebesses,4,1,3,0,0,0,0,0,0,3
431536,Torredembarra,615,653,-38,164,204,-40,335,134,201,123
252287,Torrefarrera,243,122,121,45,28,17,51,8,43,181
259078,Torrefeta i Florejacs,22,26,-4,1,2,-1,5,0,5,0
252304,Torregrossa,51,68,-17,4,2,2,38,1,37,22
252311,Torrelameu,46,22,24,8,9,-1,13,1,12,35
082877,Torrelavit,96,35,61,11,5,6,13,0,13,80
082883,Torrelles de Foix,177,186,-9,22,25,-3,50,38,12,0
082896,Torrelles de Llobregat,295,157,138,26,23,3,57,30,27,168
171978,Torrent,12,4,8,0,3,-3,2,0,2,7
252326,Torres de Segre,58,75,-17,10,10,0,33,1,32,15
252332,Torre-serona,14,15,-1,6,7,-1,3,0,3,1
