Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
170911,Llanars,25,33,-8,2,3,-1,5,4,1,-8,
170926,Llançà,160,177,-17,33,26,7,74,25,49,39,
251253,Llardecans,4,10,-6,1,0,1,3,0,3,-2,
251266,Llavorsí,22,22,0,2,2,0,1,1,0,0,
251207,Lleida,2713,2676,37,1385,1303,82,3063,1616,1447,1566,
170932,Llers,69,73,-4,6,8,-2,10,1,9,3,
251272,Lles de Cerdanya,18,14,4,0,1,-1,1,0,1,4,
081075,Lliçà d'Amunt,786,663,123,51,58,-7,83,35,48,164,
081081,Lliçà de Vall,327,277,50,16,30,-14,29,5,24,60,
251288,Llimiana,6,5,1,2,1,1,0,0,0,2,
081069,Llinars del Vallès,514,445,69,34,40,-6,114,42,72,135,
170947,Llívia,78,74,4,8,13,-5,10,3,7,6,
430727,"Lloar, el",9,18,-9,1,0,1,2,2,0,-8,
251291,Llobera,3,6,-3,0,1,-1,0,0,0,-4,
430733,Llorac,4,2,2,0,0,0,1,0,1,3,
430748,Llorenç del Penedès,200,138,62,13,19,-6,20,6,14,70,
170950,Lloret de Mar,994,981,13,314,293,21,1961,1294,667,701,
170963,"Llosses, les",15,15,0,0,2,-2,3,0,3,1,
081094,Lluçà,5,8,-3,0,0,0,0,0,0,-3,
171024,Maçanet de Cabrenys,41,24,17,4,1,3,8,1,7,27,
171030,Maçanet de la Selva,343,331,12,49,45,4,107,17,90,106,
170979,Madremanya,17,24,-7,1,1,0,10,1,9,2,
170985,Maià de Montcal,20,13,7,0,0,0,32,2,30,37,
251333,Maials,26,31,-5,8,2,6,21,23,-2,-1,
251305,Maldà,11,10,1,0,0,0,1,0,1,2,
081108,Malgrat de Mar,820,733,87,130,138,-8,286,131,155,234,
081115,Malla,9,4,5,0,0,0,2,0,2,7,
081120,Manlleu,592,545,47,174,115,59,467,334,133,239,
081136,Manresa,2450,2199,251,471,415,56,1940,806,1134,1441,
430764,Marçà,40,28,12,0,5,-5,1,1,0,7,
430751,Margalef,5,2,3,1,1,0,1,0,1,4,
082423,Marganell,17,14,3,1,0,1,0,0,0,4,
081141,Martorell,975,968,7,183,188,-5,577,258,319,321,
081154,Martorelles,252,261,-9,21,26,-5,38,14,24,10,
430770,Mas de Barberans,15,11,4,1,2,-1,7,1,6,9,
171002,Masarac,26,17,9,0,1,-1,12,1,11,19,
430786,Masdenverge,70,66,4,6,6,0,6,1,5,9,
081167,"Masies de Roda, les",22,25,-3,1,1,0,4,0,4,1,
081173,"Masies de Voltregà, les",118,93,25,6,10,-4,6,3,3,24,
430799,Masllorenç,38,30,8,1,1,0,5,4,1,9,
081189,"Masnou, el",1025,958,67,97,130,-33,323,118,205,239,
430803,"Masó, la",9,7,2,0,0,0,0,0,0,2,
430810,Maspujols,49,26,23,0,1,-1,5,0,5,27,
081192,Masquefa,866,337,529,37,33,4,54,19,35,568,
430825,"Masroig, el",13,18,-5,0,0,0,5,0,5,0,
251312,Massalcoreig,17,2,15,12,16,-4,20,1,19,30,
171019,Massanes,73,41,32,2,4,-2,4,0,4,34,
251327,Massoteres,9,22,-13,1,1,0,8,0,8,-5,
081206,Matadepera,440,391,49,27,28,-1,51,35,16,64,
081213,Mataró,3173,3001,172,690,770,-80,2608,1340,1268,1360,
081228,Mediona,169,154,15,15,18,-3,26,22,4,16,
251348,Menàrguens,33,20,13,3,9,-6,11,1,10,17,
170998,Meranges,6,1,5,0,1,-1,1,0,1,5,
171058,Mieres,26,15,11,1,4,-3,2,0,2,10,
430831,"Milà, el",9,11,-2,3,0,3,0,0,0,1,
251351,Miralcamp,31,34,-3,6,8,-2,22,12,10,5,
430846,Miravet,26,31,-5,4,3,1,6,9,-3,-7,
081385,Moià,208,219,-11,48,27,21,114,25,89,99,
430859,"Molar, el",27,14,13,1,1,0,7,0,7,20,
081234,Molins de Rei,810,749,61,81,116,-35,212,53,159,185,
251370,Mollerussa,444,535,-91,109,128,-19,338,117,221,111,
171061,Mollet de Peralada,5,7,-2,2,0,2,2,0,2,2,
081249,Mollet del Vallès,1479,1664,-185,277,287,-10,816,357,459,264,
171077,Molló,22,12,10,0,1,-1,1,0,1,10,
251364,"Molsosa, la",0,2,-2,0,0,0,0,0,0,-2,
081287,Monistrol de Calders,27,24,3,4,1,3,4,0,4,10,
081271,Monistrol de Montserrat,193,198,-5,45,8,37,56,16,40,72,
171096,Montagut i Oix,45,28,17,3,4,-1,9,10,-1,15,
430862,Montblanc,165,202,-37,35,34,1,81,150,-69,-105,
430884,Montbrió del Camp,188,175,13,12,15,-3,41,3,38,48,
081252,Montcada i Reixac,1483,1401,82,170,170,0,730,244,486,568,
081304,Montclar,12,5,7,0,0,0,0,0,0,7,
251399,Montellà i Martinet,59,32,27,1,0,1,7,1,6,34,
081311,Montesquiu,60,53,7,7,2,5,28,4,24,36,
251403,Montferrer i Castellbò,50,64,-14,6,1,5,18,36,-18,-27,
430897,Montferri,31,25,6,2,0,2,2,1,1,9,
251386,Montgai,17,19,-2,0,0,0,2,0,2,0,
081265,Montgat,607,518,89,51,74,-23,145,60,85,151,
081326,Montmajor,14,18,-4,1,0,1,8,1,7,4,
081332,Montmaneu,9,11,-2,0,0,0,2,1,1,-1,
430901,"Montmell, el",161,101,60,8,14,-6,19,1,18,72,
081350,Montmeló,257,299,-42,40,39,1,78,36,42,1,
251425,Montoliu de Lleida,36,24,12,10,8,2,10,0,10,24,
251410,Montoliu de Segarra,13,16,-3,0,3,-3,0,0,0,-6,
251431,Montornès de Segarra,3,4,-1,0,0,0,3,0,3,2,
081363,Montornès del Vallès,518,512,6,70,86,-16,237,114,123,113,
430918,Mont-ral,10,12,-2,1,0,1,1,0,1,0,
171100,Mont-ras,77,87,-10,5,2,3,21,8,13,6,
430923,Mont-roig del Camp,759,692,67,137,115,22,382,201,181,270,
081379,Montseny,36,17,19,0,0,0,2,1,1,20,
430939,Móra d'Ebre,171,182,-11,34,39,-5,130,5,125,109,
430944,Móra la Nova,106,106,0,14,25,-11,48,2,46,35,
430957,"Morell, el",228,225,3,36,25,11,38,14,24,38,
430960,"Morera de Montsant, la",6,9,-3,0,0,0,6,0,6,3,
081290,Muntanyola,33,29,4,1,1,0,4,0,4,8,
081398,Mura,22,17,5,0,0,0,0,1,-1,4,
251459,Nalec,3,5,-2,0,2,-2,0,0,0,-4,
250254,Naut Aran,39,58,-19,39,28,11,22,3,19,11,
081402,Navarcles,190,180,10,15,22,-7,52,19,33,36,
081419,Navàs,184,186,-2,10,21,-11,65,18,47,34,
171117,Navata,100,53,47,2,5,-3,23,5,18,62,
251462,Navès,9,20,-11,1,0,1,3,0,3,-7,
081424,"Nou de Berguedà, la",2,3,-1,0,1,-1,2,0,2,0,
430976,"Nou de Gaià, la",51,27,24,4,3,1,2,0,2,27,
430982,Nulles,40,30,10,0,1,-1,1,2,-1,8,
251484,Odèn,6,9,-3,1,0,1,1,0,1,-1,
081430,Òdena,184,140,44,12,21,-9,27,17,10,45,
171122,Ogassa,19,9,10,0,0,0,1,0,1,11,
081458,Olèrdola,234,180,54,20,9,11,46,15,31,96,
081461,Olesa de Bonesvalls,116,101,15,4,8,-4,15,3,12,23,
081477,Olesa de Montserrat,703,769,-66,140,117,23,226,56,170,127,
251497,Oliana,59,60,-1,15,7,8,39,17,22,29,
251500,Oliola,3,5,-2,0,1,-1,1,0,1,-2,
251517,Olius,54,26,28,1,0,1,2,4,-2,27,
081483,Olivella,273,264,9,18,29,-11,115,8,107,105,
081496,Olost,36,39,-3,17,3,14,16,1,15,26,
171143,Olot,915,813,102,321,150,171,821,197,624,897,
251522,"Oluges, les",1,5,-4,0,2,-2,3,1,2,-4,
081445,Olvan,53,33,20,1,1,0,4,1,3,23,
251538,"Omellons, els",7,3,4,0,1,-1,0,0,0,3,
251543,"Omells de na Gaia, els",2,2,0,0,0,0,0,0,0,0,
171156,Ordis,14,28,-14,0,1,-1,2,0,2,-13,
251556,Organyà,28,26,2,3,1,2,5,7,-2,2,
081509,Orís,27,24,3,0,0,0,0,1,-1,2,
081516,Oristà,34,28,6,1,1,0,3,0,3,9,
081521,Orpí,15,6,9,0,1,-1,0,0,0,8,
081537,Òrrius,40,37,3,0,0,0,5,0,5,8,
251569,Os de Balaguer,31,37,-6,5,4,1,0,1,-1,-6,
171169,Osor,30,26,4,2,0,2,4,0,4,10,
251575,Ossó de Sió,7,5,2,0,0,0,3,0,3,5,
081542,Pacs del Penedès,68,60,8,4,4,0,5,0,5,13,
081555,Palafolls,533,438,95,38,27,11,76,24,52,158,
171175,Palafrugell,619,601,18,107,124,-17,508,372,136,137,
171181,Palamós,660,701,-41,129,140,-11,363,164,199,147,
251581,"Palau d'Anglesola, el",76,80,-4,6,11,-5,31,12,19,10,
171194,Palau de Santa Eulàlia,12,11,1,1,1,0,0,1,-1,0,
171215,Palau-sator,18,4,14,1,0,1,4,2,2,17,
171208,Palau-saverdera,106,64,42,2,8,-6,25,11,14,50,
081568,Palau-solità i Plegamans,629,504,125,38,61,-23,128,58,70,172,
431009,"Pallaresos, els",246,168,78,16,24,-8,14,16,-2,68,
081574,Pallejà,426,431,-5,62,54,8,96,60,36,39,
430995,"Palma d'Ebre, la",11,17,-6,0,1,-1,2,0,2,-5,
089058,"Palma de Cervelló, la",145,169,-24,10,14,-4,22,17,5,-23,
171236,Palol de Revardit,16,22,-6,1,3,-2,1,4,-3,-11,
171241,Pals,86,119,-33,10,14,-4,37,19,18,-19,
081580,"Papiol, el",186,158,28,14,18,-4,23,12,11,35,
171254,Pardines,3,3,0,0,0,0,0,0,0,0,
081593,Parets del Vallès,652,694,-42,67,103,-36,140,25,115,37,
171267,Parlavà,18,15,3,0,4,-4,0,0,0,-1,
431016,Passanant i Belltall,22,6,16,2,2,0,0,0,0,16,
171289,Pau,33,22,11,1,0,1,6,20,-14,-2,
431021,Paüls,8,15,-7,0,0,0,3,1,2,-5,
171292,Pedret i Marzà,6,4,2,0,0,0,1,5,-4,-2,
251641,Penelles,14,14,0,1,3,-2,1,0,1,-1,
171306,"Pera, la",22,21,1,1,0,1,1,0,1,3,
081607,Perafita,14,23,-9,0,1,-1,0,2,-2,-12,
431037,Perafort,73,91,-18,7,2,5,17,14,3,-10,
171328,Peralada,87,91,-4,4,18,-14,13,5,8,-10,
251654,Peramola,6,15,-9,0,0,0,7,1,6,-3,
431042,"Perelló, el",78,99,-21,23,25,-2,89,17,72,49,
081614,Piera,856,677,179,88,85,3,136,72,64,246,
431055,"Piles, les",9,12,-3,1,0,1,5,0,5,3,
081635,Pineda de Mar,1455,1076,379,175,152,23,557,263,294,696,
431068,"Pinell de Brai, el",10,17,-7,3,1,2,26,0,26,21,
251667,Pinell de Solsonès,8,9,-1,0,2,-2,1,0,1,-2,
251673,Pinós,3,10,-7,0,1,-1,0,0,0,-8,
431074,Pira,10,19,-9,0,1,-1,0,1,-1,-11,
431080,"Pla de Santa Maria, el",125,126,-1,2,11,-9,54,8,46,36,
081640,"Pla del Penedès, el",80,77,3,4,5,-1,7,7,0,2,
171334,"Planes d'Hostoles, les",65,51,14,7,9,-2,21,1,20,32,
171349,Planoles,4,18,-14,2,5,-3,3,1,2,-15,
259118,"Plans de Sió, els",16,12,4,5,6,-1,3,0,3,6,
251689,"Poal, el",25,21,4,9,2,7,16,1,15,26,
251692,"Pobla de Cérvoles, la",9,11,-2,2,1,1,4,1,3,2,
081653,"Pobla de Claramunt, la",109,94,15,7,6,1,7,4,3,19,
081666,"Pobla de Lillet, la",36,43,-7,5,1,4,16,0,16,13,
431093,"Pobla de Mafumet, la",258,250,8,25,36,-11,22,56,-34,-37,
431107,"Pobla de Massaluca, la",9,17,-8,2,5,-3,6,4,2,-9,
431114,"Pobla de Montornès, la",182,172,10,19,16,3,20,1,19,32,
251713,"Pobla de Segur, la",140,121,19,9,20,-11,68,20,48,56,
431129,Poboleda,3,12,-9,1,1,0,4,4,0,-9,
081672,Polinyà,371,325,46,23,44,-21,67,16,51,76,
431135,"Pont d'Armentera, el",25,18,7,4,11,-7,3,4,-1,-1,
250306,"Pont de Bar, el",6,12,-6,0,3,-3,1,0,1,-8,
171352,Pont de Molins,19,25,-6,3,1,2,1,1,0,-4,
251734,"Pont de Suert, el",58,70,-12,30,32,-2,22,8,14,0,
081825,"Pont de Vilomara i Rocafort, el",177,129,48,10,7,3,11,50,-39,12,
431418,Pontils,13,10,3,0,0,0,0,0,0,3,
081688,Pontons,83,24,59,7,4,3,19,1,18,80,
171365,Pontós,31,11,20,1,1,0,0,1,-1,19,
251728,Ponts,98,115,-17,24,21,3,48,11,37,23,
171371,Porqueres,206,196,10,6,7,-1,35,18,17,26,
431140,Porrera,6,7,-1,0,1,-1,1,0,1,-1,
171404,"Port de la Selva, el",17,40,-23,5,4,1,27,8,19,-3,
171387,Portbou,31,38,-7,6,21,-15,32,5,27,5,
251749,"Portella, la",19,31,-12,8,4,4,61,34,27,19,
431153,Pradell de la Teixeta,0,5,-5,0,0,0,0,1,-1,-6,
431166,Prades,22,17,5,2,2,0,3,17,-14,-9,
431172,Prat de Comte,7,9,-2,2,2,0,7,0,7,5,
081691,"Prat de Llobregat, el",1441,1539,-98,427,344,83,886,394,492,477,
431188,Pratdip,47,41,6,3,1,2,41,16,25,33,
081712,Prats de Lluçanès,99,65,34,12,8,4,27,12,15,53,
081705,"Prats de Rei, els",8,14,-6,0,0,0,0,1,-1,-7,
251752,Prats i Sansor,14,25,-11,1,0,1,0,1,-1,-11,
251765,Preixana,22,15,7,2,0,2,1,0,1,10,
251771,Preixens,24,18,6,0,1,-1,3,0,3,8,
082303,Premià de Dalt,447,456,-9,26,60,-34,112,43,69,26,
081727,Premià de Mar,1105,1012,93,107,166,-59,392,233,159,193,
171390,"Preses, les",67,44,23,2,5,-3,11,2,9,29,
251790,Prullans,21,13,8,0,0,0,3,1,2,10,
171411,Puigcerdà,350,284,66,93,92,1,329,62,267,334,
081748,Puigdàlber,35,17,18,0,12,-12,1,0,1,7,
251804,Puiggròs,11,7,4,0,0,0,2,1,1,5,
431191,Puigpelat,49,67,-18,5,2,3,8,0,8,-7,
081751,Puig-reig,214,160,54,17,4,13,80,5,75,142,
251811,Puigverd d'Agramunt,41,19,22,1,1,0,3,0,3,25,
251826,Puigverd de Lleida,39,40,-1,5,6,-1,12,23,-11,-13,
081764,Pujalt,4,5,-1,0,0,0,2,0,2,1,
081770,"Quar, la",0,5,-5,0,2,-2,0,0,0,-7,
171426,Quart,186,161,25,14,9,5,21,11,10,40,
170433,Queralbs,8,5,3,0,0,0,3,0,3,6,
431205,Querol,38,56,-18,7,3,4,3,0,3,-11,
171432,Rabós,15,13,2,0,1,-1,1,2,-1,0,
081786,Rajadell,32,19,13,0,0,0,4,2,2,15,
431212,Rasquera,11,18,-7,4,1,3,15,4,11,7,
171447,Regencós,5,14,-9,0,0,0,2,0,2,-7,
081799,Rellinars,68,39,29,1,3,-2,3,2,1,28,
431227,Renau,19,16,3,0,1,-1,3,1,2,4,
431233,Reus,2759,2387,372,642,592,50,1606,985,621,1043,
251832,Rialp,42,39,3,6,4,2,6,18,-12,-7,
431248,"Riba, la",29,32,-3,2,0,2,19,2,17,16,
431251,Riba-roja d'Ebre,28,29,-1,6,3,3,16,1,15,17,
259059,Ribera d'Ondara,22,17,5,4,3,1,2,1,1,7,
251850,Ribera d'Urgellet,62,49,13,11,5,6,17,14,3,22,
171450,Ribes de Freser,77,67,10,3,7,-4,13,19,-6,0,
171463,Riells i Viabrea,362,298,64,28,22,6,40,15,25,95,
431264,"Riera de Gaià, la",106,74,32,9,12,-3,22,2,20,49,
251863,Riner,9,8,1,0,0,0,0,0,0,1,
171479,Ripoll,251,269,-18,56,52,4,177,58,119,105,
081803,Ripollet,1381,1350,31,177,207,-30,698,370,328,329,
259139,Riu de Cerdanya,2,5,-3,2,0,2,0,0,0,-1,
171485,Riudarenes,134,150,-16,6,6,0,34,3,31,15,
171498,Riudaura,33,15,18,0,0,0,2,0,2,20,
431270,Riudecanyes,64,62,2,5,9,-4,12,1,11,9,
431286,Riudecols,46,51,-5,2,1,1,6,1,5,1,
171501,Riudellots de la Selva,100,99,1,8,7,1,23,8,15,17,
431299,Riudoms,297,238,59,27,14,13,28,5,23,95,
171518,Riumors,15,16,-1,1,1,0,4,0,4,3,
081810,"Roca del Vallès, la",418,423,-5,28,50,-22,42,43,-1,-28,
431303,Rocafort de Queralt,3,32,-29,0,3,-3,1,0,1,-31,
431310,Roda de Berà,456,378,78,65,55,10,110,33,77,165,
081831,Roda de Ter,256,213,43,35,19,16,93,24,69,128,
431325,Rodonyà,35,28,7,1,2,-1,7,2,5,11,
431331,Roquetes,307,322,-15,32,32,0,95,39,56,41,
171523,Roses,534,550,-16,170,170,0,672,437,235,219,
251898,Rosselló,138,147,-9,37,31,6,45,5,40,37,
431346,"Rourell, el",14,21,-7,2,1,1,3,8,-5,-11,
081846,Rubí,2367,2192,175,409,503,-94,1175,317,858,939,
081859,Rubió,9,3,6,0,0,0,1,0,1,7,
171539,Rupià,18,19,-1,1,0,1,2,0,2,2,
089019,Rupit i Pruit,14,6,8,0,1,-1,0,2,-2,5,
081878,Sabadell,5756,5171,585,1175,1241,-66,3638,1724,1914,2433,
081884,Sagàs,2,12,-10,0,0,0,0,0,0,-10,
251902,Salàs de Pallars,13,14,-1,2,4,-2,1,0,1,-2,
081901,Saldes,24,18,6,1,0,1,1,0,1,8,
171544,Sales de Llierca,7,7,0,0,0,0,2,0,2,2,
081918,Sallent,205,159,46,29,18,11,45,12,33,90,
431359,Salomó,13,19,-6,4,3,1,5,5,0,-5,
439057,Salou,1290,1168,122,393,393,0,1229,558,671,793,
171557,Salt,1370,1483,-113,184,168,16,948,209,739,642,
251919,Sanaüja,13,17,-4,5,1,4,1,0,1,1,
081944,Sant Adrià de Besòs,1781,1844,-63,199,271,-72,771,153,618,483,
081957,Sant Agustí de Lluçanès,2,5,-3,0,0,0,0,0,0,-3,
081960,Sant Andreu de la Barca,1055,955,100,162,193,-31,338,199,139,208,
081976,Sant Andreu de Llavaneres,652,558,94,54,93,-39,164,64,100,155,
171576,Sant Andreu Salou,9,11,-2,0,0,0,1,0,1,-1,
171833,Sant Aniol de Finestres,14,14,0,1,4,-3,0,0,0,-3,
081982,Sant Antoni de Vilamajor,414,381,33,20,29,-9,53,24,29,53,
081995,Sant Bartomeu del Grau,38,44,-6,9,6,3,16,4,12,9,
082009,Sant Boi de Llobregat,2451,2292,159,464,465,-1,1140,463,677,835,
082016,Sant Boi de Lluçanès,41,18,23,4,6,-2,7,2,5,26,
431362,Sant Carles de la Ràpita,503,371,132,139,141,-2,218,50,168,298,
082037,Sant Cebrià de Vallalta,237,183,54,10,28,-18,22,3,19,55,
082021,Sant Celoni,717,663,54,73,71,2,235,52,183,239,
082042,Sant Climent de Llobregat,171,171,0,17,11,6,22,12,10,16,
171582,Sant Climent Sescebes,46,53,-7,39,32,7,3,16,-13,-13,
082055,Sant Cugat del Vallès,2969,3000,-31,496,640,-144,2092,1213,879,704,
082068,Sant Cugat Sesgarrigues,48,29,19,2,2,0,5,5,0,19,
251961,Sant Esteve de la Sarga,10,12,-2,0,0,0,0,0,0,-2,
082074,Sant Esteve de Palautordera,170,118,52,14,18,-4,35,9,26,74,
082080,Sant Esteve Sesrovires,345,518,-173,46,57,-11,59,54,5,-179,
171595,Sant Feliu de Buixalleu,37,55,-18,3,1,2,1,3,-2,-18,
082107,Sant Feliu de Codines,370,352,18,31,27,4,81,34,47,69,
171609,Sant Feliu de Guíxols,657,662,-5,140,164,-24,566,355,211,182,
082114,Sant Feliu de Llobregat,1448,1323,125,205,233,-28,533,233,300,397,
171616,Sant Feliu de Pallerols,94,78,16,7,2,5,20,5,15,36,
082129,Sant Feliu Sasserra,15,9,6,0,1,-1,1,1,0,5,
171621,Sant Ferriol,20,28,-8,5,5,0,4,2,2,-6,
082093,Sant Fost de Campsentelles,454,387,67,28,33,-5,49,10,39,101,
082135,Sant Fruitós de Bages,403,313,90,21,29,-8,57,13,44,126,
171637,Sant Gregori,184,141,43,17,8,9,19,10,9,61,
251924,Sant Guim de Freixenet,30,43,-13,1,3,-2,6,7,-1,-16,
251977,Sant Guim de la Plana,11,7,4,1,1,0,6,0,6,10,
171642,Sant Hilari Sacalm,122,110,12,18,31,-13,97,46,51,50,
082153,Sant Hipòlit de Voltregà,149,133,16,14,10,4,35,19,16,36,
081939,Sant Iscle de Vallalta,105,98,7,9,7,2,12,5,7,16,
439023,Sant Jaume d'Enveja,121,112,9,23,8,15,40,18,22,46,
082166,Sant Jaume de Frontanyà,0,0,0,0,0,0,0,0,0,0,
171655,Sant Jaume de Llierca,50,37,13,2,2,0,13,0,13,26,
431378,Sant Jaume dels Domenys,240,164,76,13,20,-7,28,18,10,79,
171674,Sant Joan de les Abadesses,103,91,12,15,6,9,19,9,10,31,
171680,Sant Joan de Mollet,31,29,2,2,0,2,1,0,1,5,
082188,Sant Joan de Vilatorrada,360,326,34,30,43,-13,94,13,81,102,
082172,Sant Joan Despí,1281,1274,7,141,205,-64,391,175,216,159,
171851,Sant Joan les Fonts,166,124,42,12,16,-4,29,19,10,48,
171668,Sant Jordi Desvalls,49,37,12,2,0,2,17,1,16,30,
089030,Sant Julià de Cerdanyola,6,17,-11,0,0,0,0,1,-1,-12,
171693,Sant Julià de Ramis,215,197,18,6,13,-7,44,14,30,41,
082205,Sant Julià de Vilatorta,117,101,16,2,10,-8,17,2,15,23,
179032,Sant Julià del Llor i Bonmatí,70,65,5,9,6,3,18,9,9,17,
082212,Sant Just Desvern,868,753,115,73,82,-9,405,109,296,402,
082227,Sant Llorenç d'Hortons,175,369,-194,5,11,-6,24,6,18,-182,
171714,Sant Llorenç de la Muga,17,10,7,3,0,3,6,2,4,14,
251930,Sant Llorenç de Morunys,53,22,31,1,4,-3,4,0,4,32,
082233,Sant Llorenç Savall,118,104,14,10,4,6,19,8,11,31,
082251,Sant Martí d'Albars,5,4,1,0,0,0,0,0,0,1,
082248,Sant Martí de Centelles,107,91,16,12,5,7,18,4,14,37,
171729,Sant Martí de Llémena,38,37,1,3,0,3,4,0,4,8,
259025,Sant Martí de Riucorb,16,22,-6,0,0,0,7,1,6,0,
082264,Sant Martí de Tous,58,35,23,3,3,0,8,3,5,28,
082270,Sant Martí Sarroca,183,155,28,9,19,-10,53,37,16,34,
082286,Sant Martí Sesgueioles,13,12,1,0,1,-1,1,1,0,0,
171735,Sant Martí Vell,12,8,4,0,3,-3,1,1,0,1,
082299,Sant Mateu de Bages,30,28,2,0,0,0,3,0,3,5,
171740,Sant Miquel de Campmajor,2,12,-10,0,0,0,21,2,19,9,
171753,Sant Miquel de Fluvià,43,42,1,3,6,-3,20,6,14,12,
171766,Sant Mori,13,10,3,0,0,0,1,0,1,4,
171772,Sant Pau de Segúries,25,33,-8,5,3,2,6,2,4,-2,
082310,Sant Pere de Ribes,1507,1352,155,201,244,-43,587,1394,-807,-695,
082325,Sant Pere de Riudebitlles,137,106,31,9,8,1,14,4,10,42,
082331,Sant Pere de Torelló,76,86,-10,10,6,4,16,2,14,8,
082346,Sant Pere de Vilamajor,318,245,73,24,23,1,40,21,19,93,
171788,Sant Pere Pescador,65,58,7,11,7,4,60,85,-25,-14,
081897,Sant Pere Sallavinera,1,9,-8,1,0,1,0,0,0,-7,
082359,Sant Pol de Mar,286,236,50,29,38,-9,143,171,-28,13,
082362,Sant Quintí de Mediona,113,88,25,14,12,2,57,2,55,82,
082378,Sant Quirze de Besora,111,64,47,6,3,3,32,9,23,73,
082384,Sant Quirze del Vallès,881,689,192,52,93,-41,143,84,59,210,
082397,Sant Quirze Safaja,45,57,-12,1,2,-1,7,4,3,-10,
251945,Sant Ramon,16,18,-2,1,2,-1,6,5,1,-2,
082401,Sant Sadurní d'Anoia,387,378,9,53,56,-3,88,40,48,54,
082418,Sant Sadurní d'Osormort,3,3,0,0,0,0,0,0,0,0,
080983,Sant Salvador de Guardiola,163,199,-36,10,17,-7,108,56,52,9,
082628,Sant Vicenç de Castellet,507,392,115,28,43,-15,170,22,148,248,
082649,Sant Vicenç de Montalt,402,355,47,42,36,6,97,31,66,119,
082652,Sant Vicenç de Torelló,100,71,29,9,2,7,13,0,13,49,
082634,Sant Vicenç dels Horts,966,937,29,142,168,-26,288,86,202,205,
431384,Santa Bàrbara,97,137,-40,30,26,4,30,36,-6,-42,
082439,Santa Cecília de Voltregà,4,7,-3,0,0,0,0,0,0,-3,
082444,Santa Coloma de Cervelló,313,271,42,31,49,-18,52,11,41,65,
171805,Santa Coloma de Farners,418,330,88,65,60,5,291,56,235,328,
082457,Santa Coloma de Gramenet,4132,4703,-571,719,864,-145,3272,1962,1310,594,
431397,Santa Coloma de Queralt,73,107,-34,15,15,0,49,5,44,10,
171812,Santa Cristina d'Aro,262,278,-16,24,19,5,88,40,48,37,
082460,Santa Eugènia de Berga,107,97,10,17,3,14,11,13,-2,22,
082476,Santa Eulàlia de Riuprimer,77,41,36,5,6,-1,6,7,-1,34,
082482,Santa Eulàlia de Ronçana,388,300,88,17,23,-6,40,14,26,108,
082495,Santa Fe del Penedès,13,13,0,0,1,-1,0,0,0,-1,
171827,Santa Llogaia d'Àlguema,34,29,5,1,1,0,2,0,2,7,
082508,Santa Margarida de Montbui,480,370,110,44,38,6,115,67,48,164,
082515,Santa Margarida i els Monjos,307,286,21,39,36,3,96,21,75,99,
082589,Santa Maria d'Oló,43,41,2,1,0,1,4,3,1,4,
082536,Santa Maria de Besora,15,7,8,1,1,0,0,0,0,8,
082567,Santa Maria de Martorelles,44,30,14,3,3,0,1,1,0,14,
082554,Santa Maria de Merlès,5,6,-1,0,0,0,0,0,0,-1,
082573,Santa Maria de Miralles,4,4,0,0,2,-2,1,0,1,-1,
082592,Santa Maria de Palautordera,464,425,39,34,39,-5,87,31,56,90,
431401,Santa Oliva,218,200,18,16,20,-4,22,22,0,14,
171848,Santa Pau,52,55,-3,5,7,-2,6,1,5,0,
082606,Santa Perpètua de Mogoda,907,943,-36,103,147,-44,377,199,178,98,
082613,Santa Susanna,245,244,1,21,20,1,90,27,63,65,
081923,Santpedor,258,221,37,24,20,4,24,20,4,45,
431423,Sarral,74,50,24,8,18,-10,12,14,-2,12,
171864,Sarrià de Ter,311,274,37,25,28,-3,49,21,28,62,
252017,Sarroca de Bellera,6,7,-1,0,0,0,1,0,1,0,
252000,Sarroca de Lleida,10,6,4,1,0,1,4,1,3,8,
171870,"Saus, Camallera i Llampaies",42,55,-13,3,2,1,7,0,7,-5,
431439,Savallà del Comtat,6,5,1,0,1,-1,0,0,0,0,
431444,"Secuita, la",96,104,-8,7,10,-3,11,9,2,-9,
171886,"Selva de Mar, la",16,7,9,0,4,-4,6,0,6,11,
431457,"Selva del Camp, la",214,196,18,22,21,1,41,22,19,38,
431460,Senan,1,0,1,0,0,0,0,0,0,1,
430445,"Sénia, la",94,90,4,92,86,6,79,37,42,52,
252022,Senterada,6,6,0,0,2,-2,2,0,2,0,
250352,"Sentiu de Sió, la",20,33,-13,0,1,-1,2,2,0,-14,
082671,Sentmenat,422,342,80,30,40,-10,47,25,22,92,
171903,Serinyà,69,43,26,6,0,6,6,4,2,34,
252043,Seròs,26,39,-13,28,25,3,78,37,41,31,
171910,Serra de Daró,27,9,18,0,1,-1,0,1,-1,16,
171925,Setcases,14,11,3,0,2,-2,5,0,5,6,
252038,"Seu d'Urgell, la",393,307,86,146,181,-35,235,200,35,86,
