Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
430825,"Masroig, el",12,20,-8,1,1,0,12,1,11,3
251312,Massalcoreig,1,5,-4,15,6,9,27,25,2,7
171019,Massanes,41,39,2,7,6,1,5,2,3,6
251327,Massoteres,21,15,6,0,3,-3,3,0,3,6
081206,Matadepera,257,298,-41,12,17,-5,35,21,14,-32
081213,Mataró,3116,2980,136,951,982,-31,1802,1401,401,506
081228,Mediona,138,126,12,21,23,-2,22,13,9,19
251348,Menàrguens,25,27,-2,12,6,6,17,6,11,15
170998,Meranges,1,3,-2,0,0,0,0,1,-1,-3
171058,Mieres,12,22,-10,0,4,-4,0,0,0,-14
430831,"Milà, el",5,9,-4,3,0,3,1,0,1,0
251351,Miralcamp,45,58,-13,10,10,0,19,16,3,-10
430846,Miravet,17,16,1,4,6,-2,10,16,-6,-7
081385,Moià,188,226,-38,33,37,-4,55,34,21,-21
430859,"Molar, el",14,13,1,0,0,0,2,6,-4,-3
081234,Molins de Rei,735,707,28,99,104,-5,192,131,61,84
251370,Mollerussa,516,493,23,185,159,26,375,154,221,270
171061,Mollet de Peralada,3,4,-1,0,1,-1,0,0,0,-2
081249,Mollet del Vallès,1680,1895,-215,356,407,-51,659,765,-106,-372
171077,Molló,14,21,-7,1,1,0,1,0,1,-6
251364,"Molsosa, la",3,2,1,0,0,0,0,1,-1,0
081287,Monistrol de Calders,30,21,9,3,6,-3,1,1,0,6
081271,Monistrol de Montserrat,111,149,-38,20,18,2,40,17,23,-13
171096,Montagut i Oix,61,56,5,7,5,2,11,0,11,18
430862,Montblanc,242,215,27,52,61,-9,99,60,39,57
430884,Montbrió del Camp,144,89,55,6,13,-7,30,6,24,72
081252,Montcada i Reixac,1425,1322,103,241,257,-16,367,313,54,141
081304,Montclar,0,1,-1,0,0,0,0,0,0,-1
251399,Montellà i Martinet,41,34,7,4,0,4,4,4,0,11
081311,Montesquiu,54,46,8,4,10,-6,2,0,2,4
251403,Montferrer i Castellbò,37,51,-14,11,9,2,23,34,-11,-23
430897,Montferri,47,17,30,1,8,-7,1,8,-7,16
251386,Montgai,17,12,5,1,3,-2,1,0,1,4
081265,Montgat,604,397,207,48,52,-4,51,47,4,207
081326,Montmajor,13,15,-2,0,1,-1,4,0,4,1
081332,Montmaneu,3,7,-4,1,3,-2,0,0,0,-6
430901,"Montmell, el",118,109,9,5,10,-5,4,2,2,6
081350,Montmeló,303,281,22,47,68,-21,58,71,-13,-12
251425,Montoliu de Lleida,13,14,-1,3,8,-5,13,0,13,7
251410,Montoliu de Segarra,7,4,3,0,0,0,2,0,2,5
251431,Montornès de Segarra,2,5,-3,0,0,0,0,0,0,-3
081363,Montornès del Vallès,760,621,139,122,147,-25,209,127,82,196
430918,Mont-ral,9,8,1,3,2,1,1,0,1,3
171100,Mont-ras,68,85,-17,1,7,-6,7,4,3,-20
430923,Mont-roig del Camp,801,623,178,165,159,6,316,59,257,441
081379,Montseny,10,19,-9,0,1,-1,3,0,3,-7
430939,Móra d'Ebre,232,151,81,47,68,-21,107,81,26,86
430944,Móra la Nova,93,115,-22,24,21,3,50,2,48,29
430957,"Morell, el",229,165,64,49,43,6,46,30,16,86
430960,"Morera de Montsant, la",10,4,6,0,0,0,2,0,2,8
081290,Muntanyola,39,30,9,0,2,-2,4,0,4,11
081398,Mura,18,17,1,2,0,2,0,0,0,3
251459,Nalec,6,5,1,0,0,0,0,0,0,1
250254,Naut Aran,37,72,-35,43,20,23,11,6,5,-7
081402,Navarcles,211,206,5,21,18,3,25,26,-1,7
081419,Navàs,169,200,-31,7,21,-14,27,45,-18,-63
171117,Navata,75,40,35,9,2,7,19,30,-11,31
251462,Navès,15,10,5,3,1,2,1,0,1,8
081424,"Nou de Berguedà, la",5,9,-4,0,0,0,1,0,1,-3
430976,"Nou de Gaià, la",26,12,14,2,2,0,2,1,1,15
430982,Nulles,50,17,33,1,2,-1,3,1,2,34
251484,Odèn,3,9,-6,0,0,0,4,9,-5,-11
081430,Òdena,215,141,74,12,22,-10,22,7,15,79
171122,Ogassa,6,9,-3,0,0,0,0,0,0,-3
081458,Olèrdola,198,127,71,6,20,-14,12,11,1,58
081461,Olesa de Bonesvalls,82,108,-26,4,12,-8,2,11,-9,-43
081477,Olesa de Montserrat,905,761,144,151,165,-14,182,96,86,216
251497,Oliana,35,49,-14,8,15,-7,30,22,8,-13
251500,Oliola,5,19,-14,0,0,0,2,0,2,-12
251517,Olius,53,29,24,1,1,0,0,2,-2,22
081483,Olivella,253,186,67,37,26,11,41,77,-36,42
081496,Olost,18,31,-13,6,4,2,3,2,1,-10
171143,Olot,774,918,-144,191,305,-114,647,241,406,148
251522,"Oluges, les",4,3,1,0,2,-2,0,1,-1,-2
081445,Olvan,44,34,10,6,2,4,2,3,-1,13
251538,"Omellons, els",18,7,11,1,0,1,1,0,1,13
251543,"Omells de na Gaia, els",3,1,2,1,1,0,0,0,0,2
171156,Ordis,14,6,8,1,1,0,3,0,3,11
251556,Organyà,23,41,-18,7,5,2,16,7,9,-7
081509,Orís,19,9,10,1,0,1,2,1,1,12
081516,Oristà,18,23,-5,1,0,1,0,0,0,-4
081521,Orpí,7,12,-5,0,1,-1,1,0,1,-5
081537,Òrrius,44,29,15,6,4,2,0,0,0,17
251569,Os de Balaguer,42,30,12,1,0,1,0,5,-5,8
171169,Osor,12,12,0,0,0,0,0,0,0,0
251575,Ossó de Sió,9,5,4,0,0,0,1,0,1,5
081542,Pacs del Penedès,49,41,8,4,5,-1,4,1,3,10
081555,Palafolls,455,324,131,46,44,2,39,33,6,139
171175,Palafrugell,703,627,76,134,186,-52,340,236,104,128
171181,Palamós,684,758,-74,121,150,-29,247,223,24,-79
251581,"Palau d'Anglesola, el",68,64,4,5,1,4,34,24,10,18
171194,Palau de Santa Eulàlia,2,10,-8,0,0,0,0,0,0,-8
171215,Palau-sator,7,9,-2,0,2,-2,6,0,6,2
171208,Palau-saverdera,104,67,37,1,8,-7,23,18,5,35
081568,Palau-solità i Plegamans,560,443,117,51,76,-25,70,70,0,92
431009,"Pallaresos, els",216,116,100,18,13,5,6,8,-2,103
081574,Pallejà,424,356,68,66,74,-8,71,41,30,90
430995,"Palma d'Ebre, la",23,18,5,0,2,-2,8,0,8,11
089058,"Palma de Cervelló, la",107,127,-20,15,24,-9,24,2,22,-7
171236,Palol de Revardit,11,13,-2,0,0,0,1,0,1,-1
171241,Pals,94,134,-40,14,14,0,66,21,45,5
081580,"Papiol, el",145,120,25,16,33,-17,31,23,8,16
171254,Pardines,9,5,4,0,0,0,1,0,1,5
081593,Parets del Vallès,701,661,40,83,123,-40,163,139,24,24
171267,Parlavà,15,9,6,1,1,0,3,0,3,9
431016,Passanant i Belltall,16,10,6,4,1,3,0,0,0,9
171289,Pau,17,25,-8,1,0,1,15,18,-3,-10
431021,Paüls,10,19,-9,1,2,-1,1,0,1,-9
171292,Pedret i Marzà,26,12,14,0,1,-1,1,2,-1,12
251641,Penelles,8,15,-7,2,5,-3,11,37,-26,-36
171306,"Pera, la",22,23,-1,3,0,3,4,3,1,3
081607,Perafita,8,19,-11,1,0,1,0,0,0,-10
431037,Perafort,88,47,41,6,5,1,10,0,10,52
171328,Peralada,85,56,29,6,10,-4,22,7,15,40
251654,Peramola,16,10,6,5,0,5,3,4,-1,10
431042,"Perelló, el",66,39,27,14,15,-1,68,13,55,81
081614,Piera,776,604,172,88,86,2,62,15,47,221
431055,"Piles, les",16,15,1,1,0,1,0,0,0,2
081635,Pineda de Mar,990,1088,-98,168,256,-88,354,386,-32,-218
431068,"Pinell de Brai, el",13,15,-2,2,0,2,12,1,11,11
251667,Pinell de Solsonès,10,10,0,1,0,1,0,0,0,1
251673,Pinós,19,9,10,0,0,0,0,1,-1,9
431074,Pira,17,27,-10,0,0,0,0,1,-1,-11
431080,"Pla de Santa Maria, el",131,87,44,11,13,-2,15,3,12,54
081640,"Pla del Penedès, el",93,36,57,6,8,-2,2,0,2,57
171334,"Planes d'Hostoles, les",39,59,-20,4,7,-3,8,2,6,-17
171349,Planoles,25,24,1,1,2,-1,1,0,1,1
259118,"Plans de Sió, els",21,19,2,1,6,-5,3,0,3,0
251689,"Poal, el",9,31,-22,1,5,-4,11,20,-9,-35
251692,"Pobla de Cérvoles, la",8,18,-10,0,4,-4,1,0,1,-13
081653,"Pobla de Claramunt, la",116,91,25,9,14,-5,20,24,-4,16
081666,"Pobla de Lillet, la",48,37,11,3,3,0,1,8,-7,4
431093,"Pobla de Mafumet, la",297,147,150,30,8,22,29,6,23,195
431107,"Pobla de Massaluca, la",7,6,1,0,3,-3,4,1,3,1
431114,"Pobla de Montornès, la",150,132,18,21,31,-10,25,7,18,26
251713,"Pobla de Segur, la",115,113,2,31,31,0,55,19,36,38
431129,Poboleda,24,14,10,2,1,1,6,2,4,15
081672,Polinyà,338,317,21,26,50,-24,52,7,45,42
431135,"Pont d'Armentera, el",20,34,-14,1,9,-8,2,3,-1,-23
250306,"Pont de Bar, el",4,7,-3,0,0,0,1,0,1,-2
171352,Pont de Molins,28,20,8,2,2,0,7,0,7,15
251734,"Pont de Suert, el",67,97,-30,33,42,-9,37,3,34,-5
081825,"Pont de Vilomara i Rocafort, el",156,123,33,9,8,1,14,11,3,37
431418,Pontils,18,34,-16,0,2,-2,0,0,0,-18
081688,Pontons,55,52,3,5,4,1,17,12,5,9
171365,Pontós,8,20,-12,0,0,0,3,0,3,-9
251728,Ponts,71,93,-22,20,22,-2,33,68,-35,-59
171371,Porqueres,167,161,6,9,20,-11,25,22,3,-2
431140,Porrera,15,7,8,1,5,-4,3,0,3,7
171404,"Port de la Selva, el",38,39,-1,8,10,-2,13,29,-16,-19
171387,Portbou,18,41,-23,14,15,-1,19,2,17,-7
251749,"Portella, la",21,26,-5,9,6,3,18,14,4,2
431153,Pradell de la Teixeta,10,3,7,0,0,0,0,0,0,7
431166,Prades,29,46,-17,2,8,-6,11,8,3,-20
431172,Prat de Comte,5,12,-7,1,1,0,3,0,3,-4
081691,"Prat de Llobregat, el",1356,1575,-219,466,482,-16,535,594,-59,-294
431188,Pratdip,24,39,-15,4,2,2,18,2,16,3
081712,Prats de Lluçanès,78,76,2,19,13,6,16,14,2,10
081705,"Prats de Rei, els",31,16,15,0,2,-2,1,0,1,14
251752,Prats i Sansor,15,9,6,2,0,2,0,1,-1,7
251765,Preixana,12,8,4,0,4,-4,1,0,1,1
251771,Preixens,20,28,-8,0,2,-2,0,7,-7,-17
082303,Premià de Dalt,477,424,53,50,59,-9,76,14,62,106
081727,Premià de Mar,1056,1145,-89,185,194,-9,287,196,91,-7
171390,"Preses, les",43,52,-9,5,6,-1,3,4,-1,-11
251790,Prullans,13,9,4,0,5,-5,0,0,0,-1
171411,Puigcerdà,269,313,-44,64,129,-65,134,241,-107,-216
081748,Puigdàlber,31,23,8,3,1,2,0,0,0,10
251804,Puiggròs,6,4,2,0,1,-1,0,0,0,1
431191,Puigpelat,68,51,17,0,6,-6,7,1,6,17
081751,Puig-reig,180,196,-16,13,21,-8,31,40,-9,-33
251811,Puigverd d'Agramunt,5,12,-7,1,0,1,4,3,1,-5
251826,Puigverd de Lleida,73,62,11,3,12,-9,11,10,1,3
081764,Pujalt,5,4,1,1,0,1,2,1,1,3
081770,"Quar, la",1,3,-2,0,1,-1,1,0,1,-2
171426,Quart,213,95,118,3,13,-10,9,7,2,110
170433,Queralbs,2,7,-5,0,1,-1,0,0,0,-6
431205,Querol,25,33,-8,1,7,-6,1,0,1,-13
171432,Rabós,1,20,-19,0,0,0,1,5,-4,-23
081786,Rajadell,37,15,22,3,1,2,0,3,-3,21
431212,Rasquera,9,15,-6,8,8,0,15,0,15,9
171447,Regencós,11,28,-17,0,2,-2,2,0,2,-17
081799,Rellinars,59,52,7,3,0,3,0,0,0,10
431227,Renau,9,3,6,0,0,0,6,0,6,12
431233,Reus,1975,3001,-1026,583,854,-271,1063,521,542,-755
251832,Rialp,20,28,-8,8,10,-2,6,0,6,-4
431248,"Riba, la",28,44,-16,3,6,-3,7,4,3,-16
431251,Riba-roja d'Ebre,27,44,-17,8,10,-2,14,0,14,-5
259059,Ribera d'Ondara,17,14,3,2,0,2,3,0,3,8
251850,Ribera d'Urgellet,71,51,20,11,4,7,23,21,2,29
171450,Ribes de Freser,82,93,-11,7,16,-9,8,2,6,-14
171463,Riells i Viabrea,254,169,85,22,25,-3,21,27,-6,76
431264,"Riera de Gaià, la",86,44,42,15,13,2,14,0,14,58
251863,Riner,9,14,-5,1,0,1,2,0,2,-2
171479,Ripoll,276,340,-64,46,61,-15,76,61,15,-64
081803,Ripollet,1298,1317,-19,260,311,-51,432,513,-81,-151
259139,Riu de Cerdanya,4,6,-2,0,0,0,3,2,1,-1
171485,Riudarenes,146,98,48,10,17,-7,20,1,19,60
171498,Riudaura,16,16,0,2,3,-1,0,0,0,-1
431270,Riudecanyes,59,45,14,6,1,5,9,1,8,27
431286,Riudecols,54,36,18,0,8,-8,15,44,-29,-19
171501,Riudellots de la Selva,62,70,-8,5,8,-3,15,17,-2,-13
431299,Riudoms,239,169,70,11,24,-13,44,54,-10,47
171518,Riumors,14,22,-8,0,1,-1,1,3,-2,-11
081810,"Roca del Vallès, la",474,437,37,49,53,-4,48,48,0,33
431303,Rocafort de Queralt,16,19,-3,0,2,-2,2,0,2,-3
431310,Roda de Berà,371,338,33,59,58,1,54,20,34,68
081831,Roda de Ter,266,173,93,19,31,-12,50,35,15,96
431325,Rodonyà,52,20,32,10,9,1,3,12,-9,24
431331,Roquetes,257,320,-63,38,73,-35,121,44,77,-21
171523,Roses,542,602,-60,212,179,33,583,449,134,107
251898,Rosselló,130,118,12,26,19,7,37,16,21,40
431346,"Rourell, el",21,24,-3,8,1,7,3,0,3,7
081846,Rubí,2247,2207,40,540,625,-85,831,612,219,174
081859,Rubió,25,7,18,1,0,1,1,0,1,20
171539,Rupià,14,12,2,1,1,0,1,3,-2,0
089019,Rupit i Pruit,4,11,-7,0,1,-1,0,0,0,-8
081878,Sabadell,5497,5275,222,1461,1437,24,2300,2096,204,450
081884,Sagàs,9,3,6,0,0,0,0,0,0,6
251902,Salàs de Pallars,13,17,-4,1,10,-9,6,0,6,-7
081901,Saldes,26,31,-5,0,2,-2,0,0,0,-7
171544,Sales de Llierca,2,11,-9,0,0,0,3,0,3,-6
081918,Sallent,173,239,-66,18,36,-18,29,10,19,-65
431359,Salomó,10,20,-10,1,1,0,11,0,11,1
439057,Salou,1455,1221,234,594,579,15,1094,1084,10,259
171557,Salt,1626,1838,-212,295,309,-14,997,732,265,39
251919,Sanaüja,8,8,0,0,0,0,2,0,2,2
081944,Sant Adrià de Besòs,1701,1709,-8,274,286,-12,418,399,19,-1
081957,Sant Agustí de Lluçanès,4,4,0,0,1,-1,0,0,0,-1
081960,Sant Andreu de la Barca,1216,1055,161,184,297,-113,247,123,124,172
081976,Sant Andreu de Llavaneres,492,448,44,51,49,2,114,87,27,73
171576,Sant Andreu Salou,7,6,1,0,0,0,1,0,1,2
171833,Sant Aniol de Finestres,24,12,12,0,1,-1,3,0,3,14
081982,Sant Antoni de Vilamajor,340,300,40,16,23,-7,30,37,-7,26
081995,Sant Bartomeu del Grau,80,57,23,2,10,-8,7,15,-8,7
082009,Sant Boi de Llobregat,2572,2515,57,640,593,47,696,796,-100,4
082016,Sant Boi de Lluçanès,25,24,1,1,0,1,7,1,6,8
431362,Sant Carles de la Ràpita,540,366,174,199,195,4,303,415,-112,66
082037,Sant Cebrià de Vallalta,229,188,41,21,22,-1,20,17,3,43
082021,Sant Celoni,688,724,-36,75,105,-30,157,155,2,-64
082042,Sant Climent de Llobregat,154,133,21,13,23,-10,10,9,1,12
171582,Sant Climent Sescebes,31,32,-1,13,11,2,5,1,4,5
082055,Sant Cugat del Vallès,3701,2296,1405,562,563,-1,1254,829,425,1829
082068,Sant Cugat Sesgarrigues,64,42,22,6,1,5,3,1,2,29
251961,Sant Esteve de la Sarga,8,6,2,0,1,-1,1,1,0,1
082074,Sant Esteve de Palautordera,177,138,39,3,8,-5,22,24,-2,32
082080,Sant Esteve Sesrovires,355,266,89,44,53,-9,27,30,-3,77
171595,Sant Feliu de Buixalleu,25,31,-6,0,13,-13,0,1,-1,-20
082107,Sant Feliu de Codines,328,215,113,29,43,-14,77,63,14,113
171609,Sant Feliu de Guíxols,768,774,-6,132,179,-47,444,447,-3,-56
082114,Sant Feliu de Llobregat,1177,1181,-4,221,279,-58,316,169,147,85
171616,Sant Feliu de Pallerols,34,67,-33,5,14,-9,21,10,11,-31
082129,Sant Feliu Sasserra,34,14,20,0,0,0,3,1,2,22
171621,Sant Ferriol,25,13,12,2,0,2,8,0,8,22
082093,Sant Fost de Campsentelles,489,359,130,19,32,-13,35,23,12,129
082135,Sant Fruitós de Bages,460,319,141,53,49,4,46,29,17,162
171637,Sant Gregori,147,111,36,10,7,3,19,10,9,48
251924,Sant Guim de Freixenet,25,50,-25,2,3,-1,9,1,8,-18
251977,Sant Guim de la Plana,8,3,5,0,0,0,1,0,1,6
171642,Sant Hilari Sacalm,113,153,-40,23,41,-18,79,53,26,-32
082153,Sant Hipòlit de Voltregà,186,119,67,17,15,2,38,26,12,81
081939,Sant Iscle de Vallalta,76,73,3,11,8,3,6,1,5,11
439023,Sant Jaume d'Enveja,108,97,11,15,12,3,20,22,-2,12
082166,Sant Jaume de Frontanyà,0,3,-3,0,0,0,0,0,0,-3
171655,Sant Jaume de Llierca,13,24,-11,3,3,0,1,13,-12,-23
431378,Sant Jaume dels Domenys,142,88,54,5,15,-10,12,8,4,48
171674,Sant Joan de les Abadesses,78,90,-12,14,7,7,6,4,2,-3
171680,Sant Joan de Mollet,23,34,-11,0,3,-3,5,0,5,-9
082188,Sant Joan de Vilatorrada,362,307,55,24,40,-16,71,89,-18,21
082172,Sant Joan Despí,1168,1113,55,194,195,-1,253,205,48,102
171851,Sant Joan les Fonts,128,114,14,13,12,1,33,1,32,47
171668,Sant Jordi Desvalls,34,23,11,2,5,-3,5,0,5,13
089030,Sant Julià de Cerdanyola,12,17,-5,0,0,0,0,0,0,-5
171693,Sant Julià de Ramis,181,158,23,13,13,0,28,39,-11,12
082205,Sant Julià de Vilatorta,80,75,5,7,6,1,10,14,-4,2
179032,Sant Julià del Llor i Bonmatí,69,62,7,5,4,1,14,10,4,12
082212,Sant Just Desvern,614,608,6,102,102,0,239,97,142,148
082227,Sant Llorenç d'Hortons,123,123,0,12,16,-4,18,32,-14,-18
171714,Sant Llorenç de la Muga,13,12,1,0,0,0,3,0,3,4
251930,Sant Llorenç de Morunys,41,37,4,4,2,2,13,14,-1,5
082233,Sant Llorenç Savall,98,95,3,12,15,-3,9,7,2,2
082251,Sant Martí d'Albars,2,6,-4,1,2,-1,0,0,0,-5
082248,Sant Martí de Centelles,96,64,32,8,13,-5,11,7,4,31
171729,Sant Martí de Llémena,29,16,13,2,0,2,7,2,5,20
259025,Sant Martí de Riucorb,14,26,-12,0,0,0,1,0,1,-11
082264,Sant Martí de Tous,29,32,-3,1,0,1,1,0,1,-1
082270,Sant Martí Sarroca,166,147,19,16,16,0,34,23,11,30
082286,Sant Martí Sesgueioles,18,10,8,2,0,2,0,1,-1,9
171735,Sant Martí Vell,15,9,6,0,2,-2,4,0,4,8
082299,Sant Mateu de Bages,14,10,4,1,0,1,0,0,0,5
171740,Sant Miquel de Campmajor,8,11,-3,3,1,2,0,11,-11,-12
171753,Sant Miquel de Fluvià,20,46,-26,6,13,-7,6,5,1,-32
171766,Sant Mori,0,17,-17,1,0,1,4,0,4,-12
171772,Sant Pau de Segúries,35,34,1,3,2,1,8,0,8,10
082310,Sant Pere de Ribes,1247,1355,-108,195,208,-13,348,399,-51,-172
082325,Sant Pere de Riudebitlles,75,93,-18,10,15,-5,17,7,10,-13
082331,Sant Pere de Torelló,86,69,17,14,7,7,13,10,3,27
082346,Sant Pere de Vilamajor,282,184,98,7,16,-9,18,19,-1,88
171788,Sant Pere Pescador,98,62,36,12,22,-10,54,94,-40,-14
081897,Sant Pere Sallavinera,6,7,-1,0,0,0,0,0,0,-1
082359,Sant Pol de Mar,215,220,-5,22,41,-19,53,13,40,16
082362,Sant Quintí de Mediona,94,77,17,9,14,-5,30,25,5,17
082378,Sant Quirze de Besora,71,88,-17,2,8,-6,10,3,7,-16
082384,Sant Quirze del Vallès,683,608,75,79,104,-25,105,59,46,96
082397,Sant Quirze Safaja,47,55,-8,0,5,-5,3,0,3,-10
251945,Sant Ramon,14,11,3,3,4,-1,12,3,9,11
082401,Sant Sadurní d'Anoia,405,324,81,53,74,-21,95,106,-11,49
082418,Sant Sadurní d'Osormort,1,6,-5,0,1,-1,0,0,0,-6
080983,Sant Salvador de Guardiola,153,150,3,7,12,-5,16,9,7,5
082628,Sant Vicenç de Castellet,418,360,58,53,43,10,94,41,53,121
082649,Sant Vicenç de Montalt,423,288,135,23,33,-10,47,26,21,146
082652,Sant Vicenç de Torelló,81,53,28,4,6,-2,4,5,-1,25
082634,Sant Vicenç dels Horts,1014,806,208,167,230,-63,197,75,122,267
431384,Santa Bàrbara,120,113,7,32,30,2,74,49,25,34
082439,Santa Cecília de Voltregà,4,10,-6,0,0,0,1,0,1,-5
082444,Santa Coloma de Cervelló,281,277,4,29,48,-19,45,23,22,7
171805,Santa Coloma de Farners,400,391,9,83,47,36,235,18,217,262
082457,Santa Coloma de Gramenet,5608,6501,-893,1047,1263,-216,3549,1265,2284,1175
431397,Santa Coloma de Queralt,103,118,-15,19,20,-1,28,22,6,-10
171812,Santa Cristina d'Aro,324,309,15,27,31,-4,88,74,14,25
082460,Santa Eugènia de Berga,94,83,11,7,5,2,28,17,11,24
082476,Santa Eulàlia de Riuprimer,57,43,14,1,1,0,6,2,4,18
082482,Santa Eulàlia de Ronçana,335,315,20,17,32,-15,20,16,4,9
082495,Santa Fe del Penedès,7,11,-4,0,0,0,0,0,0,-4
171827,Santa Llogaia d'Àlguema,28,30,-2,2,3,-1,1,1,0,-3
082508,Santa Margarida de Montbui,372,423,-51,52,57,-5,77,114,-37,-93
082515,Santa Margarida i els Monjos,388,395,-7,36,59,-23,52,119,-67,-97
082589,Santa Maria d'Oló,42,50,-8,1,8,-7,7,1,6,-9
082536,Santa Maria de Besora,16,14,2,0,0,0,1,0,1,3
082567,Santa Maria de Martorelles,55,66,-11,4,4,0,0,1,-1,-12
082554,Santa Maria de Merlès,8,6,2,0,0,0,1,0,1,3
082573,Santa Maria de Miralles,10,5,5,0,0,0,0,1,-1,4
082592,Santa Maria de Palautordera,520,392,128,41,41,0,77,27,50,178
431401,Santa Oliva,242,168,74,17,17,0,38,34,4,78
171848,Santa Pau,55,50,5,3,4,-1,4,8,-4,0
082606,Santa Perpètua de Mogoda,874,999,-125,187,191,-4,318,207,111,-18
082613,Santa Susanna,213,168,45,20,29,-9,53,36,17,53
081923,Santpedor,326,184,142,19,13,6,32,41,-9,139
431423,Sarral,64,58,6,6,2,4,15,25,-10,0
171864,Sarrià de Ter,329,217,112,19,24,-5,38,35,3,110
252017,Sarroca de Bellera,9,3,6,0,0,0,0,0,0,6
252000,Sarroca de Lleida,9,8,1,6,3,3,1,0,1,5
171870,"Saus, Camallera i Llampaies",31,36,-5,1,4,-3,2,1,1,-7
431439,Savallà del Comtat,3,3,0,0,0,0,0,0,0,0
431444,"Secuita, la",82,60,22,3,4,-1,2,5,-3,18
171886,"Selva de Mar, la",9,11,-2,0,4,-4,1,0,1,-5
431457,"Selva del Camp, la",199,121,78,23,27,-4,23,3,20,94
431460,Senan,2,4,-2,0,0,0,1,0,1,-1
430445,"Sénia, la",73,59,14,89,112,-23,93,230,-137,-146
252022,Senterada,5,11,-6,2,1,1,3,0,3,-2
250352,"Sentiu de Sió, la",17,15,2,0,0,0,3,0,3,5
082671,Sentmenat,411,239,172,49,47,2,55,34,21,195
171903,Serinyà,45,48,-3,0,1,-1,3,1,2,-2
252043,Seròs,35,36,-1,43,25,18,33,37,-4,13
171910,Serra de Daró,23,3,20,1,0,1,1,5,-4,17
171925,Setcases,12,6,6,5,0,5,2,3,-1,10
252038,"Seu d'Urgell, la",366,318,48,134,183,-49,150,121,29,28
082690,Seva,150,122,28,6,7,-1,20,8,12,39
252056,Sidamon,17,20,-3,1,2,-1,3,0,3,-1
171931,Sils,389,221,168,22,39,-17,85,47,38,189
082704,Sitges,1300,1195,105,215,265,-50,577,246,331,386
170524,Siurana,4,14,-10,0,0,0,2,0,2,-8
082711,Sobremunt,5,10,-5,5,1,4,0,0,0,-1
252069,"Soleràs, el",4,19,-15,0,5,-5,7,0,7,-13
431476,Solivella,21,28,-7,2,1,1,5,0,5,-1
252075,Solsona,226,250,-24,31,70,-39,113,136,-23,-86
082726,Sora,11,3,8,2,0,2,1,0,1,11
252081,Soriguera,24,12,12,1,1,0,0,1,-1,11
252094,Sort,83,86,-3,18,18,0,23,25,-2,-5
252108,Soses,47,36,11,32,24,8,23,8,15,34
082732,Subirats,137,147,-10,7,6,1,19,13,6,-3
252115,Sudanell,24,37,-13,5,2,3,6,5,1,-9
252120,Sunyer,5,12,-7,3,0,3,13,1,12,8
082747,Súria,123,162,-39,20,33,-13,46,51,-5,-57
171946,Susqueda,4,15,-11,0,0,0,0,0,0,-11
082763,Tagamanent,8,17,-9,5,3,2,1,0,1,-6
082779,Talamanca,11,29,-18,2,0,2,0,2,-2,-18
252154,Talarn,17,19,-2,14,16,-2,3,2,1,-3
252167,Talavera,12,12,0,1,0,1,2,0,2,3
171959,"Tallada d'Empordà, la",32,17,15,1,0,1,6,1,5,21
082785,Taradell,220,133,87,9,12,-3,40,30,10,94
431482,Tarragona,2913,3859,-946,1385,1615,-230,2180,1433,747,-429
252173,Tàrrega,590,572,18,108,143,-35,288,41,247,230
252189,Tarrés,5,2,3,0,0,0,1,0,1,4
252192,Tarroja de Segarra,0,8,-8,0,0,0,0,0,0,-8
082750,Tavèrnoles,13,11,2,2,0,2,3,1,2,6
082802,Tavertet,9,14,-5,0,0,0,0,0,0,-5
082819,Teià,234,219,15,23,34,-11,24,14,10,14
252206,Térmens,42,43,-1,9,4,5,25,29,-4,0
171962,Terrades,20,8,12,4,1,3,2,0,2,17
082798,Terrassa,5347,5029,318,1651,1584,67,2637,2420,217,602
082824,Tiana,361,243,118,28,19,9,41,23,18,145
252213,Tírvia,18,5,13,5,2,3,1,0,1,17
252228,Tiurana,0,1,-1,0,0,0,0,0,0,-1
431495,Tivenys,22,34,-12,3,4,-1,4,2,2,-11
431508,Tivissa,37,71,-34,2,1,1,29,2,27,-6
082830,Tona,252,231,21,26,43,-17,39,41,-2,2
252234,Torà,42,37,5,2,4,-2,10,10,0,3
082845,Tordera,988,693,295,101,125,-24,106,150,-44,227
082858,Torelló,413,374,39,65,58,7,114,87,27,73
252249,"Torms, els",6,8,-2,0,0,0,0,0,0,-2
252252,Tornabous,31,40,-9,7,4,3,17,7,10,4
252271,"Torre de Cabdella, la",17,34,-17,4,9,-5,7,4,3,-19
082861,"Torre de Claramunt, la",174,176,-2,19,18,1,18,5,13,12
431515,"Torre de Fontaubella, la",13,14,-1,1,1,0,1,0,1,0
431520,"Torre de l'Espanyol, la",24,16,8,3,6,-3,9,0,9,14
252265,Torrebesses,6,6,0,0,0,0,0,0,0,0
431536,Torredembarra,694,626,68,151,198,-47,262,203,59,80
252287,Torrefarrera,270,163,107,42,18,24,61,3,58,189
