Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
081120,Manlleu,474,546,-72,136,113,23,198,257,-59,-108,
081136,Manresa,2231,2086,145,408,417,-9,736,599,137,273,
430764,Marçà,34,45,-11,0,1,-1,5,0,5,-7,
430751,Margalef,7,10,-3,1,5,-4,3,0,3,-4,
082423,Marganell,16,16,0,0,0,0,1,7,-6,-6,
081141,Martorell,862,898,-36,181,184,-3,284,241,43,4,
081154,Martorelles,198,211,-13,16,20,-4,18,12,6,-11,
430770,Mas de Barberans,8,9,-1,2,0,2,5,5,0,1,
171002,Masarac,15,13,2,1,9,-8,10,14,-4,-10,
430786,Masdenverge,37,35,2,3,4,-1,7,15,-8,-7,
081167,"Masies de Roda, les",22,26,-4,6,1,5,4,1,3,4,
081173,"Masies de Voltregà, les",75,81,-6,7,8,-1,8,7,1,-6,
430799,Masllorenç,35,29,6,4,3,1,2,0,2,9,
081189,"Masnou, el",1031,864,167,116,118,-2,179,90,89,254,
430803,"Masó, la",8,7,1,0,0,0,1,0,1,2,
430810,Maspujols,40,53,-13,1,1,0,4,1,3,-10,
081192,Masquefa,373,369,4,57,40,17,39,30,9,30,
430825,"Masroig, el",9,30,-21,0,3,-3,1,5,-4,-28,
251312,Massalcoreig,7,11,-4,9,9,0,22,13,9,5,
171019,Massanes,50,39,11,2,2,0,3,0,3,14,
251327,Massoteres,14,6,8,5,1,4,7,0,7,19,
081206,Matadepera,413,315,98,22,31,-9,32,38,-6,83,
081213,Mataró,3023,2981,42,762,781,-19,1440,1070,370,393,
171045,Medinyà,..,..,..,..,..,..,..,..,..,..,
081228,Mediona,153,133,20,13,6,7,11,2,9,36,
251348,Menàrguens,26,32,-6,10,9,1,13,4,9,4,
170998,Meranges,9,4,5,0,6,-6,1,0,1,0,
171058,Mieres,16,30,-14,1,1,0,1,4,-3,-17,
430831,"Milà, el",13,12,1,0,0,0,0,0,0,1,
251351,Miralcamp,31,55,-24,6,4,2,8,8,0,-22,
430846,Miravet,23,26,-3,2,5,-3,7,14,-7,-13,
081385,Moià,271,214,57,40,23,17,34,20,14,88,
430859,"Molar, el",9,10,-1,1,2,-1,0,4,-4,-6,
081234,Molins de Rei,757,697,60,112,106,6,141,141,0,66,
251370,Mollerussa,447,541,-94,104,104,0,223,71,152,58,
171061,Mollet de Peralada,9,8,1,0,2,-2,2,0,2,1,
081249,Mollet del Vallès,1615,1707,-92,291,236,55,550,572,-22,-59,
171077,Molló,15,16,-1,3,2,1,1,0,1,1,
251364,"Molsosa, la",0,1,-1,0,0,0,1,0,1,0,
081287,Monistrol de Calders,41,32,9,3,3,0,0,4,-4,5,
081271,Monistrol de Montserrat,162,174,-12,10,17,-7,25,16,9,-10,
171096,Montagut i Oix,23,50,-27,7,1,6,7,3,4,-17,
430862,Montblanc,214,211,3,37,29,8,64,19,45,56,
430884,Montbrió del Camp,213,143,70,7,16,-9,13,9,4,65,
081252,Montcada i Reixac,1372,1249,123,169,150,19,403,177,226,368,
081304,Montclar,3,0,3,0,4,-4,0,0,0,-1,
251399,Montellà i Martinet,15,40,-25,0,1,-1,4,5,-1,-27,
081311,Montesquiu,47,48,-1,4,6,-2,5,5,0,-3,
251403,Montferrer i Castellbò,57,42,15,3,4,-1,15,21,-6,8,
430897,Montferri,44,29,15,3,2,1,6,0,6,22,
251386,Montgai,10,14,-4,1,1,0,2,0,2,-2,
081265,Montgat,502,500,2,67,65,2,86,42,44,48,
081326,Montmajor,9,14,-5,0,1,-1,3,0,3,-3,
081332,Montmaneu,7,6,1,0,0,0,0,1,-1,0,
430901,"Montmell, el",108,94,14,11,10,1,7,2,5,20,
081350,Montmeló,264,298,-34,41,43,-2,45,55,-10,-46,
251425,Montoliu de Lleida,24,41,-17,4,8,-4,6,0,6,-15,
251410,Montoliu de Segarra,7,7,0,1,4,-3,0,0,0,-3,
251431,Montornès de Segarra,1,3,-2,0,0,0,0,0,0,-2,
081363,Montornès del Vallès,534,538,-4,84,85,-1,171,154,17,12,
430918,Mont-ral,10,18,-8,0,3,-3,1,1,0,-11,
171100,Mont-ras,76,106,-30,8,4,4,11,5,6,-20,
430923,Mont-roig del Camp,546,637,-91,116,152,-36,243,441,-198,-325,
081379,Montseny,18,18,0,0,0,0,1,2,-1,-1,
430939,Móra d'Ebre,173,170,3,62,48,14,105,10,95,112,
430944,Móra la Nova,79,135,-56,19,13,6,37,30,7,-43,
430957,"Morell, el",190,210,-20,29,18,11,28,20,8,-1,
430960,"Morera de Montsant, la",13,10,3,0,0,0,9,2,7,10,
081290,Muntanyola,14,12,2,0,3,-3,1,1,0,-1,
081398,Mura,23,12,11,2,0,2,1,3,-2,11,
251459,Nalec,7,3,4,1,0,1,0,0,0,5,
250254,Naut Aran,49,46,3,33,32,1,11,16,-5,-1,
081402,Navarcles,203,216,-13,26,12,14,15,14,1,2,
081419,Navàs,146,172,-26,7,22,-15,23,23,0,-41,
171117,Navata,72,54,18,4,9,-5,23,17,6,19,
251462,Navès,8,10,-2,0,0,0,1,1,0,-2,
081424,"Nou de Berguedà, la",5,7,-2,0,0,0,2,1,1,-1,
430976,"Nou de Gaià, la",34,32,2,3,1,2,3,0,3,7,
430982,Nulles,31,34,-3,3,0,3,0,0,0,0,
251484,Odèn,9,2,7,0,0,0,0,1,-1,6,
081430,Òdena,143,162,-19,23,10,13,32,31,1,-5,
171122,Ogassa,8,13,-5,0,0,0,0,0,0,-5,
081458,Olèrdola,161,163,-2,23,9,14,28,24,4,16,
081461,Olesa de Bonesvalls,94,91,3,19,9,10,9,2,7,20,
081477,Olesa de Montserrat,734,734,0,161,134,27,138,136,2,29,
251497,Oliana,65,41,24,12,7,5,13,33,-20,9,
251500,Oliola,2,15,-13,2,0,2,1,1,0,-11,
251517,Olius,48,35,13,2,1,1,1,0,1,15,
081483,Olivella,239,245,-6,21,49,-28,66,60,6,-28,
081496,Olost,43,33,10,2,0,2,6,6,0,12,
171143,Olot,907,798,109,192,191,1,381,403,-22,88,
251522,"Oluges, les",1,7,-6,1,0,1,0,0,0,-5,
081445,Olvan,35,35,0,0,0,0,2,1,1,1,
251538,"Omellons, els",2,8,-6,0,1,-1,0,0,0,-7,
251543,"Omells de na Gaia, els",6,4,2,0,0,0,0,0,0,2,
171156,Ordis,6,10,-4,3,1,2,0,4,-4,-6,
251556,Organyà,26,29,-3,6,10,-4,5,23,-18,-25,
081509,Orís,14,15,-1,0,1,-1,1,0,1,-1,
081516,Oristà,13,19,-6,1,1,0,0,6,-6,-12,
081521,Orpí,3,6,-3,1,0,1,0,0,0,-2,
081537,Òrrius,35,31,4,4,1,3,1,5,-4,3,
251569,Os de Balaguer,64,36,28,1,0,1,6,6,0,29,
171169,Osor,19,12,7,0,1,-1,6,0,6,12,
251575,Ossó de Sió,9,9,0,0,0,0,0,0,0,0,
081542,Pacs del Penedès,42,39,3,2,4,-2,2,5,-3,-2,
081555,Palafolls,420,425,-5,39,31,8,43,34,9,12,
171175,Palafrugell,711,527,184,140,121,19,306,378,-72,131,
171181,Palamós,622,696,-74,140,108,32,202,260,-58,-100,
251581,"Palau d'Anglesola, el",79,54,25,6,6,0,12,10,2,27,
171194,Palau de Santa Eulàlia,4,7,-3,0,0,0,1,0,1,-2,
171215,Palau-sator,14,11,3,1,1,0,4,4,0,3,
171208,Palau-saverdera,85,103,-18,5,3,2,29,34,-5,-21,
081568,Palau-solità i Plegamans,503,479,24,61,53,8,75,57,18,50,
431009,"Pallaresos, els",232,153,79,8,19,-11,6,14,-8,60,
081574,Pallejà,413,356,57,60,72,-12,53,47,6,51,
430995,"Palma d'Ebre, la",6,13,-7,1,0,1,1,0,1,-5,
089058,"Palma de Cervelló, la",167,139,28,21,15,6,25,20,5,39,
171236,Palol de Revardit,19,17,2,1,1,0,2,0,2,4,
171241,Pals,70,143,-73,21,17,4,54,32,22,-47,
081580,"Papiol, el",153,165,-12,16,21,-5,8,15,-7,-24,
171254,Pardines,8,3,5,0,0,0,2,2,0,5,
081593,Parets del Vallès,643,757,-114,91,94,-3,114,116,-2,-119,
171267,Parlavà,7,10,-3,0,0,0,0,0,0,-3,
431016,Passanant i Belltall,4,16,-12,0,0,0,1,0,1,-11,
171289,Pau,19,21,-2,5,3,2,10,5,5,5,
431021,Paüls,7,6,1,0,1,-1,2,2,0,0,
171292,Pedret i Marzà,8,16,-8,0,0,0,0,3,-3,-11,
251641,Penelles,16,16,0,3,3,0,3,2,1,1,
171306,"Pera, la",18,27,-9,1,0,1,11,0,11,3,
081607,Perafita,10,10,0,0,0,0,2,0,2,2,
431037,Perafort,62,91,-29,3,5,-2,1,1,0,-31,
171328,Peralada,106,85,21,1,13,-12,29,34,-5,4,
251654,Peramola,9,8,1,0,0,0,5,0,5,6,
431042,"Perelló, el",59,67,-8,32,27,5,62,60,2,-1,
081614,Piera,724,686,38,52,90,-38,68,35,33,33,
431055,"Piles, les",4,6,-2,0,0,0,0,1,-1,-3,
081635,Pineda de Mar,1136,1047,89,221,162,59,351,206,145,293,
431068,"Pinell de Brai, el",11,16,-5,0,7,-7,5,31,-26,-38,
251667,Pinell de Solsonès,9,7,2,1,0,1,2,0,2,5,
251673,Pinós,4,17,-13,0,0,0,2,0,2,-11,
431074,Pira,23,17,6,2,1,1,0,0,0,7,
431080,"Pla de Santa Maria, el",66,101,-35,13,8,5,5,11,-6,-36,
081640,"Pla del Penedès, el",79,67,12,8,4,4,4,3,1,17,
171334,"Planes d'Hostoles, les",47,44,3,5,2,3,8,11,-3,3,
171349,Planoles,8,8,0,1,0,1,7,5,2,3,
259118,"Plans de Sió, els",16,14,2,3,5,-2,1,0,1,1,
251689,"Poal, el",8,24,-16,1,2,-1,8,6,2,-15,
251692,"Pobla de Cérvoles, la",4,13,-9,0,1,-1,0,0,0,-10,
081653,"Pobla de Claramunt, la",102,98,4,9,11,-2,12,5,7,9,
081666,"Pobla de Lillet, la",24,50,-26,8,2,6,9,3,6,-14,
431093,"Pobla de Mafumet, la",289,221,68,33,46,-13,23,28,-5,50,
431107,"Pobla de Massaluca, la",7,6,1,1,2,-1,4,2,2,2,
431114,"Pobla de Montornès, la",156,209,-53,16,23,-7,21,9,12,-48,
251713,"Pobla de Segur, la",96,111,-15,20,20,0,43,45,-2,-17,
431129,Poboleda,14,9,5,0,0,0,5,0,5,10,
081672,Polinyà,300,303,-3,38,24,14,41,29,12,23,
431135,"Pont d'Armentera, el",14,37,-23,1,0,1,2,2,0,-22,
250306,"Pont de Bar, el",13,4,9,1,2,-1,0,1,-1,7,
171352,Pont de Molins,26,24,2,1,1,0,2,0,2,4,
251734,"Pont de Suert, el",55,64,-9,26,33,-7,11,26,-15,-31,
081825,"Pont de Vilomara i Rocafort, el",109,128,-19,16,17,-1,15,6,9,-11,
431418,Pontils,9,11,-2,0,0,0,0,0,0,-2,
081688,Pontons,42,61,-19,1,6,-5,10,7,3,-21,
171365,Pontós,7,11,-4,5,0,5,1,0,1,2,
251728,Ponts,102,113,-11,20,11,9,37,19,18,16,
171371,Porqueres,144,145,-1,2,6,-4,21,7,14,9,
431140,Porrera,12,11,1,0,0,0,1,0,1,2,
171404,"Port de la Selva, el",34,52,-18,3,1,2,15,8,7,-9,
171387,Portbou,33,32,1,14,9,5,20,11,9,15,
251749,"Portella, la",13,25,-12,7,6,1,19,1,18,7,
431153,Pradell de la Teixeta,5,10,-5,0,0,0,0,0,0,-5,
431166,Prades,11,39,-28,0,3,-3,10,1,9,-22,
431172,Prat de Comte,7,3,4,4,0,4,1,5,-4,4,
081691,"Prat de Llobregat, el",1523,1497,26,458,393,65,585,305,280,371,
431188,Pratdip,23,40,-17,4,2,2,20,116,-96,-111,
081712,Prats de Lluçanès,77,72,5,2,5,-3,6,8,-2,0,
081705,"Prats de Rei, els",22,19,3,3,1,2,1,2,-1,4,
251752,Prats i Sansor,10,23,-13,1,1,0,1,0,1,-12,
251765,Preixana,7,23,-16,0,4,-4,0,1,-1,-21,
251771,Preixens,12,12,0,2,6,-4,0,3,-3,-7,
082303,Premià de Dalt,460,464,-4,49,41,8,79,131,-52,-48,
081727,Premià de Mar,1010,961,49,123,121,2,298,369,-71,-20,
171390,"Preses, les",61,62,-1,8,0,8,10,6,4,11,
251790,Prullans,15,14,1,2,0,2,2,2,0,3,
171411,Puigcerdà,343,301,42,110,93,17,111,61,50,109,
081748,Puigdàlber,22,47,-25,1,4,-3,5,0,5,-23,
251804,Puiggròs,7,10,-3,0,3,-3,1,0,1,-5,
431191,Puigpelat,54,56,-2,20,8,12,1,6,-5,5,
081751,Puig-reig,123,136,-13,17,8,9,18,11,7,3,
251811,Puigverd d'Agramunt,5,21,-16,0,1,-1,3,0,3,-14,
251826,Puigverd de Lleida,32,50,-18,3,3,0,13,36,-23,-41,
081764,Pujalt,3,2,1,0,0,0,1,0,1,2,
081770,"Quar, la",4,2,2,0,0,0,0,0,0,2,
171426,Quart,159,151,8,15,21,-6,19,7,12,14,
170433,Queralbs,8,5,3,0,0,0,0,0,0,3,
431205,Querol,45,58,-13,2,5,-3,3,2,1,-15,
171432,Rabós,7,5,2,0,1,-1,2,4,-2,-1,
081786,Rajadell,27,19,8,1,1,0,2,2,0,8,
431212,Rasquera,11,22,-11,4,3,1,12,69,-57,-67,
171447,Regencós,7,10,-3,0,1,-1,1,0,1,-3,
081799,Rellinars,23,52,-29,7,1,6,1,1,0,-23,
431227,Renau,6,9,-3,2,0,2,0,0,0,-1,
431233,Reus,2742,2383,359,666,651,15,964,807,157,531,
251832,Rialp,27,24,3,2,1,1,3,2,1,5,
431248,"Riba, la",17,31,-14,1,0,1,3,3,0,-13,
431251,Riba-roja d'Ebre,30,30,0,2,2,0,14,46,-32,-32,
259059,Ribera d'Ondara,24,25,-1,3,0,3,6,0,6,8,
251850,Ribera d'Urgellet,54,55,-1,2,7,-5,15,19,-4,-10,
171450,Ribes de Freser,52,71,-19,12,2,10,12,5,7,-2,
171463,Riells i Viabrea,242,267,-25,25,23,2,25,13,12,-11,
431264,"Riera de Gaià, la",65,76,-11,7,6,1,4,1,3,-7,
251863,Riner,5,13,-8,0,0,0,3,0,3,-5,
171479,Ripoll,226,242,-16,52,69,-17,43,37,6,-27,
081803,Ripollet,1337,1304,33,204,218,-14,410,365,45,64,
259139,Riu de Cerdanya,1,7,-6,0,0,0,0,0,0,-6,
171485,Riudarenes,117,118,-1,7,14,-7,9,5,4,-4,
171498,Riudaura,19,15,4,0,1,-1,3,0,3,6,
431270,Riudecanyes,38,73,-35,4,10,-6,12,23,-11,-52,
431286,Riudecols,45,93,-48,4,5,-1,4,6,-2,-51,
171501,Riudellots de la Selva,95,103,-8,12,7,5,29,27,2,-1,
431299,Riudoms,200,211,-11,10,18,-8,39,14,25,6,
171518,Riumors,19,6,13,1,2,-1,2,0,2,14,
081810,"Roca del Vallès, la",472,406,66,48,40,8,53,53,0,74,
431303,Rocafort de Queralt,13,8,5,1,2,-1,0,0,0,4,
431310,Roda de Berà,477,426,51,44,50,-6,44,11,33,78,
081831,Roda de Ter,193,220,-27,31,15,16,47,31,16,5,
431325,Rodonyà,26,29,-3,3,8,-5,6,6,0,-8,
431331,Roquetes,260,312,-52,29,37,-8,72,65,7,-53,
171523,Roses,459,579,-120,205,205,0,437,471,-34,-154,
251898,Rosselló,110,140,-30,46,36,10,14,31,-17,-37,
431346,"Rourell, el",18,23,-5,2,3,-1,4,0,4,-2,
081846,Rubí,2316,2068,248,505,479,26,578,565,13,287,
081859,Rubió,8,6,2,2,1,1,0,0,0,3,
171539,Rupià,15,12,3,0,0,0,2,1,1,4,
089019,Rupit i Pruit,5,7,-2,0,0,0,3,2,1,-1,
081878,Sabadell,5390,5183,207,1204,1140,64,2094,1707,387,658,
081884,Sagàs,9,10,-1,0,0,0,0,0,0,-1,
251902,Salàs de Pallars,7,19,-12,1,3,-2,0,1,-1,-15,
081901,Saldes,10,21,-11,0,0,0,0,4,-4,-15,
171544,Sales de Llierca,6,8,-2,0,0,0,0,0,0,-2,
081918,Sallent,126,168,-42,18,18,0,25,19,6,-36,
431359,Salomó,18,20,-2,2,6,-4,3,2,1,-5,
439057,Salou,1121,1294,-173,439,501,-62,672,506,166,-69,
171557,Salt,1332,1499,-167,201,236,-35,600,659,-59,-261,
251919,Sanaüja,16,21,-5,0,0,0,4,0,4,-1,
081944,Sant Adrià de Besòs,2301,1884,417,273,251,22,597,262,335,774,
081957,Sant Agustí de Lluçanès,7,4,3,0,0,0,0,0,0,3,
081960,Sant Andreu de la Barca,956,903,53,205,186,19,176,180,-4,68,
081976,Sant Andreu de Llavaneres,619,472,147,34,59,-25,124,51,73,195,
171576,Sant Andreu Salou,5,0,5,0,0,0,0,0,0,5,
171833,Sant Aniol de Finestres,19,26,-7,3,1,2,2,0,2,-3,
081982,Sant Antoni de Vilamajor,374,319,55,28,30,-2,26,21,5,58,
081995,Sant Bartomeu del Grau,36,42,-6,2,5,-3,5,9,-4,-13,
082009,Sant Boi de Llobregat,2173,2274,-101,516,454,62,567,472,95,56,
082016,Sant Boi de Lluçanès,26,33,-7,5,0,5,3,1,2,0,
431362,Sant Carles de la Ràpita,480,393,87,102,199,-97,153,104,49,39,
082037,Sant Cebrià de Vallalta,196,198,-2,17,16,1,29,28,1,0,
082021,Sant Celoni,724,633,91,98,97,1,189,106,83,175,
082042,Sant Climent de Llobregat,139,150,-11,8,5,3,6,6,0,-8,
171582,Sant Climent Sescebes,51,28,23,47,31,16,2,1,1,40,
082055,Sant Cugat del Vallès,3141,2545,596,627,475,152,1529,1045,484,1232,
082068,Sant Cugat Sesgarrigues,36,32,4,12,3,9,2,6,-4,9,
251961,Sant Esteve de la Sarga,0,8,-8,0,0,0,2,0,2,-6,
082074,Sant Esteve de Palautordera,155,136,19,12,4,8,12,14,-2,25,
082080,Sant Esteve Sesrovires,344,314,30,38,42,-4,47,34,13,39,
171595,Sant Feliu de Buixalleu,57,49,8,4,5,-1,7,2,5,12,
082107,Sant Feliu de Codines,360,299,61,37,17,20,64,61,3,84,
171609,Sant Feliu de Guíxols,710,672,38,168,146,22,460,368,92,152,
082114,Sant Feliu de Llobregat,1354,1150,204,192,217,-25,289,271,18,197,
171616,Sant Feliu de Pallerols,59,64,-5,5,2,3,4,5,-1,-3,
082129,Sant Feliu Sasserra,15,18,-3,1,3,-2,1,16,-15,-20,
171621,Sant Ferriol,25,25,0,2,0,2,2,7,-5,-3,
082093,Sant Fost de Campsentelles,498,381,117,27,38,-11,24,28,-4,102,
082135,Sant Fruitós de Bages,283,314,-31,26,23,3,39,18,21,-7,
171637,Sant Gregori,157,102,55,8,7,1,12,6,6,62,
251924,Sant Guim de Freixenet,13,37,-24,11,8,3,15,5,10,-11,
251977,Sant Guim de la Plana,5,13,-8,1,2,-1,4,0,4,-5,
171642,Sant Hilari Sacalm,118,141,-23,19,26,-7,91,61,30,0,
082153,Sant Hipòlit de Voltregà,154,124,30,16,9,7,21,24,-3,34,
081939,Sant Iscle de Vallalta,57,66,-9,2,6,-4,4,8,-4,-17,
439023,Sant Jaume d'Enveja,124,129,-5,15,16,-1,13,35,-22,-28,
082166,Sant Jaume de Frontanyà,2,2,0,0,0,0,1,0,1,1,
171655,Sant Jaume de Llierca,60,32,28,3,3,0,15,9,6,34,
431378,Sant Jaume dels Domenys,152,151,1,13,9,4,18,5,13,18,
171674,Sant Joan de les Abadesses,82,81,1,6,11,-5,5,7,-2,-6,
171680,Sant Joan de Mollet,25,19,6,0,2,-2,5,10,-5,-1,
082188,Sant Joan de Vilatorrada,286,286,0,39,39,0,67,59,8,8,
082172,Sant Joan Despí,1329,1227,102,160,137,23,228,204,24,149,
171851,Sant Joan les Fonts,108,115,-7,8,18,-10,19,12,7,-10,
171668,Sant Jordi Desvalls,32,40,-8,3,1,2,3,8,-5,-11,
089030,Sant Julià de Cerdanyola,10,2,8,0,2,-2,0,0,0,6,
171693,Sant Julià de Ramis,188,184,4,28,10,18,26,20,6,28,
082205,Sant Julià de Vilatorta,99,100,-1,4,10,-6,12,3,9,2,
179032,Sant Julià del Llor i Bonmatí,65,59,6,9,5,4,13,21,-8,2,
082212,Sant Just Desvern,864,673,191,94,63,31,201,239,-38,184,
082227,Sant Llorenç d'Hortons,123,121,2,10,6,4,10,6,4,10,
171714,Sant Llorenç de la Muga,14,15,-1,0,0,0,4,12,-8,-9,
251930,Sant Llorenç de Morunys,30,26,4,2,1,1,9,1,8,13,
082233,Sant Llorenç Savall,82,78,4,5,3,2,5,9,-4,2,
082251,Sant Martí d'Albars,1,5,-4,2,1,1,0,0,0,-3,
082248,Sant Martí de Centelles,105,102,3,12,4,8,10,4,6,17,
171729,Sant Martí de Llémena,29,20,9,2,0,2,9,5,4,15,
259025,Sant Martí de Riucorb,24,26,-2,1,1,0,2,0,2,0,
082264,Sant Martí de Tous,38,37,1,3,1,2,2,0,2,5,
082270,Sant Martí Sarroca,134,132,2,14,18,-4,13,5,8,6,
082286,Sant Martí Sesgueioles,13,15,-2,0,0,0,1,0,1,-1,
171735,Sant Martí Vell,10,9,1,1,1,0,1,0,1,2,
082299,Sant Mateu de Bages,18,16,2,3,0,3,2,0,2,7,
171740,Sant Miquel de Campmajor,10,6,4,1,2,-1,6,1,5,8,
171753,Sant Miquel de Fluvià,30,37,-7,6,4,2,7,4,3,-2,
171766,Sant Mori,8,9,-1,3,1,2,6,2,4,5,
171772,Sant Pau de Segúries,30,38,-8,3,3,0,0,0,0,-8,
082310,Sant Pere de Ribes,1226,1225,1,203,222,-19,366,210,156,138,
082325,Sant Pere de Riudebitlles,90,82,8,6,1,5,5,12,-7,6,
082331,Sant Pere de Torelló,95,79,16,6,4,2,23,27,-4,14,
082346,Sant Pere de Vilamajor,235,249,-14,15,39,-24,18,11,7,-31,
171788,Sant Pere Pescador,64,91,-27,7,10,-3,59,52,7,-23,
081897,Sant Pere Sallavinera,2,9,-7,0,0,0,0,0,0,-7,
082359,Sant Pol de Mar,213,243,-30,24,33,-9,65,145,-80,-119,
082362,Sant Quintí de Mediona,74,82,-8,3,3,0,22,6,16,8,
082378,Sant Quirze de Besora,56,49,7,5,6,-1,15,17,-2,4,
082384,Sant Quirze del Vallès,712,730,-18,86,80,6,64,96,-32,-44,
082397,Sant Quirze Safaja,60,44,16,1,3,-2,1,2,-1,13,
251945,Sant Ramon,17,5,12,2,4,-2,7,1,6,16,
082401,Sant Sadurní d'Anoia,363,395,-32,56,45,11,57,66,-9,-30,
082418,Sant Sadurní d'Osormort,5,9,-4,0,0,0,0,0,0,-4,
080983,Sant Salvador de Guardiola,175,145,30,7,13,-6,18,7,11,35,
082628,Sant Vicenç de Castellet,347,376,-29,53,43,10,67,57,10,-9,
082649,Sant Vicenç de Montalt,455,351,104,25,39,-14,107,30,77,167,
082652,Sant Vicenç de Torelló,79,62,17,2,13,-11,3,6,-3,3,
082634,Sant Vicenç dels Horts,815,838,-23,133,149,-16,154,128,26,-13,
431384,Santa Bàrbara,145,102,43,38,31,7,41,36,5,55,
082439,Santa Cecília de Voltregà,5,0,5,0,0,0,0,0,0,5,
082444,Santa Coloma de Cervelló,273,258,15,34,20,14,46,25,21,50,
171805,Santa Coloma de Farners,371,432,-61,53,55,-2,121,77,44,-19,
082457,Santa Coloma de Gramenet,4784,5004,-220,850,818,32,2663,2330,333,145,
431397,Santa Coloma de Queralt,52,114,-62,12,17,-5,7,17,-10,-77,
171812,Santa Cristina d'Aro,259,231,28,35,32,3,76,59,17,48,
082460,Santa Eugènia de Berga,106,102,4,14,8,6,54,11,43,53,
082476,Santa Eulàlia de Riuprimer,53,69,-16,5,1,4,0,11,-11,-23,
082482,Santa Eulàlia de Ronçana,347,368,-21,19,15,4,24,12,12,-5,
082495,Santa Fe del Penedès,6,12,-6,3,0,3,0,0,0,-3,
171827,Santa Llogaia d'Àlguema,14,18,-4,1,5,-4,3,0,3,-5,
082508,Santa Margarida de Montbui,381,352,29,52,62,-10,56,65,-9,10,
082515,Santa Margarida i els Monjos,328,329,-1,44,46,-2,69,60,9,6,
082589,Santa Maria d'Oló,23,28,-5,0,0,0,4,0,4,-1,
082536,Santa Maria de Besora,3,11,-8,2,1,1,0,0,0,-7,
082567,Santa Maria de Martorelles,35,30,5,4,0,4,7,9,-2,7,
082554,Santa Maria de Merlès,10,18,-8,0,1,-1,0,0,0,-9,
082573,Santa Maria de Miralles,7,2,5,0,0,0,0,0,0,5,
082592,Santa Maria de Palautordera,412,355,57,36,25,11,67,57,10,78,
431401,Santa Oliva,176,238,-62,28,38,-10,21,18,3,-69,
171848,Santa Pau,37,71,-34,5,5,0,0,4,-4,-38,
082606,Santa Perpètua de Mogoda,900,899,1,126,139,-13,202,168,34,22,
082613,Santa Susanna,268,210,58,10,21,-11,37,29,8,55,
081923,Santpedor,249,190,59,23,15,8,30,27,3,70,
431423,Sarral,48,46,2,4,3,1,3,14,-11,-8,
171864,Sarrià de Ter,284,236,48,19,27,-8,24,6,18,58,
252017,Sarroca de Bellera,3,8,-5,0,1,-1,0,0,0,-6,
252000,Sarroca de Lleida,8,14,-6,1,5,-4,2,0,2,-8,
171870,"Saus, Camallera i Llampaies",36,26,10,1,0,1,4,2,2,13,
431439,Savallà del Comtat,1,5,-4,1,0,1,0,0,0,-3,
431444,"Secuita, la",94,84,10,6,5,1,15,7,8,19,
171886,"Selva de Mar, la",11,8,3,1,1,0,2,1,1,4,
431457,"Selva del Camp, la",204,187,17,19,22,-3,38,33,5,19,
431460,Senan,5,1,4,0,0,0,0,0,0,4,
430445,"Sénia, la",115,102,13,83,54,29,61,124,-63,-21,
252022,Senterada,6,7,-1,1,1,0,1,0,1,0,
250352,"Sentiu de Sió, la",20,10,10,2,5,-3,0,2,-2,5,
082671,Sentmenat,372,372,0,39,32,7,33,43,-10,-3,
171903,Serinyà,43,41,2,4,0,4,6,1,5,11,
252043,Seròs,34,37,-3,31,15,16,43,37,6,19,
171910,Serra de Daró,10,11,-1,0,0,0,0,0,0,-1,
171925,Setcases,6,9,-3,0,0,0,6,0,6,3,
252038,"Seu d'Urgell, la",324,319,5,142,128,14,120,143,-23,-4,
082690,Seva,152,140,12,7,8,-1,17,17,0,11,
252056,Sidamon,36,26,10,1,4,-3,2,0,2,9,
171931,Sils,355,268,87,34,35,-1,42,10,32,118,
082704,Sitges,1383,1174,209,260,253,7,697,789,-92,124,
170524,Siurana,4,8,-4,0,1,-1,4,0,4,-1,
082711,Sobremunt,4,4,0,3,0,3,0,0,0,3,
252069,"Soleràs, el",11,6,5,5,1,4,2,2,0,9,
431476,Solivella,30,27,3,4,6,-2,1,13,-12,-11,
252075,Solsona,412,349,63,53,59,-6,116,196,-80,-23,
082726,Sora,10,4,6,0,0,0,2,1,1,7,
252081,Soriguera,39,18,21,2,3,-1,2,0,2,22,
252094,Sort,75,102,-27,16,17,-1,16,47,-31,-59,
252108,Soses,34,60,-26,13,12,1,20,19,1,-24,
082732,Subirats,127,115,12,12,4,8,18,10,8,28,
252115,Sudanell,33,15,18,6,2,4,5,5,0,22,
252120,Sunyer,4,5,-1,9,4,5,23,2,21,25,
082747,Súria,95,113,-18,30,22,8,33,25,8,-2,
171946,Susqueda,7,5,2,0,2,-2,3,0,3,3,
082763,Tagamanent,12,19,-7,2,2,0,2,1,1,-6,
082779,Talamanca,16,20,-4,0,0,0,1,0,1,-3,
252154,Talarn,41,36,5,309,206,103,1,1,0,108,
252167,Talavera,8,11,-3,0,0,0,1,0,1,-2,
