Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
170139,Begur,176,112,64,21,9,12,77,..,..,..,
250463,Belianes,3,5,-2,0,0,0,3,..,..,..,
251706,Bellaguarda,2,3,-1,0,1,-1,1,..,..,..,
170182,Bellcaire d'Empordà,32,15,17,2,0,2,14,..,..,..,
250479,Bellcaire d'Urgell,1,29,-28,4,3,1,1,..,..,..,
250485,Bell-lloc d'Urgell,31,50,-19,10,8,2,1,..,..,..,
250498,Bellmunt d'Urgell,2,2,0,0,0,0,0,..,..,..,
430234,Bellmunt del Priorat,10,8,2,0,1,-1,0,..,..,..,
080214,Bellprat,2,8,-6,0,3,-3,5,..,..,..,
250501,Bellpuig,82,56,26,13,9,4,9,..,..,..,
430249,Bellvei,87,75,12,1,6,-5,19,..,..,..,
250518,Bellver de Cerdanya,24,52,-28,0,2,-2,2,..,..,..,
250523,Bellvís,26,42,-16,1,4,-3,11,..,..,..,
250539,Benavent de Segrià,50,19,31,3,3,0,3,..,..,..,
430252,Benifallet,10,15,-5,0,1,-1,1,..,..,..,
430265,Benissanet,21,20,1,1,0,1,14,..,..,..,
080229,Berga,361,272,89,30,61,-31,145,..,..,..,
170195,Besalú,41,43,-2,5,4,1,8,..,..,..,
170209,Bescanó,146,90,56,3,8,-5,12,..,..,..,
170216,Beuda,5,2,3,0,0,0,0,..,..,..,
080235,Bigues i Riells del Fai,488,259,229,8,14,-6,15,..,..,..,
250557,Biosca,5,9,-4,0,0,0,0,..,..,..,
170221,"Bisbal d'Empordà, la",209,264,-55,31,40,-9,31,..,..,..,
430271,"Bisbal de Falset, la",11,1,10,0,0,0,0,..,..,..,
430287,"Bisbal del Penedès, la",194,69,125,12,2,10,0,..,..,..,
172348,Biure,7,7,0,0,0,0,0,..,..,..,
430290,Blancafort,8,14,-6,4,1,3,8,..,..,..,
170237,Blanes,1091,757,334,229,154,75,22,..,..,..,
170293,Boadella i les Escaules,19,8,11,1,0,1,2,..,..,..,
170242,Bolvir,13,13,0,0,2,-2,2,..,..,..,
430304,Bonastre,20,26,-6,1,0,1,9,..,..,..,
250576,"Bòrdes, Es",2,3,-1,0,1,-1,1,..,..,..,
170255,Bordils,74,65,9,1,5,-4,1,..,..,..,
250582,"Borges Blanques, les",125,103,22,10,10,0,49,..,..,..,
430311,"Borges del Camp, les",46,36,10,0,4,-4,0,..,..,..,
170268,Borrassà,26,14,12,4,0,4,2,..,..,..,
080240,Borredà,19,27,-8,0,0,0,11,..,..,..,
250595,Bossòst,33,20,13,30,14,16,0,..,..,..,
430326,Bot,7,9,-2,0,1,-1,1,..,..,..,
430332,Botarell,80,28,52,3,0,3,20,..,..,..,
250560,Bovera,6,2,4,0,0,0,0,..,..,..,
430347,Bràfim,14,23,-9,1,0,1,1,..,..,..,
170274,Breda,110,53,57,2,10,-8,11,..,..,..,
080253,"Bruc, el",112,37,75,8,7,1,0,..,..,..,
080266,"Brull, el",13,14,-1,0,0,0,2,..,..,..,
170280,Brunyola i Sant Martí Sapresa,2,20,-18,1,0,1,0,..,..,..,
430350,Cabacés,7,2,5,0,2,-2,0,..,..,..,
250609,Cabanabona,0,1,-1,0,0,0,0,..,..,..,
170314,Cabanelles,7,12,-5,0,1,-1,3,..,..,..,
170307,Cabanes,11,44,-33,1,1,0,11,..,..,..,
080272,"Cabanyes, les",39,26,13,1,0,1,2,..,..,..,
250616,Cabó,0,0,0,0,0,0,0,..,..,..,
430363,Cabra del Camp,66,25,41,0,1,-1,4,..,..,..,
080288,Cabrera d'Anoia,120,29,91,2,1,1,1,..,..,..,
080291,Cabrera de Mar,203,186,17,13,13,0,22,..,..,..,
080305,Cabrils,395,239,156,18,21,-3,73,..,..,..,
170329,Cadaqués,53,29,24,13,10,3,51,..,..,..,
080312,Calaf,50,81,-31,32,8,24,25,..,..,..,
430379,Calafell,1312,681,631,92,84,8,300,..,..,..,
080348,Calders,41,34,7,2,0,2,2,..,..,..,
080327,Caldes d'Estrac,156,132,24,8,1,7,48,..,..,..,
170335,Caldes de Malavella,286,158,128,18,9,9,1,..,..,..,
080333,Caldes de Montbui,406,286,120,42,43,-1,160,..,..,..,
080351,Calella,685,472,213,117,55,62,412,..,..,..,
080370,Calldetenes,59,55,4,6,1,5,33,..,..,..,
080386,Callús,19,16,3,1,0,1,4,..,..,..,
080364,Calonge de Segarra,7,7,0,0,0,0,0,..,..,..,
170340,Calonge i Sant Antoni,370,275,95,57,27,30,159,..,..,..,
250621,Camarasa,12,16,-4,0,0,0,0,..,..,..,
439039,Camarles,33,59,-26,10,2,8,27,..,..,..,
430385,Cambrils,965,640,325,297,164,133,30,..,..,..,
170353,Camós,22,26,-4,0,1,-1,0,..,..,..,
170366,Campdevànol,116,59,57,4,9,-5,17,..,..,..,
170372,Campelles,3,4,-1,0,0,0,0,..,..,..,
080399,Campins,21,18,3,1,2,-1,0,..,..,..,
170388,Campllong,17,19,-2,0,2,-2,0,..,..,..,
170391,Camprodon,57,70,-13,6,11,-5,5,..,..,..,
250637,Canejan,1,1,0,0,0,0,0,..,..,..,
170405,Canet d'Adri,25,25,0,0,1,-1,0,..,..,..,
080403,Canet de Mar,659,292,367,43,24,19,134,..,..,..,
080410,Canovelles,404,558,-154,63,53,10,40,..,..,..,
080425,Cànoves i Samalús,154,91,63,3,5,-2,11,..,..,..,
170412,Cantallops,5,5,0,0,0,0,2,..,..,..,
080431,Canyelles,260,96,164,9,7,2,8,..,..,..,
430398,Capafonts,7,6,1,0,1,-1,0,..,..,..,
430402,Capçanes,17,4,13,1,0,1,0,..,..,..,
080446,Capellades,101,118,-17,21,7,14,72,..,..,..,
170427,Capmany,21,18,3,2,4,-2,9,..,..,..,
080459,Capolat,0,0,0,0,0,0,0,..,..,..,
080462,Cardedeu,695,375,320,61,31,30,110,..,..,..,
080478,Cardona,56,120,-64,3,11,-8,35,..,..,..,
080484,Carme,18,24,-6,1,0,1,1,..,..,..,
430419,Caseres,8,21,-13,0,2,-2,0,..,..,..,
170448,Cassà de la Selva,198,163,35,16,19,-3,41,..,..,..,
080497,Casserres,15,40,-25,0,2,-2,3,..,..,..,
080575,Castell de l'Areny,0,0,0,0,0,0,0,..,..,..,
259046,Castell de Mur,2,1,1,0,0,0,0,..,..,..,
250642,Castellar de la Ribera,0,1,-1,0,0,0,0,..,..,..,
080522,Castellar de n'Hug,4,1,3,0,0,0,0,..,..,..,
080500,Castellar del Riu,8,3,5,0,0,0,0,..,..,..,
080517,Castellar del Vallès,930,419,511,35,51,-16,86,..,..,..,
080538,Castellbell i el Vilar,110,107,3,3,3,0,19,..,..,..,
080543,Castellbisbal,817,184,633,77,28,49,74,..,..,..,
080556,Castellcir,35,33,2,1,0,1,0,..,..,..,
250674,Castelldans,25,16,9,2,3,-1,1,..,..,..,
080569,Castelldefels,1959,1649,310,488,420,68,80,..,..,..,
080581,Castellet i la Gornal,101,47,54,3,3,0,4,..,..,..,
170464,Castellfollit de la Roca,15,34,-19,11,1,10,28,..,..,..,
080608,Castellfollit de Riubregós,6,9,-3,0,0,0,0,..,..,..,
080594,Castellfollit del Boix,11,8,3,0,1,-1,0,..,..,..,
080615,Castellgalí,90,33,57,1,10,-9,4,..,..,..,
080620,Castellnou de Bages,44,34,10,1,1,0,0,..,..,..,
250680,Castellnou de Seana,17,17,0,5,0,5,1,..,..,..,
170470,Castelló d'Empúries,253,230,23,60,17,43,537,..,..,..,
250693,Castelló de Farfanya,14,6,8,0,1,-1,0,..,..,..,
080636,Castellolí,6,8,-2,0,1,-1,0,..,..,..,
170486,Castell-Platja d'Aro,430,333,97,69,60,9,221,..,..,..,
250707,Castellserà,10,11,-1,4,2,2,1,..,..,..,
080641,Castellterçol,89,63,26,3,2,1,23,..,..,..,
430424,Castellvell del Camp,162,35,127,4,4,0,4,..,..,..,
080654,Castellví de la Marca,40,60,-20,2,0,2,10,..,..,..,
080667,Castellví de Rosanes,90,40,50,1,0,1,5,..,..,..,
430430,"Catllar, el",213,130,83,12,4,8,25,..,..,..,
250714,Cava,0,2,-2,0,0,0,0,..,..,..,
171899,"Cellera de Ter, la",63,57,6,0,11,-11,26,..,..,..,
170499,Celrà,114,94,20,15,13,2,23,..,..,..,
080673,Centelles,138,135,3,17,14,3,8,..,..,..,
082687,Cercs,24,35,-11,0,1,-1,8,..,..,..,
082665,Cerdanyola del Vallès,1608,1728,-120,253,242,11,476,..,..,..,
080689,Cervelló,428,301,127,17,25,-8,33,..,..,..,
250729,Cervera,171,154,17,42,30,12,181,..,..,..,
250735,Cervià de les Garrigues,28,25,3,1,1,0,2,..,..,..,
170502,Cervià de Ter,14,19,-5,4,0,4,0,..,..,..,
170519,Cistella,0,11,-11,0,2,-2,0,..,..,..,
250740,Ciutadilla,3,5,-2,1,0,1,0,..,..,..,
250753,Clariana de Cardener,3,4,-1,0,0,0,0,..,..,..,
250766,"Cogul, el",3,4,-1,0,1,-1,1,..,..,..,
170545,Colera,33,52,-19,3,2,1,1,..,..,..,
250772,Coll de Nargó,12,12,0,3,2,1,4,..,..,..,
080692,Collbató,285,106,179,7,7,0,0,..,..,..,
430458,Colldejou,0,3,-3,0,0,0,0,..,..,..,
080706,Collsuspina,7,10,-3,0,0,0,0,..,..,..,
170558,Colomers,7,6,1,0,0,0,0,..,..,..,
251636,"Coma i la Pedra, la",11,4,7,0,0,0,0,..,..,..,
251615,Conca de Dalt,14,5,9,1,0,1,0,..,..,..,
430461,Conesa,15,12,3,0,4,-4,0,..,..,..,
430477,Constantí,103,303,-200,21,36,-15,3,..,..,..,
080713,Copons,17,6,11,0,0,0,12,..,..,..,
430483,Corbera d'Ebre,3,13,-10,0,0,0,4,..,..,..,
080728,Corbera de Llobregat,751,413,338,51,40,11,2,..,..,..,
250788,Corbins,19,14,5,4,1,3,1,..,..,..,
170577,Corçà,52,28,24,3,0,3,3,..,..,..,
080734,Cornellà de Llobregat,1814,2923,-1109,294,303,-9,80,..,..,..,
170561,Cornellà del Terri,66,101,-35,2,3,-1,0,..,..,..,
430496,Cornudella de Montsant,34,27,7,2,2,0,0,..,..,..,
430509,Creixell,39,126,-87,0,8,-8,5,..,..,..,
170583,Crespià,22,10,12,0,0,0,0,..,..,..,
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",69,59,10,4,0,4,8,..,..,..,
080749,Cubelles,785,326,459,54,32,22,7,..,..,..,
250791,Cubells,5,13,-8,0,0,0,0,..,..,..,
430516,Cunit,1570,391,1179,91,42,49,125,..,..,..,
170600,Darnius,11,18,-7,0,3,-3,13,..,..,..,
170617,Das,8,3,5,0,0,0,1,..,..,..,
439018,Deltebre,108,111,-3,42,22,20,70,..,..,..,
080752,Dosrius,322,153,169,8,16,-8,14,..,..,..,
430537,Duesaigües,10,10,0,0,0,0,0,..,..,..,
170622,"Escala, l'",30,199,-169,8,40,-32,32,..,..,..,
080765,Esparreguera,995,474,521,101,63,38,144,..,..,..,
170638,Espinelves,14,3,11,0,1,-1,0,..,..,..,
250812,"Espluga Calba, l'",11,6,5,0,0,0,2,..,..,..,
430542,"Espluga de Francolí, l'",71,80,-9,8,8,0,16,..,..,..,
080771,Esplugues de Llobregat,1365,1842,-477,206,190,16,510,..,..,..,
170643,Espolla,17,3,14,0,0,0,4,..,..,..,
170656,Esponellà,5,9,-4,0,0,0,3,..,..,..,
250827,Espot,9,1,8,2,0,2,0,..,..,..,
080787,"Espunyola, l'",5,14,-9,0,1,-1,1,..,..,..,
082541,"Esquirol, l'",84,70,14,6,2,4,15,..,..,..,
250886,Estamariu,2,0,2,2,0,2,0,..,..,..,
080790,"Estany, l'",8,13,-5,0,3,-3,0,..,..,..,
250851,Estaràs,5,3,2,1,0,1,1,..,..,..,
250864,Esterri d'Àneu,28,26,2,4,5,-1,0,..,..,..,
250870,Esterri de Cardós,0,1,-1,0,0,0,0,..,..,..,
430555,Falset,38,41,-3,10,1,9,2,..,..,..,
170059,"Far d'Empordà, el",13,20,-7,1,0,1,2,..,..,..,
250899,Farrera,5,6,-1,0,0,0,1,..,..,..,
430568,"Fatarella, la",32,18,14,2,1,1,3,..,..,..,
430574,"Febró, la",2,0,2,0,0,0,0,..,..,..,
081347,Figaró-Montmany,78,28,50,5,2,3,11,..,..,..,
080804,Fígols,3,1,2,1,0,1,0,..,..,..,
259084,Fígols i Alinyà,6,8,-2,0,0,0,0,..,..,..,
430580,"Figuera, la",6,7,-1,1,3,-2,0,..,..,..,
170669,Figueres,937,1104,-167,253,240,13,169,..,..,..,
430593,Figuerola del Camp,11,4,7,0,2,-2,0,..,..,..,
170675,Flaçà,44,37,7,7,5,2,0,..,..,..,
430607,Flix,26,95,-69,25,29,-4,6,..,..,..,
250925,"Floresta, la",10,1,9,1,0,1,0,..,..,..,
080826,Fogars de la Selva,43,33,10,2,3,-1,1,..,..,..,
080811,Fogars de Montclús,10,20,-10,0,1,-1,0,..,..,..,
170681,Foixà,18,19,-1,0,1,-1,0,..,..,..,
080832,Folgueroles,67,31,36,0,1,-1,1,..,..,..,
250931,Fondarella,12,13,-1,0,0,0,3,..,..,..,
080847,Fonollosa,90,12,78,0,1,-1,3,..,..,..,
170694,Fontanals de Cerdanya,22,10,12,1,1,0,1,..,..,..,
170708,Fontanilles,0,15,-15,0,0,0,1,..,..,..,
170715,Fontcoberta,55,40,15,1,3,-2,2,..,..,..,
080850,Font-rubí,45,21,24,2,1,1,14,..,..,..,
250946,Foradada,10,20,-10,5,0,5,4,..,..,..,
179026,Forallac,73,75,-2,17,6,11,15,..,..,..,
430614,Forès,6,5,1,0,1,-1,0,..,..,..,
170736,Fornells de la Selva,84,22,62,1,2,-1,2,..,..,..,
170741,Fortià,25,11,14,1,0,1,6,..,..,..,
080863,"Franqueses del Vallès, les",811,434,377,66,33,33,103,..,..,..,
430629,Freginals,11,9,2,0,2,-2,21,..,..,..,
250962,"Fuliola, la",16,20,-4,1,0,1,19,..,..,..,
250978,Fulleda,4,2,2,0,0,0,0,..,..,..,
080902,Gaià,10,11,-1,0,0,0,0,..,..,..,
430635,"Galera, la",14,21,-7,2,3,-1,7,..,..,..,
080879,Gallifa,16,11,5,3,0,3,1,..,..,..,
430640,Gandesa,67,49,18,14,2,12,49,..,..,..,
430653,Garcia,15,12,3,2,0,2,2,..,..,..,
430666,"Garidells, els",0,4,-4,0,0,0,1,..,..,..,
080885,"Garriga, la",518,250,268,44,28,16,0,..,..,..,
170754,Garrigàs,7,14,-7,0,0,0,0,..,..,..,
170767,Garrigoles,2,4,-2,0,0,0,0,..,..,..,
170773,Garriguella,28,36,-8,2,5,-3,12,..,..,..,
080898,Gavà,1230,1431,-201,213,188,25,306,..,..,..,
250984,Gavet de la Conca,12,9,3,0,0,0,6,..,..,..,
080919,Gelida,229,143,86,5,17,-12,34,..,..,..,
170789,Ger,33,8,25,0,0,0,0,..,..,..,
259123,Gimenells i el Pla de la Font,11,22,-11,2,4,-2,0,..,..,..,
430672,Ginestar,15,10,5,1,0,1,0,..,..,..,
170792,Girona,2343,2161,182,440,455,-15,908,..,..,..,
080924,Gironella,76,93,-17,6,9,-3,38,..,..,..,
080930,Gisclareny,3,1,2,0,0,0,0,..,..,..,
430688,Godall,21,11,10,3,4,-1,1,..,..,..,
250997,Golmés,24,39,-15,6,2,4,33,..,..,..,
170806,Gombrèn,4,14,-10,0,0,0,1,..,..,..,
251001,Gósol,7,8,-1,3,0,3,0,..,..,..,
080945,"Granada, la",69,40,29,0,3,-3,6,..,..,..,
251018,"Granadella, la",14,8,6,1,6,-5,1,..,..,..,
080958,Granera,6,2,4,0,4,-4,0,..,..,..,
251023,"Granja d'Escarp, la",4,18,-14,5,6,-1,0,..,..,..,
080961,Granollers,1853,2051,-198,268,230,38,39,..,..,..,
251039,Granyanella,0,5,-5,0,1,-1,0,..,..,..,
251057,Granyena de les Garrigues,2,1,1,0,1,-1,0,..,..,..,
251044,Granyena de Segarra,0,3,-3,0,0,0,0,..,..,..,
430691,Gratallops,4,8,-4,0,0,0,0,..,..,..,
080977,Gualba,45,42,3,3,1,2,10,..,..,..,
170813,Gualta,7,17,-10,1,2,-1,0,..,..,..,
080996,Guardiola de Berguedà,25,54,-29,0,1,-1,4,..,..,..,
430705,"Guiamets, els",5,4,1,0,0,0,0,..,..,..,
170828,Guils de Cerdanya,15,20,-5,2,0,2,0,..,..,..,
251095,Guimerà,11,18,-7,0,1,-1,0,..,..,..,
259031,"Guingueta d'Àneu, la",23,16,7,1,1,0,4,..,..,..,
251109,Guissona,98,107,-9,58,24,34,42,..,..,..,
251116,Guixers,11,6,5,0,0,0,0,..,..,..,
081000,Gurb,89,58,31,0,2,-2,1,..,..,..,
430712,Horta de Sant Joan,19,17,2,6,0,6,0,..,..,..,
081017,"Hospitalet de Llobregat, l'",4758,8813,-4055,1141,1179,-38,4620,..,..,..,
081629,"Hostalets de Pierola, els",126,52,74,5,7,-2,39,..,..,..,
170834,Hostalric,106,83,23,12,12,0,10,..,..,..,
081022,Igualada,770,673,97,134,114,20,25,..,..,..,
251155,Isona i Conca Dellà,18,13,5,0,4,-4,3,..,..,..,
170849,Isòvol,7,15,-8,1,1,0,0,..,..,..,
251137,Ivars d'Urgell,40,32,8,14,4,10,2,..,..,..,
251121,Ivars de Noguera,10,5,5,0,1,-1,0,..,..,..,
251142,Ivorra,1,5,-4,0,1,-1,1,..,..,..,
170852,Jafre,1,5,-4,2,5,-3,3,..,..,..,
170865,"Jonquera, la",39,67,-28,36,35,1,89,..,..,..,
081038,Jorba,31,24,7,1,0,1,7,..,..,..,
259101,Josa i Tuixén,4,8,-4,0,0,0,0,..,..,..,
170871,Juià,16,13,3,0,0,0,2,..,..,..,
251180,Juncosa,5,13,-8,3,7,-4,14,..,..,..,
251193,Juneda,15,67,-52,0,10,-10,1,..,..,..,
251214,Les,19,13,6,5,8,-3,1,..,..,..,
251229,Linyola,23,33,-10,1,4,-3,9,..,..,..,
081043,"Llacuna, la",31,42,-11,3,0,3,9,..,..,..,
170887,Lladó,32,13,19,0,0,0,5,..,..,..,
251235,Lladorre,0,4,-4,0,0,0,0,..,..,..,
251240,Lladurs,6,13,-7,0,0,0,0,..,..,..,
081056,"Llagosta, la",374,430,-56,55,61,-6,181,..,..,..,
170890,Llagostera,185,165,20,25,15,10,103,..,..,..,
170904,Llambilles,0,20,-20,0,1,-1,0,..,..,..,
170911,Llanars,29,20,9,1,0,1,0,..,..,..,
170926,Llançà,104,94,10,19,14,5,35,..,..,..,
251253,Llardecans,5,6,-1,1,2,-1,0,..,..,..,
251266,Llavorsí,3,7,-4,1,1,0,0,..,..,..,
251207,Lleida,839,1764,-925,459,713,-254,685,..,..,..,
170932,Llers,69,26,43,4,0,4,5,..,..,..,
251272,Lles de Cerdanya,0,6,-6,0,3,-3,0,..,..,..,
081075,Lliçà d'Amunt,911,411,500,25,14,11,27,..,..,..,
081081,Lliçà de Vall,395,246,149,10,23,-13,5,..,..,..,
251288,Llimiana,5,4,1,0,0,0,0,..,..,..,
081069,Llinars del Vallès,415,247,168,49,37,12,59,..,..,..,
170947,Llívia,66,36,30,5,6,-1,15,..,..,..,
430727,"Lloar, el",3,1,2,0,1,-1,0,..,..,..,
251291,Llobera,0,0,0,0,0,0,1,..,..,..,
430733,Llorac,4,3,1,0,0,0,8,..,..,..,
430748,Llorenç del Penedès,92,35,57,1,2,-1,10,..,..,..,
170950,Lloret de Mar,590,457,133,406,217,189,97,..,..,..,
170963,"Llosses, les",11,12,-1,0,2,-2,0,..,..,..,
081094,Lluçà,5,13,-8,0,0,0,0,..,..,..,
171024,Maçanet de Cabrenys,27,21,6,7,7,0,2,..,..,..,
171030,Maçanet de la Selva,271,127,144,20,16,4,5,..,..,..,
170979,Madremanya,10,9,1,0,1,-1,1,..,..,..,
170985,Maià de Montcal,9,8,1,0,0,0,3,..,..,..,
251333,Maials,14,10,4,0,2,-2,1,..,..,..,
251305,Maldà,3,6,-3,0,1,-1,0,..,..,..,
081108,Malgrat de Mar,764,387,377,93,63,30,16,..,..,..,
081115,Malla,0,7,-7,2,0,2,1,..,..,..,
081120,Manlleu,331,400,-69,63,44,19,334,..,..,..,
081136,Manresa,1165,1371,-206,215,216,-1,664,..,..,..,
430764,Marçà,14,12,2,2,0,2,0,..,..,..,
430751,Margalef,8,5,3,0,0,0,0,..,..,..,
082423,Marganell,14,18,-4,0,0,0,2,..,..,..,
081141,Martorell,1037,550,487,120,115,5,9,..,..,..,
081154,Martorelles,216,214,2,25,7,18,3,..,..,..,
430770,Mas de Barberans,10,6,4,2,3,-1,6,..,..,..,
171002,Masarac,3,4,-1,0,1,-1,0,..,..,..,
430786,Masdenverge,6,17,-11,3,2,1,63,..,..,..,
081167,"Masies de Roda, les",37,20,17,0,1,-1,0,..,..,..,
081173,"Masies de Voltregà, les",125,54,71,0,2,-2,6,..,..,..,
430799,Masllorenç,33,18,15,1,1,0,17,..,..,..,
