Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
430825,"Masroig, el",9,21,-12,0,0,0,6,2,4,-8
251312,Massalcoreig,11,13,-2,8,13,-5,31,26,5,-2
171019,Massanes,38,39,-1,2,2,0,4,2,2,1
251327,Massoteres,20,6,14,4,1,3,4,0,4,21
081206,Matadepera,420,319,101,20,12,8,53,30,23,132
081213,Mataró,2888,2873,15,714,733,-19,2075,1265,810,806
171045,Medinyà,..,..,..,..,..,..,..,..,..,..
081228,Mediona,183,120,63,22,7,15,34,7,27,105
251348,Menàrguens,12,20,-8,1,6,-5,8,0,8,-5
170998,Meranges,4,4,0,0,0,0,0,0,0,0
171058,Mieres,14,17,-3,2,3,-1,0,2,-2,-6
430831,"Milà, el",6,5,1,1,0,1,0,0,0,2
251351,Miralcamp,36,26,10,4,4,0,4,21,-17,-7
430846,Miravet,11,30,-19,1,3,-2,9,4,5,-16
081385,Moià,279,167,112,31,25,6,63,44,19,137
430859,"Molar, el",11,12,-1,1,0,1,3,2,1,1
081234,Molins de Rei,669,665,4,109,88,21,188,47,141,166
251370,Mollerussa,472,497,-25,136,113,23,289,103,186,184
171061,Mollet de Peralada,19,17,2,0,0,0,3,0,3,5
081249,Mollet del Vallès,1518,1756,-238,250,282,-32,646,446,200,-70
171077,Molló,15,25,-10,1,2,-1,3,1,2,-9
251364,"Molsosa, la",7,6,1,0,0,0,0,0,0,1
081287,Monistrol de Calders,30,35,-5,7,3,4,2,1,1,0
081271,Monistrol de Montserrat,181,175,6,29,21,8,28,19,9,23
171096,Montagut i Oix,33,49,-16,1,4,-3,4,0,4,-15
430862,Montblanc,189,165,24,38,27,11,50,57,-7,28
430884,Montbrió del Camp,168,173,-5,10,15,-5,19,10,9,-1
081252,Montcada i Reixac,1383,1205,178,150,145,5,536,237,299,482
081304,Montclar,11,1,10,0,0,0,0,0,0,10
251399,Montellà i Martinet,34,39,-5,2,0,2,9,1,8,5
081311,Montesquiu,62,61,1,8,2,6,7,1,6,13
251403,Montferrer i Castellbò,39,50,-11,10,2,8,16,25,-9,-12
430897,Montferri,25,32,-7,5,3,2,3,3,0,-5
251386,Montgai,14,7,7,2,3,-1,3,0,3,9
081265,Montgat,539,502,37,49,65,-16,71,80,-9,12
081326,Montmajor,10,22,-12,0,0,0,12,0,12,0
081332,Montmaneu,7,7,0,2,1,1,3,0,3,4
430901,"Montmell, el",128,93,35,10,5,5,8,2,6,46
081350,Montmeló,266,271,-5,49,35,14,71,41,30,39
251425,Montoliu de Lleida,19,19,0,4,2,2,4,0,4,6
251410,Montoliu de Segarra,14,2,12,2,0,2,3,1,2,16
251431,Montornès de Segarra,4,4,0,0,0,0,0,0,0,0
081363,Montornès del Vallès,484,565,-81,83,57,26,217,174,43,-12
430918,Mont-ral,5,7,-2,1,0,1,8,0,8,7
171100,Mont-ras,50,66,-16,5,10,-5,13,9,4,-17
430923,Mont-roig del Camp,618,568,50,123,106,17,244,69,175,242
081379,Montseny,15,31,-16,0,0,0,0,2,-2,-18
430939,Móra d'Ebre,188,177,11,46,44,2,84,40,44,57
430944,Móra la Nova,95,94,1,22,34,-12,43,5,38,27
430957,"Morell, el",201,183,18,28,31,-3,22,25,-3,12
430960,"Morera de Montsant, la",5,7,-2,0,0,0,5,0,5,3
081290,Muntanyola,40,36,4,2,0,2,2,0,2,8
081398,Mura,13,16,-3,1,1,0,2,0,2,-1
251459,Nalec,0,8,-8,0,0,0,0,0,0,-8
250254,Naut Aran,38,43,-5,31,25,6,10,1,9,10
081402,Navarcles,196,193,3,19,23,-4,43,9,34,33
081419,Navàs,148,156,-8,28,16,12,38,17,21,25
171117,Navata,86,59,27,0,10,-10,10,7,3,20
251462,Navès,17,20,-3,2,3,-1,2,0,2,-2
081424,"Nou de Berguedà, la",6,2,4,0,0,0,1,2,-1,3
430976,"Nou de Gaià, la",22,7,15,3,5,-2,2,4,-2,11
430982,Nulles,37,29,8,1,0,1,2,0,2,11
251484,Odèn,9,1,8,0,3,-3,1,0,1,6
081430,Òdena,189,174,15,22,26,-4,21,22,-1,10
171122,Ogassa,5,8,-3,0,0,0,0,0,0,-3
081458,Olèrdola,183,169,14,13,16,-3,45,13,32,43
081461,Olesa de Bonesvalls,130,79,51,12,14,-2,15,3,12,61
081477,Olesa de Montserrat,747,690,57,133,136,-3,191,50,141,195
251497,Oliana,27,37,-10,11,16,-5,11,16,-5,-20
251500,Oliola,2,13,-11,0,0,0,1,0,1,-10
251517,Olius,52,30,22,2,0,2,2,1,1,25
081483,Olivella,309,215,94,16,32,-16,84,61,23,101
081496,Olost,26,41,-15,6,4,2,9,0,9,-4
171143,Olot,882,785,97,240,172,68,606,240,366,531
251522,"Oluges, les",16,0,16,1,0,1,0,0,0,17
081445,Olvan,34,39,-5,5,1,4,1,0,1,0
251538,"Omellons, els",7,3,4,0,2,-2,0,1,-1,1
251543,"Omells de na Gaia, els",3,2,1,1,0,1,0,1,-1,1
171156,Ordis,16,12,4,3,0,3,2,0,2,9
251556,Organyà,23,25,-2,1,13,-12,11,6,5,-9
081509,Orís,11,16,-5,1,1,0,0,0,0,-5
081516,Oristà,16,26,-10,1,2,-1,6,0,6,-5
081521,Orpí,4,2,2,0,0,0,1,0,1,3
081537,Òrrius,77,38,39,0,2,-2,3,4,-1,36
251569,Os de Balaguer,51,47,4,2,3,-1,3,0,3,6
171169,Osor,23,15,8,2,5,-3,3,0,3,8
251575,Ossó de Sió,2,6,-4,0,1,-1,0,1,-1,-6
081542,Pacs del Penedès,42,37,5,7,6,1,10,8,2,8
081555,Palafolls,437,359,78,55,62,-7,60,35,25,96
171175,Palafrugell,584,546,38,103,121,-18,479,306,173,193
171181,Palamós,666,618,48,118,142,-24,279,110,169,193
251581,"Palau d'Anglesola, el",54,60,-6,3,14,-11,16,24,-8,-25
171194,Palau de Santa Eulàlia,3,2,1,0,0,0,0,1,-1,0
171215,Palau-sator,13,6,7,0,1,-1,6,3,3,9
171208,Palau-saverdera,71,75,-4,7,7,0,20,35,-15,-19
081568,Palau-solità i Plegamans,521,536,-15,52,38,14,97,42,55,54
431009,"Pallaresos, els",250,167,83,26,20,6,26,6,20,109
081574,Pallejà,466,404,62,29,55,-26,81,41,40,76
430995,"Palma d'Ebre, la",6,11,-5,0,0,0,1,0,1,-4
089058,"Palma de Cervelló, la",149,175,-26,20,24,-4,22,7,15,-15
171236,Palol de Revardit,6,19,-13,2,0,2,6,1,5,-6
171241,Pals,79,108,-29,7,13,-6,63,20,43,8
081580,"Papiol, el",153,157,-4,20,16,4,32,23,9,9
171254,Pardines,5,5,0,1,0,1,1,0,1,2
081593,Parets del Vallès,659,689,-30,84,94,-10,112,40,72,32
171267,Parlavà,13,14,-1,5,3,2,0,2,-2,-1
431016,Passanant i Belltall,4,6,-2,1,1,0,2,0,2,0
171289,Pau,19,26,-7,1,6,-5,13,1,12,0
431021,Paüls,7,13,-6,2,1,1,3,2,1,-4
171292,Pedret i Marzà,8,4,4,2,0,2,5,0,5,11
251641,Penelles,13,14,-1,3,0,3,7,2,5,7
171306,"Pera, la",13,20,-7,1,0,1,1,0,1,-5
081607,Perafita,16,10,6,0,1,-1,2,3,-1,4
431037,Perafort,70,67,3,4,0,4,3,3,0,7
171328,Peralada,97,78,19,11,10,1,19,2,17,37
251654,Peramola,17,9,8,5,0,5,7,1,6,19
431042,"Perelló, el",67,52,15,17,18,-1,58,88,-30,-16
081614,Piera,799,677,122,73,81,-8,97,15,82,196
431055,"Piles, les",2,7,-5,0,3,-3,1,0,1,-7
081635,Pineda de Mar,1190,1015,175,208,180,28,456,285,171,374
431068,"Pinell de Brai, el",19,18,1,0,4,-4,7,7,0,-3
251667,Pinell de Solsonès,4,10,-6,1,0,1,0,0,0,-5
251673,Pinós,11,16,-5,0,2,-2,3,1,2,-5
431074,Pira,12,14,-2,0,1,-1,0,0,0,-3
431080,"Pla de Santa Maria, el",114,93,21,22,10,12,14,4,10,43
081640,"Pla del Penedès, el",76,55,21,5,7,-2,1,0,1,20
171334,"Planes d'Hostoles, les",80,44,36,1,3,-2,17,3,14,48
171349,Planoles,17,9,8,2,3,-1,0,0,0,7
259118,"Plans de Sió, els",27,25,2,0,4,-4,9,0,9,7
251689,"Poal, el",10,21,-11,5,2,3,3,3,0,-8
251692,"Pobla de Cérvoles, la",5,6,-1,0,0,0,0,0,0,-1
081653,"Pobla de Claramunt, la",92,93,-1,6,11,-5,13,14,-1,-7
081666,"Pobla de Lillet, la",52,26,26,1,5,-4,6,2,4,26
431093,"Pobla de Mafumet, la",263,243,20,22,39,-17,25,10,15,18
431107,"Pobla de Massaluca, la",3,9,-6,4,0,4,3,3,0,-2
431114,"Pobla de Montornès, la",185,146,39,17,23,-6,18,3,15,48
251713,"Pobla de Segur, la",105,121,-16,19,15,4,56,12,44,32
431129,Poboleda,6,16,-10,0,5,-5,1,4,-3,-18
081672,Polinyà,282,368,-86,48,45,3,65,19,46,-37
431135,"Pont d'Armentera, el",28,24,4,7,1,6,4,1,3,13
250306,"Pont de Bar, el",12,12,0,0,7,-7,7,1,6,-1
171352,Pont de Molins,35,37,-2,0,0,0,7,2,5,3
251734,"Pont de Suert, el",56,60,-4,16,31,-15,14,4,10,-9
081825,"Pont de Vilomara i Rocafort, el",132,126,6,8,16,-8,15,7,8,6
431418,Pontils,7,10,-3,0,0,0,1,0,1,-2
081688,Pontons,33,45,-12,1,1,0,13,0,13,1
171365,Pontós,26,15,11,0,0,0,0,0,0,11
251728,Ponts,86,89,-3,24,32,-8,40,44,-4,-15
171371,Porqueres,152,155,-3,6,18,-12,19,23,-4,-19
431140,Porrera,10,8,2,0,0,0,3,1,2,4
171404,"Port de la Selva, el",28,52,-24,2,4,-2,15,10,5,-21
171387,Portbou,31,40,-9,11,21,-10,26,20,6,-13
251749,"Portella, la",22,29,-7,7,6,1,31,23,8,2
431153,Pradell de la Teixeta,2,6,-4,0,0,0,2,1,1,-3
431166,Prades,17,17,0,2,6,-4,4,5,-1,-5
431172,Prat de Comte,1,2,-1,1,0,1,0,0,0,0
081691,"Prat de Llobregat, el",1417,1474,-57,442,342,100,747,460,287,330
431188,Pratdip,39,32,7,1,5,-4,15,24,-9,-6
081712,Prats de Lluçanès,89,74,15,1,9,-8,17,14,3,10
081705,"Prats de Rei, els",29,19,10,0,5,-5,0,1,-1,4
251752,Prats i Sansor,11,14,-3,1,0,1,1,1,0,-2
251765,Preixana,19,12,7,0,0,0,5,0,5,12
251771,Preixens,13,22,-9,2,1,1,3,2,1,-7
082303,Premià de Dalt,424,413,11,20,45,-25,115,61,54,40
081727,Premià de Mar,946,1057,-111,130,156,-26,349,139,210,73
171390,"Preses, les",83,76,7,0,2,-2,3,10,-7,-2
251790,Prullans,15,21,-6,1,1,0,4,0,4,-2
171411,Puigcerdà,317,254,63,111,98,13,215,465,-250,-174
081748,Puigdàlber,21,13,8,4,5,-1,10,0,10,17
251804,Puiggròs,8,12,-4,0,0,0,1,0,1,-3
431191,Puigpelat,49,53,-4,4,3,1,2,3,-1,-4
081751,Puig-reig,170,121,49,5,17,-12,26,2,24,61
251811,Puigverd d'Agramunt,15,9,6,1,4,-3,7,0,7,10
251826,Puigverd de Lleida,35,16,19,6,6,0,10,6,4,23
081764,Pujalt,6,4,2,0,0,0,0,2,-2,0
081770,"Quar, la",2,6,-4,0,0,0,0,0,0,-4
171426,Quart,202,147,55,5,13,-8,20,9,11,58
170433,Queralbs,11,2,9,0,0,0,0,0,0,9
431205,Querol,51,63,-12,5,3,2,2,0,2,-8
171432,Rabós,14,6,8,0,1,-1,4,0,4,11
081786,Rajadell,32,27,5,1,0,1,0,0,0,6
431212,Rasquera,18,19,-1,1,0,1,3,1,2,2
171447,Regencós,8,7,1,2,1,1,2,6,-4,-2
081799,Rellinars,56,56,0,6,0,6,3,2,1,7
431227,Renau,4,6,-2,0,0,0,1,0,1,-1
431233,Reus,2388,2338,50,621,657,-36,1120,1099,21,35
251832,Rialp,40,35,5,5,2,3,0,1,-1,7
431248,"Riba, la",15,26,-11,1,2,-1,1,6,-5,-17
431251,Riba-roja d'Ebre,22,25,-3,5,9,-4,16,1,15,8
259059,Ribera d'Ondara,14,18,-4,2,3,-1,1,0,1,-4
251850,Ribera d'Urgellet,51,52,-1,2,8,-6,16,14,2,-5
171450,Ribes de Freser,70,74,-4,5,5,0,11,4,7,3
171463,Riells i Viabrea,289,253,36,27,22,5,42,10,32,73
431264,"Riera de Gaià, la",69,81,-12,7,4,3,10,5,5,-4
251863,Riner,4,3,1,0,0,0,1,1,0,1
171479,Ripoll,284,294,-10,57,51,6,134,62,72,68
081803,Ripollet,1273,1117,156,216,203,13,592,321,271,440
259139,Riu de Cerdanya,5,6,-1,2,0,2,0,0,0,1
171485,Riudarenes,124,120,4,11,5,6,38,12,26,36
171498,Riudaura,9,15,-6,1,2,-1,1,1,0,-7
431270,Riudecanyes,73,30,43,2,8,-6,21,9,12,49
431286,Riudecols,70,46,24,2,6,-4,3,1,2,22
171501,Riudellots de la Selva,103,97,6,7,5,2,28,12,16,24
431299,Riudoms,216,177,39,25,22,3,47,6,41,83
171518,Riumors,12,18,-6,0,2,-2,9,0,9,1
081810,"Roca del Vallès, la",463,410,53,42,35,7,64,16,48,108
431303,Rocafort de Queralt,26,14,12,5,0,5,3,6,-3,14
431310,Roda de Berà,432,362,70,47,33,14,66,20,46,130
081831,Roda de Ter,226,188,38,34,19,15,70,28,42,95
431325,Rodonyà,14,22,-8,2,4,-2,6,4,2,-8
431331,Roquetes,247,339,-92,35,58,-23,89,93,-4,-119
171523,Roses,495,513,-18,180,170,10,547,461,86,78
251898,Rosselló,167,139,28,45,40,5,46,38,8,41
431346,"Rourell, el",31,21,10,1,4,-3,9,0,9,16
081846,Rubí,2111,2046,65,477,387,90,997,487,510,665
081859,Rubió,10,11,-1,0,0,0,1,0,1,0
171539,Rupià,8,10,-2,1,0,1,4,0,4,3
089019,Rupit i Pruit,12,10,2,2,1,1,1,1,0,3
081878,Sabadell,5418,4851,567,1337,1089,248,3034,1756,1278,2093
081884,Sagàs,9,3,6,0,0,0,0,0,0,6
251902,Salàs de Pallars,18,14,4,1,7,-6,2,0,2,0
081901,Saldes,10,13,-3,0,1,-1,0,2,-2,-6
171544,Sales de Llierca,1,3,-2,1,0,1,3,0,3,2
081918,Sallent,156,129,27,37,19,18,40,7,33,78
431359,Salomó,23,13,10,4,1,3,11,0,11,24
439057,Salou,1202,1140,62,374,411,-37,1034,689,345,370
171557,Salt,1299,1279,20,203,186,17,933,254,679,716
251919,Sanaüja,8,12,-4,0,0,0,0,0,0,-4
081944,Sant Adrià de Besòs,1739,1892,-153,268,257,11,646,498,148,6
081957,Sant Agustí de Lluçanès,3,2,1,0,0,0,1,0,1,2
081960,Sant Andreu de la Barca,942,993,-51,156,173,-17,221,157,64,-4
081976,Sant Andreu de Llavaneres,608,568,40,52,71,-19,162,51,111,132
171576,Sant Andreu Salou,8,2,6,0,0,0,1,0,1,7
171833,Sant Aniol de Finestres,7,20,-13,1,6,-5,9,1,8,-10
081982,Sant Antoni de Vilamajor,375,304,71,15,21,-6,25,16,9,74
081995,Sant Bartomeu del Grau,36,46,-10,2,5,-3,4,8,-4,-17
082009,Sant Boi de Llobregat,2237,2141,96,466,476,-10,841,409,432,518
082016,Sant Boi de Lluçanès,37,18,19,6,1,5,7,1,6,30
431362,Sant Carles de la Ràpita,473,378,95,147,153,-6,212,400,-188,-99
082037,Sant Cebrià de Vallalta,189,181,8,18,10,8,29,13,16,32
082021,Sant Celoni,702,658,44,84,87,-3,224,71,153,194
082042,Sant Climent de Llobregat,180,147,33,19,16,3,10,3,7,43
171582,Sant Climent Sescebes,39,43,-4,40,39,1,5,2,3,0
082055,Sant Cugat del Vallès,2623,2974,-351,548,511,37,1993,1162,831,517
082068,Sant Cugat Sesgarrigues,36,25,11,1,2,-1,3,1,2,12
251961,Sant Esteve de la Sarga,7,3,4,0,0,0,0,0,0,4
082074,Sant Esteve de Palautordera,153,100,53,11,4,7,29,6,23,83
082080,Sant Esteve Sesrovires,395,299,96,34,29,5,57,25,32,133
171595,Sant Feliu de Buixalleu,42,58,-16,1,2,-1,2,1,1,-16
082107,Sant Feliu de Codines,399,311,88,24,20,4,65,38,27,119
171609,Sant Feliu de Guíxols,720,687,33,163,113,50,484,391,93,176
082114,Sant Feliu de Llobregat,1288,1172,116,200,256,-56,419,209,210,270
171616,Sant Feliu de Pallerols,58,61,-3,2,3,-1,23,11,12,8
082129,Sant Feliu Sasserra,13,19,-6,0,0,0,0,0,0,-6
171621,Sant Ferriol,24,14,10,1,1,0,6,0,6,16
082093,Sant Fost de Campsentelles,463,362,101,41,49,-8,46,21,25,118
082135,Sant Fruitós de Bages,369,302,67,39,26,13,44,36,8,88
171637,Sant Gregori,208,124,84,3,6,-3,19,5,14,95
251924,Sant Guim de Freixenet,50,42,8,10,2,8,6,3,3,19
251977,Sant Guim de la Plana,8,3,5,0,3,-3,4,0,4,6
171642,Sant Hilari Sacalm,113,134,-21,6,15,-9,119,71,48,18
082153,Sant Hipòlit de Voltregà,139,127,12,14,9,5,31,8,23,40
081939,Sant Iscle de Vallalta,90,74,16,6,3,3,11,22,-11,8
439023,Sant Jaume d'Enveja,102,96,6,16,21,-5,28,13,15,16
082166,Sant Jaume de Frontanyà,1,2,-1,0,0,0,1,0,1,0
171655,Sant Jaume de Llierca,44,54,-10,3,1,2,4,3,1,-7
431378,Sant Jaume dels Domenys,151,152,-1,7,25,-18,15,5,10,-9
171674,Sant Joan de les Abadesses,94,100,-6,8,10,-2,11,16,-5,-13
171680,Sant Joan de Mollet,22,22,0,1,1,0,8,0,8,8
082188,Sant Joan de Vilatorrada,325,329,-4,28,32,-4,84,50,34,26
082172,Sant Joan Despí,1111,1114,-3,186,226,-40,341,139,202,159
171851,Sant Joan les Fonts,127,105,22,14,8,6,38,8,30,58
171668,Sant Jordi Desvalls,33,43,-10,5,2,3,4,0,4,-3
089030,Sant Julià de Cerdanyola,10,7,3,0,1,-1,0,1,-1,1
171693,Sant Julià de Ramis,193,187,6,11,13,-2,23,18,5,9
082205,Sant Julià de Vilatorta,106,104,2,3,4,-1,15,11,4,5
179032,Sant Julià del Llor i Bonmatí,75,90,-15,4,5,-1,19,34,-15,-31
082212,Sant Just Desvern,830,608,222,76,116,-40,313,218,95,277
082227,Sant Llorenç d'Hortons,143,106,37,7,5,2,18,7,11,50
171714,Sant Llorenç de la Muga,7,11,-4,2,1,1,2,0,2,-1
251930,Sant Llorenç de Morunys,43,44,-1,6,2,4,4,2,2,5
082233,Sant Llorenç Savall,102,75,27,8,13,-5,5,11,-6,16
082251,Sant Martí d'Albars,11,5,6,0,0,0,0,0,0,6
082248,Sant Martí de Centelles,91,99,-8,2,5,-3,12,1,11,0
171729,Sant Martí de Llémena,54,43,11,0,0,0,8,0,8,19
259025,Sant Martí de Riucorb,18,22,-4,1,0,1,6,4,2,-1
082264,Sant Martí de Tous,31,27,4,3,2,1,6,0,6,11
082270,Sant Martí Sarroca,158,136,22,20,16,4,40,30,10,36
082286,Sant Martí Sesgueioles,7,13,-6,2,0,2,1,0,1,-3
171735,Sant Martí Vell,4,5,-1,1,0,1,9,5,4,4
082299,Sant Mateu de Bages,14,23,-9,0,2,-2,4,0,4,-7
171740,Sant Miquel de Campmajor,8,9,-1,0,1,-1,1,0,1,-1
171753,Sant Miquel de Fluvià,33,43,-10,4,8,-4,10,0,10,-4
171766,Sant Mori,14,12,2,3,0,3,1,0,1,6
171772,Sant Pau de Segúries,50,22,28,4,2,2,1,0,1,31
082310,Sant Pere de Ribes,1419,1206,213,183,190,-7,516,464,52,258
082325,Sant Pere de Riudebitlles,82,103,-21,3,1,2,13,1,12,-7
082331,Sant Pere de Torelló,67,89,-22,12,3,9,20,20,0,-13
082346,Sant Pere de Vilamajor,242,212,30,10,19,-9,33,9,24,45
171788,Sant Pere Pescador,81,86,-5,6,17,-11,72,48,24,8
081897,Sant Pere Sallavinera,7,7,0,0,0,0,0,0,0,0
082359,Sant Pol de Mar,267,215,52,21,38,-17,111,59,52,87
082362,Sant Quintí de Mediona,110,88,22,24,16,8,24,24,0,30
082378,Sant Quirze de Besora,98,82,16,10,5,5,21,4,17,38
082384,Sant Quirze del Vallès,736,775,-39,79,75,4,141,67,74,39
082397,Sant Quirze Safaja,40,37,3,5,0,5,3,0,3,11
251945,Sant Ramon,17,20,-3,0,0,0,10,5,5,2
082401,Sant Sadurní d'Anoia,426,376,50,58,50,8,104,48,56,114
082418,Sant Sadurní d'Osormort,5,1,4,0,0,0,0,0,0,4
080983,Sant Salvador de Guardiola,151,183,-32,21,27,-6,103,22,81,43
082628,Sant Vicenç de Castellet,354,366,-12,49,48,1,119,78,41,30
082649,Sant Vicenç de Montalt,417,365,52,43,21,22,90,34,56,130
082652,Sant Vicenç de Torelló,82,65,17,2,1,1,7,3,4,22
082634,Sant Vicenç dels Horts,772,877,-105,109,158,-49,227,106,121,-33
431384,Santa Bàrbara,121,138,-17,29,25,4,44,41,3,-10
082439,Santa Cecília de Voltregà,5,4,1,0,1,-1,1,0,1,1
082444,Santa Coloma de Cervelló,359,297,62,21,25,-4,33,7,26,84
171805,Santa Coloma de Farners,370,384,-14,65,47,18,193,213,-20,-16
082457,Santa Coloma de Gramenet,3952,4426,-474,712,715,-3,3217,1587,1630,1153
431397,Santa Coloma de Queralt,65,76,-11,4,12,-8,29,24,5,-14
171812,Santa Cristina d'Aro,237,244,-7,12,26,-14,83,56,27,6
082460,Santa Eugènia de Berga,65,105,-40,8,7,1,36,10,26,-13
082476,Santa Eulàlia de Riuprimer,53,48,5,3,5,-2,13,4,9,12
082482,Santa Eulàlia de Ronçana,350,291,59,20,21,-1,30,17,13,71
082495,Santa Fe del Penedès,8,10,-2,0,2,-2,3,0,3,-1
171827,Santa Llogaia d'Àlguema,31,19,12,0,2,-2,2,0,2,12
082508,Santa Margarida de Montbui,435,369,66,54,52,2,95,39,56,124
082515,Santa Margarida i els Monjos,265,308,-43,30,44,-14,93,17,76,19
082589,Santa Maria d'Oló,27,34,-7,5,1,4,3,1,2,-1
082536,Santa Maria de Besora,6,10,-4,0,0,0,0,1,-1,-5
082567,Santa Maria de Martorelles,60,36,24,5,6,-1,4,0,4,27
082554,Santa Maria de Merlès,8,14,-6,0,0,0,0,0,0,-6
082573,Santa Maria de Miralles,10,5,5,1,0,1,0,0,0,6
082592,Santa Maria de Palautordera,395,383,12,23,30,-7,95,69,26,31
431401,Santa Oliva,211,210,1,17,13,4,26,20,6,11
171848,Santa Pau,60,33,27,8,5,3,8,2,6,36
082606,Santa Perpètua de Mogoda,786,863,-77,126,127,-1,285,141,144,66
082613,Santa Susanna,220,213,7,20,23,-3,53,39,14,18
081923,Santpedor,219,218,1,18,15,3,24,6,18,22
431423,Sarral,42,49,-7,7,4,3,11,20,-9,-13
171864,Sarrià de Ter,271,245,26,23,21,2,52,29,23,51
252017,Sarroca de Bellera,5,6,-1,1,0,1,0,0,0,0
252000,Sarroca de Lleida,10,13,-3,0,2,-2,1,0,1,-4
171870,"Saus, Camallera i Llampaies",47,33,14,1,5,-4,9,4,5,15
431439,Savallà del Comtat,3,4,-1,2,0,2,3,0,3,4
431444,"Secuita, la",98,82,16,2,5,-3,11,3,8,21
171886,"Selva de Mar, la",9,7,2,2,1,1,1,0,1,4
431457,"Selva del Camp, la",231,152,79,27,16,11,26,12,14,104
431460,Senan,2,4,-2,0,0,0,0,0,0,-2
430445,"Sénia, la",85,95,-10,80,66,14,55,59,-4,0
252022,Senterada,9,5,4,1,0,1,2,0,2,7
250352,"Sentiu de Sió, la",26,35,-9,2,5,-3,1,2,-1,-13
082671,Sentmenat,398,316,82,38,27,11,48,27,21,114
171903,Serinyà,38,44,-6,1,3,-2,1,1,0,-8
252043,Seròs,28,39,-11,20,24,-4,49,37,12,-3
171910,Serra de Daró,11,10,1,0,0,0,1,0,1,2
171925,Setcases,3,10,-7,0,0,0,0,0,0,-7
252038,"Seu d'Urgell, la",312,297,15,153,132,21,194,134,60,96
082690,Seva,132,119,13,15,11,4,26,13,13,30
252056,Sidamon,23,19,4,0,4,-4,2,0,2,2
171931,Sils,322,290,32,35,36,-1,63,37,26,57
082704,Sitges,1318,1235,83,208,237,-29,980,414,566,620
170524,Siurana,14,12,2,0,0,0,5,0,5,7
082711,Sobremunt,2,6,-4,0,0,0,0,0,0,-4
252069,"Soleràs, el",4,10,-6,4,2,2,3,0,3,-1
431476,Solivella,18,17,1,5,3,2,2,1,1,4
252075,Solsona,249,263,-14,59,47,12,153,83,70,68
082726,Sora,16,2,14,1,3,-2,0,1,-1,11
252081,Soriguera,29,18,11,3,4,-1,0,7,-7,3
252094,Sort,92,71,21,23,13,10,37,25,12,43
252108,Soses,29,44,-15,18,6,12,58,12,46,43
082732,Subirats,149,103,46,8,11,-3,22,22,0,43
252115,Sudanell,22,38,-16,2,5,-3,5,7,-2,-21
252120,Sunyer,7,17,-10,3,0,3,17,5,12,5
082747,Súria,125,138,-13,31,26,5,39,22,17,9
171946,Susqueda,2,3,-1,1,2,-1,3,0,3,1
082763,Tagamanent,26,19,7,1,2,-1,2,1,1,7
082779,Talamanca,24,17,7,0,2,-2,8,0,8,13
252154,Talarn,14,33,-19,257,291,-34,3,0,3,-50
252167,Talavera,2,5,-3,1,1,0,0,1,-1,-4
171959,"Tallada d'Empordà, la",24,21,3,3,1,2,4,2,2,7
082785,Taradell,209,177,32,24,13,11,56,16,40,83
431482,Tarragona,3343,3387,-44,1223,1214,9,2629,1127,1502,1467
252173,Tàrrega,575,462,113,110,101,9,257,167,90,212
252189,Tarrés,5,3,2,0,0,0,0,1,-1,1
252192,Tarroja de Segarra,5,3,2,1,0,1,0,0,0,3
082750,Tavèrnoles,13,10,3,0,0,0,1,3,-2,1
082802,Tavertet,9,13,-4,0,1,-1,0,1,-1,-6
082819,Teià,268,250,18,18,25,-7,42,22,20,31
252206,Térmens,46,39,7,8,10,-2,26,92,-66,-61
171962,Terrades,23,17,6,1,2,-1,5,1,4,9
082798,Terrassa,5353,4963,390,1283,1267,16,3085,1525,1560,1966
082824,Tiana,344,331,13,25,31,-6,58,8,50,57
252213,Tírvia,3,5,-2,3,1,2,0,0,0,0
252228,Tiurana,5,6,-1,0,0,0,0,0,0,-1
431495,Tivenys,14,19,-5,4,2,2,14,2,12,9
431508,Tivissa,26,52,-26,4,6,-2,13,15,-2,-30
082830,Tona,286,291,-5,32,36,-4,70,26,44,35
252234,Torà,74,62,12,13,7,6,10,0,10,28
082845,Tordera,863,675,188,114,113,1,205,57,148,337
082858,Torelló,399,327,72,62,42,20,173,71,102,194
252249,"Torms, els",9,2,7,0,1,-1,1,0,1,7
252252,Tornabous,28,18,10,11,5,6,26,10,16,32
252271,"Torre de Cabdella, la",21,21,0,1,1,0,8,6,2,2
082861,"Torre de Claramunt, la",170,153,17,13,30,-17,19,2,17,17
431515,"Torre de Fontaubella, la",6,4,2,1,0,1,0,0,0,3
431520,"Torre de l'Espanyol, la",12,20,-8,3,4,-1,10,3,7,-2
252265,Torrebesses,6,11,-5,2,1,1,0,0,0,-4
431536,Torredembarra,838,702,136,139,101,38,264,125,139,313
252287,Torrefarrera,244,213,31,26,38,-12,28,54,-26,-7
259078,Torrefeta i Florejacs,33,28,5,4,3,1,1,0,1,7
252304,Torregrossa,50,53,-3,11,20,-9,19,0,19,7
