Codi,Literal,Migracions internes  amb la resta de Catalunya  immigracions,Migracions internes  amb la resta de Catalunya  emigracions,Migracions internes  amb la resta de Catalunya  saldo migratori,Migracions internes  amb la resta d'Espanya  immigracions,Migracions internes  amb la resta d'Espanya  emigracions,Migracions internes  amb la resta d'Espanya  saldo migratori,Migracions externes  immigracions,Migracions externes  emigracions,Migracions externes  saldo migratori,Saldo migratori total
081173,"Masies de Voltregà, les",146,82,64,8,10,-2,8,0,8,70,
430799,Masllorenç,30,21,9,2,2,0,3,0,3,12,
081189,"Masnou, el",847,960,-113,125,133,-8,2,8,-6,-127,
430803,"Masó, la",15,14,1,0,0,0,0,1,-1,0,
430810,Maspujols,35,19,16,0,1,-1,2,0,2,17,
081192,Masquefa,739,313,426,27,70,-43,45,4,41,424,
430825,"Masroig, el",21,15,6,1,1,0,3,0,3,9,
251312,Massalcoreig,8,4,4,10,6,4,1,1,0,8,
171019,Massanes,49,38,11,2,3,-1,1,0,1,11,
251327,Massoteres,18,36,-18,2,2,0,9,0,9,-9,
081206,Matadepera,378,276,102,21,23,-2,21,7,14,114,
081213,Mataró,3249,2751,498,655,833,-178,2001,116,1885,2205,
081228,Mediona,216,97,119,10,10,0,2,0,2,121,
251348,Menàrguens,33,29,4,4,2,2,9,1,8,14,
170998,Meranges,5,1,4,0,0,0,0,0,0,4,
171058,Mieres,22,11,11,1,2,-1,0,0,0,10,
430831,"Milà, el",24,8,16,0,0,0,1,0,1,17,
251351,Miralcamp,52,41,11,4,0,4,7,1,6,21,
430846,Miravet,27,21,6,1,2,-1,0,0,0,5,
081385,Moià,266,144,122,18,10,8,100,3,97,227,
430859,"Molar, el",5,8,-3,0,1,-1,4,0,4,0,
081234,Molins de Rei,1013,651,362,101,105,-4,140,12,128,486,
251370,Mollerussa,458,373,85,119,67,52,325,9,316,453,
171061,Mollet de Peralada,9,10,-1,0,0,0,4,0,4,3,
081249,Mollet del Vallès,1996,2365,-369,376,438,-62,62,25,37,-394,
171077,Molló,15,10,5,4,0,4,0,0,0,9,
251364,"Molsosa, la",3,0,3,0,0,0,0,0,0,3,
081287,Monistrol de Calders,51,16,35,0,2,-2,4,0,4,37,
081271,Monistrol de Montserrat,121,96,25,7,9,-2,20,1,19,42,
171096,Montagut i Oix,51,38,13,3,6,-3,10,0,10,20,
430862,Montblanc,207,168,39,54,38,16,54,1,53,108,
430884,Montbrió del Camp,64,53,11,7,5,2,26,2,24,37,
081252,Montcada i Reixac,1508,1316,192,173,209,-36,379,0,379,535,
081304,Montclar,7,3,4,0,0,0,0,0,0,4,
251399,Montellà i Martinet,31,28,3,4,2,2,6,1,5,10,
081311,Montesquiu,34,29,5,9,6,3,10,0,10,18,
251403,Montferrer i Castellbò,57,26,31,10,9,1,28,6,22,54,
430897,Montferri,34,14,20,1,1,0,9,3,6,26,
251386,Montgai,11,30,-19,1,0,1,0,0,0,-18,
081265,Montgat,450,432,18,54,68,-14,62,2,60,64,
081326,Montmajor,19,19,0,1,0,1,2,0,2,3,
081332,Montmaneu,9,10,-1,2,0,2,2,0,2,3,
430901,"Montmell, el",155,62,93,18,6,12,4,0,4,109,
081350,Montmeló,286,403,-117,39,37,2,4,4,0,-115,
251425,Montoliu de Lleida,23,9,14,1,0,1,0,0,0,15,
251410,Montoliu de Segarra,10,9,1,0,0,0,0,0,0,1,
251431,Montornès de Segarra,3,2,1,0,0,0,0,0,0,1,
081363,Montornès del Vallès,706,535,171,110,120,-10,2,9,-7,154,
430918,Mont-ral,17,7,10,0,0,0,2,0,2,12,
171100,Mont-ras,32,88,-56,2,2,0,6,0,6,-50,
430923,Mont-roig del Camp,496,346,150,134,80,54,3,8,-5,199,
081379,Montseny,11,13,-2,0,0,0,0,0,0,-2,
430939,Móra d'Ebre,156,136,20,32,20,12,39,6,33,65,
430944,Móra la Nova,90,136,-46,18,17,1,23,1,22,-23,
430957,"Morell, el",138,95,43,36,34,2,39,2,37,82,
430960,"Morera de Montsant, la",19,13,6,1,0,1,1,0,1,8,
081290,Muntanyola,46,19,27,1,0,1,5,0,5,33,
081398,Mura,4,16,-12,0,1,-1,0,0,0,-13,
251459,Nalec,6,6,0,0,0,0,0,0,0,0,
250254,Naut Aran,78,52,26,72,23,49,4,0,4,79,
081402,Navarcles,196,153,43,30,8,22,27,5,22,87,
081419,Navàs,141,120,21,16,9,7,25,1,24,52,
171117,Navata,62,37,25,2,1,1,10,1,9,35,
251462,Navès,9,10,-1,0,0,0,0,0,0,-1,
081424,"Nou de Berguedà, la",6,3,3,1,0,1,0,0,0,4,
430976,"Nou de Gaià, la",23,20,3,0,0,0,1,0,1,4,
430982,Nulles,12,26,-14,0,0,0,0,0,0,-14,
251484,Odèn,3,4,-1,0,0,0,2,0,2,1,
081430,Òdena,145,91,54,13,7,6,14,0,14,74,
171122,Ogassa,15,13,2,0,0,0,1,0,1,3,
081458,Olèrdola,177,135,42,7,9,-2,16,0,16,56,
081461,Olesa de Bonesvalls,147,63,84,6,5,1,12,0,12,97,
081477,Olesa de Montserrat,1019,611,408,99,128,-29,105,30,75,454,
251497,Oliana,39,39,0,11,4,7,26,1,25,32,
251500,Oliola,6,21,-15,0,0,0,0,0,0,-15,
251517,Olius,43,20,23,1,1,0,1,2,-1,22,
081483,Olivella,312,113,199,35,9,26,51,1,50,275,
081496,Olost,30,38,-8,0,0,0,3,0,3,-5,
171143,Olot,891,728,163,238,142,96,551,18,533,792,
251522,"Oluges, les",5,3,2,0,0,0,1,0,1,3,
081445,Olvan,43,36,7,1,3,-2,6,0,6,11,
251538,"Omellons, els",9,3,6,1,1,0,0,0,0,6,
251543,"Omells de na Gaia, els",9,9,0,0,0,0,2,0,2,2,
171156,Ordis,3,8,-5,0,2,-2,0,0,0,-7,
251556,Organyà,30,43,-13,12,12,0,1,0,1,-12,
081509,Orís,12,7,5,0,0,0,3,0,3,8,
081516,Oristà,9,25,-16,0,0,0,1,0,1,-15,
081521,Orpí,43,20,23,0,0,0,7,0,7,30,
081537,Òrrius,0,25,-25,0,0,0,0,0,0,-25,
251569,Os de Balaguer,15,30,-15,8,6,2,0,0,0,-13,
171169,Osor,4,21,-17,0,0,0,0,0,0,-17,
251575,Ossó de Sió,3,16,-13,0,0,0,0,0,0,-13,
081542,Pacs del Penedès,62,27,35,2,1,1,4,0,4,40,
081555,Palafolls,525,275,250,21,35,-14,42,2,40,276,
171175,Palafrugell,623,622,1,161,106,55,447,12,435,491,
171181,Palamós,609,600,9,93,88,5,312,11,301,315,
251581,"Palau d'Anglesola, el",61,44,17,5,4,1,20,0,20,38,
171194,Palau de Santa Eulàlia,4,7,-3,0,0,0,1,0,1,-2,
171215,Palau-sator,14,21,-7,0,0,0,4,0,4,-3,
171208,Palau-saverdera,66,48,18,4,2,2,35,2,33,53,
081568,Palau-solità i Plegamans,790,510,280,55,53,2,115,1,114,396,
431009,"Pallaresos, els",297,157,140,17,13,4,10,0,10,154,
081574,Pallejà,563,397,166,48,41,7,56,0,56,229,
430995,"Palma d'Ebre, la",1,4,-3,1,0,1,1,0,1,-1,
089058,"Palma de Cervelló, la",139,150,-11,1,14,-13,44,2,42,18,
171236,Palol de Revardit,20,12,8,0,0,0,0,0,0,8,
171241,Pals,97,101,-4,9,5,4,75,1,74,74,
081580,"Papiol, el",156,129,27,11,20,-9,6,4,2,20,
171254,Pardines,9,2,7,0,0,0,0,0,0,7,
081593,Parets del Vallès,774,819,-45,60,112,-52,156,2,154,57,
171267,Parlavà,13,10,3,1,2,-1,0,0,0,2,
431016,Passanant i Belltall,10,27,-17,0,0,0,13,0,13,-4,
171289,Pau,23,19,4,1,1,0,0,0,0,4,
431021,Paüls,7,9,-2,0,0,0,0,0,0,-2,
171292,Pedret i Marzà,12,8,4,0,0,0,0,0,0,4,
251641,Penelles,15,25,-10,0,4,-4,0,0,0,-14,
171306,"Pera, la",25,15,10,0,3,-3,0,0,0,7,
081607,Perafita,20,10,10,0,0,0,2,0,2,12,
431037,Perafort,56,36,20,5,3,2,15,1,14,36,
171328,Peralada,106,48,58,6,6,0,26,1,25,83,
251654,Peramola,8,12,-4,3,0,3,4,1,3,2,
431042,"Perelló, el",28,54,-26,1,10,-9,40,0,40,5,
081614,Piera,1274,488,786,49,69,-20,18,3,15,781,
431055,"Piles, les",15,10,5,0,1,-1,0,0,0,4,
081635,Pineda de Mar,1600,1217,383,167,202,-35,450,41,409,757,
431068,"Pinell de Brai, el",10,17,-7,7,1,6,20,3,17,16,
251667,Pinell de Solsonès,5,2,3,0,0,0,0,1,-1,2,
251673,Pinós,13,6,7,0,0,0,3,0,3,10,
431074,Pira,20,7,13,0,1,-1,0,0,0,12,
431080,"Pla de Santa Maria, el",149,65,84,6,3,3,7,1,6,93,
081640,"Pla del Penedès, el",36,45,-9,3,1,2,5,0,5,-2,
171334,"Planes d'Hostoles, les",40,34,6,1,4,-3,9,1,8,11,
171349,Planoles,29,17,12,0,1,-1,1,0,1,12,
259118,"Plans de Sió, els",2,9,-7,0,0,0,0,0,0,-7,
251689,"Poal, el",13,17,-4,1,3,-2,0,0,0,-6,
251692,"Pobla de Cérvoles, la",10,3,7,1,2,-1,0,0,0,6,
081653,"Pobla de Claramunt, la",111,73,38,17,12,5,32,1,31,74,
081666,"Pobla de Lillet, la",61,35,26,2,3,-1,2,1,1,26,
431093,"Pobla de Mafumet, la",66,31,35,8,4,4,8,0,8,47,
431107,"Pobla de Massaluca, la",4,14,-10,2,3,-1,23,0,23,12,
431114,"Pobla de Montornès, la",249,90,159,21,5,16,3,4,-1,174,
251713,"Pobla de Segur, la",101,85,16,39,23,16,54,6,48,80,
431129,Poboleda,12,9,3,3,0,3,8,0,8,14,
081672,Polinyà,499,230,269,28,55,-27,42,2,40,282,
431135,"Pont d'Armentera, el",38,29,9,7,0,7,3,0,3,19,
250306,"Pont de Bar, el",2,2,0,1,0,1,0,0,0,1,
171352,Pont de Molins,26,34,-8,1,4,-3,7,0,7,-4,
251734,"Pont de Suert, el",82,67,15,59,38,21,39,0,39,75,
081825,"Pont de Vilomara i Rocafort, el",183,90,93,11,5,6,53,1,52,151,
431418,Pontils,14,7,7,0,1,-1,0,0,0,6,
081688,Pontons,46,46,0,3,3,0,23,0,23,23,
171365,Pontós,3,11,-8,0,0,0,0,0,0,-8,
251728,Ponts,85,67,18,23,21,2,0,0,0,20,
171371,Porqueres,195,134,61,3,6,-3,13,1,12,70,
431140,Porrera,31,9,22,0,0,0,5,0,5,27,
171404,"Port de la Selva, el",35,57,-22,6,4,2,24,1,23,3,
171387,Portbou,17,45,-28,13,7,6,18,1,17,-5,
251749,"Portella, la",49,35,14,16,8,8,26,0,26,48,
431153,Pradell de la Teixeta,8,5,3,0,0,0,3,0,3,6,
431166,Prades,41,24,17,5,0,5,1,2,-1,21,
431172,Prat de Comte,5,1,4,0,0,0,0,0,0,4,
081691,"Prat de Llobregat, el",1370,2044,-674,429,541,-112,90,40,50,-736,
431188,Pratdip,61,51,10,13,0,13,0,1,-1,22,
081712,Prats de Lluçanès,70,76,-6,3,8,-5,0,0,0,-11,
081705,"Prats de Rei, els",29,21,8,9,2,7,0,0,0,15,
251752,Prats i Sansor,13,7,6,1,2,-1,0,0,0,5,
251765,Preixana,6,17,-11,0,0,0,0,0,0,-11,
251771,Preixens,15,29,-14,3,1,2,3,1,2,-10,
082303,Premià de Dalt,513,439,74,47,31,16,103,22,81,171,
081727,Premià de Mar,1249,1466,-217,170,199,-29,523,27,496,250,
171390,"Preses, les",112,45,67,6,2,4,5,0,5,76,
251790,Prullans,32,16,16,0,0,0,5,0,5,21,
171411,Puigcerdà,346,302,44,143,105,38,329,12,317,399,
081748,Puigdàlber,25,19,6,6,1,5,1,0,1,12,
251804,Puiggròs,10,13,-3,0,0,0,0,0,0,-3,
431191,Puigpelat,61,42,19,3,4,-1,4,0,4,22,
081751,Puig-reig,118,131,-13,6,6,0,18,4,14,1,
251811,Puigverd d'Agramunt,5,27,-22,1,0,1,4,0,4,-17,
251826,Puigverd de Lleida,67,26,41,9,1,8,0,0,0,49,
081764,Pujalt,11,3,8,1,0,1,0,0,0,9,
081770,"Quar, la",4,1,3,0,0,0,0,0,0,3,
171426,Quart,117,123,-6,18,6,12,15,0,15,21,
170433,Queralbs,7,1,6,0,0,0,0,0,0,6,
431205,Querol,37,31,6,0,2,-2,3,0,3,7,
171432,Rabós,8,9,-1,3,0,3,7,0,7,9,
081786,Rajadell,85,46,39,4,0,4,2,0,2,45,
431212,Rasquera,20,13,7,9,0,9,0,0,0,16,
171447,Regencós,29,23,6,1,0,1,9,0,9,16,
081799,Rellinars,40,18,22,1,2,-1,3,0,3,24,
431227,Renau,6,1,5,0,0,0,4,0,4,9,
431233,Reus,2773,2775,-2,1010,635,375,335,43,292,665,
251832,Rialp,45,35,10,9,2,7,0,1,-1,16,
431248,"Riba, la",31,30,1,0,3,-3,0,0,0,-2,
431251,Riba-roja d'Ebre,35,45,-10,7,8,-1,40,0,40,29,
259059,Ribera d'Ondara,11,14,-3,0,1,-1,0,0,0,-4,
251850,Ribera d'Urgellet,57,58,-1,6,2,4,29,2,27,30,
171450,Ribes de Freser,78,71,7,7,11,-4,20,0,20,23,
171463,Riells i Viabrea,412,176,236,24,8,16,18,0,18,270,
431264,"Riera de Gaià, la",96,52,44,5,4,1,19,0,19,64,
251863,Riner,7,8,-1,0,2,-2,0,0,0,-3,
171479,Ripoll,229,266,-37,42,42,0,77,9,68,31,
081803,Ripollet,1607,1323,284,214,303,-89,61,27,34,229,
259139,Riu de Cerdanya,23,10,13,0,0,0,1,0,1,14,
171485,Riudarenes,213,82,131,5,7,-2,22,0,22,151,
171498,Riudaura,12,23,-11,5,1,4,0,0,0,-7,
431270,Riudecanyes,44,28,16,2,5,-3,5,0,5,18,
431286,Riudecols,51,27,24,0,8,-8,28,1,27,43,
171501,Riudellots de la Selva,76,56,20,2,10,-8,0,0,0,12,
431299,Riudoms,206,210,-4,20,19,1,97,5,92,89,
171518,Riumors,0,10,-10,0,0,0,0,0,0,-10,
081810,"Roca del Vallès, la",613,366,247,29,39,-10,51,2,49,286,
431303,Rocafort de Queralt,7,18,-11,0,1,-1,0,0,0,-12,
431310,Roda de Berà,425,259,166,38,61,-23,80,6,74,217,
081831,Roda de Ter,179,164,15,17,23,-6,39,2,37,46,
431325,Rodonyà,35,23,12,8,0,8,11,0,11,31,
431331,Roquetes,299,244,55,37,31,6,130,2,128,189,
171523,Roses,510,378,132,173,167,6,612,14,598,736,
251898,Rosselló,134,66,68,17,17,0,39,2,37,105,
431346,"Rourell, el",18,22,-4,0,0,0,5,0,5,1,
081846,Rubí,2513,2015,498,400,545,-145,91,79,12,365,
081859,Rubió,9,6,3,0,0,0,0,0,0,3,
171539,Rupià,13,5,8,0,0,0,6,0,6,14,
089019,Rupit i Pruit,4,18,-14,0,0,0,4,0,4,-10,
081878,Sabadell,4635,4914,-279,1096,1105,-9,2917,208,2709,2421,
081884,Sagàs,2,7,-5,0,0,0,0,1,-1,-6,
251902,Salàs de Pallars,15,9,6,6,3,3,7,0,7,16,
081901,Saldes,25,17,8,5,0,5,0,0,0,13,
171544,Sales de Llierca,3,2,1,0,0,0,0,0,0,1,
081918,Sallent,132,160,-28,24,31,-7,47,1,46,11,
431359,Salomó,4,16,-12,0,0,0,0,0,0,-12,
439057,Salou,1187,949,238,603,381,222,1018,47,971,1431,
171557,Salt,1795,1440,355,374,226,148,1019,3,1016,1519,
251919,Sanaüja,14,13,1,0,0,0,9,0,9,10,
081944,Sant Adrià de Besòs,1374,1622,-248,168,238,-70,328,8,320,2,
081957,Sant Agustí de Lluçanès,11,10,1,0,0,0,0,0,0,1,
081960,Sant Andreu de la Barca,1279,1138,141,156,236,-80,133,11,122,183,
081976,Sant Andreu de Llavaneres,602,432,170,71,38,33,98,7,91,294,
171576,Sant Andreu Salou,9,2,7,0,0,0,0,0,0,7,
171833,Sant Aniol de Finestres,18,12,6,0,4,-4,1,1,0,2,
081982,Sant Antoni de Vilamajor,399,171,228,13,21,-8,35,3,32,252,
081995,Sant Bartomeu del Grau,28,71,-43,2,12,-10,1,1,0,-53,
082009,Sant Boi de Llobregat,2387,2816,-429,470,604,-134,219,53,166,-397,
082016,Sant Boi de Lluçanès,27,25,2,1,1,0,1,0,1,3,
431362,Sant Carles de la Ràpita,333,245,88,171,108,63,142,5,137,288,
082037,Sant Cebrià de Vallalta,273,152,121,7,15,-8,15,0,15,128,
082021,Sant Celoni,798,426,372,109,107,2,158,8,150,524,
082042,Sant Climent de Llobregat,242,158,84,9,16,-7,0,1,-1,76,
171582,Sant Climent Sescebes,37,12,25,5,10,-5,5,0,5,25,
082055,Sant Cugat del Vallès,2820,2344,476,545,415,130,1501,78,1423,2029,
082068,Sant Cugat Sesgarrigues,56,32,24,3,1,2,13,0,13,39,
251961,Sant Esteve de la Sarga,16,9,7,2,0,2,0,0,0,9,
082074,Sant Esteve de Palautordera,167,100,67,6,4,2,55,1,54,123,
082080,Sant Esteve Sesrovires,402,244,158,34,47,-13,3,3,0,145,
171595,Sant Feliu de Buixalleu,56,27,29,2,1,1,0,0,0,30,
082107,Sant Feliu de Codines,286,266,20,24,21,3,118,1,117,140,
171609,Sant Feliu de Guíxols,665,526,139,145,99,46,298,2,296,481,
082114,Sant Feliu de Llobregat,1383,1598,-215,283,303,-20,510,24,486,251,
171616,Sant Feliu de Pallerols,30,30,0,2,1,1,0,0,0,1,
082129,Sant Feliu Sasserra,20,13,7,0,1,-1,2,2,0,6,
171621,Sant Ferriol,15,24,-9,0,0,0,1,0,1,-8,
082093,Sant Fost de Campsentelles,539,379,160,28,51,-23,50,2,48,185,
082135,Sant Fruitós de Bages,453,246,207,24,13,11,31,4,27,245,
171637,Sant Gregori,185,95,90,7,4,3,2,0,2,95,
251924,Sant Guim de Freixenet,40,52,-12,5,4,1,54,0,54,43,
251977,Sant Guim de la Plana,10,6,4,2,2,0,6,0,6,10,
171642,Sant Hilari Sacalm,115,122,-7,27,25,2,132,2,130,125,
082153,Sant Hipòlit de Voltregà,128,109,19,2,9,-7,24,1,23,35,
081939,Sant Iscle de Vallalta,69,63,6,4,4,0,5,0,5,11,
439023,Sant Jaume d'Enveja,48,64,-16,11,6,5,22,1,21,10,
082166,Sant Jaume de Frontanyà,3,3,0,0,0,0,0,1,-1,-1,
171655,Sant Jaume de Llierca,28,24,4,5,3,2,10,0,10,16,
431378,Sant Jaume dels Domenys,176,118,58,10,3,7,7,2,5,70,
171674,Sant Joan de les Abadesses,97,97,0,10,10,0,31,0,31,31,
171680,Sant Joan de Mollet,25,11,14,0,0,0,1,0,1,15,
082188,Sant Joan de Vilatorrada,360,317,43,31,19,12,63,0,63,118,
082172,Sant Joan Despí,1487,1438,49,164,200,-36,189,22,167,180,
171851,Sant Joan les Fonts,91,109,-18,6,6,0,4,3,1,-17,
171668,Sant Jordi Desvalls,33,30,3,3,0,3,0,0,0,6,
089030,Sant Julià de Cerdanyola,24,4,20,0,0,0,0,0,0,20,
171693,Sant Julià de Ramis,183,105,78,17,10,7,25,0,25,110,
082205,Sant Julià de Vilatorta,143,104,39,4,1,3,7,1,6,48,
179032,Sant Julià del Llor i Bonmatí,51,78,-27,2,1,1,19,2,17,-9,
082212,Sant Just Desvern,790,645,145,89,67,22,224,2,222,389,
082227,Sant Llorenç d'Hortons,158,81,77,8,9,-1,18,0,18,94,
171714,Sant Llorenç de la Muga,19,4,15,0,1,-1,1,0,1,15,
251930,Sant Llorenç de Morunys,38,46,-8,5,2,3,27,0,27,22,
082233,Sant Llorenç Savall,147,81,66,13,13,0,13,2,11,77,
082251,Sant Martí d'Albars,3,6,-3,0,0,0,0,0,0,-3,
082248,Sant Martí de Centelles,56,52,4,2,2,0,18,1,17,21,
171729,Sant Martí de Llémena,41,23,18,0,0,0,4,1,3,21,
259025,Sant Martí de Riucorb,27,14,13,0,1,-1,2,0,2,14,
082264,Sant Martí de Tous,46,37,9,1,0,1,4,1,3,13,
082270,Sant Martí Sarroca,126,107,19,15,12,3,54,1,53,75,
082286,Sant Martí Sesgueioles,2,14,-12,0,0,0,1,0,1,-11,
171735,Sant Martí Vell,8,12,-4,0,0,0,0,0,0,-4,
082299,Sant Mateu de Bages,10,18,-8,1,0,1,2,0,2,-5,
171740,Sant Miquel de Campmajor,9,9,0,0,1,-1,3,1,2,1,
171753,Sant Miquel de Fluvià,59,25,34,7,2,5,11,2,9,48,
171766,Sant Mori,8,6,2,0,0,0,1,0,1,3,
171772,Sant Pau de Segúries,33,29,4,0,5,-5,0,0,0,-1,
082310,Sant Pere de Ribes,1388,1197,191,200,206,-6,455,48,407,592,
082325,Sant Pere de Riudebitlles,72,89,-17,8,5,3,13,0,13,-1,
082331,Sant Pere de Torelló,59,61,-2,1,5,-4,28,1,27,21,
082346,Sant Pere de Vilamajor,365,186,179,11,5,6,18,0,18,203,
171788,Sant Pere Pescador,84,72,12,14,20,-6,1,4,-3,3,
081897,Sant Pere Sallavinera,8,3,5,0,0,0,0,0,0,5,
082359,Sant Pol de Mar,286,206,80,23,20,3,113,6,107,190,
082362,Sant Quintí de Mediona,85,63,22,19,19,0,44,1,43,65,
082378,Sant Quirze de Besora,71,55,16,10,5,5,8,0,8,29,
082384,Sant Quirze del Vallès,1364,574,790,83,76,7,79,5,74,871,
082397,Sant Quirze Safaja,102,40,62,1,2,-1,11,0,11,72,
251945,Sant Ramon,4,10,-6,7,0,7,0,0,0,1,
082401,Sant Sadurní d'Anoia,476,260,216,78,68,10,102,5,97,323,
082418,Sant Sadurní d'Osormort,8,3,5,0,1,-1,2,0,2,6,
080983,Sant Salvador de Guardiola,320,128,192,2,8,-6,39,2,37,223,
082628,Sant Vicenç de Castellet,311,250,61,37,36,1,6,2,4,66,
082649,Sant Vicenç de Montalt,441,262,179,19,31,-12,47,2,45,212,
082652,Sant Vicenç de Torelló,84,75,9,2,1,1,11,3,8,18,
082634,Sant Vicenç dels Horts,1181,937,244,160,158,2,145,16,129,375,
431384,Santa Bàrbara,104,95,9,29,18,11,0,0,0,20,
082439,Santa Cecília de Voltregà,9,5,4,0,0,0,1,0,1,5,
082444,Santa Coloma de Cervelló,555,236,319,24,32,-8,45,4,41,352,
171805,Santa Coloma de Farners,414,298,116,45,37,8,5,4,1,125,
082457,Santa Coloma de Gramenet,4322,5794,-1472,801,1024,-223,82,82,0,-1695,
431397,Santa Coloma de Queralt,85,82,3,15,9,6,1,5,-4,5,
171812,Santa Cristina d'Aro,306,198,108,20,4,16,99,1,98,222,
082460,Santa Eugènia de Berga,62,68,-6,2,5,-3,21,1,20,11,
082476,Santa Eulàlia de Riuprimer,25,20,5,1,2,-1,1,1,0,4,
082482,Santa Eulàlia de Ronçana,519,274,245,24,27,-3,51,0,51,293,
082495,Santa Fe del Penedès,5,3,2,0,1,-1,3,0,3,4,
171827,Santa Llogaia d'Àlguema,12,10,2,1,7,-6,0,0,0,-4,
082508,Santa Margarida de Montbui,363,368,-5,37,48,-11,71,2,69,53,
082515,Santa Margarida i els Monjos,335,280,55,41,52,-11,28,4,24,68,
082589,Santa Maria d'Oló,42,22,20,0,0,0,7,0,7,27,
082536,Santa Maria de Besora,17,24,-7,0,0,0,0,0,0,-7,
082567,Santa Maria de Martorelles,61,61,0,4,1,3,15,0,15,18,
082554,Santa Maria de Merlès,6,5,1,0,2,-2,0,0,0,-1,
082573,Santa Maria de Miralles,20,5,15,1,0,1,0,0,0,16,
082592,Santa Maria de Palautordera,464,381,83,55,35,20,38,2,36,139,
431401,Santa Oliva,290,141,149,25,17,8,26,2,24,181,
171848,Santa Pau,79,49,30,2,5,-3,5,1,4,31,
082606,Santa Perpètua de Mogoda,1029,949,80,91,163,-72,143,3,140,148,
082613,Santa Susanna,382,155,227,34,11,23,43,2,41,291,
081923,Santpedor,281,142,139,18,10,8,18,2,16,163,
431423,Sarral,60,56,4,7,5,2,23,0,23,29,
171864,Sarrià de Ter,229,180,49,23,7,16,22,0,22,87,
252017,Sarroca de Bellera,3,5,-2,0,0,0,0,0,0,-2,
252000,Sarroca de Lleida,6,12,-6,0,0,0,0,0,0,-6,
171870,"Saus, Camallera i Llampaies",27,15,12,0,1,-1,5,0,5,16,
431439,Savallà del Comtat,2,2,0,0,0,0,0,0,0,0,
431444,"Secuita, la",62,55,7,1,1,0,10,0,10,17,
171886,"Selva de Mar, la",11,7,4,0,0,0,2,0,2,6,
431457,"Selva del Camp, la",169,96,73,33,17,16,0,1,-1,88,
431460,Senan,1,4,-3,0,0,0,0,0,0,-3,
430445,"Sénia, la",81,120,-39,84,123,-39,2,2,0,-78,
252022,Senterada,1,5,-4,0,0,0,0,0,0,-4,
250352,"Sentiu de Sió, la",19,18,1,0,2,-2,4,0,4,3,
082671,Sentmenat,420,275,145,26,29,-3,59,2,57,199,
171903,Serinyà,69,25,44,6,5,1,21,0,21,66,
252043,Seròs,19,23,-4,51,24,27,41,1,40,63,
171910,Serra de Daró,8,7,1,0,0,0,2,0,2,3,
171925,Setcases,7,9,-2,0,3,-3,0,0,0,-5,
252038,"Seu d'Urgell, la",415,313,102,242,212,30,77,74,3,135,
082690,Seva,202,118,84,5,8,-3,7,0,7,88,
252056,Sidamon,46,34,12,20,54,-34,1,0,1,-21,
171931,Sils,303,162,141,27,14,13,23,0,23,177,
082704,Sitges,1294,1084,210,252,213,39,49,58,-9,240,
170524,Siurana,13,18,-5,3,0,3,0,0,0,-2,
082711,Sobremunt,2,2,0,0,0,0,0,0,0,0,
252069,"Soleràs, el",7,26,-19,6,7,-1,12,0,12,-8,
431476,Solivella,24,12,12,0,1,-1,0,0,0,11,
252075,Solsona,317,208,109,57,42,15,172,3,169,293,
082726,Sora,8,10,-2,2,1,1,4,0,4,3,
252081,Soriguera,24,26,-2,0,2,-2,5,1,4,0,
252094,Sort,128,83,45,28,13,15,40,0,40,100,
252108,Soses,51,48,3,18,30,-12,46,1,45,36,
082732,Subirats,165,106,59,9,9,0,27,0,27,86,
252115,Sudanell,48,15,33,7,4,3,3,0,3,39,
252120,Sunyer,5,15,-10,0,1,-1,0,0,0,-11,
082747,Súria,113,116,-3,32,20,12,49,2,47,56,
171946,Susqueda,14,9,5,0,0,0,0,0,0,5,
082763,Tagamanent,21,15,6,0,1,-1,2,0,2,7,
082779,Talamanca,11,13,-2,0,0,0,0,0,0,-2,
252154,Talarn,7,21,-14,16,12,4,5,0,5,-5,
252167,Talavera,13,8,5,0,0,0,1,0,1,6,
171959,"Tallada d'Empordà, la",14,7,7,0,0,0,4,0,4,11,
082785,Taradell,180,156,24,9,19,-10,45,6,39,53,
431482,Tarragona,2654,2967,-313,1282,871,411,129,93,36,134,
252173,Tàrrega,632,452,180,121,143,-22,294,12,282,440,
252189,Tarrés,6,4,2,0,0,0,0,0,0,2,
252192,Tarroja de Segarra,7,3,4,0,0,0,0,0,0,4,
082750,Tavèrnoles,17,12,5,0,0,0,1,0,1,6,
082802,Tavertet,7,4,3,0,0,0,2,0,2,5,
082819,Teià,237,239,-2,20,17,3,21,8,13,14,
252206,Térmens,24,35,-11,10,6,4,78,1,77,70,
171962,Terrades,0,5,-5,0,1,-1,0,0,0,-6,
082798,Terrassa,5489,4288,1201,1105,1096,9,174,106,68,1278,
082824,Tiana,407,190,217,23,19,4,30,5,25,246,
252213,Tírvia,7,1,6,0,1,-1,0,0,0,5,
252228,Tiurana,7,0,7,0,0,0,0,0,0,7,
431495,Tivenys,4,24,-20,1,2,-1,11,0,11,-10,
431508,Tivissa,25,36,-11,6,2,4,30,0,30,23,
082830,Tona,354,203,151,14,14,0,73,3,70,221,
252234,Torà,42,56,-14,5,11,-6,32,0,32,12,
082845,Tordera,1024,463,561,81,76,5,81,7,74,640,
082858,Torelló,375,305,70,51,34,17,154,11,143,230,
