Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2018,8051,80517,Castellar del Vallès,Vallès Occidental,MB,0,,24036,4507.0500,725.7932,16.1035,699.3563,15.5169,26.4369,0.5866,58.6119,1.3004,58.6119,1.3004,0.0000,0.0000,3722.6490,82.5961,784.4051,17.4039,535.0666,3311.6873,3.6425,8.0756,0.0000,99.5160,88.0607,11.4553,0,308.7000,27.4776,0.0000,17.4610,7.8662,38.8959,216.9992,8.0823,8.0823,0.0000,0,283.5164,0.0000,0.0000,0.2409,43.2811,0.0000,1.1057,0.0000,0.0000,2.2301,116.8512,0.0000,35.4784,84.3290,3559.6448,0.0000,2320.6783,1238.9664,0.0000,77.8620,241.5289,48.6151,18.0068
2018,8052,80522,Castellar de n'Hug,Berguedà,CC,0,Zona de muntanya,165,4685.2400,18.7479,0.4001,18.7479,0.4001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4666.4931,99.5999,18.7479,0.4001,3.5020,880.0995,0.0000,0.0000,0.0000,5.1753,5.1753,0.0000,0,8.5502,2.7306,0.4495,0.0000,0.0000,0.0000,5.3701,0.0000,0.0000,0.0000,0,5.0343,0.0000,0.0000,0.0000,1.2438,0.0000,0.0000,0.0000,0.0000,0.0000,1.0177,0.0000,0.8185,1.9543,4563.4713,4563.4713,0.0000,0.0000,0.0000,19.2978,31.8824,61.6807,75.3837
2018,8053,80538,Castellbell i el Vilar,Bages,CC,0,,3599,2846.5900,229.2296,8.0528,224.5148,7.8872,4.7148,0.1656,18.5472,0.6516,17.6887,0.6214,0.8585,0.0302,2598.8118,91.2957,247.7769,8.7043,126.4130,1570.0414,2.0568,7.7166,0.3745,13.7699,13.2970,0.4729,0,111.1960,13.4809,0.0000,11.0531,0.0634,0.0000,86.5986,0.0000,0.0000,0.0000,0,99.6773,0.0000,0.0000,0.0000,9.0681,0.0000,0.7025,0.0000,0.0000,0.2768,54.5257,0.0000,11.1533,23.9509,2404.7378,454.6621,138.9821,1726.1249,84.9687,32.3663,261.3662,151.5023,25.1961
2018,8054,80543,Castellbisbal,Vallès Occidental,MB,0,,12332,3096.4200,945.2600,30.5275,941.1875,30.3960,4.0725,0.1315,73.6415,2.3783,43.7503,1.4129,29.8911,0.9653,2077.5187,67.0942,1018.9014,32.9058,397.3425,1304.6146,0.4308,4.6284,3.1622,365.0460,357.9322,7.1138,0,155.6129,8.9821,9.4002,0.0000,5.7778,9.9547,121.4981,5.5369,0.1498,5.3871,0,404.2304,0.0000,0.0000,0.0000,27.9323,11.3453,6.6309,0.0000,0.0000,1.8252,241.7300,0.0000,47.1175,78.9945,1524.0262,0.0000,1524.0262,0.0000,0.0000,79.2479,33.7820,196.0185,22.6503
2018,8055,80556,Castellcir,Moianès,CC,0,Zona de muntanya,728,3407.1300,76.4716,2.2445,76.4716,2.2445,0.0000,0.0000,8.5249,0.2502,0.0000,0.0000,8.5249,0.2502,3322.1357,97.5053,84.9965,2.4947,21.3019,951.9874,0.0000,0.0000,11.1478,0.6894,0.0000,0.6894,0,49.9070,1.7855,0.0000,0.0000,0.2786,0.3102,47.5327,0.0000,0.0000,0.0000,0,25.9272,0.0000,0.0000,0.1881,6.0496,0.0000,0.0000,0.0000,0.0000,0.2905,8.1590,0.0000,5.0717,6.1683,3316.7388,0.0000,2402.6888,914.0500,0.0000,14.5871,1056.0386,112.0738,83.0992
2018,8056,80569,Castelldefels,Baix Llobregat,MB,1,,66375,1290.1700,935.6931,72.5247,934.9383,72.4662,0.7548,0.0585,93.4326,7.2419,2.7811,0.2156,90.6515,7.0263,261.0465,20.2335,1029.1257,79.7665,5136.0566,7093.6724,0.0807,0.2972,9.6882,26.3329,13.5306,12.8023,0,402.3942,0.0000,32.6492,0.0000,170.1515,6.1115,193.4820,4.7766,0.5195,4.2571,0,489.9824,0.0000,0.0000,0.6018,141.7178,12.0304,0.0000,0.0000,16.0661,1.4438,84.9962,0.0000,103.9888,141.1679,9.8062,3.1757,6.6305,0.0000,0.0000,164.9502,2520.6070,12.8055,21.3511
2018,8057,80575,Castell de l'Areny,Berguedà,CC,0,Zona de muntanya,72,2459.8500,1.2312,0.0501,1.2312,0.0501,0.0000,0.0000,8.3460,0.3393,8.3460,0.3393,0.0000,0.0000,2450.2775,99.6107,9.5772,0.3893,2.9567,5847.8324,0.0000,677.8597,0.0000,0.0000,0.0000,0.0000,0,0.2616,0.0746,0.0000,0.0000,0.0000,0.1870,0.0000,0.0000,0.0000,0.0000,0,0.9704,0.0000,0.0000,0.0000,0.5108,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.2928,2445.8217,95.4251,2350.3966,0.0000,0.0000,275.2149,0.0000,23.1564,70.9436
2018,8058,80581,Castellet i la Gornal,Alt Penedès,PE,0,,2247,4699.9200,215.8147,4.5919,206.1925,4.3872,9.6221,0.2047,217.5969,4.6298,186.6645,3.9717,30.9324,0.6581,4266.5069,90.7783,433.4116,9.2217,47.3248,1041.1710,4.4585,86.4930,14.3328,9.6779,9.1102,0.5677,0,117.9861,10.7627,2.9382,0.0000,0.0000,0.0000,104.2852,1.7555,0.0000,1.7555,0,76.8700,0.0000,0.0000,0.0000,11.9609,0.0000,0.0000,0.0000,0.4890,0.5134,26.8908,0.0000,10.1597,26.8562,3855.9921,493.7669,1858.7129,1495.2790,8.2333,19.0446,232.1773,119.6744,53.2306
2018,8060,80608,Castellfollit de Riubregós,Anoia,CC,0,,156,2627.8600,3.9372,0.1498,3.9372,0.1498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2623.9189,99.8502,3.9372,0.1498,5.9645,3962.1631,0.0000,0.0000,0.0000,0.2579,0.1759,0.0000,0.0820299051,1.9746,0.7338,1.2408,0.0000,0.0000,0.0000,0.0000,0.3575,0.0000,0.3575,0,1.3487,0.0000,0.0000,0.0000,0.4927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0959,0.0000,0.3265,0.4337,2591.2912,2558.6768,7.0546,9.8122,15.7476,79.0040,604.8210,6.1451,31.5838
2018,8033,80333,Caldes de Montbui,Vallès Oriental,MB,0,,17449,3766.3600,517.6380,13.7437,486.6904,12.9220,30.9476,0.8217,65.2582,1.7327,65.2582,1.7327,0.0000,0.0000,3183.4599,84.5236,582.8962,15.4764,465.8795,3370.8887,5.9786,12.6069,0.0000,60.2365,56.2618,3.9748,0,241.0183,4.7712,25.3605,0.0000,5.4416,16.9984,188.4466,6.9501,0.0000,6.9501,0,178.8185,0.0000,0.0000,0.1127,37.4289,0.0000,0.2364,0.0000,0.0000,1.6813,63.0820,0.0000,24.1146,52.1626,3024.5141,0.0000,2941.5793,0.0000,82.9348,72.3970,289.6747,36.1522,21.4505
2018,8010,80109,Artés,Bages,CC,0,,5648,1785.8600,117.4371,6.5759,116.1802,6.5055,1.2569,0.0704,42.4855,2.3790,42.4855,2.3790,0.0000,0.0000,1625.9424,91.0451,159.9226,8.9549,316.0400,4809.3839,1.0702,36.1773,0.0000,17.7670,17.7670,0.0000,0,47.6796,8.8158,13.0651,9.8219,0.8663,0.0000,15.1106,0.0000,0.0000,0.0000,0,50.8048,0.0000,0.0000,0.0000,7.2314,0.0000,0.0000,0.0000,1.0387,0.0000,13.5963,0.0000,11.2022,17.7362,1465.5169,49.2715,1403.3635,4.7237,8.1582,118.4573,317.8919,24.0727,12.8035
2018,8059,80594,Castellfollit del Boix,Bages,CC,0,Zona de muntanya,446,5935.5500,7.5751,0.1276,7.5751,0.1276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5927.9770,99.8724,7.5751,0.1276,7.5717,5887.7365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,3.9614,1.7618,0.0000,0.0000,0.0000,0.1868,2.0127,0.0862,0.0000,0.0862,0,3.5313,0.0000,0.0000,0.0000,1.1803,0.0000,0.0000,0.0000,0.0000,0.0000,0.2549,0.0000,1.0627,1.0335,5919.9668,10.9984,5869.3787,36.0164,3.5733,112.5872,0.0000,5.7153,26.4639
2018,8008,80082,Argençola,Anoia,PE,0,Zona de muntanya,219,4729.9000,6.1545,0.1301,5.7921,0.1225,0.3623,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4723.7482,99.8699,6.1545,0.1301,4.6514,3558.3913,5.8874,0.0000,0.0000,0.1136,0.1136,0.0000,0,3.4151,1.9178,0.5985,0.0000,0.0000,0.0000,0.8989,0.0000,0.0000,0.0000,0,2.2657,0.0000,0.0000,0.0000,0.2706,0.0000,0.0000,0.0000,0.0000,0.0045,0.3879,0.0000,0.5600,1.0427,4584.4133,286.5169,0.0000,4297.8964,0.0000,64.1260,1928.5563,17.7116,12.3573
2018,8001,80018,Abrera,Baix Llobregat,MB,0,,12334,1993.6300,262.5691,13.1704,243.3522,12.2065,19.2168,0.9639,376.8896,18.9047,376.8896,18.9047,0.0000,0.0000,1354.1677,67.9248,639.4587,32.0752,618.6504,4697.4307,7.3188,143.5392,0.0000,81.2095,77.1395,4.0700,0,78.1599,3.9925,3.0374,0.0000,1.4836,1.1153,68.5311,0.2809,0.0000,0.2809,0,83.8462,0.0000,0.0000,0.0000,8.4223,0.0000,0.0000,0.0000,0.4189,0.0000,35.9782,0.0000,10.3124,28.7144,1128.0899,494.6153,623.1291,0.0000,10.3454,157.8046,151.8787,29.1700,6.8285
2018,8002,80023,Aguilar de Segarra,Bages,CC,0,Zona de muntanya,277,4321.9800,15.3909,0.3561,8.1906,0.1895,7.2004,0.1666,1.5170,0.0351,1.5170,0.0351,0.0000,0.0000,4305.0745,99.6088,16.9080,0.3912,6.3944,1799.7594,46.7833,9.8567,0.0000,0.0000,0.0000,0.0000,0,3.8295,1.5611,0.6793,0.0000,0.0000,0.0000,1.5891,0.3860,0.0000,0.3860,0,3.9790,0.0000,0.0000,0.0000,0.7079,0.0000,0.1351,0.0000,0.2904,0.0000,0.3703,0.0000,2.2068,0.2686,4170.5300,7.3018,3390.2524,769.7864,3.1894,72.3334,0.0000,13.3692,25.5561
2018,8003,80039,Alella,Maresme,MB,0,,9764,964.1600,312.3867,32.3999,301.6555,31.2869,10.7312,1.1130,20.3577,2.1114,20.3577,2.1114,0.0000,0.0000,631.4162,65.4887,332.7444,34.5113,1018.7074,3125.6136,3.4352,6.5168,0.0000,10.2401,2.0615,8.1786,0,189.3307,6.1271,2.1891,0.0000,8.2538,3.7994,168.9613,0.3527,0.0000,0.0000,0.3527413366,101.9475,0.0000,0.0000,0.0895,10.2662,0.0000,3.5313,0.0000,0.5535,1.4912,28.6961,0.0000,15.3474,41.9723,558.7320,111.9080,235.2108,211.6131,0.0000,51.5711,953.5062,29.3897,10.5144
2018,8004,80044,Alpens,Osona,CC,0,Zona de muntanya,273,1371.0100,26.0217,1.8980,26.0217,1.8980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1344.9895,98.1020,26.0217,1.8980,19.7866,1049.1247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17.2972,3.1276,0.0000,1.0523,1.1043,0.0000,12.0129,0.0000,0.0000,0.0000,0,8.7418,0.0000,0.0000,0.0000,2.5917,0.0000,0.0000,0.0000,0.0000,0.0000,1.4799,0.0000,1.9457,2.7245,1339.6218,3.9005,1335.7213,0.0000,0.0000,15.7829,0.0000,54.2073,94.9356
2018,8005,80057,l'Ametlla del Vallès,Vallès Oriental,MB,0,,8496,1438.5100,494.3307,34.3642,464.9938,32.3248,29.3369,2.0394,92.2984,6.4163,80.7220,5.6115,11.5764,0.8048,851.8768,59.2196,586.6291,40.7804,596.4865,1718.6874,5.9347,16.3295,2.3418,13.7252,9.2577,4.4675,0,278.5705,3.0580,1.4739,0.0000,1.7002,11.2872,261.0512,2.2092,0.2250,1.9842,0,170.8169,0.0000,0.0000,0.0000,21.3591,0.0000,0.0000,0.0000,7.7537,4.1926,67.5495,0.0000,20.8761,49.0858,816.6905,528.2927,287.6800,0.0000,0.7178,30.4986,619.0060,79.5074,25.1402
2018,8012,80121,Avinyó,Bages,CC,0,,2250,6356.1700,121.9036,1.9179,114.6205,1.8033,7.2830,0.1146,38.6312,0.6078,38.6312,0.6078,0.0000,0.0000,6195.6385,97.4743,160.5348,2.5257,35.5845,1845.7214,5.9744,31.6900,0.0000,30.0606,29.8348,0.2258,0,28.2591,3.8249,3.3136,4.3411,1.3817,6.4017,8.9961,0.9352,0.0000,0.3575,0.5776777917,55.4367,0.0000,0.0000,0.0000,10.0865,0.0000,0.7765,0.0000,1.2225,2.8253,22.3477,0.0000,7.1548,11.0235,5988.8983,0.0000,3109.6872,2860.2946,18.9165,79.6203,74.8487,99.3229,44.8288
2018,8007,80076,Arenys de Munt,Maresme,MB,0,,8838,2176.3600,231.0646,10.6170,220.7796,10.1444,10.2850,0.4726,89.1570,4.0966,89.1570,4.0966,0.0000,0.0000,1856.1388,85.2864,320.2216,14.7136,415.0316,3824.9044,4.4511,38.5853,0.0000,12.7056,12.7056,0.0000,0,122.5244,12.2367,9.3670,0.0000,3.5177,5.0908,92.3122,2.5675,0.0000,2.5675,0,83.1505,0.0000,0.0000,0.0231,10.7021,0.0000,0.2316,0.0000,0.0000,1.9489,28.7532,0.0000,10.4050,31.0866,1831.5159,1273.8311,154.0019,403.6829,0.0000,72.1326,695.5972,32.5336,12.1092
2018,8032,80327,Caldes d'Estrac,Maresme,MB,1,,2859,83.2100,58.5598,70.3796,55.7698,67.0265,2.7900,3.3531,22.6187,27.1841,22.6187,27.1841,0.0000,0.0000,2.0271,2.4363,81.1786,97.5637,3274.4847,4882.1872,4.7643,38.6250,0.0000,1.3747,0.0000,1.3747,0,26.7680,5.7692,0.0000,0.0000,2.5906,7.0019,11.4064,4.2224,2.6788,1.5436,0,23.0418,0.0000,2.8837,0.0000,2.3314,0.4055,0.5963,0.0000,0.0000,0.1104,4.2477,0.0000,5.3536,7.5187,1.4673,1.4673,0.0000,0.0000,0.0000,106.8066,2079.7388,14.8574,8.1546
