Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2015,8286,82861,la Torre de Claramunt,Anoia,PE,0,,3767,1493.8000,281.0886,18.8170,280.4389,18.7735,0.6497,0.0435,38.7752,2.5957,38.7752,2.5957,0.0000,0.0000,1173.9410,78.5873,319.8638,21.4127,250.8244,1340.1470,0.2311,13.7947,0.0000,9.7362,6.5977,3.1385,0,185.3007,6.3215,1.2740,0.0000,0.0000,0.0000,177.7052,2.6892,0.0000,2.6892,0,82.8488,0.0000,0.0000,0.0000,12.1573,0.0000,0.0039,0.0000,0.0000,0.5032,29.3677,0.0000,9.4092,31.4075,1158.3051,471.9144,684.5766,0.0000,1.8141,20.3291,386.9054,77.9603,32.2731
2015,8274,82747,Súria,Bages,CC,0,,5927,2343.4000,108.4580,4.6282,85.7332,3.6585,22.7248,0.9697,42.6724,1.8210,42.6724,1.8210,0.0000,0.0000,2192.2744,93.5508,151.1304,6.4492,251.1085,5464.7865,20.9527,39.3446,0.0000,17.8930,17.8930,0.0000,0,36.8225,4.6974,14.6811,0.0000,4.7900,0.0000,12.6539,0.4252,0.0000,0.4252,0,44.2366,0.0000,0.0000,0.0000,12.5547,1.5002,0.0000,0.0000,0.0000,0.0219,8.4095,0.0000,7.8034,15.4472,2116.7511,530.8703,1408.7110,155.7649,21.4049,160.9614,331.2473,14.1884,21.1822
2015,8298,82981,Vic,Osona,CC,0,,42498,3078.1700,818.0119,26.5746,774.5769,25.1635,43.4350,1.4111,196.5827,6.3863,165.4572,5.3752,31.1255,1.0112,2063.5775,67.0391,1014.5947,32.9609,1389.7332,5195.2787,5.3098,20.2267,3.8050,163.4641,137.2123,26.2517,0,186.0112,9.4101,18.3460,67.3507,34.5737,27.4959,28.8349,4.3056,0.0000,4.3056,0,415.0357,0.0000,0.0000,0.6716,91.8953,6.2612,6.8693,0.0000,4.5907,10.7696,103.7835,0.0000,75.4684,120.9872,1865.7525,266.8088,1598.9437,0.0000,0.0000,228.4702,259.9838,24.4208,21.6234
2015,8297,82975,Veciana,Anoia,CC,0,Zona de muntanya,175,3895.7200,8.0355,0.2063,8.0355,0.2063,0.0000,0.0000,22.7147,0.5831,22.7147,0.5831,0.0000,0.0000,3864.9728,99.2107,30.7502,0.7893,4.5062,2177.8421,0.0000,282.6803,0.0000,0.0000,0.0000,0.0000,0,3.4585,1.7726,0.0000,0.0000,0.0000,0.8447,0.8411,0.8761,0.0000,0.8761,0,3.7042,0.0000,0.0000,0.0000,0.1716,0.0000,0.0000,0.0000,0.0000,0.0828,1.3753,0.0000,0.7812,1.2933,3814.5842,3702.2569,0.9696,0.0000,111.3577,50.6004,0.0000,78.5861,9.8068
2015,8296,82969,Vallromanes,Vallès Oriental,MB,0,,2543,1054.1000,178.3661,16.9211,167.9425,15.9322,10.4235,0.9889,37.9931,3.6043,37.9931,3.6043,0.0000,0.0000,837.7453,79.4746,216.3592,20.5254,239.8581,1425.7196,5.8439,21.3006,0.0000,1.4471,0.0000,1.4471,0,112.4836,0.7964,0.6443,0.0000,1.1466,11.6123,98.2840,0.0000,0.0000,0.0000,0,54.1319,0.0000,0.0000,0.0000,6.1088,0.0000,1.7445,0.0000,1.5252,0.4757,17.0884,0.0000,6.8442,20.3452,768.2071,73.1249,425.3786,225.0046,44.6991,22.6077,1757.3242,67.1977,24.0222
2015,8295,82956,Vallirana,Baix Llobregat,MB,0,,14633,2386.7100,903.2105,37.8433,886.0775,37.1254,17.1330,0.7179,100.1190,4.1948,100.1190,4.1948,0.0000,0.0000,1383.3833,57.9619,1003.3295,42.0381,612.7917,1620.1096,1.8969,11.0848,0.0000,8.7601,2.7331,6.0269,0,498.6260,0.0000,12.8009,0.0000,2.7270,0.0000,483.0981,4.0376,1.4731,2.5645,0,375.1828,0.0000,0.0000,0.0000,43.9265,0.0000,0.7333,0.0000,25.8837,0.4337,209.7284,0.4658,21.3876,72.6236,1337.9259,85.2602,1074.0111,0.0000,178.6546,29.3466,1670.4222,143.3256,30.0188
2015,8294,82943,Vallgorguina,Vallès Oriental,MB,0,,2749,2209.2600,261.9638,11.8575,261.9638,11.8575,0.0000,0.0000,53.2857,2.4119,53.2857,2.4119,0.0000,0.0000,1894.0113,85.7305,315.2496,14.2695,124.0908,1049.3815,0.0000,20.3409,0.0000,6.7076,6.7076,0.0000,0,152.3674,1.6270,4.4571,0.0000,0.0000,0.0000,146.2833,0.0000,0.0000,0.0000,0,103.0865,0.0000,0.0000,0.0000,5.8293,0.0000,0.0000,0.0000,2.5168,1.4365,57.4161,0.0000,13.6947,22.1931,1877.5595,235.5596,1047.2882,594.4382,0.2735,18.0419,409.8325,208.8616,21.2051
2015,8293,82938,Vallcebre,Berguedà,CC,0,Zona de muntanya,255,2804.5300,10.8714,0.3876,10.8714,0.3876,0.0000,0.0000,5.8391,0.2082,5.8391,0.2082,0.0000,0.0000,2787.8183,99.4042,16.7105,0.5958,9.1098,2345.6029,0.0000,53.7103,0.0000,0.0000,0.0000,0.0000,0,5.1897,0.0000,1.9969,0.0000,0.0000,0.0000,3.1927,0.0000,0.0000,0.0000,0,5.6879,0.0000,0.0000,0.0065,0.5100,0.0000,0.0000,0.0000,0.0000,0.0000,2.3144,0.0000,1.0721,1.7849,2745.5978,1.0583,2061.2661,605.6678,77.6055,49.1361,0.0000,90.7618,19.9987
2015,8292,82922,Vallbona d'Anoia,Anoia,PE,0,,1417,642.8000,42.7504,6.6507,42.7504,6.6507,0.0000,0.0000,34.2885,5.3343,34.2885,5.3343,0.0000,0.0000,565.7583,88.0151,77.0388,11.9849,219.6260,3314.5904,0.0000,80.2062,0.0000,9.4959,9.4959,0.0000,0,18.8117,2.0973,0.0000,2.1294,2.2277,1.4217,10.9356,1.5666,0.0000,1.5666,0,12.6614,0.0000,0.0000,0.0000,2.5240,0.2368,0.0000,0.0000,0.0285,0.0334,3.2278,0.0000,2.2749,4.5727,558.6252,558.6252,0.0000,0.0000,0.0000,75.3256,149.2221,22.7791,17.8125
2015,8291,82917,Vacarisses,Vallès Occidental,MB,0,,6143,4079.0600,504.6590,12.3719,452.5933,11.0955,52.0656,1.2764,55.2850,1.3553,45.5609,1.1169,9.7241,0.2384,3519.1207,86.2727,559.9440,13.7273,151.0963,1217.2577,10.3170,9.0281,1.9269,0.0000,0.0000,0.0000,0,324.4311,5.0414,0.0000,0.0000,0.6585,0.4154,318.3158,2.1203,0.0000,2.1203,0,126.3131,0.0000,0.0000,0.0000,14.8258,0.0000,3.2198,0.0000,0.0000,4.1511,54.2313,0.0000,7.9740,41.9111,3444.9369,1558.8157,1192.5636,627.8699,65.6877,18.9347,0.0000,88.2814,24.1345
