Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2014,8135,81350,Montmeló,Vallès Oriental,MB,0,,8863,394.1500,207.0917,52.5417,191.9977,48.7122,15.0940,3.8295,60.7895,15.4230,28.3174,7.1845,32.4721,8.2386,126.2659,32.0352,267.8812,67.9648,2209.5458,4279.7464,7.2886,13.6739,15.6800,60.8988,57.9390,2.9598,0,38.4708,1.9598,9.9083,0.0000,4.4190,8.0968,14.0869,0.0000,0.0000,0.0000,0,91.8257,0.0000,0.0000,0.3488,11.4399,0.9377,0.4755,0.0000,2.0090,0.8613,30.6265,0.0000,17.7628,28.3018,0.0000,0.0000,0.0000,0.0000,0.0000,230.3824,145.5365,34.5555,12.9075
2014,8125,81252,Montcada i Reixac,Vallès Occidental,MB,0,,34394,2360.4000,628.8988,26.6438,628.8988,26.6438,0.0000,0.0000,648.2145,27.4621,65.9323,2.7933,582.2822,24.6688,1083.2829,45.8941,1277.1133,54.1059,1465.9964,5468.9240,0.0000,10.4838,92.5876,159.0790,159.0414,0.0376,0,94.3716,0.6115,43.9324,0.0000,21.1407,2.3268,26.3601,31.3622,5.0486,26.3136,0,315.8115,0.0000,0.0000,0.1713,59.2518,28.7055,1.3764,0.0000,31.9138,1.7261,67.3631,0.0000,69.9982,84.0108,211.5737,186.9488,24.6250,0.0000,0.0000,364.4529,216.2070,19.5857,17.2274
2014,8113,81136,Manresa,Bages,CC,0,,75297,4139.0300,730.9970,17.6611,701.7517,16.9545,29.2452,0.7066,321.5955,7.7698,214.9321,5.1928,106.6635,2.5770,3086.4356,74.5691,1052.5925,25.4309,1807.9737,10300.5897,4.0007,29.4026,14.5915,138.6918,125.6353,13.0565,0,200.2006,16.7143,129.6761,21.9673,29.3513,0.0000,2.4915,3.0740,3.0740,0.0000,0,353.4924,0.0000,0.0000,0.0000,88.6979,6.6916,3.8327,0.0000,1.9933,3.9152,85.0261,0.0000,47.4563,122.5709,2410.0211,1050.2030,1341.4310,0.0000,18.3870,376.1077,542.9090,11.2921,11.7797
2014,8127,81271,Monistrol de Montserrat,Bages,CC,0,,2945,1199.8300,87.1599,7.2644,87.1599,7.2644,0.0000,0.0000,37.1459,3.0959,37.1459,3.0959,0.0000,0.0000,1075.5235,89.6397,124.3059,10.3603,250.1900,3378.8466,0.0000,42.6181,0.0000,9.3668,8.4328,0.9341,0,24.8171,4.1794,3.9223,0.0000,2.7314,2.7203,11.2637,9.2161,3.4719,5.7442,0,42.4427,0.0000,0.0000,0.0000,14.3992,1.3671,0.0000,0.0000,0.0000,0.6248,11.0122,0.0000,6.3078,10.0987,1033.4212,91.4569,892.0956,48.7132,1.1555,118.6683,314.4073,37.3929,48.8938
2014,8128,81287,Monistrol de Calders,Moianès,CC,0,,695,2222.5700,31.8481,1.4329,31.0491,1.3970,0.7990,0.0359,55.9018,2.5152,55.9018,2.5152,0.0000,0.0000,2134.8248,96.0519,87.7499,3.9481,31.6302,2182.2337,2.5087,175.5262,0.0000,0.0000,0.0000,0.0000,0,17.6423,0.0000,0.0000,6.0368,0.0000,0.0000,11.6054,0.0000,0.0000,0.0000,0,13.4266,0.0000,0.0000,0.0000,0.8243,0.0000,0.0000,0.0000,0.0000,0.0000,5.5979,0.0000,3.3674,3.6370,2122.9311,1897.0638,225.8673,0.0000,0.0000,39.3940,0.0000,80.5458,11.8603
2014,8129,81290,Muntanyola,Osona,CC,0,Zona de muntanya,595,4027.4700,142.3632,3.5348,142.3632,3.5348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3885.1044,96.4652,142.3632,3.5348,14.7640,417.9450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,100.4805,0.0000,0.0000,0.0000,0.0000,0.0000,100.4805,0.0000,0.0000,0.0000,0,41.9806,0.0000,0.0000,0.0000,9.1619,0.0000,0.0000,0.0000,0.0000,5.4575,15.2835,0.0000,3.3250,8.7526,3665.7758,2132.1758,1463.3176,0.0000,70.2823,5.9215,0.0000,256.8657,153.9821
2014,8130,81304,Montclar,Berguedà,CC,0,Zona de muntanya,117,2235.5200,1.3154,0.0588,1.3154,0.0588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2234.2038,99.9412,1.3154,0.0588,5.3437,8894.4029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.8306,0.8306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.4855,0.0000,0.0000,0.0000,0.0759,0.0000,0.0000,0.0000,0.0000,0.0064,0.1280,0.0000,0.2407,0.0345,2230.8622,1940.5512,0.0000,290.3110,0.0000,140.8570,0.0000,10.9408,6.4886
2014,8131,81311,Montesquiu,Osona,CC,0,Zona de muntanya,895,477.0800,24.9536,5.2305,24.9536,5.2305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,452.1218,94.7695,24.9536,5.2305,181.1358,3586.6598,0.0000,0.0000,0.0000,3.1183,3.1183,0.0000,0,11.0142,2.0682,4.7643,0.0000,0.3974,2.3813,1.4030,0.0000,0.0000,0.0000,0,10.6706,0.0000,0.0000,0.0000,1.9534,0.1679,0.0000,0.0000,0.0000,0.0164,2.7151,0.0000,1.2898,4.6959,428.3385,428.3385,0.0000,0.0000,0.0000,81.2588,287.0191,30.3360,21.8258
2014,8132,81326,Montmajor,Berguedà,CC,0,Zona de muntanya,476,7548.8200,19.4483,0.2576,19.4483,0.2576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7529.3686,99.7424,19.4483,0.2576,6.2232,2447.5177,0.0000,0.0000,0.0000,3.5787,3.5787,0.0000,0,7.8156,0.0000,3.3364,0.0000,0.4509,1.2813,2.7470,0.0000,0.0000,0.0000,0,8.0642,0.0000,0.0000,0.0000,1.8810,0.0000,0.0000,0.0000,0.0000,0.0000,1.3996,0.0000,1.7681,3.0156,7527.3322,7448.5102,75.9714,0.0000,2.8506,60.9039,133.0090,29.4030,39.5168
2014,8133,81332,Montmaneu,Anoia,PE,0,Zona de muntanya,164,1380.7800,23.0300,1.6679,18.7551,1.3583,4.2750,0.3096,35.3828,2.5625,35.3828,2.5625,0.0000,0.0000,1322.3658,95.7696,58.4128,4.2304,11.9349,712.1138,18.5626,153.6377,0.0000,1.8679,0.7110,1.1568,0,6.6616,2.8832,0.7433,1.0470,0.0000,0.8189,1.1692,1.1016,0.0000,1.1016,0,9.1309,0.0000,0.0000,0.0000,1.1904,0.0000,0.0000,0.0000,0.0000,0.0088,1.1027,0.0000,2.6129,4.2160,1269.4501,195.3812,1012.8894,61.1794,0.0000,24.6187,87.8014,67.2392,72.5870
2014,8149,81496,Olost,Osona,CC,0,Zona de muntanya,1186,2915.6800,65.0036,2.2294,64.7280,2.2200,0.2756,0.0095,12.4870,0.4283,11.5490,0.3961,0.9379,0.0322,2838.1918,97.3423,77.4906,2.6577,40.3781,1824.5139,0.4240,17.7667,1.4429,11.8081,11.1009,0.7071,0,27.1818,3.7843,7.3725,0.0000,0.0000,3.1327,12.8922,1.6660,0.1832,1.4828,0,24.1149,0.0000,0.0000,0.0000,5.2808,0.0000,0.0000,0.0000,0.0000,0.3367,5.5059,0.0000,3.8503,9.1413,2807.5063,1502.6716,1241.2101,0.0000,63.6246,43.6322,100.4398,46.4239,44.5260
