Any,Codi_ine_5_txt,Codi_ine_6_txt,NomMun,Comarca,AFT,Costa,Muntanya,Poblacio_padro,Superficie_ha,05_SU,05_perce_SU,05_SUC,05_perce_SUC,05_SNC,05_perce_SNC,05_SURB,05_perce_SUR,05_SUD,05_perce_SUD,05_SND,05_perce_SND,05_SNU,05_perce_SNU,06_Class_no_SNU,06_perce_Class_no_snu,07_densitat_pob_km2,08_densitat_pob_urba_Km2,09_Perce_SNC_SU,10_Perce_SUD_SU,11_Perce_SND_SU,012_Qual_SUC_AE,12_A1_SUC,12_A2_SUC,12_A3_SUC,13_Qual_SUC_R,13_R1_SUC,13_R2_SUC,13_R3_SUC,13_R4_SUC,13_R5_SUC,13_R6_SUC,14_Qual_SUC_Altres,14_M1_SUC,14_M2_SUC,14_M3_SUC,15_Qual_SUC_SISTEMES,15_SA_SUC,15_SC_SUC,15_SD_SUC,15_SE_SUC,15_SF_SUC,15_SH_SUC,15_SP_SUC,15_SS_SUC,15_ST_SUC,15_SV_SUC,15_SX0_SUC,15_SX1_SUC,15_SX2_SUC,16_QUAL_snu,16_N1_SNU,16_N2_SNU,16_N3_SNU,16_N4_SNU,17_Sol_resid_habt,18_Sol_AE_habt,19_Zverdes_habt,20_Equip_habt
2019,17012,170123,Avinyonet de Puigventós,Alt Empordà,CG,0,,1610,1233.2300,62.3929,5.0593,62.3929,5.0593,0.0000,0.0000,8.4941,0.6888,8.4941,0.6888,0.0000,0.0000,1162.3475,94.2519,70.8870,5.7481,130.8458,2580.4220,0.0000,13.6139,0.0000,3.3776,3.3776,0.0000,0,31.0144,0.8576,2.4189,0.0000,0.0000,1.3917,26.3463,1.5457,0.0000,1.5457,0,26.5050,0.0000,0.0000,0.0000,7.1174,0.0000,0.0000,0.0000,0.0000,0.0289,6.7134,0.0000,3.7428,8.9025,1076.4193,720.5055,347.8126,0.0000,8.1012,51.9113,476.6740,41.6980,44.2072
2019,17038,170388,Campllong,Gironès,CG,0,,547,848.5800,51.0440,6.0152,51.0440,6.0152,0.0000,0.0000,29.1263,3.4323,29.1263,3.4323,0.0000,0.0000,768.4118,90.5524,80.1703,9.4476,63.7036,1071.6236,0.0000,57.0610,0.0000,25.2668,21.7326,3.5342,0,8.1143,0.8334,0.0000,0.0000,0.0000,0.1073,7.1736,0.6422,0.0000,0.6422,0,17.0612,0.0000,0.0000,0.0000,3.7276,0.0000,0.2716,0.0000,0.0000,0.1050,5.3814,0.0000,2.3635,5.2121,726.0827,0.0000,726.0827,0.0000,0.0000,67.4118,21.6489,98.3804,68.1468
2019,17014,170144,la Vajol,Alt Empordà,CG,0,Zona de muntanya,89,474.9100,13.0934,2.7570,13.0934,2.7570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,461.8163,97.2430,13.0934,2.7570,18.8786,679.7315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,8.5155,1.2545,0.0000,0.0000,0.0000,0.0000,7.2610,0.4756,0.0000,0.4756,0,4.1127,0.0000,0.0000,0.0000,1.0352,0.0000,0.0000,0.0000,0.0000,0.0000,0.5458,0.0000,1.4550,1.0767,455.7582,450.3194,0.0000,0.0000,5.4388,10.4515,0.0000,61.3263,116.3117
2019,17015,170157,Banyoles,Pla de l'Estany,CG,0,,19826,1101.4600,293.2439,26.6231,270.1397,24.5255,23.1042,2.0976,110.5884,10.0401,89.9762,8.1688,20.6122,1.8713,697.6311,63.3367,403.8323,36.6633,1796.7494,6760.9242,7.8788,30.6830,7.0290,18.3796,18.3796,0.0000,0,143.4889,12.7982,6.6432,28.7031,8.1895,7.9227,79.2323,3.3396,0.0720,2.5299,0.7376807171,105.1454,0.0000,0.0000,0.1969,21.6938,0.0000,2.0203,0.0000,0.0000,1.0469,23.4712,0.0000,17.2785,39.4376,535.7744,289.7900,161.1659,84.8184,0.0000,138.1710,1078.6987,11.8386,10.9421
2019,17016,170160,Bàscara,Alt Empordà,CG,0,,1004,1682.7500,46.6341,2.7713,43.1418,2.5638,3.4922,0.2075,100.2736,5.9589,25.2349,1.4996,75.0388,4.4593,1535.8450,91.2698,146.9077,8.7302,57.3559,2152.9312,7.4886,54.1125,160.9097,1.4140,1.4140,0.0000,0,21.0021,1.6771,5.9178,0.0000,0.0000,0.1964,13.2107,2.0178,0.0000,2.0178,0,18.7424,0.0000,0.0000,0.0000,3.6273,0.0000,0.3195,0.0000,0.0000,0.0343,5.9011,0.0000,4.4552,4.4050,1397.9142,0.0000,1397.9142,0.0000,0.0000,47.8048,710.0254,58.7760,36.1284
2019,17018,170182,Bellcaire d'Empordà,Baix Empordà,CG,0,,693,1259.3900,46.9163,3.7253,24.6402,1.9565,22.2761,1.7688,10.3858,0.8247,10.3858,0.8247,0.0000,0.0000,1202.0855,95.4500,57.3021,4.5500,54.8255,1477.0974,47.4805,22.1369,0.0000,0.0000,0.0000,0.0000,0,13.4848,1.7736,7.3842,0.0000,0.0667,1.3086,2.9517,1.0251,0.0000,0.7510,0.2740914823,10.1501,0.0000,0.0000,0.0000,1.8393,0.0000,0.2089,0.0000,0.1875,0.0413,0.7455,0.0000,3.6604,3.4671,1126.3314,348.4517,777.8797,0.0000,0.0000,51.3913,0.0000,10.7578,26.5418
2019,17019,170195,Besalú,Garrotxa,CG,0,Zona de muntanya,2492,469.0300,103.8798,22.1477,98.0835,20.9119,5.7963,1.2358,41.3797,8.8224,20.2640,4.3204,21.1158,4.5020,323.7717,69.0299,145.2595,30.9701,535.2084,2398.9262,5.5799,19.5071,20.3271,13.4179,12.5354,0.0000,0.8824504981,43.5355,3.1476,2.2628,0.3160,3.9229,6.6165,27.2697,3.6385,0.0000,3.6385,0,37.5687,0.0000,0.0000,0.0000,4.5596,0.0000,0.0000,0.0000,0.0000,0.1522,11.7981,0.0000,9.1135,11.9453,254.1801,105.5885,147.1226,0.0000,1.4690,57.2407,185.7223,47.3440,18.2969
2019,17020,170209,Bescanó,Gironès,CG,0,,4960,3602.8600,267.2643,7.4181,262.4428,7.2843,4.8215,0.1338,40.0067,1.1104,5.0680,0.1407,34.9387,0.9698,3295.5841,91.4715,307.2710,8.5285,138.0798,1855.8409,1.8040,1.8963,13.0727,32.4002,30.7525,1.6477,0,124.4395,3.6341,0.6612,18.0763,0.6353,0.0000,101.4326,5.7685,0.0000,5.7685,0,100.0413,0.0000,0.0000,0.0000,15.1897,0.0000,0.0169,0.0000,0.0000,0.4642,38.6310,0.0000,11.5332,34.2063,3204.6211,33.2342,3075.9004,90.9041,4.5824,39.8587,153.0857,77.8851,30.6244
2019,17021,170216,Beuda,Garrotxa,CG,0,Zona de muntanya,190,3617.1300,5.8182,0.1609,5.8182,0.1609,0.0000,0.0000,13.8370,0.3825,7.1661,0.1981,6.6709,0.1844,3597.4724,99.4566,19.6552,0.5434,5.2693,3265.6057,0.0000,123.1658,114.6557,2.7029,2.7029,0.0000,0,1.3869,0.2983,0.0000,0.0000,0.0000,0.0000,1.0885,0.0000,0.0000,0.0000,0,1.7330,0.0000,0.0000,0.0000,0.2001,0.0000,0.0000,0.0000,0.0411,0.0000,0.8979,0.0000,0.3069,0.2871,3497.2711,0.0000,3407.7745,0.0000,89.4966,136.9993,70.2939,47.2566,10.5312
2019,17022,170221,la Bisbal d'Empordà,Baix Empordà,CG,0,,10974,2072.0400,177.6064,8.5716,164.7863,7.9529,12.8201,0.6187,38.3692,1.8518,18.8033,0.9075,19.5659,0.9443,1856.0640,89.5767,215.9756,10.4233,526.8534,6178.8315,7.2183,10.5871,11.0165,13.4070,12.9566,0.4504,0,74.8289,4.4284,15.1211,28.7756,2.6082,14.3721,9.5234,4.3894,1.8518,2.5375,0,72.2929,0.0000,0.0000,0.0000,16.9898,0.0000,3.1442,0.0000,0.0000,0.0236,12.0786,0.0000,12.0455,28.0112,1814.7979,9.6855,655.9880,1144.9296,4.1947,146.6545,818.5266,11.0066,15.4819
